,Cov_0,Cov_1,Cov_2,Cov_3,Cov_4,Cov_5,Cov_6,Cov_7,Cov_8,Cov_9,Cov_10,Cov_11,Cov_12,Cov_14,Cov_16,Cov_17,Cov_35,Cov_36,Cov_37,Cov_38,Cov_39,Cov_42,Cov_43,Cov_45,Cov_46,Cov_47,Cov_48,Cov_49,Cov_50,Cov_51,Cov_53,Cov_54,Cov_56,Cov_57,Cov_58,Cov_59,Cov_60,Cov_61,Cov_62,Cov_64,Cov_65,Cov_66,Cov_67,Cov_68,Cov_69,Cov_70,C_0,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8,C_9,C_10,C_11,C_12,C_14,C_16,C_17,C_35,C_36,C_37,C_38,C_39,C_42,C_43,C_45,C_46,C_47,C_48,C_49,C_50,C_51,C_53,C_54,C_56,C_57,C_58,C_59,C_60,C_61,C_62,C_64,C_65,C_66,C_67,C_68,C_69,C_70,Mean,Std
0,409.532697909809,376.922466093775,349.359765767952,312.715418736472,272.461613286073,221.634841347539,177.727779681051,120.600912578861,79.2301325628526,120.18659275837,109.388645934573,78.7649662902608,78.5549759288753,84.7425706588037,86.3241082791155,52.4832093773502,20.8345316202482,14.2623702362882,6.6706968629371,-1.52105384198592,-9.60811993095423,-16.7233603678244,-16.548123723976,-13.6245346681247,-7.25982357847809,-15.9207504290417,-45.5913285713557,-21.8895206598979,-16.3273656019265,-6.03969629415729,0.38386546286767,6.15267694253704,11.6314628527829,18.6444763367528,26.8259114049214,24.9502794421915,1.34730036145176,-20.5336468962325,-5.21171776210767,9.55830275304809,54.5146012913309,93.3370370201376,75.6365714280189,34.8518791331482,14.7928685472012,-5.04538487600599,0.6107270097356546,-0.6069076519545873,0.03928546154432631,0.08278059091960573,0.04662455256684983,-0.13601622163713764,-0.03611336591008069,-0.04039236241812433,0.0014046219352917692,0.22300599025158616,-0.4087050362965069,0.06912561308478644,0.17154213003849414,0.10438962035635378,-0.32394082972250077,-0.07802240220046708,0.07402625663088394,0.04946712671556232,0.04758123488634419,0.03482021029878959,0.08103724291754313,0.17703358516225642,-0.1479134395845702,-0.16747893033949351,-0.1680595693853858,0.1675827040630613,0.07402461775875838,-0.06832701891016446,0.053486374444456995,0.007610916900841311,0.018520909534772152,0.01194440920829594,0.01587091202953163,0.01316348629104958,-0.001010916782898479,0.08162044759249902,-0.2292927629675593,0.06292341027724355,0.09302055258530022,-0.0829351923404,0.06524598196308264,0.03304546729979234,0.05523888374056242,-0.1675580029737747,0.12614615630856654,-0.046171775517699964,8.170698924731184,20.23666716408137
1,376.922466093775,380.748312815449,365.221990729881,336.583176690466,278.054902750635,212.202384650836,160.230650819615,113.066738922881,82.4853134962422,120.944797919164,95.1130560571327,74.1950851096581,79.7124477091211,86.8228028963735,86.1834316874357,56.472132687245,31.6243869215729,25.6273309076649,18.6503526918895,10.2611354017914,-0.0022175405694512,-10.9082057103667,-14.0969881049072,-14.7625676646974,-8.94747151339331,-17.7325856995733,-48.0385372437872,-30.9424028087383,-21.5404146933239,-8.6046507022601,-4.92095950673837,-0.256928263516298,3.66782315950277,9.7030318923287,17.7873754135506,12.1546071532601,-11.2171902109843,-29.2432669555824,-10.6494252450356,12.6103186040115,57.3339786323326,99.3630521438445,70.2629936443839,20.9517646064238,-3.3557166839477,-34.3948420688745,-0.6215912628415996,1.506061452648429,-1.039289447271022,0.21843299054303614,-0.10414296270124747,0.03438222817275393,0.09047425315005315,-0.09890116420629146,0.01591712445121355,-0.220806553474531,0.4547914803076185,-0.22753909966833477,0.0074426302814374744,0.0006658995175299854,0.022140033960448446,0.14466818911130194,0.01404699604545052,-0.013156925940747207,-0.05113324819327548,-0.015623426973014356,-0.13105356266586896,-0.4627692649198554,0.4014070360204251,0.09146765719327192,0.18929037106244614,-0.19357739890746278,0.023695541746081985,-0.08078913517934096,-0.047284531364775645,-0.024677585505909563,0.030867539383513026,0.009629998778225011,0.032194459964067876,0.11646098639567756,-0.026248159665715202,-0.21297818838713334,0.20566723828536246,-0.1319374967808005,0.07985756691841407,0.012031419137161119,-0.040163591612013015,-0.11315806053407935,-0.1599450128717846,0.14260229135941155,0.016486337265213487,0.004425726332663387,6.868509984639017,19.512516824219492
2,349.359765767952,365.221990729881,365.414726224002,348.922673071502,279.580067603071,204.631385717605,147.48301005526,100.406974011151,73.3784825850976,103.368770349277,83.2103118450242,62.6993644477178,70.588647031411,76.0134794779147,75.3124051701395,52.1874994538351,32.9550095912906,26.7333094725544,19.5332435285133,11.1379480351321,-0.855496883266082,-12.4563897816531,-15.236579931942,-16.602428531528,-8.80627567086502,-20.1788037331758,-51.4663519311861,-35.3392011574521,-24.4668964571703,-10.0095774147832,-8.15888104130367,-5.35134768126303,-3.11195925775558,2.22804166826574,8.24407453229711,-2.78947678766069,-27.6632683120418,-44.4843514864198,-24.1638849172653,-1.74169078216386,42.7634744307269,84.9773328633679,51.6681293839263,3.0381807326327,-14.2969753068884,-47.0195856217294,0.043828301643850355,-1.054982011790696,2.179010794455686,-1.0463407496035697,-0.2327353764756575,0.26987056160778217,-0.06429465573215846,-0.13830619016464563,0.05717490198255113,-0.04767256536915191,-0.050872108196444416,0.30450626994792995,-0.1986889280233502,-0.23742187422088412,0.10831956556278054,0.07174260033264158,-0.12632647844115655,-0.05752312502858622,-0.11203029877079793,-0.04590900979856552,0.1323137797964011,0.3545764754400721,-0.27284321837190134,0.2574503639529006,-0.1132438886663123,-0.05274595451156125,0.05002454043706015,0.09677883460055711,0.024158303057808358,0.03518059112195867,0.17918432202121876,0.007377149011289229,-0.012819998688663185,0.004562462656199725,-0.12707109483249698,-0.30104756992976583,0.3509833787645943,-0.09154202135237956,0.06391455426126098,-0.06948834863586699,-0.01266943729871,0.18142592322562162,-0.04600099860669337,-0.016991591798488744,0.08942312144022971,-0.09697182859086334,6.145353302611368,19.115562409304157
3,312.715418736472,336.583176690466,348.922673071502,352.518154719235,278.506427924002,200.643930652576,133.14103001739,80.1732182858567,50.8815053046967,79.003999046169,64.2396437667972,44.2827901543717,52.9817411747211,57.6790066075135,58.6049296448537,43.2796795198661,30.3204397368858,24.8703069868093,18.5312434552263,11.3621181877037,1.85911713479435,-6.51001777138316,-8.22619086738662,-9.23623773155327,-10.1949930470216,-20.7088549389894,-48.2639443623011,-34.0919305036134,-21.4200642051102,-5.35547601596233,-6.387977490502,-5.85711754379052,-5.62916984777864,-1.40719347534348,3.06542705032963,-9.71706779874616,-27.6483790260648,-41.846223093304,-23.9221557780833,-7.61281977163891,38.3143564369421,82.6862594525507,46.5195554899498,-2.00294861702951,-12.9113983782542,-49.4080390535047,0.08378723498164393,0.23395155958866196,-1.0714439589929718,0.903646052851632,-0.06875550453594537,-0.0963981573812426,-0.0073239037615070186,0.11568260475182984,-0.03821480514205209,0.12071427123962986,0.004829321618209626,-0.22012029501499528,0.1491671011028966,0.1368566744686202,0.07492101981113886,-0.13028904061223234,0.07171496280056402,-0.028595058514732295,-0.011534034398267728,0.0016999107427758074,0.05833498163745952,0.014498089254327799,-0.057676038779506285,-0.22066664660855637,0.004909651843335839,0.12197360490872494,0.04950991964941359,-0.01745479379234734,-0.024717155515929564,0.045452471120745117,-0.2941735026833163,-0.0724122221294558,0.04705602054420171,0.03774333094135918,0.01252814769412482,0.2297111902905926,-0.18535903557141883,0.14638168056976444,-0.18016347511904854,0.1449708145756979,0.04547583666599449,-0.2643509578887344,0.0045834401429737555,0.05827846251464556,0.0710880703777398,-0.013566299010457432,4.418279569892473,18.77520052407524
4,272.461613286073,278.054902750635,279.580067603071,278.506427924002,246.707145559538,199.365902561108,139.66944912942,81.0666061463085,45.1632122813388,75.0663017522437,58.1799917591198,38.4651433985656,44.4498111348881,49.0324291867254,50.381724039982,35.1300274848371,19.6232410375701,15.3358194791023,10.2669885898065,5.13654850791241,-1.62198389450199,-6.93234784333587,-7.55410585263419,-12.2953054796222,-16.6213010661324,-18.8288723002373,-36.9887949875494,-21.4561540531924,-11.4383333507289,1.50059536772008,1.37002889933324,2.13132901451582,2.96179799672863,7.055886201894,10.1424410449836,0.024246530913937,-8.98491566682718,-22.1416274915475,-8.04283699947749,-1.4562820687017,34.3819305136132,69.5556989637159,46.9620957339767,11.4478924271859,8.9944327499751,-15.1966997495631,0.051162838952353226,-0.0892856700835284,-0.23169309146134015,-0.08568471203877917,0.7728818990919181,-0.6040117938995375,0.23314785404728566,0.09133994764668188,0.014273684373361586,-0.019440557656305583,-0.1575515997325871,0.20639977764683945,-0.09608516805853393,0.04016459662859302,-0.11663753830105579,-0.04640103566621721,0.2020511752766753,0.05897538994410871,0.04831810166566582,-0.13271424309796967,-0.1716653257766379,0.008665042241138305,0.09994930382590078,0.02594949192689854,-0.10515812580553849,0.047570234591915256,-0.03887696435385126,0.04066986232579135,0.003292463025046817,-0.06220273062093329,0.025963296643027912,0.016752692855055863,-0.11721439816445099,-0.1661509939624643,0.20601502619985312,0.06874232633947329,-0.08796114815749762,-0.001745073767443572,-0.011107940303069668,0.13653234164713293,-0.13463961039836136,0.10126796730213668,0.05633406333325068,0.07317548356788009,-0.25939625074699835,0.1470124061352694,1.0562724014336913,15.706595606926985
5,221.634841347539,212.202384650836,204.631385717605,200.643930652576,199.365902561108,193.050743264331,151.569743769273,91.1761651354752,52.646017852335,70.0703008222796,51.7960785974067,33.0678872124011,35.8221805857508,41.5088499436794,44.681242374154,30.8641121988155,14.1981424528595,10.7625226388563,6.68132725073893,3.33300427270045,-0.944990395236071,-3.5346693262177,-3.33295198657525,-16.3482633807067,-28.759439504596,-19.3218315457476,-27.0283038093557,-9.56839385875492,-2.88049634337261,6.21867118834333,6.37331142458917,6.709913884166,7.52954319692846,10.8588210863517,11.8817619393058,2.21939105494488,-0.155589177838073,-8.53018946430476,5.78001306876696,6.87565762703707,32.4915345210867,52.6426835266068,38.1473298619559,13.5589467845514,17.489979726765,3.53426869464955,-0.15094786576847782,0.020090231244603466,0.2869478096218133,-0.08638978768285623,-0.6014737819886746,1.0306633213607324,-0.6216375615837495,0.15015476016761803,-0.11297925147422246,-0.04862834103063118,0.22651789417335053,-0.23424502574075937,-0.042407932269957614,0.024750354254366894,0.2654365986116264,0.06178015560620242,-0.32923485484602993,-0.05290114486130912,0.013840958167464465,0.13441057844560245,0.22058969361925715,-0.0033236933614205284,-0.12401704236595293,-0.0027340479151161906,0.24623731138165217,-0.0449877858240688,-0.19258490918558666,0.10286024023250429,0.0632034565461291,-0.1699770862352322,0.14370165028702458,0.005432778869048514,-0.025101889627312118,-0.019830981603634244,-0.1617241678964559,0.2594867211709774,-0.13206134445140805,0.05672041245500763,-0.09426848655084784,-0.08737090599152958,0.11469196942225283,0.005058635858387652,-0.11099820913684327,0.001269783884139762,0.08661855176890965,-0.0790640414305544,-2.229237071172555,13.893910294237934
6,177.727779681051,160.230650819615,147.48301005526,133.14103001739,139.66944912942,151.569743769273,145.234253285544,102.192726499229,62.9815399708206,64.609942174983,47.8261185719173,28.2618466328059,28.0435629759562,32.0663906859915,36.5423370648052,23.6858042156675,5.39353419031119,2.23660444657651,-1.71934445915654,-4.20252244243472,-6.90351242058927,-7.61200008701228,-8.35769292764848,-23.1457961138971,-26.6906721336941,-16.30941771111,-21.2963151638256,-1.10617649284338,1.4035656915732,5.89636045834266,5.39154216852893,4.46261979034675,4.43744267478451,6.10831243450207,4.24493720490969,-4.89297667384954,-14.8430865406729,-16.0383087412202,-4.80857151495035,-10.9175326197254,7.63621560468087,17.4815640892292,5.24812377814611,-10.426499069927,-5.42808481568082,-14.4500174436125,-0.035635644784615464,0.10585537001336344,-0.0791691973018661,-0.014254050019743784,0.22932039042983648,-0.6208652381844936,0.7728196314516435,-0.3531359628046315,0.16883230136844884,-0.07238613297932532,-0.08347039517521579,0.15464597435446695,0.17107217082265047,-0.20661114915974585,-0.17670366657016923,-0.022192730829431663,0.14346721144436406,-0.0024286368129064918,0.031600703982603555,0.05766465445737279,-0.08346706331715378,-0.09611430232390812,-0.00017846648993958338,0.09701239763560966,-0.03502159305550475,-0.12481157906768464,0.22404740656435318,-0.015171406302890704,-0.07637229716293967,0.1935214335959462,-0.23716547427453707,-0.028914581101282213,0.061393308625326624,0.041885465798884816,0.04073541985980575,-0.26235211868475955,0.24651193273159921,-0.07861191899233122,0.06733989011441019,0.04109369763447874,-0.143966986820153,0.07119325231890229,0.14331682874444582,-0.07014792253159724,-0.0860388753427508,0.08264748824512338,-5.568356374807987,12.050902592152324
7,120.600912578861,113.066738922881,100.406974011151,80.1732182858567,81.0666061463085,91.1761651354752,102.192726499229,116.707938717602,105.556132868005,52.6914247298883,38.3809588117171,31.3988126460982,30.4452781808179,34.0781490980077,39.2626552936362,28.7760129746714,12.9748822917284,8.90214637707357,4.29075656427072,1.1913822385889,-5.08933874876084,-9.28634250538362,-11.9942530252944,-17.6243773012605,-12.8666086522293,-4.5672865447831,0.337107264071911,-1.78398098871394,-1.159112420199,1.99962869405616,-7.89647986200344,-10.7582015735361,-12.7328822263651,-15.4771518320254,-23.0033509014425,-35.5955027839036,-53.8795877866887,-54.1934644181546,-36.7121440169976,-34.7623119285238,-14.3375993572999,-20.1403102163399,-38.5103785057558,-57.1025018171149,-61.8060731010841,-76.2467670685919,-0.04107170129296173,-0.10060651224980868,-0.12485480397814172,0.1102176821456181,0.0985160451417194,0.15058015151445267,-0.3615822263963923,0.6466506114843856,-0.2715665464156878,-0.06982638760343403,-0.01378019467622932,0.09755199127897946,-0.2392300844346308,0.14228210498533797,0.14884148442022901,-0.035122098378026545,0.030347434184336476,0.021129835203561098,0.03545164387777005,-0.05887927820186546,-0.14207257206545382,0.06481955875675366,0.06657090997557598,-0.016222030228064857,0.014529930562213966,0.15575778213890576,-0.29684583174243884,0.07589867275286856,0.09499938863409543,-0.1838502094927875,-0.0025711338753611297,-0.0068318729032807975,-0.07665909629374103,-0.17516747952504805,0.03009638998282881,0.3918057928791706,-0.21280380040707686,-0.021808003255716267,-0.12092771811681341,0.24324197934208974,-0.1157877335239228,-0.016875148260668684,-0.04220297431811104,0.2148103966823431,-0.05344372854575561,-0.05362928004288813,-4.603981054787507,10.802682015018389
8,79.2301325628526,82.4853134962422,73.3784825850976,50.8815053046967,45.1632122813388,52.646017852335,62.9815399708206,105.556132868005,179.632302298458,58.4120250094311,51.9096183371323,62.0468070898976,59.798278636006,62.6780654294993,65.0242476862175,52.0744596362624,37.0214260957574,30.2975543486501,23.4841600310179,18.7234753145285,6.84127052060007,-3.75995660108595,-9.25658395109947,-14.1314343420198,-9.00016323466068,-0.164163528913614,-23.1039958937786,-22.267294770065,-20.4491082957456,-16.0653645314884,-35.8527882268975,-39.5656556293982,-42.1250767904312,-48.0225234040343,-61.4222546287519,-84.3303093238206,-112.787631420323,-112.964751249767,-69.688955259276,-33.3148306709197,-15.2663953757273,-41.0880494523319,-62.1292383725822,-88.0081248443218,-106.407581621079,-134.99193158675,0.002028866085779101,0.01700955287767022,0.05352734147193305,-0.03818768090817042,0.011605264554335316,-0.11171171350363783,0.1724111085894211,-0.27091499437293565,0.3215029086849489,-0.024833897205564958,0.059493012809404826,-0.09635205900156908,0.263886002441301,-0.13934586370819893,-0.1686830469277764,-0.0400386504351385,0.0297306628667369,0.007142632673484743,-0.005138861644037841,0.008364570548954668,0.066073256380945,0.03472022029159048,-0.07442747074830494,0.031160373145661897,0.02316775503398381,-0.14248368984582754,0.13302337236378367,0.027164305939141164,0.006791077037564744,-0.028354195498986004,0.1118434325726616,0.029486999474691206,-0.044089324397173835,0.009026980141327063,-0.014636813603373372,-0.14841894534342717,0.18361971455201817,0.022397673009936357,0.021194634137116794,-0.08579799307352468,-0.06609426171730848,0.13994255192768687,0.008188090925300793,-0.06924515714767004,-0.09313175046579088,0.12137877668423297,-6.4245519713261645,13.402324511011448
9,120.18659275837,120.944797919164,103.368770349277,79.003999046169,75.0663017522437,70.0703008222796,64.609942174983,52.6914247298883,58.4120250094311,168.516947842757,126.332113925007,129.259633415357,113.977268047393,99.3299662922096,78.2543202068997,45.7085038538419,18.6937341335571,10.7433035025397,2.80386971701435,-3.18345525783402,-11.1764971385279,-16.4627000947622,-15.2729347627758,-4.24651420940137,6.99319061757443,-1.24072988616671,-23.1829677306579,-12.5142108916352,-14.1906211519802,-14.9971323364432,-14.7177072785449,-16.648881600755,-17.3965153140516,-17.1427147783147,-22.109656648562,-29.5465774543919,-44.122377169273,-40.1709257011671,-13.7756704061671,26.1739492073535,51.9479137189226,92.9551337743802,74.1102498696506,52.2768432993094,38.5634100140052,19.1284970178793,0.23398185507773403,-0.22322844326875121,-0.055949032073531524,0.12639517832092503,-0.02239748340077026,-0.04557284146313132,-0.06993013249442057,-0.07426414475719396,-0.01919048610534497,0.3359136517531424,-0.18680058902207172,-0.10012742994647296,0.047083600262347355,0.09955719037432786,-0.04783181631065914,0.009565293335293212,0.04398417745320051,0.01581123337091991,-0.02761738867865832,-0.10536769752981912,0.06678217558038292,0.1190660830977893,-0.06582760459547936,-0.1229417347907821,-0.1226592600845395,0.13103586452871402,0.07894021861167477,-0.12225970373521118,-0.011777871943758803,0.07739026533436337,0.01902237239324132,0.004291564702587244,0.036466401784745285,0.053660144539086026,0.08346598151800237,-0.08264816258531778,-0.12868320962561888,0.13143503603931878,0.00961408503062782,-0.11233645547593261,0.20585641865257104,-0.18277730722717103,0.05280623444543204,-0.14066133865311398,0.11026019939843962,-0.027433023575216615,-1.108026113671275,12.981022603892082
