,Cov_0,Cov_1,Cov_2,Cov_3,Cov_4,Cov_5,Cov_6,Cov_7,Cov_8,Cov_9,Cov_10,Cov_11,Cov_12,Cov_13,Cov_14,Cov_15,Cov_16,Cov_20,Cov_22,Cov_43,Cov_44,Cov_46,Cov_47,Cov_49,Cov_50,Cov_51,Cov_52,Cov_53,Cov_54,Cov_55,Cov_56,Cov_58,Cov_60,Cov_61,Cov_62,Cov_63,Cov_64,Cov_65,Cov_66,Cov_68,Cov_69,Cov_70,Cov_71,C_0,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8,C_9,C_10,C_11,C_12,C_13,C_14,C_15,C_16,C_20,C_22,C_43,C_44,C_46,C_47,C_49,C_50,C_51,C_52,C_53,C_54,C_55,C_56,C_58,C_60,C_61,C_62,C_63,C_64,C_65,C_66,C_68,C_69,C_70,C_71,Mean,Std
0,132.431300557902,116.554613858105,100.709917390676,76.7669730987416,47.3631853932973,42.4526494440333,28.4427809628614,18.804050741686,10.3837788647467,17.9892763168612,24.9057661741514,22.1839049232211,8.08871136363751,9.52264927911174,13.2253639157319,33.0353294220251,24.5707351139302,18.2256330958843,16.5995043470546,15.7328462963981,17.6818041244936,18.505907714961,11.8635892282945,19.3868188333039,11.4719421350755,22.9297285255448,57.1808269819896,18.5973498507374,3.32305709704719,-9.87260288933462,-12.6824242703239,-10.591075428425,-5.76959427899247,5.29274551156562,6.25838707240465,4.46105294490819,5.72340451342883,5.29100465370374,1.66154065202292,-4.36497941048689,-10.3681599187864,-8.17466764514485,-7.12405496533824,0.8983071971754499,-0.7859390812575189,0.2837867783146363,-0.35968000376260667,0.10325859740238065,-0.20951333530638053,0.06862741255577416,-0.1700224191980582,0.048591456351630063,-0.027548765266249275,-0.01130488053108037,-0.13475490025960188,0.1936603975745205,0.0389906298347485,0.02706308017636613,-0.23073521109310483,0.26582678501542656,0.11511709111489761,-0.04198367071958752,-0.007899037254778698,-0.16026638172186725,-0.01544742738335775,0.009385683336601149,0.08654354385940513,-0.175135079215784,0.0341965813381999,-0.17722987706947343,-0.023055777109196138,0.13486154332875086,-0.15335427888200326,-0.04242243946412802,-0.017863174531329976,0.2037044601997308,-0.21572173761410166,0.046495264839641726,0.011171190903748178,0.07963371488617824,-0.3332274900926382,-0.023563032652135035,0.2578403324938341,0.1613586461692914,-0.18598743236625703,-0.021530351777872346,4.381662826420891,11.507445440144496
1,116.554613858105,111.055217848609,102.319069108229,76.3626853613418,44.2249311760511,38.922469125202,26.2015187717618,16.3886903788758,9.66842829119165,16.556645666689,23.5679823348968,21.9638145883909,14.3882845323254,14.1707160416121,18.9168737292029,34.0400338182098,27.6024544662178,20.8701015538324,18.1471537054563,15.735751402135,14.4905151453161,14.690842495598,11.6377401130174,17.2899077781539,10.1579965687557,21.3871078267124,44.2781307196559,13.2143119027874,2.1600690322067,-10.5857296252814,-12.4603057003968,-10.063848785334,-4.86176507054302,4.50394290736322,7.09999506263986,3.83611354756135,3.76736972407351,3.03886086600165,0.464387229908667,-3.95345012217365,-8.90034981062126,-7.03505740978856,-6.2101846121485,-0.7829793807783318,1.9616513127624353,-1.040358090598079,-0.11156232639102441,0.14616447870061136,-0.12294663531902546,-0.07498273910476223,0.08673848013482399,-0.25971478506717643,-0.05388530246121137,0.17191150508880174,-0.18615808770233286,0.08021330686444007,0.046415832682465526,0.10657039133853403,0.39820001437183145,-0.6610181029580602,-0.11250402289403864,0.18286442479008444,0.1286935388608312,-0.019824925805865885,-0.011273058011172775,0.3006383017595784,-0.13516034850324685,-0.1740884621847947,-0.2253942821777744,0.0020588288473366574,0.09432372408734331,-0.008735987614886464,-0.08054226527084872,0.03799429703602282,-0.03148484990368743,0.03328792756268096,-0.01863197014728948,-0.04213805411701829,0.11048154967298192,0.026061257075436765,-0.033914431197909774,0.005495831959492672,-0.12819070045132114,0.06822835923913265,0.1401835044555072,0.01251779595226989,3.77115975422427,10.537799478477895
2,100.709917390676,102.319069108229,103.260332410608,77.4113137259905,44.9649135332552,32.8482769448644,21.1428814021072,12.0291519045143,7.80005927112713,13.9101207065993,21.2466056659779,21.7191888754495,20.9132614032869,19.6995078409679,22.5468560572524,30.8700209753147,24.1540648066149,18.7287903168262,16.6214038581315,14.4245195109061,11.9527410834299,13.1752888451364,11.7712692807165,15.2321371113653,10.7799569590923,14.050915040462,33.6273251226806,9.51615682918542,2.41466633045375,-10.1564404073975,-10.6668320368756,-7.95116698200764,-2.14626157189197,6.05861658832896,7.6542957834751,3.80306028595486,2.91681803852267,2.24482574338747,0.9174988782145,-1.83798760459497,-5.59548639067437,-5.25529095918624,-5.87728140674925,0.2803545013163125,-1.0405379804157375,1.3090802447997938,-0.7677701080165759,0.1234667678022257,-0.06681581954816176,0.24512853727604356,-0.038169265547257296,0.23944351907029437,-0.01464862357757223,-0.3206367870142909,0.3168217282320989,-0.04070618944342606,-0.12611048527823976,-0.08007187619277158,0.09276130878910462,0.19550271515457285,-0.025162422918530568,-0.06323233345495884,0.00980853590670517,-0.06805033502232213,0.06045442208474706,-0.35676829294966117,-0.03697588244573052,0.1207419906004132,0.0650168608579462,0.053423511836220516,-0.0660502047748597,0.06773271536356162,0.08750282014377384,0.039805245876642296,0.04418062123066259,-0.10416400530268587,0.055171240730444396,-0.13060992699797913,-0.013642614651044537,-0.00010844934973229645,0.17531492905316431,-0.007028635166955972,-0.08547975985003636,-0.09217490341823613,0.04695821300803287,-0.011954116176146206,2.7326996927803386,10.161217073294301
3,76.7669730987416,76.3626853613418,77.4113137259905,66.4000462749616,48.573703393264,27.2305172744065,22.9867036116408,10.6838427792782,6.3751535009135,8.11717142035748,12.6132511263544,15.8501913562126,21.6186069789509,18.6624055546053,17.3602904817243,26.9268933883194,19.9455664618579,15.4869854967517,14.1960252518454,12.0436562685213,8.60158132608193,13.7733817911947,9.641014329084,9.51477328572286,11.1879733983038,13.0610467480478,30.0803188628756,8.69995082122083,3.44200795408855,-7.36851622750554,-8.52037297183642,-8.33316009107321,-4.21815332553184,1.67986170469497,6.56793822260316,5.3644043368731,3.83932463118804,3.18869225379039,2.9240682900973,1.24932105540749,-1.60791783364084,-2.33041520235565,-3.88012049486346,-0.35793636371125237,-0.11126708599057168,-0.7680346276406992,2.0630136180659857,-0.7937357676687,0.3592692079122606,-0.1326169156665564,0.1228890796498555,-0.028221129260508803,0.24804977011509527,0.25385388660993113,-0.2131863968953423,-0.18221721794442783,0.024449276299341318,-0.1440471083721453,-0.43773625867732674,0.3178975827958304,0.05341205604308997,-0.08882098413650295,-0.09341230723794171,0.024009291878421678,0.04210307760512117,-0.128406819412859,0.1023108776554199,0.08278928826362268,0.03480665487030566,0.0984736619387974,0.1576701796697962,-0.37185393726463006,0.2635059914975312,0.13108376299300442,-0.08281395435415204,-0.11353763629993598,0.2743745302859037,0.1599096738437221,-0.141522847956394,-0.017654198169471093,0.21972277158169182,-0.000863736766635975,-0.05378135058224409,-0.026919117649208783,-0.14130166962030555,0.0322391675865117,1.017357910906298,8.148008730663069
4,47.3631853932973,44.2249311760511,44.9649135332552,48.573703393264,52.0921365367384,25.3199140315475,27.4899601708357,9.44616411749664,5.46852254326249,3.95405453857793,6.42080026968812,8.11689024774676,16.7949751087453,11.3039364651589,6.81090622720019,17.8174513791075,10.9209539476006,8.11925539132542,8.29385792159391,6.85383736639709,2.82439441865025,13.8150103960778,9.00752649424372,5.3226682601349,10.6902298905667,9.14305860837821,25.5240475223903,7.73048370000342,5.06879885624834,-3.4109549811686,-5.1728109788651,-6.88208312571567,-4.2195760217557,-0.666854701195262,3.84419745248955,5.27135214085872,3.46704878985379,3.3840984959886,4.86848993357546,5.21294302154899,3.97521360721138,0.356285801808277,-4.04884096769608,0.10359282523206832,0.14722662906833597,0.12330857833665129,-0.7944258412966365,0.8733025933221658,-0.07892719712178069,-0.23295194061838073,-0.07133224290061237,-0.1660772548342622,0.10660398220877801,-0.022054864905739692,-0.036464302438795726,0.05969319213718051,0.08347979953321648,0.013548737117643185,0.02482867037792903,-0.03255619540868567,0.09946800114081142,0.0003856190002601928,-0.0935829919844654,0.35341263465282485,-0.260981653674636,-0.034970207700532725,-0.12812459709873217,-0.3992230201263601,0.032244103009141496,-0.07260081513867832,-0.01408444569447399,-0.0987154407873885,-0.09749095354956079,-0.3444487306701296,0.26388192141826605,0.12704430423122798,-0.13521073464580022,-0.08819506237236836,-0.008847434617900411,-0.04900973898734616,0.017838661959423248,-0.08290821585589979,-0.016724192091432957,0.03776086896009636,0.1548501511011065,-0.002067303052037353,-0.23024193548387095,7.21679544789364
5,42.4526494440333,38.922469125202,32.8482769448644,27.2305172744065,25.3199140315475,63.6671684587814,43.2427370459641,12.3669947104109,7.97957059052362,13.5358802104157,18.5009372718214,16.0955479405461,25.1722233280334,23.4477490756423,32.976318003592,38.1835690559903,30.5787560904727,21.6302951383401,14.836209887516,7.87800114222537,1.96658655863749,12.0977791501089,8.31806389481704,1.8031235489491,-1.50227004459415,2.05321819818719,22.1691502713885,3.80709383622545,-4.34019793530573,-13.3346565720944,-8.30836610767276,0.344416113208011,11.0261334845818,12.2097393744879,7.10432488205612,5.57560547935205,0.350984649926242,-4.27180077457068,-5.69730778450619,-6.96571673607063,-10.558641438518,-13.2494967830287,-17.1548283872066,-0.20908236106770556,-0.12455133396261985,-0.06736941112685237,0.3597637157254131,-0.07934434001672105,0.5954632842459152,-0.3445939458459181,0.03604791554163664,0.08672432560171003,-0.0091475873257182,-0.0785661563585918,0.22224489902483463,-0.22206752954643627,0.013826240918868478,0.002427521594553306,-0.08635395595238803,-0.02052090267200196,-0.016613909304531434,-0.09486513201996433,-0.005481333077410063,0.26739918508474636,-0.17268795613756469,0.08286023379867673,0.028570080578585615,0.29228812285701117,0.15320380937073655,0.011947423830968265,-0.01761422600409055,-0.04918498357423271,0.11526714006343793,-0.16176214593517846,0.06556783897931957,-0.20397692691262484,0.050534202150928235,0.19488523892483556,0.02889435426339119,-0.19868295764164726,0.16879939724052123,-0.007592408763156226,0.011609529830969533,-0.09988693939198197,-0.06436626536369762,0.0602149595010293,4.24731182795699,7.978544256866747
6,28.4427809628614,26.2015187717618,21.1428814021072,22.9867036116408,27.4899601708357,43.2427370459641,53.8886768219833,22.0565339642594,13.9052429217416,11.3820162435762,11.4269737172704,10.0319751927031,20.8768996582304,17.3425403027144,17.5336177549829,24.3738393995243,19.3724890805718,13.4079517707343,9.62179983799641,5.71457041773094,2.66643517980692,4.66735981177174,10.1811454798237,1.65558440534199,-3.56516380485595,5.90611670121095,18.5278211401026,-0.0359879107992188,-9.94766795097218,-26.5054540409293,-24.450256741439,-13.1280406087094,2.79059815920772,11.5549684661388,14.4293071176088,11.9092527517027,2.73314970049082,-4.08949596958649,-7.7990218031402,-13.8830153949181,-20.3080615252345,-20.761704212331,-23.1330319328888,0.06855993471103464,-0.07726718596199375,0.2463679189216353,-0.13174550161813167,-0.23265309608433143,-0.3449377800388828,0.7541491951081173,-0.13528475643155877,0.03502461959346631,-0.04096218053428077,-0.052719017385663,-0.0005042709315529042,-0.05402829076425465,-0.06555795836388723,0.0940149221371368,0.05132752469334421,-0.020316107433320917,-0.0005164502770355426,0.07785145379870279,0.15309822656388283,-0.2812550244141778,0.31464557243095936,-0.1786606735505603,0.11003355510928012,-0.17337703534191726,-0.2803718406757468,-0.1265419250761652,0.2598132783509436,0.14228767381039886,0.11288550755286697,0.3288793507638178,-0.05633622443741196,-0.2876906690479507,0.007717995211102158,0.025752695013973197,0.005842767291070193,0.2485982092534555,-0.016684570293262393,0.04844867535930866,-0.19742523421020963,0.07399182422819796,0.013930620394648015,-0.017121764282352202,1.5392473118279568,7.34020958978579
7,18.804050741686,16.3886903788758,12.0291519045143,10.6838427792782,9.44616411749664,12.3669947104109,22.0565339642594,35.3029377240143,29.7030145525243,26.8557562067535,24.0031008508041,19.8753749164824,16.3087895216376,16.2084135931718,16.8492543285801,18.8746116900237,16.2992526776425,13.7223388894881,11.9010247869468,10.2805644489987,7.72412472509729,1.62219469036817,4.86391231270916,0.816406231216451,-4.89914687873991,-3.86390493552035,7.23697548520029,0.195687183859959,-5.88141911809451,-19.8637528959518,-21.7679113845518,-18.122615846072,-9.40979750255637,2.6765155644199,6.5410493770392,3.27091720912637,-3.67135269351775,-8.85993653924554,-9.88724523569078,-14.2343242224677,-18.0827720983043,-20.0227465463627,-22.3394860494877,-0.17115901088317576,0.09043937531722049,-0.038211249081313084,0.12260449261335889,-0.07136418934581996,0.03597768026732121,-0.13527499836443682,0.6558103974552898,-0.26219316722275227,0.023250415371060245,-0.04775022661357931,0.057415842998512066,0.11978640961480505,-0.08188716492225297,-0.06247797184284236,0.0645035471886282,0.032895346570066625,-0.0424019695486601,-0.11738519883152544,-0.0801195907912343,-0.11280630152267637,-0.07123619331606273,0.18723412713336265,-0.2029014322561357,0.1800815077307142,0.00932809724851158,0.2012136699386484,-0.2139272777010693,0.03853363926747835,-0.045709979782991565,0.059009320006311365,0.019778407690152062,0.07491742499749539,0.2078863150839109,-0.12678682570614203,-0.3914671816686565,0.1809248226831207,0.10048518921735604,0.04774571428026769,0.005607310181131646,-0.27343776361339384,0.19040977633812767,0.1008677280332525,1.6946236559139785,5.9407859517082695
8,10.3837788647467,9.66842829119165,7.80005927112713,6.3751535009135,5.46852254326249,7.97957059052362,13.9052429217416,29.7030145525243,43.6802042645015,43.7791064478176,38.1327237804674,31.2783957992579,18.6879959642947,11.9187559577944,16.0908226523128,18.2645278104301,15.895582316683,14.2561195620979,13.2155938465737,11.4611444043593,8.12255939792745,1.20914927378719,11.3346979740283,-0.141050932276857,-5.62395683063094,-14.8598031613095,1.91579699290638,-0.0807383483877196,-1.75426207319345,-17.1603600564256,-17.348845845194,-16.2382755647873,-11.989717016715,2.23790438230397,-1.00094675146024,-3.35645786469411,-6.75635040584912,-9.11062765151406,-6.35061643922016,-4.78786967833433,-5.57592813184961,-9.17516954398173,-14.5007334106472,0.049755987616939494,-0.26397942546593983,0.24150570272468738,-0.026207975681221688,-0.16633800317375064,0.0875357445535107,0.0349105016254324,-0.2627142233004976,1.1988768897598916,-0.9636819235425241,0.2990749041012742,0.042895948898215575,0.0695833739086095,-0.04478270439228394,-0.1675641849502188,0.030493507512245735,-0.003774516205547443,0.03292044429850405,0.20078773540221578,-0.09877552792388591,-0.18330938906205443,0.00948605698458826,-0.29187717220969217,0.13100867033591773,0.3392019881447707,0.07206354948590585,-0.006209460187152124,0.21198020225424424,-0.10175920677074289,0.16329865535694574,-0.051823714472073526,0.053541710700453986,0.07994986458140137,0.046626357461812123,0.032196081164044016,-0.043347092708661224,-0.05019498264466481,0.16702681032922875,-0.05332226069616761,0.06900919245280811,-0.0985043472213735,-0.16548634860282663,0.06643920576131628,1.3023041474654373,6.608343534086397
9,17.9892763168612,16.556645666689,13.9101207065993,8.11717142035748,3.95405453857793,13.5358802104157,11.3820162435762,26.8557562067535,43.7791064478176,57.0864574616585,61.8579673732432,53.7346219367994,33.0815747494833,20.6482589492432,25.0353973344436,27.613501502344,24.3243244353813,21.4724176556517,19.3075705320871,15.4446801767042,10.1368319229343,3.68679073184098,11.5320411905868,0.968579169627978,-4.12011348980673,-12.5369196786732,6.91682426795929,4.34389156946276,2.18125696989093,-11.8895623426433,-11.7737501940707,-12.3103444767167,-10.4068539229956,4.74752642861739,0.40290433613511,-1.45237757531982,-3.45324090021083,-5.61052501961586,-2.08628674184306,1.35650081742349,0.34604791195469,-4.64793395489187,-9.35604211083585,-0.02316108283377486,-0.04914760344436419,-0.016926153264280836,0.2396881934715956,0.11527202133489971,-0.011898122691954989,-0.04009225338450553,0.019899287232761208,-0.9678439342558426,2.0969243821891506,-0.9341493327027298,0.03549096993098727,-0.08950748216911053,-0.009367360715784874,-0.038413848878648474,0.06963382140204039,-0.04390313978302695,-0.07582373437510952,-0.21390531437415763,-0.0338325330408927,-0.03312124960906675,0.006065609016317253,-0.3857922929833339,-0.16548190229762658,-0.006750247373576152,0.25504513508516713,-0.11997066399159045,0.06062165764392557,-0.3694440224758447,0.020970704779964395,-0.05561850337218664,-0.015073306229802519,0.17905090680483124,0.01231324039094176,-0.07834684316634925,0.0555162428175422,0.10212194018343533,-0.04798805757883218,0.030514147749167678,-0.3569106119945384,0.497821241965073,-0.1488958332677497,-0.12028018273558269,-0.7459293394777264,7.5548962575047
