,Cov_0,Cov_1,Cov_2,Cov_3,Cov_4,Cov_5,Cov_6,Cov_7,Cov_8,Cov_9,Cov_11,Cov_12,Cov_13,Cov_15,Cov_17,Cov_19,Cov_40,Cov_42,Cov_43,Cov_44,Cov_45,Cov_46,Cov_47,Cov_48,Cov_49,Cov_50,Cov_51,Cov_58,Cov_59,Cov_60,Cov_61,Cov_62,Cov_63,Cov_64,Cov_65,Cov_67,Cov_68,Cov_69,Cov_70,Cov_71,C_0,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8,C_9,C_11,C_12,C_13,C_15,C_17,C_19,C_40,C_42,C_43,C_44,C_45,C_46,C_47,C_48,C_49,C_50,C_51,C_58,C_59,C_60,C_61,C_62,C_63,C_64,C_65,C_67,C_68,C_69,C_70,C_71,Mean,Std
12,-5.88398781381076,-6.24105091080994,-3.22997241989049,0.391330134086187,14.4407258551311,16.3109867670557,17.1227996483743,17.1572322676124,24.1660589044592,27.5896362570326,47.0053373882471,52.9738378037372,59.6487717962974,70.7511838960023,75.5475436107486,57.7690526987577,40.3647256064996,23.4719445547254,2.64250487976283,-14.9730716203292,-16.414370156706,-20.2343398081686,-22.458295796978,-24.9825263248304,-26.8547242477404,-27.8905931821962,-27.8087284133372,-27.5401525374626,-34.983801036277,-40.3977855607083,-47.5414063092481,-54.9916825277844,-54.0281256338973,-27.4578129329522,-21.8037808146256,-13.2898225203563,-7.72948278983489,-8.63413385867533,-11.6981914239557,-27.2110236211345,0.0633478190816266,-0.0015705040201753153,0.004512680793827103,-0.036782401914343225,-0.05803324095935043,0.07442325919602062,0.0006139226963230764,-0.2781785049117262,0.43190439981899054,-0.17886676620920464,-1.1232973836733076,2.9884773763621637,-1.830041760822353,-0.23989368912348108,0.30692988782738667,0.05215501567331443,0.011135377695824886,-0.03860653597592752,0.018838689419346785,0.01238007999858463,0.05935761721810386,-0.0062096836718019575,0.0005427060319888605,0.1306300142900382,-0.1937968346814366,-0.013113483579946959,0.019660104926548464,0.11524548270900478,0.1651609990788989,-0.29105924235111513,-0.027191416414928195,0.13761594267704222,-0.011137848129045634,0.015050808637543291,0.05926741891444805,-0.014974126167339665,-0.0893508944567358,-0.00023256367378823926,0.13513547881883772,-0.07777303270066753,-0.8197536334633105,7.277625835651158
13,-15.4425332795288,-15.5066505343222,-12.6618180507785,-9.20895600526713,0.659531295973636,3.62196108820193,5.95208969909766,8.7337808467201,16.4413703417392,21.8612699222672,42.6557009570365,59.6487717962974,77.2689003998876,99.018296527318,114.792306495696,90.8111691766287,67.1003991648304,43.8811776029915,16.2957141491802,-12.4367661159165,-15.3966449571303,-20.2981275197757,-23.0799138589526,-26.2860408296558,-29.0954395270549,-31.0241187975065,-31.3549226989861,-31.2163308662558,-39.4574790794069,-45.4177513090722,-52.8737036193913,-60.5773284991046,-57.6831250866748,-29.7966640085043,-23.9949756197383,-15.4502973595652,-9.77796633464905,-8.16455354836322,-8.41423864121861,-30.0916635397298,0.13070925222990035,-0.10062718481032028,0.03127038761733816,-0.03854751065956746,-0.03721996029624382,0.027449562034156084,-0.00368574219359562,-0.03935240434913037,0.041587935455547856,-0.03394707781348397,-0.25667711640894514,-1.8557931810090713,3.2218205479509985,0.4697642618117064,-1.2160158088860333,-0.27114693029780523,-0.07404871580794212,0.05361074152351258,0.02024775582934385,-0.03575030081390377,0.026217704474594337,0.005440264449878041,0.00517680269030176,0.1431463002020945,-0.14633413656358177,0.02462210962426182,-0.004550636249010074,0.027518030162102507,0.045835340137029036,-0.04409976497559681,-0.011723306479251122,0.006976283811788725,0.02186942403133031,0.0036024676863514633,0.07717844570238243,-0.05060539366465882,0.01511999692082119,-0.01962645796635811,-0.1009863984213323,0.06209071082709264,0.28439678600968865,8.78970422709932
15,-20.8888569972097,-20.9256910428848,-18.4235592923391,-15.0297338635498,-9.60355289731792,-5.39343374251732,-1.61200272129306,3.39181593438604,11.8795186654768,19.7019464601792,42.9439870610195,70.7511838960023,99.018296527318,134.798150682613,159.746331336091,128.110421850062,96.6593082013024,65.6965874391112,28.955418170616,-12.8853831082733,-16.3080061919094,-21.3158974975662,-23.6356640997062,-26.7858264295118,-31.3703017734792,-35.0118547871489,-36.4391728273016,-37.0929894386655,-46.607179590419,-53.4840140847604,-61.3899400063672,-69.4737613979849,-64.176717251268,-33.8156751982139,-27.540514830005,-18.0576014123745,-11.5453668812831,-8.66768488293477,-7.30836326079299,-36.3436213567884,0.010013526557228458,0.03631104453325815,-0.04206710157978245,0.0018370835074131592,0.04182830996131613,-0.06156523968279486,0.040710086388048454,-0.1855235456236615,0.24475942133187062,-0.10183855230792639,-0.36654308225670956,-0.24007393840044242,0.4704970566103029,1.2179844315404307,-0.9177810659583944,-0.13857948705902975,-0.07933248381329984,-0.04253669144200729,0.11764716814621179,0.04910943189618004,-0.019151932859472105,-0.0559315599773355,0.18587292535580743,-0.15883817133932315,-7.96658632757303e-05,-0.06544601720083086,-0.0071409261061730865,0.16318154706526666,0.050935337740748245,-0.06623429213564838,-0.026058933064537906,0.02069535000737437,-0.042644688185130106,0.09679560991805931,-0.03944273220976828,0.07448260852962113,-0.1465352271396668,-0.06587734448403429,0.18822349655586396,-0.08916650456711604,1.7312891409665596,11.609829916179347
17,-32.2377041469818,-31.8680976146399,-29.4510796647737,-26.2865274106622,-24.9071745528903,-19.6902248469442,-14.3690273195836,-6.39036432007531,2.76690166775213,12.4099432745048,36.5953817862057,75.5475436107486,114.792306495696,159.746331336091,196.554688542614,159.316254426212,122.165829444109,85.4759980622248,43.061141265508,-9.06114324509916,-14.4549225725201,-20.9664198219095,-24.2895307628971,-28.4451603986075,-33.6075181975972,-37.7716162082984,-39.3052569841449,-39.7973730838461,-49.9148807329679,-57.1854613719159,-65.3363670932572,-73.6115920911207,-66.6130953483886,-35.4197685524421,-29.1312732980414,-20.0110059936577,-13.7248874868093,-7.76623348380539,-3.05933072704954,-37.7745587695579,0.08638197832193081,-0.07535942833742174,0.00977798759848535,-0.01818797569981641,0.01677281274106848,-0.011928892468585474,0.0005142713293294262,0.1192111253513753,-0.2607686211020994,0.12979727333199625,0.52222486615332,0.2853003899489686,-1.2359201287697248,-0.9294968411502514,2.046077075253794,-0.7292078681245825,-0.2795770526411415,0.1986392356326512,0.060818055740081554,-0.046069500833213824,-0.0017371088174182446,-0.022610677053499353,0.09645711365907408,0.021385583803936344,-0.049963959287148176,-0.04089030748575576,-0.0954192823149816,0.015682130167974456,0.01526703844686989,0.192126943751173,-0.004529252018733175,-0.15428058977298853,0.02368738048974894,0.04831889794057605,0.08501512680759371,-0.00862664189415071,0.16327731841796955,-0.058441243335981906,-0.5206003644423595,0.3526204127910983,2.686246012052464,14.019439665786003
19,-23.1444686077189,-23.8246739989754,-23.6035567691768,-23.1925962985343,-27.5293841013964,-24.2758540212559,-19.5282445416624,-9.5889460147323,-2.20822681819468,5.4104988801577,24.9775881454554,57.7690526987577,90.8111691766287,128.110421850062,159.316254426212,133.246580268441,106.803682061872,80.7700230976149,46.1941535617468,-0.338905952040591,-5.12654353292594,-10.1247719614107,-14.6715515587742,-19.2478564482007,-25.0770061649973,-30.240862583519,-32.466484010227,-33.5792163205125,-41.4275174022319,-46.8243630171897,-53.2197796600228,-59.9123210778089,-53.3281666586758,-25.1137638295379,-20.3038867931772,-14.4814061661264,-11.3074072345722,-6.80554814053935,-3.36017645308579,-30.4092243859785,-0.20703994378333346,0.1395119297983354,0.021282104763021375,0.05673799102767259,0.003870398169250419,0.017208113108261456,-0.03412371563540333,0.020066984547201655,-0.03958326139858527,0.014511343402864862,0.12797798526877768,0.08434188197100337,-0.2539805589003747,-0.14152411073553917,-0.7491658866896086,2.1471404224577744,-1.4639552582599868,0.42243574770007297,-0.0498239833254428,0.057973822276686786,0.0234025102352342,0.047552846029151274,-0.290545563415922,0.029960368056675218,0.15758439577998065,0.041258322480771416,0.044352785646206636,-0.04392174170398857,-0.055473914310779644,-0.02881727107539298,-0.03891314509285055,0.04619599895925415,0.022783575305279094,-0.10145535071265208,-0.09760747732517515,0.027615359256887812,0.11049162820343222,-0.0031251292760093004,-0.023180803995540372,0.017537562321164452,2.592815786364174,11.542815092880966
40,-17.3064152983139,-19.0721767843878,-21.1077299611925,-23.7508423325909,-33.7396193156599,-32.8354668785021,-28.7601285695137,-16.702292363739,-9.33975863358008,-2.18224026153317,13.8697717817739,40.3647256064996,67.1003991648304,96.6593082013024,122.165829444109,106.803682061872,92.3537848974715,78.1546410639707,50.6972628124234,8.70072361014557,4.12082611572919,0.299538949753946,-5.77193252174641,-10.3440741402182,-16.5034154720343,-22.3350109019737,-25.0785963960748,-26.570241811793,-32.6750140865232,-36.7889367383682,-42.1302155455681,-48.0251870962312,-42.28754646116,-17.822727648612,-13.3417462555709,-10.0505695225936,-9.11785092339643,-6.10932796780562,-4.06897271719558,-23.602785061079,-0.04924206340161516,0.023451981253870477,0.01488002290276423,-0.02619822934461437,0.14711626992922378,0.011497946315126507,-0.0815791112700362,0.0827565175789107,-0.07028409027313115,0.0030946751759112967,0.07422927498154308,0.014209824643923735,-0.06998428241085286,-0.08037051143468925,-0.271193452334648,-1.4854630388663321,3.8534673298288613,-1.745213382268121,-0.22317187131952648,0.011733567755251514,0.01129925287620824,0.011363187837669986,-0.047579867814675415,0.0171886439345511,0.02164757814630842,0.07770218267493384,0.1400555801345767,-0.13742230918197498,-0.1264405885156993,-0.023654072250789925,0.06942036208581195,0.1716189624526851,-0.11244661506965449,-0.04328240393230799,-0.02772354022640745,0.0009647266212952668,-0.03846470684291323,0.03494518044734993,0.12090564975616945,-0.06005465970533989,2.2703533026113676,9.609567362658504
42,-11.7440586740727,-14.5925938212102,-18.8211805834883,-24.4442653847847,-38.9832346391255,-40.4545398858017,-37.106163248201,-22.9601170051359,-15.6523807933484,-9.05435147284232,3.30861004427309,23.4719445547254,43.8811776029915,65.6965874391112,85.4759980622248,80.7700230976149,78.1546410639707,75.9082638888889,55.500573379507,17.9370222073702,13.6708527024505,11.1460801144933,3.5201240589304,-1.06592352786389,-7.59722945589913,-14.1618033247074,-17.4668681060742,-19.3875814588464,-23.6690419344081,-26.4856080908536,-30.7497259584662,-35.8060690447358,-30.904346082226,-10.3277482128877,-6.17516976319374,-5.4595806763955,-6.83687515349415,-5.09220567666019,-4.26611495337102,-16.1106363119625,0.12362733815949778,-0.19300737645110297,-0.011753129416170257,0.010651757444932314,-0.07883908393779353,0.025156701177839455,-0.021633755356154766,0.11380314900977487,-0.01718705815976576,0.03540088727637753,-0.052807941039405816,-0.054723070838743317,0.047195399655957156,-0.04171729040604245,0.17709419286580558,0.41808572263077476,-1.7467670808110825,1.3940569802809701,-0.30281304065371933,-0.03678392487199371,0.006090932780300857,0.021356383554972488,0.0841327772921742,-0.002813700437153336,-0.1042882305612599,0.0615501519392616,0.015685538081621434,-0.15281402668833158,-0.059580681917419394,-0.02290265387734348,0.11430735939619803,0.09822055130843477,-0.044131704459367774,-0.052895127422988616,-0.011140013071275288,-0.0010531436612789178,-0.07533483085087503,0.08655886876701682,0.16743512778210135,-0.15562640124464475,1.9166666666666663,8.711960966905721
43,-20.3055489468324,-23.7928374121306,-27.7514017799771,-31.0039270609983,-42.4263432359791,-42.3099334488938,-37.2372598772254,-19.589555258842,-16.8012307731184,-14.4695940155279,-10.8852712326912,2.64250487976283,16.2957141491802,28.955418170616,43.061141265508,46.1941535617468,50.6972628124234,55.500573379507,63.5261360422305,47.9923200076336,43.1180667234684,41.0556110780948,25.6033923609505,16.5921588254258,6.55420557663207,-4.36317637314231,-13.269715428686,-21.314640239743,-20.8073137342107,-16.6076720417605,-12.0705025220245,-9.15117023074732,-6.13560967612644,4.29044430917931,8.57587085760247,3.69392021198603,-2.70627134489754,-2.60946555025876,-2.00687185357248,-6.44573238506906,-0.13906950952221817,0.24441587687271404,-0.07531840975915233,0.05305436259088749,-0.05139086145569708,0.046754358681813595,0.11467230172762238,-0.16987713520688558,0.06899045196361286,-0.12976859253937884,0.07514242107899047,0.028372718184285352,0.024662965241534492,0.11739002835893975,0.06552828294259903,-0.03814266529654782,-0.2194373973580472,-0.30172514402889083,0.7209764921029668,-0.0662907176192465,-0.07095918853111187,-0.03644325787884295,0.03519946224671159,-0.15063445561560584,0.045041372961622216,0.03279332418720008,-0.012081401365275373,0.11078656405777239,0.14638530041460376,0.03350428298382183,-0.09435145374628293,-0.2541560734083584,0.15142062608640297,0.06285976302259547,0.018747147188122728,-0.06721886685777022,0.12115561327909032,-0.09105731154290835,-0.06606927399059821,0.05873358980183702,-1.1283922171018945,7.969701126280115
44,-19.3444412738115,-20.0915236421472,-20.9226460914452,-19.8149985320004,-24.820803787453,-21.5630543791426,-16.2210855659441,-2.78792114225085,-4.60327905631276,-8.15046223772593,-17.3436658279963,-14.9730716203292,-12.4367661159165,-12.8853831082733,-9.06114324509916,-0.338905952040591,8.70072361014557,17.9370222073702,47.9923200076336,72.8944313591626,67.9661456561046,66.7606577862415,43.369510951214,28.8869729797092,19.085731633432,7.23832876343234,-4.13677509267727,-15.380157656207,-9.4984022054722,1.63667639884268,14.4253295486947,24.5094087620923,26.0406628320213,24.4603670974077,28.3930220225093,19.6484123824543,8.50822568475973,2.64149955324335,-1.55237199531673,-1.70233807000099,-0.013683844287711645,-0.03415151607815793,0.13747777815165577,-0.019646163331821318,-0.0026089337724100547,-0.14336092215291044,0.2064234699952273,-0.029729745709020275,0.017475662077550774,-0.22132613441174437,0.2405823322803197,0.048813633570784644,-0.0032000245113281024,0.06512272213754772,-0.03392733679410888,0.07937935559328674,0.019263380036398745,-0.03907228322159668,-0.06190961510569777,0.8696636106393337,-1.0235564948292786,0.2620468871737294,0.06582141296582529,0.057564260449786374,0.0031704987283166313,-0.045841188359775416,0.009363356870042234,0.06884312431666531,0.0982164752996665,-0.019133057244246035,-0.04657659478512124,-0.04458981916966826,0.08771717005942158,-0.01805464249293837,-0.15703950473173847,0.141046978794261,-0.08443189778082598,0.04845060160677909,-0.03589604810190257,0.03177903045003388,-5.515616999487967,8.537237923307664
45,-24.2503880712133,-24.1406683204257,-24.2270207464235,-22.2289342027573,-29.7072158599149,-25.1890701797292,-17.9040038646059,-9.05966299662196,-8.97491280129704,-9.53626490652199,-17.5345822414693,-16.414370156706,-15.3966449571303,-16.3080061919094,-14.4549225725201,-5.12654353292594,4.12082611572919,13.6708527024505,43.1180667234684,67.9661456561046,71.0767961987662,76.692332976821,55.1737346921264,41.2979351590499,30.8902116207116,18.7480370158935,6.6236614113798,-5.54232995520371,0.714723143264912,9.95727715244576,20.6388784945636,28.5050001468589,28.483007823187,22.1531183985972,26.1024597079398,20.2196083398503,9.82889963607012,1.36823720012708,-4.86227239430294,-5.947220177119,0.015994817686416446,0.028659906135214134,0.007190169999757757,-0.03329314283027157,0.07592819041474369,0.03293430214752805,-0.05952282387002829,-0.012379784282293561,-0.013610104866025128,0.12246076186456649,-0.20792836490057096,-0.0031423018876246137,-0.010748276803389066,-0.03821258587352661,-0.005347028265535753,0.02964043159837217,0.03263646327473875,0.008261066861977659,-0.06508485288553716,-1.0154855615266989,2.7936989599587903,-1.5807401906778258,-0.14016557304705776,0.22213047521529256,0.09911800192093877,0.018249598329535408,0.053539454606185144,-0.000880675594683712,-0.04397082792362547,0.12800518363959743,-0.054814728982785645,-0.12930065335387697,-0.02281202444951149,0.056972647308328114,-0.0018379142184618135,-0.12350599593869627,0.10063864197629963,0.018756461457156186,-0.00367790456129741,-0.013438940141290713,-4.609831029185868,8.430112466555014
