,Cov_0,Cov_1,Cov_2,Cov_3,Cov_4,Cov_6,Cov_7,Cov_8,Cov_9,Cov_10,Cov_11,Cov_12,Cov_13,Cov_14,Cov_15,Cov_16,Cov_17,Cov_19,Cov_38,Cov_43,Cov_44,Cov_45,Cov_46,Cov_47,Cov_48,Cov_49,Cov_50,Cov_51,Cov_52,Cov_54,Cov_55,Cov_56,Cov_57,Cov_58,Cov_59,Cov_61,Cov_62,Cov_63,Cov_64,Cov_65,Cov_66,Cov_67,Cov_68,Cov_69,Cov_70,Cov_71,C_0,C_1,C_2,C_3,C_4,C_6,C_7,C_8,C_9,C_10,C_11,C_12,C_13,C_14,C_15,C_16,C_17,C_19,C_38,C_43,C_44,C_45,C_46,C_47,C_48,C_49,C_50,C_51,C_52,C_54,C_55,C_56,C_57,C_58,C_59,C_61,C_62,C_63,C_64,C_65,C_66,C_67,C_68,C_69,C_70,C_71,Mean,Std
0,97.6805270158243,96.9173545698824,84.7788004369835,80.0820929763486,61.8834655406162,32.68327029256,26.7017340834671,32.050652427321,26.2309975655489,22.8199767658453,14.0491357637556,16.1553600119136,4.18738693255478,20.3228515017398,53.0007112368762,14.527471966667,19.6899483488902,25.6472319649972,29.8321060126418,11.6634320018019,13.677629946107,10.3848922334975,5.82082155302437,4.66771423579645,6.05012068997207,8.12454260146119,11.2629911629996,14.880294389943,7.229456267146,4.14068847800916,14.5687463439507,23.150099142122,28.6394191634366,21.4445740529067,15.2570218877423,3.1816352440717,-5.53349825511941,-7.9158676589968,-9.9198663624195,-0.307719412746461,8.37627517322616,7.23838581664807,10.5842501873579,3.98528833878187,-3.20871829632033,-1.65975056562928,0.8566279832674747,-0.5056412256054942,-0.10879427891513054,-0.10413248857141236,-0.012349112690029404,0.036226711007292994,0.46576020165329507,-0.13232683588681057,-0.21813887513519906,0.0895892116518655,0.012306323166224367,-0.03830217781393425,-0.03419450216580326,0.03781610544962555,-0.20738941889357365,0.024391725142891528,0.029801279717119423,0.15201622794103867,-0.18901347506504546,0.11877723349164644,-0.07859317561072149,-0.0884677161294675,0.04491992433988351,0.09585867178817943,0.14877135807994013,0.09006369753491876,0.2323032588508723,-0.16269856940708166,-0.018938647376957163,-0.14911675531170235,0.14307402481287534,-0.3051423436270824,0.0033131766417458406,0.2327968299636758,-0.32614130138795605,0.026702122931164175,0.05936195006499767,0.12464525632660683,-0.1848640480911331,-0.049269635051661397,-0.14883749812837677,-0.004990370752653494,0.07404569060475416,-0.1113446848463957,0.03727018049378266,0.007130152550050179,-2.4286482334869435,9.882840027837357
1,96.9173545698824,111.910847072879,103.077146854911,98.8404376281028,76.8717387415547,43.2115050032397,34.6148774098513,38.0107090021397,31.2735576230357,26.5314383016447,15.8800237731146,9.995638108256,-11.629288643113,6.51460632358987,35.6242569638923,5.39581697012831,11.9346044132771,23.8885754463513,33.002210780758,12.184277439545,17.5625461254066,17.2776960688236,16.0186731161462,13.9131164808009,15.1564111772829,16.9232884706957,17.97400949198,17.0650750096565,7.00821200899202,-1.05667198814516,7.16325337339384,18.7029786741765,22.7687349344049,13.0505984583995,5.99208653615205,-0.177160366695592,-5.45039713811876,-7.41332990861374,-10.4762403943522,-1.91562969249957,10.1994362106825,5.12336971780741,11.8007245953023,6.78036396217749,2.04549544715956,6.11529605353717,-0.49977171821229777,1.1813541303350086,-0.765974453955144,-0.0048328403513389325,-0.010481141359103037,0.18511094740619033,-0.25200412852250065,-0.19928607955576352,0.3720025294722969,-0.21090196150593343,0.05027792119119263,0.19702999180574993,-0.05794382383298709,0.03128379419863184,-0.037774604938602324,0.06828724127702887,-0.03140736997355919,-0.013418663167565095,0.015443258409858258,-0.10568428554331642,0.04104186050568754,0.0032317814804604093,0.012463276589022819,-0.049519437174359915,-0.03774727060183369,-0.02912386791926561,-0.1042128259978027,0.28633670587350407,-0.22296141643504677,-0.06366642741955171,0.051130998694873496,0.14919655827929384,-0.024954078425620783,-0.06008009134286907,0.21367965467137748,-0.2012973222489605,-0.07336943048319206,0.19387720826808486,0.03573259024456125,-0.21120491582490922,0.1363988695689304,0.07517626511055532,-0.048429421689272854,0.0141949866717791,0.08151885185317644,-0.08123472499292488,-1.7188172043010752,10.578319671520582
2,84.7788004369835,103.077146854911,103.329874430059,103.282960787647,82.1869070410731,48.6249043974,37.3168076163942,38.7040468064006,35.8277148673523,34.6462301203652,28.1705683183285,16.9754694324374,-10.1633571480538,0.603696956011916,16.6129840844956,0.48906356510289,8.65370273075682,21.9560461492451,31.7018191622529,7.71002248014005,15.5218717304861,18.4247435409843,20.606294459959,19.2272192346906,19.7745184328019,20.7101089897118,20.1127203361149,18.5523783831633,6.34695470027923,-2.42674851429099,4.04232105613946,18.9732591134119,23.159720154815,14.0269407482469,5.6119547356658,-0.617790279954918,-5.31470420137806,-5.58854306985026,-7.59584922013879,-0.49110241508685,12.0367629286149,5.17229901492552,11.135967814184,8.23476551660239,6.40313496437407,10.4198483851849,-0.11121003816673983,-0.7699291862151191,1.895867726182625,-0.8219992494029104,-0.14143570641328257,0.21053566457394052,-0.03152778838327603,-0.006896041864693613,-0.08296803089134776,0.267839984709188,-0.15531955443520684,-0.18791806978765896,0.24559968904428875,-0.1687857661890252,0.15374632649440037,0.005815968825645051,0.09334003265953751,-0.35427648884845797,0.19748496968047372,0.2476924338337647,-0.13266856905672708,-0.09375336810559633,-0.03962836127732125,-0.025542453441881628,-0.013387418941408115,0.00646903020390618,-0.23287338307609579,-0.021296164446282233,0.17845390496770092,0.15191560775674132,-0.1203743187470765,0.07294304214632807,-0.08163329419003729,-0.11974430529345464,-0.02071343852845885,0.4505595743766859,-0.00801792694504283,-0.5001369040182685,0.24288593964775793,0.2690707047457122,-0.04815225101799808,-0.024823340101261967,-0.024879797299302692,-0.011586419489476172,-0.008260847804105893,0.07849164312694429,-0.11556579621095686,10.164638430857183
3,80.0820929763486,98.8404376281028,103.282960787647,110.201006993717,92.2763074566838,61.1416584465594,46.6387286307145,45.6789101529092,43.0188888684941,41.2717577669714,35.2023382710336,21.5975336653245,-5.30196792764554,2.10397844232404,14.0014896096704,1.83767263293113,10.165802063103,22.6727083557908,31.7299810255948,7.60472019949089,15.9108179039302,19.5012285795075,22.6053152253411,20.7759498212591,21.6561012501499,22.784988697991,21.4635620989947,19.8378612340847,5.57672118758157,-4.50489837526504,0.301630496185136,18.4959887740672,23.0996337446245,14.5889248327375,4.27377276670352,-2.36581014350966,-7.20201626316961,-5.86618768174074,-3.46238425598293,5.0695171397382,19.9763289052472,11.2715641592744,15.9506517050974,11.2791099030435,8.51416380797843,11.7012483821338,-0.08979921107918162,0.004454832289054529,-0.8668210861362149,1.8502024688918077,-0.9652954962667804,-0.3755577548509536,0.34083023936551465,-0.08216217342322181,0.1440524192057576,-0.12391714117774419,-0.024768857253604244,0.04692685920162953,-0.079802398842142,0.037536441054269974,0.06398061163996922,-0.08700519889863052,-0.057921735748512844,-0.02985319314835527,-0.07895205949793573,-0.12163344116842502,0.2283443474226187,0.12750993236028263,-0.07346554356289785,-0.0438715595612247,-0.10126876617183367,-0.12099850458256227,-0.044330275023552294,-0.24381362547206792,0.41890942496917094,0.27594434780468435,-0.2659893992034813,0.03313143572893673,-0.03972302133406713,0.17284333678871686,0.12992905655719778,-0.35907857290864065,0.19249584309239465,-0.03518549559170758,0.004266029021867067,0.05551913286100191,0.08087427364538746,-0.062438389074568855,-0.0129266835141366,0.05721404205637699,-0.12679723228945522,-0.002740296534524755,1.0957501280081925,10.497190433335838
4,61.8834655406162,76.8717387415547,82.1869070410731,92.2763074566838,85.028346914393,63.8047187683856,52.1688272904779,49.150936436739,45.8401911362002,42.0726521367427,35.3158674225212,22.6774142598123,0.780341801364745,8.24404112086018,13.7111111318938,-1.60273034718754,6.21168062188938,15.496327850412,21.1565749717494,5.27832511225723,12.5839642836312,15.3962839050292,18.0704355602185,15.3774238013872,15.0400230261501,14.7580042708186,12.2494394857823,11.026939078104,1.10764175623626,-4.54911048427362,-2.32238168358775,16.709292678961,20.2367618546581,14.759032618579,3.71158172737414,-3.95997230606621,-8.62618779115721,-7.2423906273302,-2.58221109758468,6.6629198945022,21.0711219428324,12.2702242814098,16.155697063869,8.55004462461514,2.28571364167984,6.55409705895501,-0.03862051429393564,-0.009372972109972962,-0.13472460581578916,-0.9715786574972161,1.8232686669492877,-0.6882957824989392,-0.43959324112114495,0.5655354153198213,-0.32981122041574185,-0.01815193708453351,0.20500357799886026,-0.28000856493378556,0.04195626463274375,0.07953388219658063,0.011748076712858376,-0.04904905154260348,-0.029120823080686607,0.30230926218452264,-0.04335607491685822,-0.14860061975246175,-0.03203467330384204,0.019578172415722565,0.05070670095623751,0.07534157794743172,0.020550219898737773,0.004106178217997294,0.08274398854592077,0.27052698134162,-0.44603620481092404,-0.04624609920197948,0.13290707053325362,-0.23430072874788646,0.23237128908859606,-0.21677011966983994,0.017961129737142617,0.06741671335154209,-0.2847113964662344,0.3032308698923573,-0.09189069339202276,-0.14087177745780116,0.013435138609140388,0.08170694579560224,-0.008079008708832002,0.013990032695946952,0.012468777451867597,0.016300712873813298,1.4188940092165894,9.220539404741622
6,32.68327029256,43.2115050032397,48.6249043974,61.1416584465594,63.8047187683856,63.6577581620462,56.7393615014986,53.143186568118,45.8005370594644,36.5661025231879,25.6301561810436,15.2117064719486,10.6621984471735,21.0040999605459,23.0791533537652,3.86159598994718,8.84989131564639,12.691143804353,12.7913936357058,4.7199178302986,12.488342791495,13.9010597568372,15.5566890519148,11.5393484361588,9.55550546079464,7.43697415133716,3.31624052057673,2.02244946649701,-5.52711050388711,-8.79775100910497,-9.84304488600739,8.81285988304381,12.9170080003706,10.2398952494087,-1.82898414580046,-10.8242697772502,-15.6067904643593,-12.2973058363569,-4.28741664089671,6.77538445986445,27.7464456932328,19.9525900130349,21.2760363708689,9.10213127248006,-2.30241992976542,1.62712768407443,0.03868314559608588,0.20317995309367262,0.23522083265218513,-0.3647569139010214,-0.7280356684806529,1.710738671859853,-0.8361836652971144,-0.1217156367490761,0.11741329036003366,0.23013992574786019,-0.35906968913859794,0.5095489516200397,-0.12998061862569477,-0.004182581757694656,-0.0781054649579717,0.09590290197514319,-0.08785229451410372,0.02575404373714284,0.0762806635374736,0.1895980908110605,-0.030443596807865722,-0.07371677793280688,-0.13796530568405663,0.14154046901446474,0.11085983970532019,0.056168144795636823,-0.018397384499021667,-0.20723191776641395,0.23272607414464433,-0.28748341836083846,0.21083346149559884,0.27541917570209484,-0.37989037124482883,-0.011438396304399214,-0.021344146076167133,0.16683995809372065,0.01905663331650963,0.033047788895236,-0.08832497901179123,-0.04671618890362741,-0.12368569786972321,0.08645147792163335,-0.10857768776260415,-0.046335194462924834,0.14526335684568642,-0.05075804310127552,1.784511008704557,7.977954509900779
7,26.7017340834671,34.6148774098513,37.3168076163942,46.6387286307145,52.1688272904779,56.7393615014986,60.7866656344736,62.7417536959808,57.2235627610579,49.0619616598624,35.7431135057394,24.8929951410551,16.3899148771155,27.446019370262,35.3230567668557,16.3029728529866,20.1861677794847,18.7554598305031,13.4440621460691,8.37534418112798,14.9784420778158,13.2517040479792,12.094592191929,7.76925154441379,3.8991645986331,-0.26891757544732,-6.92216906156514,-9.08417506499915,-13.0825663384219,-10.7276596113898,-13.4508595782612,3.90755611430667,5.51862008839041,2.6118911767133,-7.79514282472567,-15.2094068313206,-17.8405042138092,-14.4381157288846,-7.52152726001206,5.17142827912936,26.6000360487811,18.2547429442144,19.2841825429599,3.92814668772095,-10.5362573999921,-4.87423437736103,0.4565380081771515,-0.2289387286412708,-0.0418561190935063,0.32796162651857347,-0.4284046923943661,-0.8430130279268345,2.4569494838580286,-1.160700386958926,-0.11752871322675287,-0.01500724852085434,-0.029031755201249083,-0.04669649786245253,0.19962242754181547,-0.06657863533746508,-0.22168813945426818,0.09250084552721109,0.16942027261205753,-0.21763489586833798,0.002187141722013919,0.07578161732646808,-0.12597085658571666,-0.024634781910938063,-0.030190882721124513,-0.1216074552504241,0.01665249833695728,0.21672187708404997,0.28106590514873514,-0.1479713708253262,-0.07345943532103101,-0.06869200899504913,0.08876547114813335,-0.37367591213988877,0.07773861064734025,-0.022823604871706548,0.18346429572377448,-0.06546226621385266,-0.01906527700420468,-0.032543894356417885,-0.1344827989814884,0.10946345222028044,-0.16471112623209128,-0.021385148944387387,0.018487855585246134,-0.00561207630075627,-0.08398067159566482,0.032483426978402806,1.973169482846902,7.795939047637149
8,32.050652427321,38.0107090021397,38.7040468064006,45.6789101529092,49.150936436739,53.143186568118,62.7417536959808,71.3080075951528,68.1753549121473,61.4044282408073,46.1973903166018,35.9350102039428,25.1152676160314,34.9616671653884,44.9924778258133,24.2614495981395,28.1140335125385,23.7033360784593,16.4088795576738,11.3688822745472,17.350510180127,14.3809440715489,11.8727621017015,8.69410535217587,5.02342315778449,1.12412350135728,-5.84404913268475,-8.99317299563122,-14.3076085389653,-11.4979386902362,-15.1148108342547,4.34883393308012,5.17018360278478,0.348170695429344,-10.5686417487123,-19.6246818424328,-24.151129682401,-20.6611750351884,-13.1197073505659,3.16347567611165,26.2698074576867,17.7139934316316,19.0790558775325,2.06838883171343,-13.8475895143463,-6.55952347944839,-0.14323976334978655,-0.22018014339439967,-0.02724438409990291,-0.07330551068643477,0.6168837229090713,-0.11397793525521399,-1.1680248691088733,1.7925270189642983,-0.7106329826043578,-0.12174488524569096,0.008449513700252194,0.04868068682748603,-0.08494290311949379,0.04081005554273525,-0.04229090214156624,-0.2531643952521747,0.35032044993043365,-0.018657110015672846,0.02158877737770656,-0.1720790173355844,0.03774473726788725,0.11396943989803904,0.025235347788331086,-0.014670586376389906,-0.044573392620393955,-0.02481341781730316,0.002539293605345983,-0.03842961377529344,0.09442107485286488,0.04385457562210183,0.031180209532056875,-0.10571714593681365,0.26510128314539716,-0.18720392397953362,0.0668491323590826,-0.16319235062353799,0.2856588459245417,-0.10705281354372112,-0.048148630356489724,0.03257183050493226,0.008844158835052417,-0.12162603901734723,0.04239725413983877,0.0881452295598138,0.12291069608663255,-0.1662912528296992,1.8424731182795697,8.443814753720783
9,26.2309975655489,31.2735576230357,35.8277148673523,43.0188888684941,45.8401911362002,45.8005370594644,57.2235627610579,68.1753549121473,73.6594012630142,73.401257545494,62.087063663418,49.469637070865,31.3157459107224,32.5887453685118,36.2916713891979,27.8078805197387,33.4242635380702,25.4443783009853,15.1254440733219,9.62041759909908,15.1465171421182,13.1278315211932,11.5989543229461,9.98716672092966,7.07110444203013,3.89791610176921,-3.07170880435565,-5.66257124202449,-11.23375190286,-7.87773191327517,-13.6603415200922,4.58637783828141,2.53585946275233,-4.84993948193662,-13.9575968902987,-21.7732583650521,-23.9304575556419,-20.7018467975299,-13.836227419735,2.52268206952622,21.6441749097277,11.3095303568829,14.662923526837,0.261866445294574,-12.6024945838122,-3.75243414845237,-0.20573362435333778,0.3912499487841032,-0.07997618194878081,0.13858620909386068,-0.3932628040217531,0.0874376279489546,-0.12484611085782762,-0.7102869666623846,1.687458705817983,-0.9802685595410379,0.347841168982042,-0.14240217357958165,0.09243419844735801,-0.04128696705676441,0.05204676990113777,-0.09857332763970901,-0.03656708844166064,0.025382388915030064,-0.020046743421059107,0.1458426956267741,-0.057399254222054254,-0.12610174057590615,0.002407026408672094,0.07941333635219816,-0.03131448541150582,-0.23778485232698113,-0.2182388293945903,0.09344300549405019,0.21686733705737818,0.07349673296579211,-0.052823101919607165,-0.052970023421759674,0.17903179501782143,-0.05989941181308271,-0.17153626045590714,0.3486583201897139,-0.08537249327179273,-0.011694379038031033,0.05010120599558181,-0.12010738161683622,0.16853337979684732,0.24570629980015835,-0.24576010710492552,-0.08904147731080961,0.18437928058171582,-0.04286577223055181,0.4677675371223757,8.58192293504283
10,22.8199767658453,26.5314383016447,34.6462301203652,41.2717577669714,42.0726521367427,36.5661025231879,49.0619616598624,61.4044282408073,73.401257545494,87.1300145197864,87.4684012123838,69.0982660615441,38.6943628465523,30.132695696819,20.936760642824,28.5216712167983,38.0811145202845,27.164912327466,14.1819181739651,8.37450827541299,14.5431236560919,13.3452466195654,12.6690868763189,12.4634977346138,9.87941535001872,7.02649995294072,-0.693277304318594,-2.80601361621711,-7.72262586474786,-3.50931903603062,-11.1442824027959,6.33016363404062,2.62913320172497,-4.40379713537506,-9.98022752846539,-14.3384354550733,-16.1710907115575,-12.9929331388885,-7.57646276943944,7.71960110404675,23.5062107981639,7.09355952453721,7.18723800937134,-2.27313502629351,-9.63338818375697,-0.529167614405808,0.0968391193487111,-0.22970835983422774,0.30998973293846527,-0.12685253833443697,-0.005246250218718194,0.2531649449824769,-0.0015229521088530454,-0.11793253313327853,-0.9936691680105532,1.7115338326744638,-0.8257384796164634,0.1012597667483046,-0.0035457627207523827,-0.03899069770356609,0.035017410376658814,0.2727478062812741,-0.3860821059858383,-0.002169688963921578,-0.02116069943023342,0.16458688081885192,0.016115022125201536,0.02786452225444753,-0.0003118554197368612,0.0771336158694727,-0.018599475040421254,-0.10174430951276008,0.017414627838152587,0.156711791571206,-0.09401921852424075,0.10845342986215013,-0.008298861781853914,-0.09327990830491173,-0.328098946005308,0.20114457423031395,0.17499407779520243,-0.15538374541894695,-0.13822897651855132,0.025529138061288544,0.2818086392623107,-0.17753882717008865,0.0705876455284787,-0.09843626065878487,0.051970206149789276,-0.05683898204920893,-0.22551203129145242,0.1706125487419354,-1.7003328213005633,9.333810289468413
11,14.0491357637556,15.8800237731146,28.1705683183285,35.2023382710336,35.3158674225212,25.6301561810436,35.7431135057394,46.1973903166018,62.087063663418,87.4684012123838,104.244646636432,82.2609598237351,42.75304618132,22.3958461626394,1.62040244394345,25.3106161490622,36.0838888511057,23.1472639389252,8.64110220002501,6.85194673342044,12.7794542671732,12.2669617626635,12.3189651351909,13.3583753548499,10.9127297731065,8.18604393929608,-0.297599060683937,-2.34174056066798,-6.27565703939749,-0.543921313568856,-9.92035084185418,3.32256717127194,-2.20516643696926,-7.04308626681146,-6.49387448363653,-4.04075179186234,-2.87522318229612,0.63698023849375,5.6269493671707,15.9574045273244,25.2450127482561,1.48977411584933,-2.76466434445199,-7.16965876450346,-8.97931427853557,-2.27282000838336,0.012544279785457212,0.041645699764531655,-0.17580520147626616,-0.03283422746251365,0.19354885986660406,-0.3744773774548997,-0.03273018632977432,0.0057755228619992376,0.3726819233976535,-0.8357488423917615,1.1915727735994628,-0.7804447481323887,0.036925631009207975,0.050652443620424085,0.19676854437973043,-0.02545164870296593,-0.055774004529065994,-0.031959707416843924,0.039777592523085444,-0.06663171788508367,-0.10272594244853368,-0.027311390358656564,-0.02577859753358638,0.17283092499539493,0.022456580748207174,-0.01847603931000003,-0.014036753994422925,0.021442701675228777,-0.19133270908006572,-0.13474721474191423,0.07067027287950586,0.2990979385983683,-0.018780273293389615,0.10056439298700015,-0.23656971653015324,-0.07861036315822463,0.18562437994963066,-0.12038941737050322,-0.1484967084848521,0.34600145698992174,-0.1256084115442211,0.05902824914706442,0.15878963333141324,-0.04898352573167174,-0.02236787260349068,0.1404444075731182,-3.3738095238095243,10.20953704319801
12,16.1553600119136,9.995638108256,16.9754694324374,21.5975336653245,22.6774142598123,15.2117064719486,24.8929951410551,35.9350102039428,49.469637070865,69.0982660615441,82.2609598237351,80.5657037402775,64.0217232186116,44.3336801584101,15.387187826607,20.3482917386009,26.8314343656999,15.8600454822693,5.51471948224721,4.51045514713694,7.94182402332115,10.2529071833998,12.7458892460583,16.2935430748425,12.9907175783467,9.60452810087283,1.38358749027771,1.59613658118904,-1.74917190416211,4.72382354828331,-2.95745787600015,7.07036624363298,2.58359373906681,-4.02384638586768,-7.2075529560609,-8.88957319811464,-6.73289404999805,-2.365135531706,4.86748518705724,19.4732864121312,25.6120791041107,0.96527414994579,-0.599455308167756,-3.20348944723784,-3.66170306799068,-0.672947655207656,-0.034484791288705165,0.20986683396474026,-0.19177892942450792,0.06196057369037981,-0.2770609050380963,0.5231133094218307,-0.04581246063686432,0.05442055854207468,-0.15562253458921158,0.1024146943524956,-0.773784770901661,1.1562937185634312,-0.28192172490865663,0.033462084997785906,-0.2188874566130922,-0.007797011672332018,0.14815136764180883,0.07553569976127232,-0.049958429087568035,-0.08786285864340568,0.08171924775405931,0.13679163807505842,0.10548894885379032,-0.3388014158059476,-0.04324711176283964,0.21837206374245843,0.0702641134620296,-0.08595146400494853,0.11961315692155054,-0.08337295538931232,0.04799956434165786,-0.1648840169875868,0.10886216708573385,-0.09479755429293178,0.10004471476061615,-0.014373143221818308,-0.048982383230018474,0.16769220539649413,-0.010333273465229853,-0.3149619194377493,0.023638478247436083,-0.013789217725746703,-0.14989932116091612,0.1710498415430707,0.0611214244980676,-0.20812680302149225,-0.1829493087557604,8.975282933717324
13,4.18738693255478,-11.629288643113,-10.1633571480538,-5.30196792764554,0.780341801364745,10.6621984471735,16.3899148771155,25.1152676160314,31.3157459107224,38.6943628465523,42.75304618132,64.0217232186116,99.534100407188,86.2168627194051,42.3213144754914,18.0503383242381,19.5186905160182,6.61457558441031,-4.00567176735206,2.35549700587174,6.01316933351873,11.4916258334904,16.3773920224214,20.7002735219209,16.982963440386,13.5802406484552,6.89523048880173,12.1474483745626,6.87070597532654,10.3294639839368,3.15412344965269,11.2176236592602,10.6083806439481,3.42817046070936,-4.82402144121904,-14.2461413019175,-12.8001258739179,-7.14419037968011,0.787680282364476,19.8477954419303,29.4985701111392,6.5907894324987,9.68430438341406,7.00872489117332,4.76466765985692,4.68932370902097,-0.04087820053337174,-0.05698956086740897,0.2560013065287694,-0.08342403998705271,0.04490848046216804,-0.13515003980232634,0.20128175002547355,-0.08982469699145966,0.09396432903760138,-0.008292342728670372,0.03664920524707679,-0.28341507585923886,0.4401062150393839,-0.16405858549008903,-0.007060900438827835,0.026534994845303757,-0.014683376806064307,-0.09840941598936737,0.1015664386964831,0.06062175410349347,-0.028478753543663533,-0.06802477853062772,-0.0010379475757414539,-0.016338009961165145,-0.02393355624091658,-0.0993569499648812,0.06704310881185269,-0.11324236201021737,0.1515271110353428,0.015250286189645437,0.029711970987385823,-0.10224538201595273,0.028682105731314956,-0.13112785610474684,0.04481325744525701,0.21905417637760918,-0.11977473200863765,0.0018319329544773857,-0.03668269536004908,0.035325415291751115,-0.004944437506240265,0.09078522090519794,-0.09002122070198075,-0.09054125127053982,0.008501172510993475,0.04985816636159768,1.3514592933947773,9.976176642741846
14,20.3228515017398,6.51460632358987,0.603696956011916,2.10397844232404,8.24404112086018,21.0040999605459,27.446019370262,34.9616671653884,32.5887453685118,30.132695696819,22.3958461626394,44.3336801584101,86.2168627194051,117.104019640114,81.6114732938334,32.0879616830838,31.3957031858239,10.88320695507,-6.54862557296899,1.67916711007241,-0.533630874807855,1.73497571803703,3.45886209909545,5.79564094216184,6.51647303279579,7.51851540843309,5.8434746177256,10.3549254156642,7.47557212934734,13.1139432039216,9.49028010778583,14.3627569897183,17.744455186668,14.0920835412601,2.11263248600452,-11.1181405513087,-18.8269541858591,-15.8289388893007,-13.6808469775031,10.1580417378187,27.934056048916,0.575945929331479,3.22744159183615,-0.497471193353061,-5.15017667509464,1.72766304142035,0.03908311322876831,0.025130612696356705,-0.17734639877134445,0.036525932711518834,0.08002765227552366,-0.0027631534437260203,-0.06392820003057717,0.049938293944213494,-0.03847216995554888,-0.035115191420623505,0.05093508634355109,0.03500850044101132,-0.1628202399281701,0.2705701117961758,-0.09249433961485255,0.05738158293691663,-0.05304158697168309,0.05343067600287253,-0.0006488748583171766,-0.055891449148027426,0.07857420714972013,0.004922145563623059,-0.054184384346626105,0.08316583624797162,0.029560969234756505,-0.012914687600859075,0.009890608643557435,0.016987473882399698,-0.019160782343554658,-0.12672249233101643,0.09755633879820572,0.025261201948292417,-0.027931302065234153,-0.03562027614482634,0.03826587646263455,-0.122200875240917,0.14393071454324294,-0.09618334228607599,0.06069980649062968,-0.1110833867547021,-0.02750224343164109,0.038786606469738104,0.018733644047410646,-0.012963278034168316,0.003981942695631266,-0.0033496794621176527,0.7768049155145929,10.820999013035445
15,53.0007112368762,35.6242569638923,16.6129840844956,14.0014896096704,13.7111111318938,23.0791533537652,35.3230567668557,44.9924778258133,36.2916713891979,20.936760642824,1.62040244394345,15.387187826607,42.3213144754914,81.6114732938334,177.633285543608,112.539618736922,101.31682220988,53.4143596809777,7.20113676160242,13.7671181606274,2.54942465939556,-8.56598133080949,-19.6900520234625,-18.5605399397441,-15.8104711241161,-13.0288960044725,-7.52199291384181,3.44910886595349,4.40525682673007,7.49217111413796,12.4356323002456,3.61444402330607,6.82251651308062,-2.28156923315633,-2.60367915237114,-17.5222546596525,-24.8314326208783,-31.2216046718162,-37.9934445530501,-23.6351292851863,5.4233058548211,-0.817768354356181,-2.75062310151421,-25.6685877904321,-49.8221226338508,-37.1554499711587,-0.2074809224636152,-0.042773866700626474,0.16238129358168213,0.056943124914615645,0.012931803026496335,-0.08725961825078779,-0.2287329621822321,-0.04152100683026453,0.05647151783994414,0.03610118899392285,0.1945852088516927,-0.22046215677176936,-0.008543050706669903,-0.09376680643683613,0.3939043769668495,-0.10270839469977855,-0.16197516696453923,0.09753477128609751,-0.016192499496436842,0.0010997659951686042,-0.10099339799659941,0.07258629600839892,0.05669612166056318,-0.011930472821501234,-0.06432701913392935,0.0008181567528071577,-0.11382895056604782,0.034372977045089445,-0.0864539519648912,0.17020709198266876,-0.19028880209097607,0.2757101779912431,-0.17112464273587472,0.05481966754225909,0.033806810306839026,0.01656579631484401,-0.10643964652560992,-0.024629621663057592,0.03529327216572398,0.2441153226572951,0.0012301591798451216,-0.01829469671497939,0.03836480039399523,-0.004079269332203836,-0.022337185423840795,0.10058905820806785,-6.1365591397849455,13.327538615348603
