,Cov_0,Cov_1,Cov_2,Cov_3,Cov_4,Cov_5,Cov_6,Cov_7,Cov_8,Cov_9,Cov_10,Cov_11,Cov_12,Cov_13,Cov_14,Cov_15,Cov_16,Cov_17,Cov_18,Cov_19,Cov_20,Cov_35,Cov_36,Cov_37,Cov_38,Cov_39,Cov_40,Cov_41,Cov_42,Cov_43,Cov_44,Cov_45,Cov_46,Cov_47,Cov_48,Cov_49,Cov_50,Cov_51,Cov_52,Cov_53,Cov_54,Cov_55,Cov_56,Cov_57,Cov_58,Cov_59,Cov_60,Cov_61,Cov_62,Cov_63,Cov_64,Cov_65,Cov_66,Cov_67,Cov_68,Cov_69,Cov_70,Cov_71,C_0,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8,C_9,C_10,C_11,C_12,C_13,C_14,C_15,C_16,C_17,C_18,C_19,C_20,C_35,C_36,C_37,C_38,C_39,C_40,C_41,C_42,C_43,C_44,C_45,C_46,C_47,C_48,C_49,C_50,C_51,C_52,C_53,C_54,C_55,C_56,C_57,C_58,C_59,C_60,C_61,C_62,C_63,C_64,C_65,C_66,C_67,C_68,C_69,C_70,C_71,Mean,Std
0,101.976473765432,6.66149168808684,3.06499005242548,-9.82373416748283,11.5465533465496,15.1467655994891,23.4011234226099,19.3205454425046,19.8153900354681,25.2277024174439,8.59183576133971,10.987592844388,45.6080484040283,36.0725899137417,40.2979613942789,13.7880944658704,16.2368831526203,14.6994081628629,11.4283433282633,16.8364256726559,12.3761159511387,17.4273495015955,8.24332406902251,14.0347605556354,15.9641342316261,6.61587304889697,2.7113721787146,1.92396113938025,0.89203830381191,-12.1446864715902,6.1797231656231,11.2456204574991,1.16974267563418,6.42769031019348,10.7583216358366,-8.24821769639527,-9.40438767204231,1.16151802874304,-1.94848537075865,8.87987162727096,3.75025132363663,-8.32704540022682,7.75174016100825,3.79336480274582,3.49492026137973,1.05967742834457,2.56039132942043,14.7132869711339,14.3472655362976,19.9346780463187,53.3097643441074,-0.93810718508737,14.7734262107969,-13.0493464087718,9.89417444835889,-26.8582738256465,2.776481883867,10.2980064622284,1.0651818439378429,0.1794145983024302,-0.2803930004987633,0.3715998246108647,-0.18780723644242547,0.1751406757948572,-0.1739043095506727,-0.05428772224299136,0.023175793695229034,0.02282966123875875,-0.1050985475036346,0.03826964357182484,-0.36407085826338503,-0.06275937862162688,-0.12035038425606148,-0.12561853993997182,-0.003496292794906068,-0.05073879007463389,-0.001469781275224371,-0.1261507493148623,0.15224782170209714,-0.2332308278944658,-0.10061473834761865,-0.5048158602169165,-0.22570033068664724,-0.21624138133335222,0.05212029848168951,-0.06192529810232715,0.1942694881385332,0.20996346777444405,-0.43564084661225544,-0.01987840660720003,0.17823684524551264,-0.2326955109618026,-0.2503745020208663,0.02979726620903018,0.33037506040145426,0.3333664987856613,0.164090694791728,0.1605555703043158,-0.2969206537012051,0.22313991455365403,-0.16030860049438103,-0.04331331493097727,0.027255791859757777,0.23213033266459285,0.003566711445999698,-0.3516316989226948,-0.24523635611161232,-0.21144407625268782,-0.05597531588201595,-0.06267038384631339,0.003281823648070799,0.3042006441743749,-0.009851897717294954,0.4732687326455917,0.07715903648233037,0.011280671302831143,-5.402777777777779,10.097845006011536
1,6.66149168808684,51.2173924731183,24.1563330746303,19.6705094320474,42.1521027853583,29.0253868984634,14.0399790197037,-2.00804171320283,3.89442310375061,20.5388536191245,12.0267255123688,7.13365081955432,9.41692042985878,-1.26572580804226,-1.40788711325787,-10.8204512365935,-25.543093165568,-24.2419429316733,-7.43017003778484,0.91673013950179,6.00312869018518,9.04307067542299,16.499862732749,6.65710042659854,0.850052104800122,4.17889742406376,-6.36872912440139,4.51454501160774,9.22161369766496,18.7904824841744,7.87451010800644,4.83017150926329,5.6914576994653,-5.41892805037422,6.69321790146797,-7.16900431789462,-13.3737478305773,-3.25410978053807,8.82587292266199,6.85127464652966,5.23018414273431,1.61151364076256,7.94314989346825,-0.56440251511193,5.98622396302346,-0.236253434807323,0.222447937135663,6.09891776423969,6.78505575544294,0.115032198438742,4.74165761511512,-13.8507622599094,2.55390332527243,1.61567259869667,-2.98638390352037,8.4685869496217,2.16396790808095,22.3602215979833,0.20379203044589517,1.6898475277140552,-0.3010445634799179,-0.25951985597176885,-0.3250815724565572,0.28256894163063906,-0.25087158826900874,0.15382866560868003,-0.1443289862322701,-0.30521252506858676,0.12396145124125245,-0.037286703330542015,0.03650026731054911,-0.11725287533494477,0.15879086550436333,0.0393672386891797,0.1393174787109645,-0.15214282168897036,0.31722122356978916,0.11532662170378535,-0.06101573319514622,0.13340061547831553,-0.2468688906307648,0.004052763924324432,0.28846667614250954,-0.04504776836325341,0.010178225042624759,-0.09803113737603394,-0.16983824679666076,-0.48170342456186155,-0.29121786316801623,-0.038022843314513485,-0.08082322137446017,0.06359613730719625,-0.46931750173549236,0.22016982647805536,0.2709442142500083,0.19839389101694582,0.013954328845356205,0.39430741555459453,0.2123925104886935,0.06969587997611675,-0.1106649592666318,-0.03727502372722405,-0.5129502710902053,-0.018932234720683883,-0.1318914316624526,-0.001386981778984235,-0.03772323564745545,-0.08770034064271214,-0.2314552402840871,0.5563477640698617,-0.11782418866579776,-0.03218200738606572,-0.329964029341915,0.00138521828934372,0.20088579144208338,-0.7093369417195996,-1.3118279569892475,7.155934074117667
2,3.06499005242548,24.1563330746303,62.2284438470729,32.1206423653616,20.5807196728587,30.0865071999946,-5.10954780558416,6.85731127003108,1.78846945062322,4.40008914639393,9.19698025477879,-5.95901022450356,-5.39668536919561,3.6365595776787,4.08614046625934,-4.17592565753086,-18.9036337215998,-28.1085175526416,-2.73580691014084,8.44937762334894,20.5786800461859,13.3140074525704,12.8733491393903,12.5384286546562,-0.610088689411179,-1.53244628657417,6.92297972270676,12.722897173433,6.72730482169935,-0.334501202938378,-9.31955941686517,3.4108511051437,-1.6860017258828,6.69102431965044,7.24041396998261,-16.3058806192128,-17.0095520759842,5.29919370002945,1.56889517452888,1.24264895062521,-9.31561752050407,-8.69040472536858,-11.2235960650917,8.93328941222638,-3.53999258318546,2.70821059199304,6.59050843871307,0.0351599177512203,9.47851207893425,-13.0636018973448,-15.6530120779798,-2.37347843584504,4.89399138908082,7.75308865017361,5.04085819623578,3.79830627445864,-5.92544743827798,5.38066196475735,-0.3213198718838994,-0.30956318014304807,1.138837044890254,-0.28926312259327003,-0.10924212498667711,0.06889765186209454,0.1220300622621331,-0.10434056456173103,-0.08605273972672706,0.29355453111483715,-0.1032627758681107,0.010760676662735261,-0.006799605786881054,0.1872364328962748,0.059227522478239675,-0.1445696032805316,0.018421531855991307,0.13446588527292905,-0.22309351306736933,-0.04629860349990501,0.03550897940754873,-0.1778885857991167,-0.22263938691008567,0.08704393653268308,0.3058540671563187,0.03408503922558205,0.026059955260184883,0.09290676311905967,-0.17315230450119715,-0.0018539800485518866,0.5027726250021768,0.3672592581381719,0.018169859351461367,-0.2779385064403865,-0.11582575138145268,0.4697877866185184,0.33094389746843117,-0.23809986295327323,0.02274232106188139,-0.2089736164897005,-0.1880303386898967,0.1826450966149205,0.4740400633343897,0.08695895261049057,0.19282826122696087,-0.1935364168668487,-0.3243183004198422,-0.004682074588505526,-0.1924621867699137,0.19956145302393197,0.1230318576361347,0.024452794970401925,0.023816417592053264,-0.2940900867489705,0.04716467974844156,-0.15786079566959532,0.22883164735348283,-0.06876214224532072,5.454301075268817,7.887866875592722
3,-9.82373416748283,19.6705094320474,32.1206423653616,129.173250448029,80.8914841498662,68.6698405883644,-4.96842209576831,19.8642385838322,0.26048139045888,28.5024048651574,39.3311247802287,26.4554328618676,28.6503990768902,26.7495060703411,35.9724082820974,35.8013646072911,30.7632609433785,33.7826428059771,38.8183577588697,35.9438560636034,33.4817330370415,-1.74450440296056,11.3643665599105,27.070703195008,36.3038153045023,10.3535592683781,3.68309824408521,24.4056369876726,11.4048494890757,1.5075253927116,-5.6035670226738,24.489845513731,15.7129202498243,5.20543090746641,13.478310784958,20.1501382155313,1.70057362933644,14.7217063139328,12.7398893626702,6.02681401131222,4.96777055835691,9.25484220650726,-2.18471676576951,32.626764084503,-1.69935524640763,7.67583568087257,11.0871625967925,6.7282815583664,14.0481167118005,10.654667985683,5.98114982122078,11.7501122824905,14.3163926073071,17.184128451961,13.5342158839138,25.7566176992432,9.44867144780115,5.19319312296989,0.391967832381294,-0.26039870336368187,-0.2755568948242383,1.5896921841249285,-0.5934310528852799,-0.28928978358785323,0.34925777883735176,0.1661811808299195,0.13333997664404096,-0.14108065817044846,-0.011697508780590282,-0.2650427996020307,-0.2196325245960115,-0.12925013486024087,-0.24140428984085566,-0.4798714103075381,0.2044430090906146,-0.010856595963738811,-0.20004362248852164,-0.17760639323020286,0.1273475234420512,0.5750028933788341,-0.04898385958251188,-0.5390054592672472,-0.4599427119826244,-0.17580093044612427,-0.033964875230715605,-0.07000690896321927,0.1381265753556642,0.06465882443986032,0.12986402901212052,-0.43432478880716435,-0.14097224859961277,-0.01430217599356902,-0.232755399937559,-0.28752286683056316,-0.01858493048643537,-0.025636963993497304,0.12569628468596422,0.30932441353977996,0.003507798183847256,-0.1813886240046161,0.1990339542916918,-0.06415968301440043,0.010612096522414537,-0.18934605140131622,-0.08569959188939989,0.27946940799496023,0.008603225348609227,0.036645257152870536,0.23823215593139613,-0.1844865608745099,-0.05678007818587732,-0.012338440057039277,-0.16726135031570338,0.025356558092696165,0.1448418664007018,0.3990820751405677,1.0846774193548392,11.365001119578857
4,11.5465533465496,42.1521027853583,20.5807196728587,80.8914841498662,135.522858422939,101.764107153741,32.155052213702,46.0321280442162,20.6742883920069,38.3097554466639,36.2136453680907,27.7898230964384,41.6711686440179,8.30499969359355,9.8364301698801,3.85974685074427,0.409046581998587,9.97945790811688,26.5363104557025,35.8940172338465,52.3758924212954,23.0340962730837,18.5235176450337,25.9290424563733,24.2522815882439,3.11401940695218,0.150632848997375,17.2350928177831,-1.68995708036842,41.5658143977829,7.73099066399154,22.6694758701089,6.99673884708502,-16.5794748871701,9.49341575548369,9.58109582078811,-2.99916426450381,14.6547260506233,22.5164384998307,17.6771258325353,18.8158471811722,12.1768276354455,27.2021884344913,10.2429644748985,5.23883340404157,1.81083023621007,11.9585328432767,24.9145483733705,23.6472516644845,11.7868994591068,20.0434291411599,1.52994803895968,-5.93265120183719,4.57264565643491,-14.6873812746991,47.0411340088437,31.3358401924786,20.9659424979852,-0.1846695615262343,-0.32134107494879544,-0.11539319139685883,-0.6387407569157428,1.5385357704197418,-0.3348454212687449,-0.1669662602023082,-0.3138509724281719,0.09685446988114724,0.03676751184104006,0.12758094555314178,-0.013230469363920817,0.019230913605331322,0.027004354222313662,-0.24725764436885375,0.07949172836148952,0.10628443894765496,-0.15042175291664314,-0.09225030638069497,0.11829196623439979,-0.05256719962204186,-0.31881134499962066,0.08777672912506708,-0.03188867027501779,0.06755680371511899,-0.019972976034838885,0.3004606878348518,0.015680362550540772,0.13648338453671635,-0.1067640815852968,-0.0699410154107044,-0.11434585612656299,0.1973130687373516,0.628969838224867,0.016790765502763177,-0.21025316073431433,0.17948180462857335,0.027563122005583602,-0.3173435445327713,0.23838408975856493,-0.41041977404468216,-0.058473038372455835,-0.20647198845409961,0.01689755565956425,0.3825731936707577,0.291377369641695,-0.1353195921375879,-0.05651838690079376,-0.04443096940134914,-0.08450568648387936,0.07462308442972473,0.04737628482802773,0.0195219290715463,0.24923124829963433,0.4067310245063467,-0.5714334917445232,-0.256020308176673,-0.19572917569101214,1.3817204301075272,11.640999030278245
5,15.1467655994891,29.0253868984634,30.0865071999946,68.6698405883644,101.764107153741,159.156962116687,31.0088209993338,7.956724620074,-0.257957067775373,33.0295863124414,39.3827853822969,25.3869762986859,45.9300478074943,15.8991735711331,11.9407001016398,-5.43103316561315,-21.7965448250604,-19.9151967488959,11.2795104588902,33.2753574122495,43.3693520338778,36.1059396367321,33.7129516908586,23.658998777855,11.246003614991,-1.26015090113771,-7.60428654460608,14.6648516205433,2.10326549385304,33.2102874188566,-2.39441624252908,8.33085328180869,13.5869232367067,5.80243839550122,9.06620633989838,-5.61893643878284,-7.41152810903457,5.17583828495346,25.6794878229679,32.7847447425328,7.02579430069039,10.7565285992443,23.8357341300055,4.77451422024138,16.1912715045735,7.41234593983934,5.9309384697663,21.4613688279667,31.329290398442,12.770796971309,28.6969291765781,15.934319409344,23.8384995900006,-5.68346337841547,-17.6375722337314,29.4249023790411,19.5270827238526,16.1936825566867,0.1544275736610146,0.2670922884563991,0.08812758549783757,-0.2954475315947094,-0.3343665378085235,0.9882948885844208,-0.10598397117171222,0.14198732074477663,0.14139870503676905,-0.07711771402316209,-0.2942765752700675,-0.07719304690503476,0.022562622678821073,0.023473654906349232,0.14565156346800948,0.07099628681774234,-0.06410524657290512,0.039236111934546174,0.2720072012826476,-0.03627026417112763,-0.010534475043616943,-0.3993242454087222,-0.4371779014680705,-0.037527926554690845,0.2431321074502221,0.20790439071194597,-0.026469789097878973,-0.3173975603968465,0.0010389881832047847,0.000959699076786281,0.04024859218256827,-0.018570804160444123,-0.15754348271922805,-0.1047218891068411,-0.0265234870880564,-0.055443711120374176,0.25624866739108154,0.0790788843842145,-0.01937730011902219,-0.3517080107956689,0.39573875601445324,0.05531874460785185,0.1520632749139091,0.08111269263937744,-0.32918678850215577,-0.07562590077240097,-0.05352186562655163,-0.31551149587419614,-0.6249846472297176,0.0641748714968401,-0.24801764988260974,-0.14870488246579688,-0.15240739545334156,0.22989735123694302,0.2791797147078212,0.1155147737142136,-0.31693204894755655,0.26392253748525374,3.438620071684588,12.615346293966194
6,23.4011234226099,14.0399790197037,-5.10954780558416,-4.96842209576831,32.155052213702,31.0088209993338,55.7173426921545,-5.46970683571415,-0.655290440146393,4.3222077504172,18.0262220236967,26.6576171597534,35.6143828396534,-3.7888079850326,3.31124248840898,5.64841047163828,-9.42304286729353,-13.7685451996519,-0.0398969014391575,8.76126120123152,30.25985389732,12.5103623481967,8.20749128190261,-1.72292913738479,-12.9732519379952,-3.45831105252545,-9.27277024913177,-0.311624388901789,0.276030840871757,13.4613816825959,-2.07514042559302,8.27860010226381,3.25455962778627,-1.0730996708767,-3.63650483207948,-2.55247808303315,6.12754881342879,2.5171065822323,-1.6269911379612,11.9590970979533,16.1674324550998,14.665856211477,24.2610799999864,33.7723255244989,6.28222534219634,2.35741140386368,8.5559108125597,11.8966494244835,2.81889411334795,10.0799542372143,10.6039088581078,8.35426255722457,-2.68955336214333,-11.3546182036403,1.00804142480761,5.54673279880921,14.6555931202865,16.5930834354472,-0.19601390879535732,-0.28059201238937986,0.10941640356404908,0.3536613754399282,-0.17853090659391496,-0.10913008753888724,1.9266770167208547,0.1126080756896181,-0.033891694127924595,0.10272277547005086,0.010902401249670401,-0.6109170410575756,-0.40990743902459087,0.13655814044886222,0.11891592659333115,-0.15297060616211927,-0.08438462831248245,0.09812376556446503,0.4080403510259237,0.04865953872536525,-0.20922793922231828,-0.18411312744425956,-0.19902190515886012,0.15587978491067267,-0.07867399548132606,0.42829710164681406,0.08497166974275912,0.09209943975548668,-0.29394944984486054,-0.09446409041606894,0.5561023438527964,-0.4450420707639007,0.2660826519037297,0.29718675091630853,0.06646617243522714,0.024608114889869574,-0.05580692447448239,-0.3942290582357368,0.5196091467599949,-0.03291420637642016,-0.29541501165493245,-0.3291382293062675,-0.19073876586011504,-0.1973985869201586,-0.09128314180549209,-0.39831218132518004,0.217506513453978,-0.09565816123189284,-0.007721100529811658,-0.21115938487094058,0.21008131934402702,-0.2652755950975282,0.2936016616802499,0.4356899360279342,-0.031557441588614024,0.19333606021250507,0.015098071924654656,-0.3677050950860492,-1.746415770609319,7.463735170285352
7,19.3205454425046,-2.00804171320283,6.85731127003108,19.8642385838322,46.0321280442162,7.956724620074,-5.46970683571415,129.046439665472,61.5622171756867,26.4682991346706,17.2436818208826,-2.49221235456675,0.0430902273421265,5.37289932526266,-7.73041503442655,9.20066978392041,10.430977341602,15.7262988593061,24.3094252552399,19.4530693764327,8.97180982731865,10.6676323137967,-7.23211742072885,24.5229732630254,46.9156884953924,6.75336735742651,27.1046712600399,16.5269831085171,-10.9479288412743,21.3198843699367,-0.371354157206982,24.4652999007864,-11.4444998070882,-15.7243952671647,-6.2704821860131,-5.90563240414421,-2.49039064278301,20.1126386984887,-1.32032725878365,-4.95748485023806,8.13287402490875,4.01077188646731,10.1858286293572,-13.6822829359222,7.0083418074329,14.733106461728,10.0779700558554,11.8012244448999,8.45192836038161,-19.4593429238542,47.1013343443317,8.06187524754439,5.32119399786267,8.51763655290698,3.92639708039564,17.6350714635588,25.9158580473414,-0.766978573700388,-0.06411445167242916,0.1625451464827035,-0.10909610295022724,0.1656507428269118,-0.3242232830721906,0.15460308564757305,0.10498012676846878,1.1509162085366467,-0.5162503691162325,0.16750374240231705,-0.28403197801891056,-0.06485234013072304,0.16162367499145067,-0.09439650013515363,-0.09281862914904485,0.25520113160669095,0.0028829593189410446,0.021162292566325683,-0.27056447393183675,-0.002380069123416862,0.19267374345255894,-0.008935823861825811,0.46933116268474656,-0.2827137073131066,-0.1671209465093676,0.08366341624040853,-0.302718693576396,-0.2300726052001454,-0.19128177343442895,-0.325622198456473,0.29192892504408,-0.14315612209967576,0.2435362561824865,0.023547961826408902,0.05810109826932657,-0.04678284827356523,-0.019541078708434533,-0.22866169928023894,0.12461420197460177,0.27050757399175457,0.04609264673121263,0.1413957283550856,-0.24498402018975685,-0.007104027725751821,-0.30144424789443786,-0.07048839009545976,0.043894370974869056,-0.03978200498723386,-0.11435414180050606,0.5273851498101815,-0.42715308122706125,-0.016421884988961327,-0.03558565338649881,0.11372825986067407,-0.2603827454159963,-0.3125687450453408,-0.12914831317754744,0.11999633450289224,7.935483870967742,11.359420745155623
8,19.8153900354681,3.89442310375061,1.78846945062322,0.26048139045888,20.6742883920069,-0.257957067775373,-0.655290440146393,61.5622171756867,76.5008303464755,56.9378423034493,20.9985735388182,-6.59478453964082,-3.20689136515633,-9.95652386264118,-14.0091805794354,27.7975287616413,32.8604244071087,39.0802803101285,37.9903041860572,32.998425571782,50.6551907522135,13.6659892232861,3.27707612813563,11.8787524086169,30.1783957893734,11.5111691598863,10.9636010726988,2.18808114919434,-3.63094481849146,12.89282332753,9.14751218293708,21.3053372042572,-7.03688883291353,-16.1696567935837,-5.27025343182643,-14.1818339590354,-5.78382007455168,11.4825674056767,5.52837836931825,9.56714880287456,11.8084237917236,7.67345040195614,1.61674974010458,-1.73919303258382,-1.7577492884308,9.59447142770686,6.08932744687512,8.93136203705847,-0.0425665860147473,-2.41781317674539,40.3218369925263,-8.19219356031972,10.1376790920323,-0.627699394412393,-2.8313657993699,3.96761869347355,9.80093652660195,-9.56624958926212,0.02554432231020761,-0.1440462263116493,-0.07480120474909216,0.144948260402485,0.08359224241088661,0.14408989137830538,-0.039879650735465365,-0.5213242092348422,2.2446166136343675,-1.0195213067622575,-0.03101798877758641,0.34466833098869093,-0.23918805161798373,0.22879781845273162,0.4376293584255829,-0.08108419093637817,0.027089898747725126,-0.2055870039966324,-0.14792166192110345,-0.04735558458590755,-0.11836502778222946,0.03849853505587092,0.02415937360549673,0.2630382169068329,-0.09055459179273709,0.08131443359177531,-0.08179509306089516,0.2289187177300882,0.2940855507188663,0.06738397599556939,0.12848051195222662,-0.5458272205422826,-0.2754045163118768,0.3832267678775408,-0.03298267003733411,0.6364449696762959,0.09788939914356905,-0.30285190382138244,0.1871152969593491,0.06020542428846044,0.001970459236779314,0.1688060381140667,0.3029588190879673,-0.07198412082792209,0.12633856012064143,-0.16718220217467178,0.03070119466793576,-0.23914339725269157,-0.00900847110156791,-0.0928618819470616,-0.2050188886068599,0.18065864558197306,-0.1235839614954663,0.0376796614887095,0.11401497072590323,-0.006825843649479549,-0.25183199356695357,0.44000271530234003,5.163082437275985,8.74590363235701
9,25.2277024174439,20.5388536191245,4.40008914639393,28.5024048651574,38.3097554466639,33.0295863124414,4.3222077504172,26.4682991346706,56.9378423034493,85.4470038497279,43.3774219428939,19.6355830212914,21.4303878909536,13.3082065079634,19.2931660891966,23.8655219765346,39.1887933440915,50.7631334990237,47.4604126768674,47.2620826794422,70.8416011825119,21.5327173107726,18.7703974502855,20.4384437539328,33.5938559998588,14.3166526740075,5.06667019925228,0.665012150720021,8.03435936159951,16.3778168079819,17.3673653294755,18.0789162741391,3.2276132456467,-4.06498291852301,4.00479872390085,-4.26473256898564,-3.10205391772175,12.5998512348558,30.0105293247866,34.9828198801067,18.6210890007045,15.7866501149189,8.25910178544276,5.59185222166954,-3.0147077613111,12.3100899379289,9.83404382654379,14.2528345592779,4.41254638426785,6.60526798916068,46.3855933554571,-17.1945217248775,5.94086968482329,9.26111994028706,0.41541598951878,0.862060971884065,2.13373504442743,3.25719983079197,0.018415762620636343,-0.34531896331348244,0.31032349467019615,-0.08431962626112753,0.05767537421589189,-0.09422692619634165,0.06376222249347877,0.18171002523438318,-1.0535908065702921,2.0415695288400633,-0.5807658417142689,-0.07244596291045903,-0.21255043285025,-0.05950747216045485,-0.029389692125457004,0.07199327240728697,0.054480172538796834,-0.029083560402875505,-0.01318139713599273,-0.06680010454334866,-0.019436464759199735,-0.5737171931257133,-0.29106065929773445,-0.058729105322351226,-0.26918800021040223,0.02777872595304404,-0.12044770520824184,-0.023251604801285065,-0.1945079598406413,0.12467453690125621,-0.25697790467732284,-0.1256095827323918,-0.04324048400765851,-0.08246990910091612,-0.2012180061425039,-0.003568594760542939,0.006244059280001966,0.20032300540616374,-0.5238754133266353,0.001759866123942263,-0.02308191187611806,-0.30974673399230823,0.06954703501070521,0.028613768919001175,0.6218222997686843,-0.13725336040362732,0.13221945882154654,0.012607812410272081,0.4863054522477131,0.06994660895832237,-0.24953620554853184,0.37298024172825434,-0.00931653077285402,-0.06933208125917088,0.21519908005984328,0.042217418428659045,0.4773319499267766,0.052361284363983754,0.2804659498207885,9.243213935083828
