,Cov_0,Cov_1,Cov_2,Cov_3,Cov_4,Cov_31,Cov_32,Cov_33,Cov_35,Cov_36,Cov_37,Cov_41,Cov_42,Cov_43,Cov_44,Cov_48,Cov_49,Cov_50,Cov_51,Cov_52,Cov_53,Cov_54,Cov_55,Cov_56,Cov_57,Cov_58,Cov_59,Cov_60,Cov_62,Cov_63,Cov_64,Cov_65,Cov_66,Cov_67,Cov_68,Cov_69,Cov_70,Cov_71,C_0,C_1,C_2,C_3,C_4,C_31,C_32,C_33,C_35,C_36,C_37,C_41,C_42,C_43,C_44,C_48,C_49,C_50,C_51,C_52,C_53,C_54,C_55,C_56,C_57,C_58,C_59,C_60,C_62,C_63,C_64,C_65,C_66,C_67,C_68,C_69,C_70,C_71,Mean,Std
37,-4.23885338781611,-3.89647542378092,-3.2514112263883,-2.41100175681598,-2.29927208088497,-1.53991658883212,-0.859280740837061,41.5703045046299,86.6082995235073,136.545579817223,76.8926254480287,16.5317021387641,15.4736577496779,14.2740944281831,5.84238672266962,4.20110952335041,2.62328802301667,1.03806366202304,-0.625904725364791,27.2614967372212,6.54036925407861,-12.952774910819,-10.7491765604673,-7.55722767166476,-3.79132053880626,0.478022656490522,-0.96577453161942,-1.84511189628591,-2.26495253438005,-5.20943971934095,-8.05182602386165,-11.1377896314669,-10.4807161313441,-6.16588827904832,-2.00488334208525,-1.1831589451014,1.35680685695055,3.89258716647662,-0.08985921411147278,0.07088453448933511,0.06853325543605271,-0.013072460998971431,-0.02143302893160758,0.0042989413778797584,0.08744877518932144,-0.1687357901217882,0.14950172876560583,-0.5019718946214478,0.9489235065815578,-0.3110238749679862,-0.11022267588390022,0.04927358820392907,-0.07572309698911571,0.14093509965663034,-0.026958139369480622,-0.03698624288606074,0.010734723728706078,0.021351657074629576,-0.009312602203033394,0.00041101859629416127,0.03243925585970008,-0.0003949666021907242,-0.02358742727559746,-0.07566003504773897,0.027325981484758698,0.09639346714445529,-0.004601917326983607,-0.062194339864244566,-0.06449261652812026,0.014980578297846272,0.11261679577832466,-0.06532695289628004,-0.045552312518330224,-0.025052696764778167,0.025217133233123638,0.09741729264249138,0.8263440860215054,8.768273800927334
41,-4.20539230250056,-4.4741885716041,-3.11767593057662,-0.947345521951726,0.781379423995744,2.8969828608037,2.46485480935231,-0.235638346558406,-4.12303040783757,3.72096830838221,16.5317021387641,30.8839784946237,36.1267340027458,41.3195491312501,32.6929196774649,25.919340467798,18.9534968674052,12.0534086528252,6.3349025551422,1.29262326172428,2.14561725987834,1.46673336732522,1.64661452186775,1.63575039075549,2.54498099627679,3.89727467307647,3.738001026048,4.52371132383543,5.8125178603531,2.74613218217394,-0.62863880539098,-4.16079330687116,-4.37036364304671,1.78709734278136,3.78483824815928,1.98928822739726,2.54428604162147,3.10618810462187,0.0688181328008337,0.017019031359871414,0.10628097607135946,-0.017857184027809492,-0.2234196307909115,0.09172992565490556,0.0971205971899315,0.09005284369321012,-0.08274280801607042,0.1820985469274748,-0.30974203390186394,1.7573335405387343,-1.7904706913889648,-0.017549740597756228,0.3661763643861819,0.1389505587816072,0.15335502924767894,0.08839750591288013,-0.10253201342922144,0.03537180864525474,-0.1018676616667377,0.019059620586257663,-0.026731756307506824,0.010759848156647893,-0.093933152769673,-0.06534218342410186,0.028683954054287954,0.11291648717897693,-0.006295496785231482,-0.01316339682212367,-0.029047056508127007,-0.054654177350135225,0.0926159435322628,0.02620355329433362,-0.006559830525694592,0.05479856259731421,-0.025220952630753923,-0.1380621142130111,-1.4258064516129034,5.556435772563528
42,16.8469344658242,12.6916593972487,10.1745597729958,8.03720399117067,5.10650346332506,3.2942090491061,5.47478082623604,0.677805763407455,-6.54403121647591,-2.25628211422189,15.4736577496779,36.1267340027458,163.707732231244,290.959513992616,401.409236089902,322.381408195618,242.955650443651,163.567392733403,84.2087131723748,1.5526589242012,1.98262391801076,3.16098979085384,4.11315272890781,6.19520085691278,9.41621517841069,13.7303129351827,11.2136337703376,7.55565527699423,8.97187230863768,5.00648832763919,1.01133712339112,-3.30054871024965,-9.75617154614965,-8.43678694569953,-3.57838685015703,-4.11281135353181,-1.4495328618348,1.21766121734906,0.01899096459331753,-0.10264889218350151,-0.014578065846180172,0.04180547704470278,0.2149721089082927,-0.16423477884645898,-0.033156433709461315,0.013126111221704252,0.059954237257905316,0.0055717066461202155,-0.10825831869627567,-1.780351367300292,3.711779910997185,-1.6601997440671228,-0.06134266869683278,-0.06877543700637738,-0.027067826490756425,-0.008713145081129926,0.03681966502038656,0.025849515880045616,0.008969756515670878,0.015133278215302047,-0.02519712397285464,-0.00045989958471781735,0.11912574618429583,-0.03966963825699678,0.006494325128315514,-0.014327499977924952,-0.06670072715608932,-0.0189264059022257,0.007233711881311028,0.024795048002157333,0.07827058598784907,-0.037452800014278136,-0.04019367785651602,0.024635478804616463,0.005146058580001241,-0.009848604553281806,1.0596006144393246,12.794441458353848
43,38.1061429577282,30.0881163072966,23.722480653022,17.2793392388611,9.68598665882268,3.66746135476613,8.43243647754987,1.48093816207996,-9.02834732746273,-8.41445345432113,14.2740944281831,41.3195491312501,290.959513992616,540.246205495818,769.657523393295,618.494682731705,466.724085352359,314.963664417441,162.046600194044,1.80092979256502,1.83104162743986,4.90326395359889,6.64685725240817,10.8587390001243,16.39410088897,23.4675269074434,18.6056108585202,10.5058639868148,12.0515062051938,7.19805691339152,2.59972005400658,-2.48221710852416,-15.1051684582593,-18.5635468860084,-10.8522694298908,-10.139269746312,-5.38687539323121,-0.633662184136465,0.07445597742034749,0.020244889512042084,-0.1853278188327135,-0.03376148048052773,0.033262005165735735,-0.025459380015352927,-0.209074020026398,-0.03636841834967138,0.22977640092260168,-0.16094373031848852,0.05026714329216037,-0.0005806765626597022,-1.65738839769924,2.383204084137791,-0.5506562494629897,-0.40898469952993927,-0.21797425374444152,-0.1070778739117298,0.16576870546283012,-0.12190370003909436,0.13733783616718562,0.06234279953965178,0.002826755558412323,-0.05410104755063681,0.05567341784577497,0.2253235922453345,0.045657579971054164,-0.1300728546260203,-0.26874731837162896,-0.04279572871568703,0.050589494402069154,0.10158542889030697,0.061651618332909726,-0.23826258305279224,-0.06201630428267488,0.08869151166398856,0.04826709270536286,0.09480439753944808,3.6003072196620596,23.242981854654932
44,59.6384994077459,47.4705066803304,36.9167609695822,25.8419310390086,13.4485694758845,2.87147485991817,10.0774064910073,2.3214627167521,-8.9374526593392,-15.5627552451636,5.84238672266962,32.6929196774649,401.409236089902,769.657523393295,1123.31602852754,902.82604284543,681.609669288743,460.375736910827,236.985624889856,2.72850384811841,2.8418545378802,7.66564392130147,9.771244442521,15.290485622187,22.2399836630922,30.995534241107,23.4532042113469,10.5209787868493,11.7477050471246,7.84594115389446,4.43676423136032,0.455998692716482,-17.7310514699236,-28.7355390366576,-18.7121168369385,-15.2873702731837,-8.32032519174185,-1.3532286125272,-0.11918162056980279,0.038220677702552636,0.193515136548876,0.012416887850531903,-0.11972315632824046,0.022937910823773985,0.017715706124127626,0.04174146969941739,-0.030508556432579645,0.040035483725859966,-0.08612216832713174,0.3644144570626878,-0.07104805596574565,-0.5852204928458277,1.8676463552836744,-1.8844601790312663,-0.3393509327927976,0.5091148643449211,0.205060463498599,0.11698788397794448,-0.05867427091900339,-0.032089286175071764,0.007982446257358335,0.09696181215709403,-0.05984611822579957,-0.15303157575268325,-0.0006734141211756961,0.06849359365863815,0.13079413905642137,0.022936528552218935,-0.012301109943711318,-0.02604262782229696,-0.08102385136226029,0.17122857672627845,0.03564982047225423,-0.06397219059084401,-0.03138180070569039,-0.05660631947882586,5.411981566820277,33.515757913667116
48,48.1270891077107,38.3772733712995,29.8842146881621,20.8466708061898,10.8644267353683,2.22619052978772,7.92194677481095,1.75862223175495,-7.0960484022712,-12.9324114341549,4.20110952335041,25.919340467798,322.381408195618,618.494682731705,902.82604284543,726.422213103163,549.291488952204,372.134836250386,192.850522852992,3.13514793642143,3.50185903095723,7.09267494931627,8.67560470940166,12.9127519477856,18.5994394954949,25.6719956062193,19.9192039013182,9.72943846173467,10.9031722664147,7.83784743307467,5.06823888911277,1.83241104108332,-13.7014493945332,-23.2624746942547,-14.9800615428771,-12.0184269527726,-6.52808835237974,-1.03666576113321,-0.017291537763289167,0.004618934551069532,0.020916830858713716,0.0023393743477677083,-0.008395636418791423,0.02209857596568834,0.16132342461888,-0.02137463836946035,-0.1551044239429993,0.043120303139817164,0.14283926915871764,0.14003818199554993,-0.06871200153709614,-0.41022839664402627,-1.8658083210305898,4.051442837321627,-1.4909329279124413,-0.2648299725397966,-0.051761820846442014,-0.025691787349419303,-0.018475651701002176,-0.03007983963919178,0.004209220609108197,-0.0009943865627077542,-0.015826001448573077,-0.025379096681302813,-0.0426442754207029,0.028287734553931847,0.10965054752485316,0.021485949167142575,-0.028419649126822804,-0.05208108741974739,-0.031683854337446256,0.027676179647546758,0.022032338511568213,0.0003003011750982699,-0.007313586550911194,-0.022301140152020917,4.077419354838711,26.952035416702063
49,36.6895295244848,29.3602498930086,22.922222664441,15.9187868623583,8.33778364127439,1.64215324673464,5.83578507124588,1.21582568600682,-5.25739688252133,-10.2316400525268,2.62328802301667,18.9534968674052,242.955650443651,466.724085352359,681.609669288743,549.291488952204,416.456702323044,283.494747925623,148.450806884618,3.31303046277834,3.91067576133487,6.3736808335649,7.46446199620793,10.4926520366519,14.9439951802468,20.3645760488421,16.3469472609491,8.85313661005419,9.91006204245153,7.61128444742201,5.42522795061229,2.87560053536737,-9.93006495181354,-17.9770785914015,-11.4331956140066,-8.95817010392773,-4.92570532466528,-0.890064576569766,0.019451242880099185,-0.014200852417913393,-0.04199748021103961,-0.0077722396370277875,0.028258548758732596,0.052495424012889695,0.017764337747432322,-0.010473377610389707,-0.0026965335088123222,0.02201577443075249,-0.02073114211732221,0.16200646937042312,-0.017521935305672885,-0.1819466747173285,-0.3445024046873659,-1.540397164172496,4.100216746685093,-1.7450498200104199,-0.34143266917782084,-0.02954220615195675,-0.015573948248403465,-0.013266114740541544,-0.0007116425807232244,-0.05875592272467975,-0.009765892396749163,0.018853605101706975,-0.014518098195852805,0.01983073775806957,0.019944155501140093,0.008207675027700942,-0.0035432938297685606,-0.017701967859229513,0.0006535164132727513,-0.028777916977721092,0.006810778254160992,-0.00018090176042203434,0.0030552193466731577,0.010493430716908942,2.808717357910907,20.407025807869307
50,25.2457281267593,20.3402943937426,15.9652562813882,11.0037885582351,5.84047140031141,1.10219244625593,3.78312051012919,0.685431586893545,-3.36536851458247,-7.4990333662178,1.03806366202304,12.0534086528252,163.567392733403,314.963664417441,460.375736910827,372.134836250386,283.494747925623,194.809216333845,103.990172862187,3.46175243702413,4.28940677769546,5.64795779479349,6.2565384059589,8.09035646793703,11.306333550445,15.0710618227276,12.8014908528237,8.01407662508498,8.96735839032495,7.43346716259279,5.83390528745446,3.97753151544778,-6.15722803329683,-12.7374794847763,-7.89993691053226,-5.89021491275148,-3.28520583920808,-0.674631298166493,0.1322689950378918,-0.04315483473479695,-0.23549569919631508,-0.026721375146873012,0.13720794029879974,0.06274281779900728,-0.12269775855026661,-0.0008085216741210139,-0.05900373595566684,0.05395786523222895,-0.03702376246608161,0.08785880764910123,-0.004209925958370357,-0.09636785825897803,0.5104570255562771,-0.2741912052151351,-1.7405047125995334,2.4694069109784076,-0.7800338360071649,-0.0141546889999018,-0.045805107573007535,0.020789708833442094,0.04006243750770495,-0.17220861054420902,0.0031517526393621048,0.11762867283067058,-0.050291775196941446,0.024919901269923734,-0.017796371940525336,0.0024216709029624903,0.0019354496670369056,-0.03413369900170729,0.06967978914431942,0.0062521665449434835,0.021951423831370293,-0.007468810811658515,0.010735563196310362,0.03552007060798685,1.540937019969278,13.957048983715913
51,12.2581522226529,9.38169922179743,7.50535373022232,5.32615735857882,3.26026020291106,1.26048782572703,1.87869031534713,-0.390380949612182,-2.69253444568223,-6.01036500271717,-0.625904725364791,6.3349025551422,84.2087131723748,162.046600194044,236.985624889856,192.850522852992,148.450806884618,103.990172862187,58.8358496543779,3.14509188944403,4.1798783947109,4.58584076177311,4.65433556175598,5.00607888596826,7.18374820255305,9.57423237273201,8.8491958789635,6.79936143374741,7.63847315119795,6.87405258223999,5.92010441046289,4.80719703251319,-1.88911628501981,-6.26982275107405,-2.88562991136094,-1.35134114948816,-0.128369616139795,1.10352635349115,-0.09809237651371663,0.0764353948326092,0.17832607054689115,0.0033126686509258717,-0.16714558645961783,-0.10385821413664677,0.14633182469622996,-0.01759662130180545,0.03048042235791582,0.004519074119322783,0.009220481971065097,-0.1111520540809342,0.022322177521175983,0.16163226867352817,0.19992086531758324,-0.055924716098644855,-0.33433649119821823,-0.7802566271901645,1.1539104638706497,-0.06591953815645289,0.056180683765932965,-0.008282015760634838,-0.05958793206907256,0.21046839904838846,-0.02408043150242167,-0.206072651175972,0.07163557768636167,-0.006285352089285801,-0.049410802000628695,-0.012066461623777402,-0.0036247699868295845,0.015220906688283936,0.06031773987666561,0.049713431167143204,-0.05802058141018941,-0.04969765707839546,-0.023718788426418135,-0.015169599410390314,0.5796082949308751,7.669801148294384
52,-2.4934735658398,-2.85978163855515,-2.86513116026413,-2.95597653779515,-2.62360608076046,-2.29385296973777,-1.87251852620226,16.3639920809096,36.4650119188609,54.7237433264754,27.2614967372212,1.29262326172428,1.5526589242012,1.80092979256502,2.72850384811841,3.13514793642143,3.31303046277834,3.46175243702413,3.14509188944403,20.0311948193256,14.9562116322138,2.6198717602899,0.654030113996287,-1.57549303373304,0.0670383142564335,1.81829744091848,3.1543468878649,4.58040236604505,6.16144571858426,7.78943664888718,8.09735187924395,8.29953811299058,3.54842968609669,-1.39667145080126,-0.577286897602391,1.24757865777364,2.30945307782281,3.37373604164129,0.045129205840029045,0.09185874856096707,0.021519602116515067,-0.0016464204492077435,-0.08354264821798735,0.1442898158801678,0.2860580141802861,-0.17314078711783493,-0.037330829071333574,-0.11856312815629914,0.021322340442685793,0.03710604826147769,0.022721670039204184,-0.12529784650589065,0.10823217822639081,-0.01918559385063643,-0.028795936776284076,-0.015894407281349627,-0.06519315802803285,1.1651676329325211,-0.5791563980075879,0.12065227744731113,-0.1022386916270736,0.09488652860447601,-0.00016729477636602216,0.05426865767426495,0.020886745453922592,-0.06489477158045992,-0.022937942154020157,-0.030347954449656322,-0.05014604257361954,0.06256388113319293,-0.08148164953042436,-0.011164401418209463,0.12204019969815781,0.02680925352229,-0.010806554076572456,-0.061752397365303954,0.8508832565284179,4.474504980366608
53,-2.29325107404916,-2.73614112623795,-2.76309000505777,-2.74419694411524,-2.15253515796457,-1.58494356973515,-0.968471343710648,2.86354833802012,8.47069781485691,12.5170778432241,6.54036925407861,2.14561725987834,1.98262391801076,1.83104162743986,2.8418545378802,3.50185903095723,3.91067576133487,4.28940677769546,4.1798783947109,14.9562116322138,21.0654713170214,13.3748232058747,8.90065472563958,3.1075696222698,3.24356647122833,3.49623366584441,5.22651787308869,7.25096767090805,9.39968336461878,11.6526873964118,11.4944593543899,11.2210056737849,6.89310565926304,2.21271814655479,1.99361654113948,3.51501064296773,3.46931455282943,3.42849900100654,-0.11463238080132021,0.015290152014806123,0.03309583096497488,0.0593383464473888,0.042598391234643714,0.022484812776023076,-0.04040720559992005,0.15094287236987083,-0.0618699352540147,0.04501850553730504,-0.008434449129000645,-0.10071140838133225,0.0115053000763791,0.14309222141022934,-0.051252208657392134,-0.013072483366355017,-0.012108327725477371,-0.04744424904688709,0.055177178071025616,-0.5797308054938887,0.8294605076322521,-0.3898477329844037,-0.041299296803984566,0.11073329350214399,0.0289900135449271,-0.04225721223599191,-0.0036957989063208553,0.023685382974667553,0.0010548088534935872,-0.17843921338810284,0.06480887919802086,0.09554645223713848,-0.022807304961643078,-0.016062690938794314,-0.03575682137998792,0.0361019592820885,0.011766364741424415,0.011191265878161489,1.3819124423963136,4.588624120258863
54,-1.34524935679712,-1.76036513422269,-1.75845325169724,-1.45156980664407,-0.254707912124029,0.766083122606881,1.00435311191063,-8.2424808569045,-17.1632720438481,-26.2936747663572,-12.952774910819,1.46673336732522,3.16098979085384,4.90326395359889,7.66564392130147,7.09267494931627,6.3736808335649,5.64795779479349,4.58584076177311,2.6198717602899,13.3748232058747,17.8409286171458,15.1477477449212,9.6828710616486,7.22424050183778,4.70627427369284,6.61066432530864,9.00286839897555,11.5038719418615,14.0669782888198,15.0218751935052,15.9614486703638,11.6117429087385,6.97720526478552,7.03632694399686,7.87568076406359,6.23620230787918,4.60614154732135,0.2708603076489854,-0.060425527340289824,-0.09314342952453009,-0.11868446367242017,-0.021064787235847288,-0.026582426127178687,-0.026779961660691118,-0.02579896095146584,0.062122492418787534,0.0032984178779549276,-0.0005809354066032631,0.01718292867372994,0.025734629379326024,0.06961094147205152,-0.04531474415747575,-0.02425595485980454,-0.005815049134388094,0.016347012560524246,-0.01135151504150196,0.1210007489460032,-0.39100551086765717,1.1487757854949314,-0.892781836677024,0.16197395691454264,0.08956682635376703,0.09381539255642236,0.03292974970398509,0.012951093163824923,-0.03291802423499658,-0.1805449672611663,-0.015189082034486327,0.09369175445901443,0.023353016106110135,-0.02758875948453078,-0.08355388420124334,0.1521871720304382,0.01412751088081243,-0.05968288703445938,0.9667050691244239,4.222668423774922
55,-0.294018906711911,-0.92421996201946,-1.21777850097788,-1.02915980122271,0.221125422980776,1.22736976413539,1.23517613167969,-6.61676799768003,-14.4976601920101,-22.2290176012024,-10.7491765604673,1.64661452186775,4.11315272890781,6.64685725240817,9.771244442521,8.67560470940166,7.46446199620793,6.2565384059589,4.65433556175598,0.654030113996287,8.90065472563958,15.1477477449212,15.7531617322556,12.3511318255074,9.11278430441028,5.77273264440888,7.65517323349714,10.0411719363825,12.5268218464262,14.8806802809607,16.4779670741493,17.9943805185875,13.2901686009646,8.6111685931531,9.75691037554828,10.7255903464574,8.47117067128532,6.23141307467416,-0.1390830079723287,-0.07107459474954886,0.02128087398675623,0.143923118513247,0.1612093349981882,-0.1341376669393105,-0.24158243341985539,-0.016700702112738254,0.009128072126074725,0.012912789043662174,0.03304979158246456,-0.02109485240314171,-0.06557961794083873,-0.005802039451024882,0.0021895532344637656,0.002387165922632166,-0.000236885399730358,0.033145699464327966,-0.05789855258502476,-0.10439452046853535,-0.041009723590277276,-0.8954023005208629,2.104970226497056,-0.9415042320892154,-0.29170953386741505,-0.10287213561381077,0.1282944578447226,0.12416993098698587,0.013864225621807696,-0.003187017435649849,-0.022529527466837566,-0.009275985060574534,-0.051547124328883635,-0.1101150604291084,0.2217318777946183,-0.36461517685589523,-0.05905980794343612,0.11380674756935366,1.20426267281106,3.9677653323067923
56,1.48645472947562,0.810295309284317,0.274807268803131,0.10485544277564,1.1143438252097,1.70414590806464,1.08397073283967,-4.90978993576386,-10.6443922390037,-16.1813144676147,-7.55722767166476,1.63575039075549,6.19520085691278,10.8587390001243,15.290485622187,12.9127519477856,10.4926520366519,8.09035646793703,5.00607888596826,-1.57549303373304,3.1075696222698,9.6828710616486,12.3511318255074,12.4106364201595,9.66824705529489,6.71035947392924,8.59246680330026,10.5637678293528,12.6230484952445,14.2357288727103,15.9253460872452,17.4655778361384,11.0047654018173,5.02015080078352,6.47987827695222,6.99013609500217,5.48413808046447,3.98854883878305,-0.03433865030355427,0.021890264593818286,0.01415599897780231,0.03370314664029827,0.19435271062540854,-0.1203383357994128,0.20155939435990533,0.031722105372683114,-0.00819313669184899,-0.01857852453833141,0.0004125296748074728,0.011921374900158174,0.0006993088263721552,-0.03586324354687324,0.09156211046555264,-0.0009725960406912623,-0.052879640366413565,-0.16932652527657682,0.21072219241793358,0.09455775984530723,0.11290180721973184,0.1630235624774345,-0.942260404688846,1.6690073220132504,-1.146820580883181,0.27231850244588696,-0.024299515898676228,-0.02939611438366975,0.021624961882258268,0.1837525472437014,0.012249382787570555,-0.11130955937305387,0.010962509908940418,0.17379480837996875,-0.11008285023700515,0.006081550645258984,-0.004560778005313804,0.002240172701337622,0.9125192012288789,3.521453736762626
57,2.54689639552175,1.86900175331838,1.21613075287274,0.767439281946698,1.588699981584,1.8851741469195,1.12539633309018,-2.91366485535637,-6.44135459916189,-9.57115084234394,-3.79132053880626,2.54498099627679,9.41621517841069,16.39410088897,22.2399836630922,18.5994394954949,14.9439951802468,11.306333550445,7.18374820255305,0.0670383142564335,3.24356647122833,7.22424050183778,9.11278430441028,9.66824705529489,9.33500753419647,8.54362425679082,10.8029285935824,12.6730742429452,14.5916399128492,15.7789055453902,16.8922405737996,17.783334684865,9.39380034129892,1.90703665002104,3.00888255954769,3.23815961784874,2.71319112445159,2.192201530165,0.02759097172287003,0.12776854213830008,0.09015784792882009,-0.15531843194639805,-0.8162477192129721,0.528409076791679,-0.04988904829037508,0.019335304711143187,-0.0044265557829321,-0.0007893060926467541,-0.021855685023603806,-0.095835441647869,0.13120447732042342,0.06239205735761887,-0.05233973368739188,-0.013964878688763437,-0.006976538283254426,0.002652435881492913,-0.025823477424506643,0.00047099377008351357,0.02926761870169378,0.0880105942079911,-0.29369025665175863,-1.146538471141113,2.782903633102947,-0.9020664947186985,-0.18993399059859353,-0.18196530908756858,-0.06638125203477659,-0.0015359452172605966,0.007179664598698175,0.03228839099009693,-0.01799606089792792,-0.025227441531700173,-0.10462536679793275,0.18623678904681304,0.021724298923959925,-0.08048433794360332,0.578725038402458,3.0536875305434372
58,2.99607081189764,2.23383782953907,1.34013807842552,0.5513808248406,1.14234716949852,2.17257747131849,1.27756829897129,-0.664116376250532,-2.22442470374077,-2.55483657760411,0.478022656490522,3.89727467307647,13.7303129351827,23.4675269074434,30.995534241107,25.6719956062193,20.3645760488421,15.0710618227276,9.57423237273201,1.81829744091848,3.49623366584441,4.70627427369284,5.77273264440888,6.71035947392924,8.54362425679082,10.7931962182723,13.3848877896156,15.1452898865216,16.9371115786725,17.6619891768411,18.1347646755874,18.3242952959337,7.72752571433287,-1.44627557019512,-0.705673898752868,-0.72283761501319,-0.26147034679021,0.198601543166284,-0.0971998990780881,-0.3510153282820945,0.25406012313661025,0.2660591200974266,0.2860136283604138,-0.41380594905511603,-0.13504077260257671,-0.047161768133319716,0.031751308196094064,0.0013523052135072052,-0.07463044851014135,-0.056588841724062484,-0.02668821852404366,0.239053309394733,-0.13066273556902563,-0.029948063504530813,0.020738481395037048,0.11774989233952747,-0.2064256789742119,0.05912412406177101,-0.04605384424191577,0.09242493758969658,-0.10381021427498299,0.2699839778178669,-0.9014500127164427,2.2053519884664428,-1.0282019891493448,-0.3059080637726053,0.04745494727336264,-0.0027673116610518085,0.03989562560767217,0.2296829732718883,-0.1186518166372065,-0.13174021001364022,0.006436377665122857,0.21802416875616187,0.03838222709017543,-0.0702371962673629,0.041167434715821835,3.283777735820781
59,3.60770293392154,2.44310458780459,1.22354471400298,-0.0479721616575218,1.07853051703316,2.60707040988026,0.683667849025493,-1.95620085612567,-3.81166125400181,-4.92489457263839,-0.96577453161942,3.738001026048,11.2136337703376,18.6056108585202,23.4532042113469,19.9192039013182,16.3469472609491,12.8014908528237,8.8491958789635,3.1543468878649,5.22651787308869,6.61066432530864,7.65517323349714,8.59246680330026,10.8029285935824,13.3848877896156,18.9244383488162,23.1957352666831,27.3645062988783,30.3138954209592,32.9210179931671,35.1767368346031,16.6080224964461,-0.288416202719171,0.570331501428654,0.724906694562275,0.765515638525583,0.807701054407456,0.16050818122778365,0.10173822026119353,-0.23991115894807766,-0.17728750777895505,0.14429818929984314,-0.032905319083274535,0.08733300145876044,-0.0036113964699074426,-0.1394497793324138,0.07464243104518876,0.027232939740437404,0.02692807094245134,0.0031496960677317933,0.03173578060254558,-0.006563251153691592,-0.06772326415905182,-0.01879203680303438,-0.048038321233450566,0.07356237610947551,0.022428982423912253,-0.0017590634985587593,0.030800134901689615,0.13105683573876536,-0.033780473085356616,-0.1881417971230234,-1.0265141209307889,2.5785587857680383,-1.1743164741497703,-0.2968223481355249,-0.12499832984212823,0.004058039717428884,0.19641089706826215,-0.03852310143507713,-0.12021530895830405,0.05158248666197437,0.02928124701302625,0.019728382148283534,0.02282845221293282,0.4202764976958525,4.3490732747122385
60,3.64755279817289,2.00703195114043,0.470440399175108,-1.06304564854808,0.861545618722611,3.17398723431836,0.0836695289693302,-3.32128266308831,-5.70391678769255,-7.1484808427054,-1.84511189628591,4.52371132383543,7.55565527699423,10.5058639868148,10.5209787868493,9.72943846173467,8.85313661005419,8.01407662508498,6.79936143374741,4.58040236604505,7.25096767090805,9.00286839897555,10.0411719363825,10.5637678293528,12.6730742429452,15.1452898865216,23.1957352666831,30.4104150629812,37.2426728779346,42.7055254257867,47.7185912522253,52.3391165069699,26.1032868106446,1.78271442435599,2.86411218380708,3.23593474523151,2.84825050677006,2.46655855130855,0.030136428367074242,0.0633177690323228,-0.03200734362214107,-0.02217446799768701,0.02294541286005821,-0.009951316282603075,0.07935618269247366,-0.16266210392244246,0.10397984633059072,-0.045102901976318444,0.0941526004269621,0.10874904976783782,-0.03463987470613233,-0.15209214006443494,0.07876647338391321,0.0318177667575128,0.019121972798032662,0.022514144702373944,-0.006499982232421724,-0.061736751631463437,0.02754343526946111,0.01071208356131065,0.13005912362616193,-0.04242223978457014,-0.15425851010117062,-0.31870375984240795,-1.1752984931919517,3.4273155320770594,-1.5340978534716103,-0.4575705757338013,-0.11273975714430791,0.190947474185873,0.10568123942255137,-0.016901284044666513,-0.011776598355674765,-0.04415247410511816,-0.007838625443239516,0.026949229633840745,0.7598746683424098,5.5136571404995065
62,4.46630434263893,2.17970901547545,0.173688806744875,-1.76683636414558,0.808617687588059,3.76890579897436,-0.505585955781759,-4.57772471911045,-7.24942346146983,-8.91109995070425,-2.26495253438005,5.8125178603531,8.97187230863768,12.0515062051938,11.7477050471246,10.9031722664147,9.91006204245153,8.96735839032495,7.63847315119795,6.16144571858426,9.39968336461878,11.5038719418615,12.5268218464262,12.6230484952445,14.5916399128492,16.9371115786725,27.3645062988783,37.2426728779346,46.9745535340991,55.095711417707,62.6754114596801,69.8167493023567,35.6217436842581,3.58206785292208,4.95905397626754,5.57544623711176,4.86263967496378,4.15980216155484,0.001753741884999886,0.01880851576461067,-0.04604318465799323,-0.012799418155593344,-0.0036425672226805556,0.032686692975414385,-0.12128769529019985,0.00788861690406097,0.07372857936425808,-0.031488730629837695,-0.006184549828510112,-0.008048038459974195,-0.06614629704138787,-0.24825753896383865,0.12621741872290668,0.14011813946673352,0.02365207928121844,-0.015294010559490258,-0.05012731923989695,-0.021304034368652632,-0.00032287407690300394,-0.038187354514586484,0.019493109209634867,0.020071359887507724,-0.028230046314590966,0.03811146754702884,-0.29748582370664717,-1.5342627555091197,3.649005472751652,-1.5167141135484417,-0.3452730864066707,-0.14342710534638115,0.4197148326897259,0.2404438816068347,-0.018251240566489673,-0.3196767494648593,-0.053035721838846715,0.08229976063587228,1.0897954196341293,6.8530689135670535
