,Cov_0,Cov_2,Cov_3,Cov_4,Cov_5,Cov_6,Cov_31,Cov_32,Cov_33,Cov_34,Cov_35,Cov_36,Cov_37,Cov_38,Cov_39,Cov_40,Cov_43,Cov_44,Cov_45,Cov_47,Cov_48,Cov_49,Cov_50,Cov_51,Cov_52,Cov_53,Cov_54,Cov_55,Cov_58,Cov_59,Cov_60,Cov_61,Cov_62,Cov_63,Cov_64,Cov_66,Cov_67,Cov_68,Cov_69,Cov_70,Cov_71,C_0,C_2,C_3,C_4,C_5,C_6,C_31,C_32,C_33,C_34,C_35,C_36,C_37,C_38,C_39,C_40,C_43,C_44,C_45,C_47,C_48,C_49,C_50,C_51,C_52,C_53,C_54,C_55,C_58,C_59,C_60,C_61,C_62,C_63,C_64,C_66,C_67,C_68,C_69,C_70,C_71,Mean,Std
0,164.542647839975,155.303858891779,175.134022505977,195.276990302815,64.3611190362877,39.4282333384555,10.4348731196853,16.974391001626,11.2117092928083,9.72705125270017,11.1593364306017,6.59872861479526,-2.3809544655309,-8.3660855406234,-17.9230436369566,-20.002897512085,-27.7385902862732,-5.95406680276858,-19.5235336444807,-17.6718592024787,-16.53513476856,-14.8320991041377,-17.7649759633303,-14.1993180195275,-18.4550070530577,-21.9856394008225,-22.7813208226438,-22.9497176608576,-24.4042929941233,-27.5555444062477,-20.3112927772625,-17.8833498630427,3.41681787358901,-6.23446355312957,-14.6857298158466,-11.2854048397803,1.55813348713208,11.2042800312602,20.0337278822433,8.29818665524858,-4.01010609575621,0.21044184371783672,-0.14801060138788574,-0.07021320723743986,0.05543980573119506,0.014246159088597924,0.04063947039813508,-0.021350071731420284,-0.056041418556417644,-0.056957319356739214,0.020596061092781545,-0.16200715518317774,0.033890133038484566,-0.11667688298726192,-0.052391657367817944,0.029013700988805714,0.003284624116254753,0.0416608982326228,-0.03874543597922271,0.015490156373480501,-0.021097516978068682,0.002536721362828033,0.03152207774080368,-0.005667583152785022,-0.029008591229094098,0.019936495787321457,-0.013373241039920767,-0.011187831934303782,-0.03312364096305892,-0.004238834176078306,0.019550974616000392,0.02981401183992463,0.015421337745646791,-0.04562353951417251,0.07553505156996695,0.00030757040688299405,0.01225049336095895,0.01046410314458405,0.010062403414140551,-0.01288111202283853,-0.004945285411914284,-0.005438980456401698,4.002453102453102,12.827028020549992
2,155.303858891779,186.665237728619,212.329009795697,238.201227399932,70.2026244823891,43.4664748430493,9.8637660757704,19.0021504400663,11.9810426800529,10.7059262452385,9.70607459594422,5.28511599200108,-8.40913227729624,-12.5137735864919,-20.6346722599848,-22.9662933590711,-29.6650013635355,-6.74622080023689,-18.8410567908171,-17.5136665981055,-17.0121261302234,-13.7498714201347,-22.8187715145434,-19.0626039786497,-21.5816571625706,-23.6214321357914,-23.0406644112903,-21.9622456773048,-22.0619426020923,-23.666959636269,-15.2681761031463,-12.1769469117428,13.8243181124756,4.19136554263435,-5.47157665893926,-3.94507197064036,10.5862450676324,22.6357309067841,33.186335201122,18.9002658218868,3.72704730528358,-0.14775474010268735,2.5670005674314877,-1.492653292979191,-0.2725443303538825,-0.429912382155052,0.014755546660516858,-0.028088420410325148,0.1955099233556731,-0.19600242071045051,-0.030241716624299426,-0.04288768568957162,0.022433239360949715,0.14728845698339335,0.14253052463056692,-0.05545269107202868,0.05460588140691649,-0.11266357452317265,0.27307670658494726,-0.008936818689466082,0.03074640390519113,0.06204010550266968,-0.1663668806409663,-0.06501041130641304,-0.013000558286375441,-0.02541670248349826,0.19377179139695025,0.019208090572026458,-0.07527327958684131,-0.04058982468270364,0.13524288105863422,-0.07341976470448784,-0.1335903818396795,-0.24892316489203514,-0.01904097311041955,0.37957977012476485,-0.16573810486586446,0.01777331143445829,0.04722865583747128,-0.18822635365374135,-0.30777066037875583,0.1487289066452181,3.2559919471209793,13.662182758571882
3,175.134022505977,212.329009795697,243.978129413915,275.690988542508,73.9992982453117,46.7740362207019,10.846944102015,20.6912474697708,11.7303088158013,9.81278114460395,10.1761536377757,5.68686000055667,-8.0478016585805,-12.3050468193524,-21.0263552080307,-23.761254233141,-31.1001332098493,-7.36459376115068,-24.3214287320387,-20.9023871996753,-18.4718147403911,-15.0809864011873,-25.6943149439812,-22.2353997377678,-25.0919477755981,-27.6081473967437,-27.5677671575903,-27.0003674468619,-27.6311586646497,-29.6920348703063,-19.4163923733062,-14.4585871071067,16.4821581079402,5.0567640987833,-6.64178458897866,-6.76305730740158,9.34403565973285,22.8710724585094,33.267345379421,17.5424029797035,1.29627120554079,-0.06799788301153703,-1.591630199361261,3.399193185903147,-1.7979958763081862,-0.04649009202388503,-0.05505106269533584,0.11700002204301956,0.19444784299811585,-0.07061862484501427,0.006193404940849635,0.09645207419917304,0.05876953188045625,0.03701916253257376,0.09242051614531066,0.01925301712440249,0.0004883298735517911,-0.0883211950341927,0.05401974291496391,-0.000558654885954756,0.0034414665095151473,0.006221107422756858,0.05285167527649956,0.01647367129754336,-0.03117196852120815,-0.002034379889741833,0.018713819954980265,0.0054872060922667235,0.000932946631021885,-0.0038073938944580017,0.01975487742569577,-0.003623149354686133,-0.019531139946828275,0.010509183072158007,-0.01561545283703959,0.011145864632753362,-0.13729424665058296,-0.003918780457583077,0.08322859274001204,0.037744287149929355,-0.004154311013603931,-0.006127708399749728,3.4675185030023736,15.619479165897783
4,195.276990302815,238.201227399932,275.690988542508,313.429511623347,77.9222145165052,50.2346038359657,11.8927047172333,22.4420867281859,11.4699989817826,9.02890298928307,10.7891115378784,6.39695448591375,-7.24301268215009,-11.5261991554055,-20.8841868341201,-24.1019764182028,-32.1243499822797,-7.95765139046605,-29.2691687707614,-23.9075310528453,-19.7035562410729,-16.0038094345812,-28.3852228187828,-25.2387166565102,-28.2893615502252,-31.1102674187648,-31.4825266203103,-31.3054630239622,-32.320316520541,-34.67275429623,-22.696039228029,-16.0614472493426,19.5536236591226,6.23502335874343,-7.59006638729361,-9.56353344802281,8.33980193314677,23.5711806443434,33.7024705934636,16.3976884318441,-1.05798964064726,0.05887639580917676,-0.2714959228472938,-1.7913666950991847,1.7270022014684632,0.3017069656181128,-0.03592473255365654,-0.08938393659776561,-0.32434775379744907,0.21466822321371537,0.03484032179736357,-0.0053472056658683854,-0.06671234643289053,-0.08542361728449224,-0.12807126752022824,0.0024615181032257407,-0.015321419957525657,0.10836096384031023,-0.19566274332796554,0.004662199025051716,-0.02194983761503897,-0.03559730395283157,0.025140158094450995,0.04358622349784976,0.04997207162237094,0.019089967856306598,-0.12865243772688628,-0.010746132195328363,0.06945470843371508,0.022800004424799486,-0.14667976956411927,0.05600858233441474,0.16514495923049838,0.06724807950369917,-0.0316557560974212,-0.20864423481830596,0.23352644354629593,-0.01879145760386453,-0.13307032656114529,0.08314390543948595,0.23344282475804717,-0.09798931953892091,3.6169482846902206,17.703658142410767
5,64.3611190362877,70.2026244823891,73.9992982453117,77.9222145165052,80.156316188363,51.8373080890573,7.95643677632522,10.8479062351814,7.60261042618152,9.1106962299039,11.9938451840737,13.399461974553,2.75556442650733,2.90704394397175,-2.40740915220179,-5.60203573982453,-10.595995502656,2.58531325052605,-2.86469977385634,-6.03449721997362,-10.2515465268748,-12.5442214155541,-10.2809975093637,-7.9359504147352,-10.5704306564567,-13.5668849721273,-15.4301420816107,-17.0969965963867,-19.195214308593,-21.7438110945533,-16.3175905721407,-18.7306631762323,-14.0762265063363,-13.7894678461112,-13.4545082714401,-5.89897383380356,-3.75773775151525,-2.67898074511805,-3.63024349422241,-7.06857469740319,-10.90158720808,0.02380715882488722,-0.42899310586715167,-0.040057964239584715,0.3072521593594361,0.6722039645694216,-0.5742105122373732,-0.0567292109934816,-0.2195819002056404,0.020336492269082646,-0.06469328052672765,-0.08553091337222331,-0.2497448167075012,-0.07728846525985908,0.09512654558945949,-0.00021600191252367916,0.15387358548489305,-0.1297571518307012,0.06890024323873736,0.052584608815113135,-0.09469658983546021,-0.022408314744093966,0.11351052177198741,0.03931882242093906,-0.0339983113869603,0.06362172597851985,-0.03979972675303713,-0.0634916411577321,-0.12186241521088062,-0.025146258550986116,0.053082048646165246,0.03977078178150417,0.11705573718080907,0.060846372359925655,-0.007930607368847287,-0.15038188735791358,-0.008354708023060212,0.10483408676136245,-0.028193018184398334,0.09056521417217246,0.01568313307834362,-0.031576794919679456,0.5358934971838197,8.95244749710173
6,39.4282333384555,43.4664748430493,46.7740362207019,50.2346038359657,51.8373080890573,38.0621631403457,5.60193574473054,5.54262795534399,3.07858561253049,4.18819976017859,6.7482917736819,9.23393031784965,6.17736809497629,7.88515445060683,3.43736009467609,-0.226985884756615,-4.62062933468179,4.51901818733068,3.4917360892961,-0.423476783610748,-4.79911773354451,-6.63034542846581,-6.56437101150465,-5.48092623812256,-7.29121674084226,-9.44644073857249,-11.0423176882173,-12.5732752673339,-14.3134784930068,-16.2332999389598,-11.2915692698176,-12.1170262855786,-9.5281487919383,-9.72005133521049,-9.71837371978706,-4.09680946021836,-3.31439080167943,-2.93222620519028,-4.79714874328957,-7.7568957062558,-10.9646617367113,0.0331262251829235,0.006204847867501072,-0.060216389895974075,-0.04216828657784576,-0.5801175246464435,1.09299786209464,-0.04094027394304944,0.12711991124639255,-0.06278878216158953,0.045365799344647066,0.0060511593890545815,0.1569643676164308,0.1254613120931975,-0.45539696943595703,-0.00860179533973244,-0.2703919937082454,0.42005704325440796,-0.3132756520235315,-0.07159516336762668,0.13914220418896958,0.02820627447064947,-0.01228201110331028,-0.044198389022525444,0.1157293231330177,-0.11352674534414016,-0.062491617086723385,0.05437532542153817,0.18904064986832925,0.059794215883800385,-0.05587619992613674,-0.09522788417448247,-0.14796574201173554,0.18336755476007888,0.04179069215214304,0.006301095038598112,0.04330109747019916,-0.12463552911155108,0.09235024052876989,-0.07435947348140941,0.013532163721176178,0.03354248405243719,-0.5290322580645156,6.168643541358647
31,10.4348731196853,9.8637660757704,10.846944102015,11.8927047172333,7.95643677632522,5.60193574473054,3.26142637700241,1.7816936754767,0.846054478824691,0.655234559190524,0.710496822258745,0.276384150955925,0.0191474030943202,-0.743933131842095,-1.05522367852361,-3.00835491382273,-3.85432141195913,0.132843055861366,2.5443423956966,0.676154781771946,-0.895599743604431,-0.366890711570994,0.940933060274989,0.488958101425087,-0.41209905233008,-1.95046484053153,-3.84350831364347,-5.85124925322237,-7.6326830954849,-9.04808403317004,-6.99237177948525,-4.56607804798918,-2.12019394887606,-2.29947480225329,-2.09224537122581,0.770781924284019,0.123326668499254,0.117638518373865,-0.873328278564111,-2.93699656037405,-4.89907268784626,-0.02265304913772504,-0.04443982512436953,0.11887508396356347,-0.08477066633133308,-0.057512388001688564,-0.03505746246875364,1.128529073198252,0.021508350821421426,-0.10018392863895342,0.1597604453523162,-0.007312565180686035,-0.034316124739761276,-0.26397722549210556,0.22992797052355257,-0.07549151141639858,0.026448762019398137,0.017728265620819784,0.009912048376398112,-0.05787863675671574,0.11673587393008449,0.05290722750001289,0.019029295878466933,0.020220315957944764,-0.028359513736241015,-0.11830414812088723,-0.10986025771835908,-0.002808160926926526,0.10175336212694751,0.07388119820507807,-0.14105088647961547,0.17182121767238698,-0.09998606376109283,-0.1588194749752365,0.2079859321231227,0.04831202733818472,-0.1575150816189911,-0.058774074935799815,0.03936191334457323,-0.06780347316154631,0.05526954466373774,0.05064051956465122,-2.47926267281106,1.8031712001366966
32,16.974391001626,19.0021504400663,20.6912474697708,22.4420867281859,10.8479062351814,5.54262795534399,1.7816936754767,8.08662387535659,4.87273249826566,4.17316752469234,1.53412267861453,-1.37692170002932,-4.3911521321474,-5.01994342802565,-5.21886214349364,-5.04341186199491,-5.19309757373186,0.125727309023884,38.1139649750398,18.0469515145985,-2.14542873390744,-1.12268649765126,1.46015702079855,-3.66459849771192,-6.92538573702285,-10.0288246411655,-13.1827877278465,-16.313825103759,-19.5750820945628,-22.8273073425961,-15.9231410013472,-8.11577823030563,-0.439366496610601,-0.410635453288994,0.0258626305032097,2.81715780919356,3.15170515347473,3.41491617839662,3.54077715267775,0.468652038882643,-4.08020777141766,-0.05464739753093438,0.20509173652184334,0.19826346530222055,-0.32596953902247455,-0.218922223904055,0.1274053918608725,0.024577058301661067,0.9118418747784595,-0.20213841903472193,-0.021285759189768504,0.0390447070253135,0.15547989576718535,0.15354157565810578,-0.0034208062431173324,-0.05134040376494767,-0.05950604862635689,0.025839525417174946,0.07273724073561823,-0.03617326035808024,0.017912483256873498,0.1396287868344043,-0.03256602840592005,-0.1838508617600121,0.10126937212487941,0.02954821606141711,0.019071118358152252,0.009826910572938646,-0.01527837830816259,0.014466520166019937,0.024339220170152602,0.047169300930208165,-0.2124953143327488,0.13986055407638834,-0.011031280466813967,-0.009980916926864956,-0.10568922415390403,0.011357531080412434,0.11621638718144127,-0.06987362239641759,-0.03631812437770313,0.014620884117504758,-1.089093701996928,2.8419401604109464
33,11.2117092928083,11.9810426800529,11.7303088158013,11.4699989817826,7.60261042618152,3.07858561253049,0.846054478824691,4.87273249826566,7.73670250896057,8.50589086616134,2.08201305721427,-0.298992799953422,-3.1557706957168,-3.21097683132987,-2.23664103776115,-0.755109058083228,0.329928225862622,0.811919006828897,26.3327669778948,12.2819496922217,-2.02307607451151,-1.93896029492471,-1.52882596320644,-4.31446852187554,-8.73286781026064,-12.2842910557219,-16.2231504896914,-20.1244652167114,-23.4788927241406,-26.6915954548425,-18.4626530352655,-8.76843613029603,0.785079529149103,1.40807349009851,1.93278866766708,2.43239188940709,5.21849071894752,7.39329354789918,6.41385781454262,1.29219673660404,-4.19841238385405,-0.055105879246697076,-0.22522991793514088,-0.10042854746372518,0.2258263316788012,0.02822346497611627,-0.07812812450774273,-0.10417875092599674,-0.21262265726637428,1.4781423200067696,-0.7216359990801525,0.06082114243850199,0.24749440388631816,0.08501922118498713,0.08948111333727347,-0.05421639596996939,-0.019128747008657424,-0.09892606248254335,0.2340119418650638,0.001222780300835525,-0.04985366528999055,-0.1252276940812512,0.021088204680566772,0.15393267493528417,-0.22543834137565977,0.10051962551761742,0.0020022095494164793,0.024337155083568915,0.04714217792022382,0.07813943360986779,0.008348435229489477,-0.15411571630822504,-0.0026602510142124105,0.3157617289995152,-0.3346316688115286,-0.05616842583816151,0.10450926003307456,0.10994223671365148,-0.005624091694803329,-0.023940353179059598,0.013817639974415923,0.01898518088142742,-1.1344086021505375,2.779694679089877
34,9.72705125270017,10.7059262452385,9.81278114460395,9.02890298928307,9.1106962299039,4.18819976017859,0.655234559190524,4.17316752469234,8.50589086616134,11.8604293608124,3.287870646456,0.533363320432637,-3.49422933987387,-3.68312998142508,-2.89344961671195,-1.64717141110044,-0.751707877623533,1.33018534960871,14.8747587460464,7.11923027976608,-1.15473615103624,-0.551040897424346,-1.8122161314463,-4.79953070362949,-9.36398050657001,-12.5892988569185,-16.4728327773717,-20.3332270102503,-22.9510280345654,-25.2959654886105,-18.6918273172602,-10.3861735283568,-1.78076388388311,-0.526780267863059,0.722594765392011,3.60117494596057,6.9802874460851,9.23701016463217,6.983087719,0.494530701653128,-5.20837277601633,0.018698375285865827,-0.025083140748252544,0.02250490410405273,0.04689247694054578,-0.06958831004965689,0.05571074232325606,0.15976639755231317,-0.019056046888481996,-0.718782859059087,0.9321296536156685,-0.036474043251280494,-0.1273131787818587,-0.1082397385241427,0.09895803859324336,0.07417463855994236,-0.044942787698515146,0.026784130962171,-0.25532233943056687,0.03509108097299923,-0.028793876268434365,0.11378164235844512,-0.08473152915841042,-0.061155798805727524,0.1018387796851955,-0.11340829943946103,0.02975167990368703,0.028397747247445856,0.01041056524308699,-0.03480895175091223,-0.1196174176539662,0.16035152726886118,0.04220144664336782,-0.2659769314790271,0.19292223871243475,0.06481369272660258,0.04420371065841068,-0.16571700575596698,-0.1406392289803548,-0.004731320005572408,0.09543957176509028,0.03110904279224882,-0.7405913978494624,3.4424452589420254
