,Cov_0,Cov_1,Cov_2,Cov_3,Cov_4,Cov_5,Cov_6,Cov_7,Cov_8,Cov_9,Cov_10,Cov_11,Cov_12,Cov_13,Cov_14,Cov_15,Cov_16,Cov_17,Cov_18,Cov_19,Cov_20,Cov_33,Cov_34,Cov_35,Cov_36,Cov_37,Cov_38,Cov_39,Cov_40,Cov_41,Cov_42,Cov_43,Cov_44,Cov_45,Cov_46,Cov_47,Cov_48,Cov_49,Cov_50,Cov_51,Cov_52,Cov_53,Cov_54,Cov_55,Cov_56,Cov_57,Cov_58,Cov_59,Cov_60,Cov_61,Cov_62,Cov_63,Cov_64,Cov_65,Cov_66,Cov_67,Cov_68,Cov_69,Cov_70,Cov_71,C_0,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8,C_9,C_10,C_11,C_12,C_13,C_14,C_15,C_16,C_17,C_18,C_19,C_20,C_33,C_34,C_35,C_36,C_37,C_38,C_39,C_40,C_41,C_42,C_43,C_44,C_45,C_46,C_47,C_48,C_49,C_50,C_51,C_52,C_53,C_54,C_55,C_56,C_57,C_58,C_59,C_60,C_61,C_62,C_63,C_64,C_65,C_66,C_67,C_68,C_69,C_70,C_71,Mean,Std
0,36.3000019719357,8.14789932400432,12.7272540435829,12.1463722879685,19.5951431326928,-4.8019039064525,5.57441848556866,3.16942363186222,-7.96443238102915,3.35224897921013,11.4711076989826,0.147656313355643,4.76365832736308,-3.45006794312429,14.6838684261776,16.068920223587,28.6279201841915,1.57643548580915,-8.95050060973701,-15.6834661118577,-6.85551064647128,-5.26232046424961,-3.77970429680788,-3.65702510276298,-1.61131150464154,-3.23195872064863,-14.6222199280076,-5.11069124367905,-9.07049583277441,-5.55176404314374,-5.29519703043417,-9.78982020459425,-7.2218461887944,-6.12141330992318,-10.180326457436,-6.70388633956406,-10.9643945212822,-7.19532763532399,-1.42771009819534,-6.42517756776543,-7.76505644220925,7.70902953035881,0.296742661152281,-5.61442682935907,-4.63023802331296,-15.5589280312044,1.26759832738379,-5.15678863001333,1.74750907073981,8.98736699742535,11.4873269972988,12.0183766579303,3.14401611179731,10.822546709524,16.5628848131842,5.64424516854949,6.40393899044566,12.0916214710999,18.8691330339003,2.64135781153721,2.2316255395301137,-0.2504117267209577,0.19496011014669715,-0.1518398317355037,0.026230489775531364,0.15884727350862318,0.1358285699895763,-0.19177852964581155,0.24398872786632256,-0.1700471976399129,0.058876278256834835,-0.03865763616799231,0.03115140612948058,0.45132813306490377,-0.3374467625144272,-0.3276514863595499,-0.33661746924923086,0.06043330067004419,0.46809039842823696,0.04745164919514961,-0.13961216770714632,-0.06430003863868719,0.40819699517512253,0.12352503106932478,-0.04914235761186856,-0.025422064551498293,0.2620633676162225,0.02165983329570413,-0.07220615999522495,0.1334410845613478,-0.4586958147914795,0.4487461077194776,0.06559600218784407,-0.1444489468815163,0.21111700763555852,0.008260483574517743,0.005255058021077705,-0.1452693388870866,-0.0619904415122631,0.17825030926844307,0.2430557928239186,-0.19812760031183346,-0.16506523458992647,0.41113819715037875,0.2936833162205281,0.4697297577785353,-0.2087500860977683,0.3145812493695408,-0.06894195981271546,-0.07471121645026059,0.08874256784798178,-0.0699241002460805,0.04238999455915229,-0.32695359022999976,-0.4260042366481612,-0.4171521265629138,-0.5097278242273611,-0.23166256876158609,-0.20849276755788956,0.10856312365700675,-3.137519201228879,6.024118356401684
1,8.14789932400432,100.260993988182,-4.69013684401318,25.9346252058523,30.7942655123629,36.085341369778,26.2237445598305,-11.6415708995957,59.4768890912983,36.8383279169726,45.1816598862845,16.3692356754771,274.310977832543,19.4398739936579,9.75659737527408,2.9479892630423,54.8415958256486,8.51210334406967,-2.26577987415265,-6.14476062389937,2.3191596588898,-5.3334870352805,5.79495943829495,-5.46459337105234,10.0733231064441,11.252079462809,15.6490362324211,5.07336128406823,-4.14255299317095,4.70016233698529,24.3013128428959,2.21835288476682,11.0564257786367,23.7311224261639,-2.49661039291892,7.76862937945711,5.96556400570117,0.870652082535195,17.3058206210004,10.7567694963502,15.069516016293,20.0894054017674,18.8184264805348,5.6465560005438,-0.667129521637933,-9.86479646793858,-16.2568326397643,3.78076233617182,20.5767103655115,14.9004768169394,6.25184994755648,-5.15001266227286,3.8663019632513,6.58861398301774,-8.04873751302635,5.58142253531917,-9.03304581848926,-3.34125161382505,-0.169852897087015,8.72369879328743,-0.25041172672068585,2.571156457321968,0.13728560395691528,-0.08123643662182647,-0.32043377363647124,0.01112204482213054,-0.18376701480207303,0.3360915540863176,-0.34155969432440386,-0.46410307911620724,0.15099854279712469,0.26347072841965247,-0.5554393368501169,0.012833830201118078,0.012357421019523982,0.02219018448030427,-0.12506595885736765,-0.09680828049496128,0.3288294848706578,-0.0018725014258480748,0.08669949962123831,0.2600076639613355,-0.04044613281338694,0.19434880529737922,0.0017585517652582295,-0.446093174366734,0.007202962581806609,-0.004251148961442751,0.02388246870049279,0.26803510592389174,-0.31254348635611484,-0.04194712196831578,0.3176935461479805,-0.11974450715726775,0.38789041154440096,-0.0349234979729352,-0.02730408453399641,-0.2166744296235436,0.3102902411402236,0.05852004779102284,-0.17024449628639807,0.17655285235702756,-0.4396641728664831,0.2208896500674908,0.021023088862578445,0.20727751740498934,0.19592038316016377,0.0753394642531521,-0.5392692337143238,-0.3649329091473701,-0.10423599046400366,-0.11984141531912128,0.14782593575656416,0.19515281760747413,0.38612584169210373,0.0009059720619556395,0.23185374677103185,0.4398381358285209,-0.047854427606759765,-0.26224061367266566,-0.14109179351114842,10.012541834528456
2,12.7272540435829,-4.69013684401318,80.997191878185,7.72752984202863,35.1668522492327,19.7018137868362,52.9101977349961,14.2199255155279,25.0421142604176,67.1730601900858,45.2117210889278,26.6278598055744,-36.0021281471002,22.5349159875428,25.2542415711781,22.4119045726544,42.1536605172198,6.81455810608929,3.99406129253956,12.1331486008643,8.70033501848108,-2.61283759702759,9.75494801030207,12.505661348765,2.60915398915458,2.83193322258993,-9.99458724228479,2.43929867919723,-1.41659536740638,5.47689780509713,-9.7159442197262,5.41207178480667,2.69282637277059,20.9372943246652,13.2709031927753,-4.13849061112538,-5.79238263698463,-1.38267756235267,-3.35919006436034,-1.63526709916528,-15.0937002236101,6.54738152217672,1.62555108858224,0.483382819998978,-15.7206980465552,-2.9469177453745,13.2118759869798,-7.80069583012502,-12.8799786899715,4.41441111764541,-9.00592377745685,8.19966946420396,-0.456612337616763,11.6853855597148,18.6634817733069,-0.0221996843948561,17.0930624245914,2.21514125562047,11.7291904315332,5.02689569712817,0.19496011014610432,0.13728560395794434,1.718229851414393,0.2103431519959977,-0.15407064254159486,-0.07564662244764145,-0.8028251695337901,-0.2754953771100332,0.12074041019008964,-0.2851029992538962,-0.18064649620225784,0.06603261333945046,0.0985931849621328,-0.22526742003086433,-0.16824274000602937,0.08339944877256522,-0.26030357934973913,0.5061699774593619,0.2721673672209718,0.02055629969889505,-0.13254006754790054,0.0626000448358233,-0.507596218048012,-0.20461044637635264,0.0001720400609106665,0.24342533119491885,0.013133616840318683,0.0651249738513222,0.17626689984683683,-0.15251977185572793,0.6008172897038713,-0.01052465871954763,0.2327782319971418,-0.47126534875622966,-0.007594938679123033,-0.047471373056601034,0.11515339489328064,0.009003359675498084,0.023276687041261856,-0.04407415687512057,0.32955600905960714,0.09567209505741246,-0.006818597571163989,-0.17426973858740585,0.3058719326887128,-0.08934175089684984,-0.24642337826748334,0.32304263960522395,-0.11444449479864469,-0.07147386293827934,0.18203225447538138,0.013035330910451743,0.016928818778311885,0.046344812304874174,-0.15559556673608027,-0.2840178168990191,0.15028468457297556,-0.043535012832691386,-0.23765737996577146,-0.18927566170319315,0.5052995391705071,8.999288409545777
3,12.1463722879685,25.9346252058523,7.72752984202863,55.3341618358813,39.1676022506627,35.732027285393,21.6157715117659,19.4277083901348,19.5717067375053,12.4264153954791,26.0292737862395,29.9167807509055,97.9042322026815,32.7564993320698,39.230336763582,31.6653408740569,54.968609485713,32.0665931689268,23.3402097305745,-0.61009072688683,9.91084048919016,2.70389363921035,1.54795882932194,3.09089592384244,3.37598206433418,8.83782723985057,11.3123209871927,4.46556176403986,-1.2417273158521,9.51043428990834,11.5120131161303,6.42094021597457,11.7516747198705,22.1527423260781,-2.75630889137808,13.95376499096,2.70267764397546,-5.55720644678375,11.8076856065129,4.69502776005405,6.5804470507329,-2.49858144542094,8.38411221665907,-2.41754783051411,-5.09904860858809,-11.9250502473774,-3.09339810360353,4.13218693612948,-7.00389355388202,4.4875096474874,2.42931843811925,-8.58043664787983,-6.37895598474727,-3.50834314040128,20.2434622716263,9.86007111785253,-12.4981789348479,10.7585030236471,-16.260872379432,-4.28120900400833,-0.1518398317351807,-0.08123643662017746,0.21034315199638254,1.449094577517318,-0.41565233908821103,-0.02128845331429007,-0.11236223982751072,-0.3438579274570483,0.26486446357374727,-0.07300683845369617,0.03130572628409062,-0.20100147710666835,-0.08893913840489673,-0.028325105847375572,-0.06528976006275436,-0.11985133297579648,-0.014578741156077827,0.11579432160574808,0.19050748858687985,-0.03792054446705618,-0.059748908962122475,0.273916220544952,-0.18902403479158808,-0.2590222796276417,-0.04601089879864086,-0.07056333262382761,-0.08690341893486107,-0.29093807363098456,0.2988721519599658,-0.07236420601863117,-0.06634310989579549,0.06506642028116143,-0.4056187953039224,0.15159941492451984,0.05159547254025367,-0.20550374667394392,0.3430708036882783,0.13725994818604348,0.2252136149810553,0.2375151912883926,-0.27451288366731896,0.3034342880667695,-0.2810849984245031,0.18085759029145898,0.01685676259969316,-0.024392751309047788,0.15664261217333816,-0.4561885055374588,0.24334833310128956,0.05957496456301938,-0.16187907308277735,0.21211247308881906,0.05426453316917513,0.140325737695722,-0.5259238421666385,-0.35438282881015815,0.03799217834476912,0.07561125022923455,0.2553321790470041,0.32591690934872347,-2.300614439324117,7.438021365651036
4,19.5951431326928,30.7942655123629,35.1668522492327,39.1676022506627,106.516321385902,25.3084779668072,38.3051484916206,13.6736172646316,37.6005300820429,23.6383180844826,56.0785538440949,34.7347326742263,107.499696790097,66.4867758506081,70.9038376368712,59.3923231066406,115.269254873773,59.681055047384,37.9759643120567,31.9646275115107,8.61617476274138,10.5949945972987,7.02567127498328,6.34349826963299,4.59245374097163,8.07354187203258,10.6551124704821,0.278432743116543,6.27385798545443,18.0568855067232,13.1441229365726,14.2554706756099,20.4981379855567,42.9567454691037,12.9540762924196,16.8867511919597,10.4260096112989,2.1677784299549,21.9081503114988,14.2724990987474,4.00376102150088,19.2009555149523,11.2687498132141,1.70383567679864,10.1711770948221,-10.7663386554009,10.8898251669204,-0.0789502086560523,-9.54461621835204,6.09174954354548,4.46397690978852,0.926761204333828,-2.44378391423783,13.3993728175135,11.3187176302058,8.86834384845105,11.7387202957022,23.6526964866975,3.33027975071173,8.17771509323142,0.026230489775743538,-0.3204337736381501,-0.15407064254113878,-0.4156523390875511,1.1697132873470815,0.008685175836199955,-0.18481850435514433,0.0811367030002962,-0.09176835937818083,0.4787122809987108,-0.4194412807500254,0.15570351030099414,0.07857499633587467,-0.2798202868536031,-0.31246826390417665,-0.13057409768573752,-0.05137869775956918,-0.015854549794779505,0.0033408747432775933,-0.3808677500782099,0.5056334443907697,0.12283970892741194,-0.00728674644349912,0.2684342854001384,0.19306656611618112,-0.379426059689094,-0.07606916020173315,0.03773993954895358,0.23406590705768404,-0.1168927890346897,0.031474997527560986,0.11460098615114082,-0.013938058360162117,-0.09099611256962375,-0.1611429257443995,0.2638056341870466,-0.05186848671538445,-0.2679389090645397,0.13525400427857276,-0.029804378680592745,0.2294007905906516,-0.005991323358664975,-0.04599401013805621,-0.1593150582787241,-0.45717165709462654,0.23917921524571614,-0.3034381289399908,0.08557904163986428,0.2136772050185358,-0.07355039389948613,-0.021623550558560713,-0.16011678347753683,0.015084584543189018,-0.18326023656218637,0.14091320730072482,0.022020778048425615,-0.1192873081687376,-0.05378159033394231,0.02404557913762029,-0.014365129451083258,-0.7992319508448539,10.320189987878228
5,-4.8019039064525,36.085341369778,19.7018137868362,35.732027285393,25.3084779668072,91.7122919172647,47.1855830881782,28.7946236162291,30.356937739133,49.5529063351196,47.0825336329332,39.3977694073191,134.428709455397,40.3169405881334,30.1031009939679,27.8653044464292,79.3264278592671,50.1847318272921,51.4335461639535,44.1492414842175,51.9889590547723,4.46167680147529,-4.62223987548752,4.29688824537763,8.40436139792657,22.9537439588077,16.5404928658392,8.62195967024282,11.0892650049343,17.8758741143811,23.9953987642941,20.3318408759963,19.3906197226045,41.9454466163125,6.49061534768002,28.1447739501986,22.2639050501388,7.16958983002576,21.7015663502609,13.696596603832,4.27279419822395,-1.77991335982636,11.4395626039599,0.52772216554993,-11.4914074185134,1.8300745665677,-7.42341021329244,5.69343254007533,-10.443105877081,5.87870681781432,0.410301355854313,-19.6495791556522,-0.555134984251171,5.32903662024309,-1.93844207621622,0.626085160341004,-4.47916272505986,-3.33367992214895,-19.3083009065761,-4.42989687986425,0.15884727350913602,0.011122044823761924,-0.07564662244698185,-0.021288453314997163,0.008685175835791703,1.4521204497830213,-0.5825162130494742,-0.08485034971751278,0.31192653771795537,0.11350392616357252,-0.17987457419634956,-0.23684204469356576,-0.18915536638903194,-0.11126114229590342,0.21302021029611506,0.001002943750430847,-0.059663504390194626,-0.0355920191621712,-0.12960145717926572,0.24314684459869745,-0.6139670948431611,0.3122783125330493,0.8368341287435124,0.15952935783149888,0.07866865967801291,-0.4463248227387643,0.05097934927000933,-0.1069236194307157,-0.06836828423937201,0.22964219216015377,0.06915609731928105,0.16420133255122474,0.22420906076037347,-0.2994695946993386,-0.005767041084684692,0.07249988045215774,-0.47186883036774346,-0.06542774566185254,-0.05235886968062348,0.04946240509847434,0.03787942070959839,0.4895687591164483,-0.2080921142893277,-0.04605812678786027,0.2945922442940979,-0.1696889251927335,0.12328713599630077,-0.1877484900539424,0.2994699318887059,0.08247728883949924,-0.003018366384241016,-0.05817288703306094,-0.20042520302823746,-0.03234455147774406,-0.04567876118074467,0.1796075421632099,-0.03606806185649912,0.005344387086888142,0.16264712570174772,-0.019313704851618416,-0.4013952892985148,9.576131364870927
6,5.57441848556866,26.2237445598305,52.9101977349961,21.6157715117659,38.3051484916206,47.1855830881782,87.2919136005657,19.8287750851574,66.0080691237719,71.7876662436332,44.2475397607639,46.3108229280419,57.1850752253341,36.9662599923567,47.0939777197215,34.4522565686742,98.747743565865,73.3296291978052,53.0561022578608,42.5899298196652,36.772968850326,7.15757770733639,10.8139304950424,12.5541460997628,8.93677993784646,15.1417544141069,13.9101172741644,5.41141100852716,7.96883234884995,13.2010691390517,19.1936270411008,20.2347232224689,18.8470963602884,41.8882860089429,25.3183919131596,28.5286434197384,9.3999243078511,-4.06365459594345,23.6252397560124,8.9304490991538,8.07980181786121,20.8225456211989,6.58627532863191,-2.67128889990602,-7.4291441820451,-6.64435492905275,4.03024896729897,3.40003181944516,-2.3430559856706,12.3865973271781,-7.55604423506842,-10.5278117514954,2.40036681259347,3.67142347533684,12.3441779526301,10.3862587423857,21.830842682652,-6.11830553509793,-1.01996791929176,5.17891414802079,0.1358285699892686,-0.18376701480278107,-0.8028251695343934,-0.1123622398271725,-0.1848185043544881,-0.5825162130493385,1.8369954655175829,0.15961066656583062,-0.33749288706682845,-0.13271669609110776,0.08529909762311957,-0.02229112199384503,0.15486872984824776,0.39901549904671546,0.020764661650292494,-0.13268485326259882,-0.09446045074990354,-0.34413641637216597,-0.013691177044547054,0.05922736460240885,-0.062187256713752574,0.4549615538913753,-0.19650670238649437,0.07746598004336255,0.027744358632063353,-0.20320471048686714,-0.1303969510797841,0.13753777644579115,0.026748224576383827,0.18622225559756497,-0.19340289481022951,0.015622184324639205,0.09494435178726074,0.5154225321610111,-0.4483389399918677,-0.10176914013576638,0.3174565735119267,0.13226049984993526,-0.29387888712891147,-0.15913809451300237,-0.22991351499647325,-0.482763484145607,-0.03126950102524056,0.005819720281618492,0.0658508086487269,0.0013326374336148394,-0.03969544130128592,-0.047441948822516504,0.1269304874941626,-0.4270385947321777,0.3058075960437083,0.45881844425577584,-0.12152578640232872,0.1332898126912139,0.02153709349315423,-0.34758416344575266,-0.031644136268597564,0.18558902932831786,-0.077563303393173,-0.02197288000823225,2.872196620583718,9.34247898582414
7,3.16942363186222,-11.6415708995957,14.2199255155279,19.4277083901348,13.6736172646316,28.7946236162291,19.8287750851574,50.7413094384707,18.2241357572095,29.616762014213,25.9730148146151,30.151168447797,-8.05508358651106,20.7293856402655,45.1807722679232,28.9574455988415,51.1407749792867,70.7862754032963,61.4109527567289,35.7882471365135,35.9539814838114,23.4851723376575,1.86635537625208,6.74639948575094,1.65619891402522,10.5632889236937,4.2063900402084,5.71765035378034,7.34037441112226,21.2469608047194,15.3396495202347,19.9944253881958,19.0965064510867,42.9284513400513,13.8332707677498,34.2309715093887,16.8017331844078,9.89936876879392,13.4610846809957,5.70821177684545,3.68722706187077,-3.32898981367512,1.88945970265208,-0.379659597522887,-4.83676263753817,-4.73612728087983,10.8746116832574,9.06379922587005,-0.873008210086931,5.07075200053425,0.438255472306521,-5.97561803154335,-4.17977169341366,-2.79708593159279,15.2249334480588,0.454589574667421,-3.04655536393484,-5.62117567875869,2.14666887559981,-7.84915347927569,-0.19177852964573838,0.3360915540852757,-0.2754953771106343,-0.34385792745703797,0.08113670300055419,-0.08485034971792338,0.15961066656630554,1.9473849964480634,0.2772341312392689,-0.2529807858705564,-0.4860349330938841,0.3221940674785762,0.04880673844369905,0.031021732666279757,0.23435224693190232,0.1421908214666207,0.1992144881454261,-0.3837107072731205,-0.43937131471656315,0.14029414843766172,-0.029821816051882902,-0.5003470494113367,-0.05332957353057201,0.18267297383067319,0.005278176248769627,0.04217480574814068,0.13975345478894938,-0.0553091464546294,0.3471618113560953,-0.35814920973883996,-0.26996581862208185,0.34715208671549114,0.05508179948686808,-0.38835002115834055,0.2665290103128681,-0.265986769216522,-0.5151263159543366,-0.041035802515602696,0.2023664826891021,-0.042144350370832584,-0.18706592000543557,0.0813060316226425,0.030520770005024428,-0.05290429507892917,-0.0012522039014991424,0.27860100159403506,-0.22217301103557102,0.06128620885124894,0.02841396191826822,-0.1916424639363699,0.05355214621177127,0.29789000144862926,-0.2266945044642777,0.01840869771149895,-0.28250567396144227,-0.19434867970584063,0.261695271939781,-0.04559461241184276,-0.0033046673732303466,0.03482803332961136,0.31290322580645186,7.122591483334611
8,-7.96443238102915,59.4768890912983,25.0421142604176,19.5717067375053,37.6005300820429,30.356937739133,66.0080691237719,18.2241357572095,141.976893457562,102.763436392515,62.1544910449398,67.2582054593371,189.49910141791,51.35810299437,55.5109204192511,31.5039378553586,111.919847598595,93.1604977886346,76.8233891291661,63.2998584947741,35.961566480302,24.0101687030293,16.8178117512729,9.48585959190464,11.4371287983375,17.4949403768641,28.5311250857617,9.38148674002538,16.27039594002,32.1063161446783,33.5132915144483,31.7230028330259,45.334335582913,75.7792788835107,39.3737413164527,47.5986263203642,16.8613205956435,-1.42176361830069,31.9286221448202,13.7148282849833,23.8784302046913,27.3954399572101,3.54514502217576,3.8878012769569,1.94246046426846,-5.43159531816436,-2.60003133443008,6.24757222319622,5.99677064043764,6.11058125333945,-20.8162485128056,2.99405988830447,-3.66199440513005,2.13509660482012,24.9763015530758,3.70238756934411,17.927569760822,-9.10642376548193,-10.285822829908,8.35459869644633,0.24398872786674944,-0.3415596943233684,0.12074041019103658,0.26486446357347343,-0.09176835937867443,0.31192653771793755,-0.3374928870667826,0.27723413123960416,1.5247308943157036,-0.25110661115258054,0.03738599280907674,-0.39389623252904593,-0.1789598143491923,-0.045424916707575806,0.31106496475440026,0.050699216826155295,0.06391121492979304,-0.036435081693349594,-0.3150770237326322,0.006766779210896698,0.09880677059936371,-0.1240814332277184,-0.04630318951621674,0.02956390176597202,0.1644951430372967,-0.09513978140046425,-0.039799828340349494,0.11979214662124418,-0.08636738444334005,0.017459389499772476,-0.1054952227645395,-0.1053063312482989,-0.13371526980759466,-0.5127869102048057,-0.6201604182628313,0.12019027284225793,0.11289071354208513,0.08030221507484583,0.18601602414662452,0.18930109130881684,-0.1737348845142907,-0.04162123145550059,0.22197799640606855,0.33026925101227445,-0.12564740092394264,0.4036173684249541,-0.014128108596651277,0.07263373699070778,0.033792956094064575,-0.16250926751907105,0.48912289167880013,-0.3361662035745158,-0.32342393455255847,-0.056826176997839116,-0.6099615964142266,-0.07099640478862669,0.01574749580079285,0.16586975715208876,0.23058874762106538,-0.03720105019174733,-1.9132104454685104,11.914986087174517
9,3.35224897921013,36.8383279169726,67.1730601900858,12.4264153954791,23.6383180844826,49.5529063351196,71.7876662436332,29.616762014213,102.763436392515,173.141790919952,92.7120822752008,75.9872056626193,98.028387026258,43.7328580411663,76.958981222726,52.9557382838954,101.084117574944,77.8363520753038,75.6568435820413,72.6338899617042,51.2275643250489,16.5590160781758,10.6021867823291,11.7368601084976,12.6653162529333,23.672629899332,11.0588790185782,17.373329729677,19.4379888592081,37.5795285934646,23.0411549907818,40.6230603205822,47.3297803257476,73.1441828695427,40.637699402162,44.8999200719393,12.8867314957414,6.46212219157029,12.6949357458529,11.6179414203728,-6.68557612485692,20.8864232394316,2.66234063628169,7.28174726061216,-23.9340047419153,9.88218297010508,-5.68773433458236,5.5556042069252,-7.88934414127953,3.34445640785933,-11.5535162287845,15.0986932774771,-11.6785703482697,14.4546261063924,17.3130799917765,-15.8642094302709,26.4845450974841,-13.1857129617136,9.94437726357484,11.5932382244093,-0.17004719764000983,-0.46410307911703025,-0.28510299925355514,-0.07300683845291232,0.47871228099853547,0.11350392616458621,-0.13271669609194373,-0.252980785871106,-0.25110661115186794,0.9780043808139424,-0.3129140454753594,-0.02685534556322339,0.11582727785309732,0.014172210950517943,-0.08052537946258004,-0.04410402066635938,-0.04044488200774091,0.06006059600784289,-0.12166316093798647,-0.1877229979092044,0.13030931918979644,0.22710394782116106,-0.16022542807276882,0.015366142907093504,-0.20773759290000254,-0.20774242408281593,0.13713786944144646,-0.22473994360907282,0.004502932698864093,0.016611006983363034,-0.21287098176137087,0.1642101856653377,-0.31296192699329745,-0.04542165185931773,-0.10646221239206649,0.10108289583199383,-0.08072561252108273,0.012737161178826117,0.35382397341432087,-0.11034169415571596,-0.014964470522386126,-0.18336759317641005,-0.02347323718215318,-0.044785960520165057,0.3324122703517832,-0.32664298409818604,0.10572461111200811,0.0847844299349802,0.1904895532746583,-0.00944478034770727,-0.05371886769820624,-0.10504074900655053,0.3707638437488154,-0.16095543940219656,0.046045867170270434,0.3930535349003236,-0.12008237994366687,-0.13330387343999833,0.11150416922059248,-0.16125208483992712,0.4129032258064512,13.15795542323929
