,Cov_0,Cov_1,Cov_2,Cov_3,Cov_4,Cov_5,Cov_33,Cov_35,Cov_36,Cov_38,Cov_39,Cov_40,Cov_41,Cov_42,Cov_43,Cov_44,Cov_45,Cov_46,Cov_48,Cov_50,Cov_51,Cov_52,Cov_54,Cov_55,Cov_56,Cov_59,Cov_60,Cov_61,Cov_62,Cov_63,Cov_64,Cov_66,Cov_67,Cov_68,Cov_69,Cov_70,Cov_71,C_0,C_1,C_2,C_3,C_4,C_5,C_33,C_35,C_36,C_38,C_39,C_40,C_41,C_42,C_43,C_44,C_45,C_46,C_48,C_50,C_51,C_52,C_54,C_55,C_56,C_59,C_60,C_61,C_62,C_63,C_64,C_66,C_67,C_68,C_69,C_70,C_71,Mean,Std
39,2.73736567087322,2.28005991570087,2.24631885445042,1.31783891363332,0.79994603497683,0.166987680427121,-0.446552252055762,0.489323163197047,5.0756981769211,8.23617020215516,11.4127311827957,5.9299604202858,5.75342384234445,5.09036745434194,3.96483405151361,2.79506259250968,2.32404559568234,1.80478171981841,1.50367759738594,0.491932599762972,-0.204274769017449,-0.469465393140716,0.583342726457627,1.2964097793212,-4.7627372908152,-10.6183405178733,-13.8915929636581,-8.13471116394424,-2.43634443972979,3.16280218642826,4.23788541412044,5.52894533699747,5.90981372780232,6.89506646809517,8.07047888503885,9.65456102707488,11.2936717041784,-0.022804099871084848,0.008796495986201833,-0.022122942209116862,0.10061525826918458,0.008988934570352068,-0.07736948859180613,-0.0002415008881529958,-0.007828635347209767,0.6498883939202098,-1.9544389127362145,1.594798571360275,-0.14379846325101883,-0.11691330492872848,0.02147243741692774,-0.03651236508545211,-0.1329456445808249,0.008643580955626434,-0.05023115270574254,-0.10927169036243313,-0.1130843559487877,0.0066863045155606815,0.2978369600530066,0.003640646076922061,-0.16634471159640316,-0.000638137202343631,0.09567163658031894,-0.08843202645957092,0.01856289650466849,0.03534658997066877,-0.06381425519216244,0.04929451704649373,-0.014455820731187478,0.02414909328522969,0.022983620035512624,0.025639406258982894,-0.011524833051053111,-0.05859339380039278,-2.2827956989247307,3.3767930322712547
40,3.07916382719554,2.38024294732724,2.223141260537,1.34699919260664,0.596133509380877,-0.202311152200211,-0.940995443819353,-0.150436584383884,3.20897913711117,4.59492428885353,5.9299604202858,4.9963064516129,5.19730804397906,4.58062320210101,2.99889850185749,1.35226586699075,0.871621203855299,0.469916507145448,0.272979998748582,-0.0556144502781394,0.0845232337652915,0.635514657292787,0.455438222085812,0.0082884187483225,-5.76174522950022,-11.8816239950539,-12.6824109450189,-7.46288192608927,-2.43704136065547,2.41987245035426,3.43661623010014,4.41889314745179,3.20845926331967,3.75191860429672,4.4197070539971,5.43397130741512,6.49250177785938,-0.0005451202186068119,-0.0067921591856627255,-0.015506664270065995,0.0022424013757473345,0.07034197872708542,0.021529853146147394,0.005055017607688527,-0.006219413559771323,-0.6763862141006645,-0.2526913656013654,-0.14896286454156438,3.899642050107718,-2.0628193238796606,-0.43904935073019974,-0.26883372325859806,0.03398208637483278,0.06319867442995455,0.10909594257067712,0.19308847592245237,0.02639783999926731,-0.013779304015738333,-0.21221966911504847,-0.05133636895952179,0.03183611132090041,0.06368869587728365,0.004024676640913059,0.02301076289063115,-0.031251745318707856,-0.07752611186035305,0.011066792963572795,0.07544902904618989,-0.0370073322731159,-0.03483281900815147,0.012721955823259828,0.08176976003797408,-0.012127090683754704,-0.1331452917569182,-2.4725806451612904,2.2330039076573294
41,3.46408215588396,2.61956585898757,2.36320373241318,1.42289787589761,0.645246593581574,-0.160322124234166,-0.895628778399107,-0.265051579577665,2.73328218290978,4.27037366779343,5.75342384234445,5.19730804397906,5.75309477482749,5.15087581877035,3.30495076697432,1.4081617768835,0.881982643858973,0.462303039293493,0.220746076415507,-0.154332038379772,0.0040869683974849,0.594919008666608,0.618495554757868,0.393383545856639,-5.08391285070625,-11.0985037520035,-12.7246667197471,-7.57663248330898,-2.57317788073512,2.2042280613316,2.96232353664846,3.62917792543616,2.29005057240059,2.63309077739078,3.1169906550689,3.98935537144971,4.89951892100629,0.07302819857525114,-0.10563538050903047,-0.08105447179330445,0.018058036524078284,0.1348113154692233,0.020678523006334004,-0.041949379601986456,-0.029778904384840654,0.4071165879474308,0.007148000714650948,-0.12012423470755691,-2.0640989545089816,2.8938092460112848,-0.899927939750306,-0.21412304571225851,0.164561319056047,0.18807612359880782,0.06906569983295302,0.004613587280865885,-0.0028037835843060252,0.016932437333945873,0.01971784499399088,-0.03808847607470546,-0.025800656675156016,0.010641241719061879,-0.009056840654015403,0.05044453757416376,-0.04792297876205798,-0.0380553081341143,-0.0011780029821750809,0.12999592350401654,-0.0636825508453022,-0.13650572000748937,0.0028557972022494127,0.13059671342511892,0.019412864460602246,-0.02605308145289608,-2.2299539170506915,2.3964754901370253
42,4.37248625338562,3.3725550848978,2.99107547434078,2.11713279026841,1.32762276218862,0.389823090667149,-0.492210152467599,-0.102590923962736,2.22925782144172,3.67547813277949,5.09036745434194,4.58062320210101,5.15087581877035,5.18567722429474,3.53428072527927,1.85271169358239,1.39317581540682,0.911090605563245,0.557783070667135,0.0224861086314615,0.101843225522355,0.547315150089879,0.754790683825924,0.789383782195813,-3.51309723830936,-8.56390412896565,-10.7134435758058,-5.83409406046158,-0.912871340516337,3.71474163315027,4.70374856866484,5.27552360318056,1.66055742171139,1.87003869587261,2.25978738481292,2.96913157482429,3.72922957203424,-0.06543273361621041,0.05523370015931368,0.10982038665461077,-0.005478775167487829,-0.14245638410357442,-0.006378818121254706,-0.012135103831913964,0.08034630418931125,0.05122533150481403,0.04724294246957347,0.019838647591981288,-0.4544070671871624,-0.8994735160455825,2.3750940190073306,-1.4102618894562504,0.35264023387122934,-0.009715586957381055,-0.03251747329036129,-0.11805521305196028,-0.04016651668538703,0.18703184838044512,0.010737823970072407,-0.030513022637795126,0.016133783553109553,-0.051944530370841006,0.037660464949885515,0.01794200721958124,-0.015414816309406257,-0.043189105045138045,-0.021712374972080995,-0.1610264459901882,0.12558623991740187,0.15448819149181017,0.049000209965025514,-0.042632594989513245,-0.010235230395739748,-0.04784803171948573,-2.138248847926267,2.275011477838021
43,5.18455017683179,4.29476362379478,3.90010384093188,2.83097751752174,1.81694961763693,0.589540604635919,-0.501573707910145,0.348355781665909,1.64087496590255,2.79852671281637,3.96483405151361,2.99889850185749,3.30495076697432,3.53428072527927,3.11644094555385,2.54702322472696,2.04063849948403,1.39683023075173,0.817749013265565,0.0221498440791405,0.150122876078153,0.422008657262707,1.19128176656669,1.88933719888,-0.162746253756502,-2.85322859390385,-5.74759429901658,-2.98317617619287,-0.252128424839388,2.27705626291976,2.88228758543198,3.0384142077217,2.14913120652154,2.42434891572999,2.83508951958506,3.39257038129687,4.00289503155467,-0.21630710079297513,0.22732453677688322,0.03063905587259131,-0.014336874671826275,-0.07712147623975327,0.06549083950267942,0.05305335725170729,0.04349633295406413,0.08637334715425266,0.009555422982973698,-0.0369855007051538,-0.22263428857485007,-0.2078502469182713,-1.4130496636559526,3.964952227110533,-1.4019652628277917,-0.4400330557823435,-0.16321323269598786,-0.05006890558294127,0.051231424908604946,-0.0950299442063724,-0.08918738979066226,0.0057767394774164375,0.06412004073020613,-0.04400259783798207,-0.007888395823961782,0.02099762439080698,0.011127459453539238,-0.00570037556536654,0.06685555467125323,-0.089260201252661,0.03217078534949565,-0.06864330220831967,-0.010792090026073129,-0.005031614954038783,0.00962135237956224,0.04253468398149199,-2.5449308755760365,1.7625098426828285
44,5.49146642165027,4.99485621886191,4.66002839125501,3.49848574309949,2.38268037668103,0.995932253087183,-0.192006633852499,0.975543206358127,0.959027818169202,1.85294310770999,2.79506259250968,1.35226586699075,1.4081617768835,1.85271169358239,2.54702322472696,3.27977909443347,2.61546128238682,1.73706500339715,0.870199026911315,-0.263307205043799,-0.184256340880778,-0.196626859361182,1.07494912755792,2.38953403872283,2.68541256080462,2.4208615359239,-0.945587633943918,0.0247174960560886,0.723543225824139,1.26796127124904,1.47860154389191,1.13688228371964,2.71623845623439,3.07430992536227,3.52683471806754,3.95825763204128,4.44088491443081,0.11631964081827355,0.06632478743793047,-0.2140828786652421,-0.13292860828222086,-0.05444351524056629,0.08968266262952952,0.032131185401250296,-0.04168226479425127,0.10181635012510734,-0.01115871966477703,-0.13426673551931242,0.03788849511793165,0.13624604453668618,0.3459865754040206,-1.4025421604715078,2.5649334915229733,-1.2083901925006055,-0.2620668434334054,0.25004783483597603,0.42744049766125236,0.0489944535518082,-0.04741772415643366,0.11753856603123923,0.057717788460920974,-0.09178523643154109,-0.008665879998310928,0.04147704797869397,-0.02093860202738479,0.007272744258776537,0.07062196096461597,-0.04756930824064367,-0.0003398359255684529,-0.09092901514065924,-0.0334993386888809,-0.022063323534606775,0.0053526263110137634,0.053247305173780235,-3.021505376344086,1.8082530504421863
45,3.73028936733241,3.31648006617935,3.13434353431398,2.47439633097218,1.80296106163808,0.905753880277499,0.163301061728691,0.974601821689286,0.809525224529683,1.53534031007283,2.32404559568234,0.871621203855299,0.881982643858973,1.39317581540682,2.04063849948403,2.61546128238682,2.47585364396655,1.90584567671341,1.31087542232249,0.420538207245464,0.345409511700994,0.216598542217395,1.63276629271157,3.05956243912617,4.35324300606955,5.29457469772705,1.67242407511317,1.63718839455401,1.60854701185348,1.45630987178838,1.74385705245754,1.63844290845136,2.13923370526207,2.41045892822755,2.76192215747929,3.06489798555679,3.41843370050517,-0.06078915030635736,-0.00784370252629621,-0.016096160428664626,0.1127916388385544,0.0389251697473228,0.025506525186537152,-0.07702753043262664,-0.10056533981902158,-0.09416470337695347,-0.021536487899679557,0.00882320800789341,0.06734247165958844,0.16502807494561889,-0.013498377892403806,-0.44204231501836533,-1.2127598969915543,3.2259655686090714,-1.4347269942221403,-0.25320008472390015,0.15587808763655694,-0.0013949210635019632,-0.028152398015656485,0.02729611991758116,-0.015227722739281515,-0.01881319097371634,0.01907773528381054,0.019600726146677898,-0.02918808271540454,-0.014599963942106348,-0.04351561525794885,0.03310848720447894,0.004468122800715696,0.030352978833073193,-0.017290501993778403,-0.05966891826413641,-0.013540200225343234,0.033706110195097935,-2.866359447004608,1.5703036788998956
46,2.13500845392107,1.87009027097806,1.85889211455051,1.58674208654512,1.22803128772892,0.70667756626264,0.25532796649748,0.717621321322863,0.629953371223446,1.18263225796465,1.80478171981841,0.469916507145448,0.462303039293493,0.911090605563245,1.39683023075173,1.73706500339715,1.90584567671341,1.8068678711628,1.55067262216072,1.00874735666273,0.806328725193876,0.592649832257333,2.06953579285163,3.5375043574547,5.53232623838831,7.47375324200009,3.71789301620786,2.7704718278127,2.08662951889225,1.36182137457591,1.63166827462722,1.73345092687752,1.46568298339858,1.66363816773251,1.9253563974643,2.12932645845439,2.38138279092457,0.02149476295974402,-0.05016236660575047,0.0032738056021757024,0.008854892812604655,0.0010695810738909945,0.006107275057749729,-0.029996543268085776,-0.03625653281649285,0.01855446562912397,-0.01184573352804406,-0.04933708147581583,0.155019369255616,0.07933039647881795,-0.028934639527149676,-0.15060842164503127,-0.27479008483913486,-1.4377722462795024,3.837360411938503,-1.5133996621067802,-0.2719269990238414,-0.09073853261874691,0.07296895360332868,0.009225617064235204,-0.0974869370899396,0.02909349804149706,0.00872116036512503,-0.002651762805360583,-0.01841208842553335,-0.003777807772781982,-0.0015960833548903097,0.02966988457866583,-0.005449662470626046,0.029391733252449637,-0.013712371211991476,-0.06560446575946054,0.0005735090919100804,0.07924871590298879,-2.6198156682027647,1.340473002772828
48,0.573730021340528,0.447069794461745,0.575196199403026,0.682217971815571,0.638363156766677,0.487536761126698,0.335567994210206,0.445611738640197,0.541823714236015,0.992599287108373,1.50367759738594,0.272979998748582,0.220746076415507,0.557783070667135,0.817749013265565,0.870199026911315,1.31087542232249,1.55067262216072,1.74697692195158,1.56486851783562,1.18322451282668,0.833572679658748,2.0040449356071,3.14314736113679,5.5834430485788,8.3265677291491,5.80388541528945,4.10501365082416,2.90753731492155,1.74485016419203,2.11831075466235,2.5763762206344,1.5616850842969,1.80338974258057,2.09361046507416,2.33511516713799,2.62395074074031,-0.00045470165913953734,-0.028510430335079533,0.028098214910043117,-0.013931046875125107,-0.008753321255564814,-0.002302166575488426,0.008202671510730591,-0.02740694767337575,0.051055767716585265,-0.021765501474260936,-0.1126880401829382,0.19195383254279622,0.009404583284873506,-0.12576792631372985,-0.05786525574451946,0.24818155322554158,-0.2539286302924284,-1.5120923808572302,3.427601495372025,-1.3880019119713884,-0.33551205176561005,0.4041820123361228,0.028475173714548482,-0.17844875050329992,-0.015290187400149395,0.08461237573285019,-0.07267138831527259,0.018987909368328348,0.00603435178556081,0.009385152344667781,0.012237995790538142,-0.037628836725409426,0.02318356251090781,-0.014985832144781658,-0.08894576762835003,-0.0085693773996761,0.05358915366451638,-2.4001536098310288,1.3179442028976707
50,-1.19278795752654,-1.21001133570327,-0.876563525291158,-0.340437838408081,-0.0804881486098495,0.142923580760877,0.276571568819583,0.0668708522080107,0.332967422674598,0.389318759981961,0.491932599762972,-0.0556144502781394,-0.154332038379772,0.0224861086314615,0.0221498440791405,-0.263307205043799,0.420538207245464,1.00874735666273,1.56486851783562,2.05365830346476,1.72172202029004,1.47881571007494,2.20554912865993,2.87028572108217,5.71673995467778,9.12538509124049,7.81619141752367,5.24610548586308,3.40251341409088,1.67813519826951,2.10441275233256,2.83900990951716,0.983310327703858,1.17485412361489,1.38995085185039,1.57461957462129,1.8069227009329,-0.012765997031282946,0.03939853850999609,0.11890148652270338,-0.12350155811811309,-0.027900376240424046,-0.011003611125658402,0.04977344747212345,0.009544229986799962,0.02246092532910723,-0.022283782772781497,-0.11820030062790696,0.025379843128133916,-0.0019176617312282077,-0.06628600430182993,0.04891348293365868,0.42581095209737074,0.1579165288060021,-0.2703661349993792,-1.3815110954057928,2.8839832313578566,-1.186459513460965,-0.17008320544317734,-0.009453847465431622,0.25176654689570094,0.2742127816895809,-0.34729633945469657,0.0521902425209552,0.1173488284445499,-0.006419191598118334,-0.07780833416918898,0.025302963697885955,-0.01236089135411601,0.06080696090799372,0.02059288356648111,0.0015924521292368333,-0.01725461892776841,-0.06529130350836052,-2.1774193548387095,1.4295657744450778
51,0.471059757709448,0.242348277613303,0.849265735825459,0.916910009719336,0.639986432456633,0.393861519758638,0.0175312203210885,-0.112658001289841,0.385807125965683,0.0733096749336662,-0.204274769017449,0.0845232337652915,0.0040869683974849,0.101843225522355,0.150122876078153,-0.184256340880778,0.345409511700994,0.806328725193876,1.18322451282668,1.72172202029004,2.76202628434886,3.86111063825033,5.25696199788069,6.51394769229207,7.8681392046173,8.29885874704107,4.96282764844605,2.49836873772964,1.23586441441756,0.26667477405019,0.914254219304414,1.42877262335288,-0.115018671847805,-0.0235714701273009,0.109544540383517,0.0672201810793746,0.0861617617190935,-0.036908413133682885,0.11734446975688162,0.016836536153796825,-0.09845163359624758,-0.02340516736236798,-0.0026173346324893355,0.0958373001393176,0.057338443564406115,0.06638299877121105,0.019042425389674,0.0032695067219922014,-0.013754122880670018,0.019377742649013253,0.16760794879649948,-0.07676517575927573,0.05210772929259663,0.00044594886660897197,-0.08699235487064186,-0.3200603209710687,-1.1900178104751113,3.5706111439158867,-1.5279561849524044,-0.2686047251508627,0.17840333720023518,-0.04878564962868154,0.0055269401286876145,0.02136429145087755,0.015019071620592263,-0.045404799294921444,-0.0547878652391936,0.09017799377557807,-0.0331313921730856,0.020414841816471394,0.020120374506463923,0.04955618957220217,-0.011968288477372978,-0.09197848399024405,-1.7698924731182797,1.6589232303964114
52,2.07664401563971,1.58362380200467,2.50332233008902,2.13402410623557,1.36943017088568,0.730107085372396,-0.0952096888411162,-0.271619021446573,0.774767375193138,0.139711469586742,-0.469465393140716,0.635514657292787,0.594919008666608,0.547315150089879,0.422008657262707,-0.196626859361182,0.216598542217395,0.592649832257333,0.833572679658748,1.47881571007494,3.86111063825033,6.60993309438471,8.90448404300862,10.9172475137564,10.6964370845437,8.01314930125634,2.3678635996503,-0.185386847161403,-0.948000529372517,-1.2423725025531,-0.233344597600732,0.114870116272218,-1.25560901942943,-1.28689065401886,-1.24441783171796,-1.49754370720698,-1.6727204206665,-0.16276081819366656,0.2761200285989635,-0.034770062113531536,-0.05584242276052152,-0.01981555288658985,-0.024570853671513775,0.03998556059503643,0.03577889043232872,-0.09535158850346381,0.04654811261406271,0.2971726320365887,-0.2082357138363865,0.027818823196037772,0.009963782079155614,-0.08235762516471452,-0.05376677857689336,-0.027524264772227882,0.07522796177977964,0.40886613331184163,-0.17025766407697687,-1.526464598185808,2.871431967372472,-1.3745247079077347,-0.11536319519558653,-0.051605731503176065,0.4476176472300729,-0.26452585614457086,-0.013251571890796772,-0.031846172828717476,0.033075030903352474,0.0038801994717460285,-0.008300035721962397,-0.012041679978710418,0.02324492959809745,0.012630737832031478,0.0014799338841308945,-0.01534423241353601,-1.3946236559139786,2.5690334942123094
54,3.7474804295821,3.59827760526325,5.14499431724711,4.32020432860858,3.07740726416056,2.24970772838816,1.1132558502441,0.830419501593441,3.8088687097426,1.8540909138606,0.583342726457627,0.455438222085812,0.618495554757868,0.754790683825924,1.19128176656669,1.07494912755792,1.63276629271157,2.06953579285163,2.0040449356071,2.20554912865993,5.25696199788069,8.90448404300862,26.3352497013142,43.1233093967496,53.6397436092232,60.6793546854279,-1.02957220768414,-3.94964553168765,-4.17836973777034,-3.65419209383728,-3.71885647223463,-4.63530498193049,-4.25186658733528,-5.03755247644376,-5.59818037142147,-5.88485766069797,-6.02826233911024,-0.015128552635282112,0.027396531708189623,-0.0928624947856371,0.010354911712341522,0.010532629334425309,-0.014399986812799017,-0.06757440557035098,-0.16062321800866045,-0.027188929566295417,-0.020463992102497358,-0.0115518095394917,-0.049699250537357666,-0.03683191210794315,-0.026461922236661495,0.006767119493988895,0.11337743646844194,0.013545111402326082,0.007806425207694097,0.028586571947911112,-0.016453177947639838,-0.26923116291558064,-1.3760928937837824,3.2550392783353868,-1.364457634645383,-0.24774001862022976,0.05553272980532278,-0.009365640206409656,0.04749120310712609,0.0629168405846812,0.17570940577874952,-0.05707910435731924,-0.0862695834653825,0.04010811441115831,-0.0063946281727608485,-0.020047743824243715,0.007320945256847273,0.03568485022993574,-0.2505376344086021,5.13081374650398
55,4.81255302267769,5.13596540729151,7.39063215765294,6.10820388293741,4.40376952271103,3.40331064680716,1.96458160925607,1.47983498133287,6.52329672754021,3.24078308688,1.2964097793212,0.0082884187483225,0.393383545856639,0.789383782195813,1.88933719888,2.38953403872283,3.05956243912617,3.5375043574547,3.14314736113679,2.87028572108217,6.51394769229207,10.9172475137564,43.1233093967496,74.7706475507766,95.7263060308488,112.342156024274,-5.16600858807948,-8.18521898174511,-7.33596760950285,-5.47569816619742,-6.88371650377729,-9.29918849877899,-7.02376863527819,-8.66146720387117,-9.89081575079415,-10.2862451179132,-10.4890280862771,0.1385028380655209,-0.05310579947009068,-0.13567986820144612,-0.012109156282435769,-0.003362050666672132,-8.978513196187595e-05,0.05449456814719312,0.08691239135951534,0.02124160294677831,-0.04647512025487632,-0.1686851203279327,0.022329181732005328,-0.03345496257832136,0.015604681863940073,0.06593092168313715,0.06403700975404793,-0.01450513641048043,-0.08671519453942524,-0.17210174914151244,0.2578618808981086,0.18260382576629552,-0.11359853522766916,-1.3648643543125452,1.7895784292239671,-0.46280232734365834,-0.20353732499339952,0.12215320590717185,0.17746046999835785,0.14896026151596395,-0.03489932015118999,-0.17527519076149514,0.08493394146777268,-0.03905501434800316,-0.09716427470206752,-0.16017500703230586,0.023761589842122136,0.1831017317129717,1.029032258064516,8.64642397472947
56,0.035065913706559,1.84573065161182,5.00103298094188,6.06586244140699,6.31994014737592,7.22178413487161,7.28154494584149,3.67807606807451,3.81241206879004,-1.43788436103276,-4.7627372908152,-5.76174522950022,-5.08391285070625,-3.51309723830936,-0.162746253756502,2.68541256080462,4.35324300606955,5.53232623838831,5.5834430485788,5.71673995467778,7.8681392046173,10.6964370845437,53.6397436092232,95.7263060308488,213.318851790896,327.044319383518,247.936386489438,159.727078661334,75.8518362380772,-7.06070749452723,-12.5570285235617,-17.4368189521615,-8.90806187071396,-13.5643723525425,-17.4877006449316,-19.802962066219,-21.7875250022072,-0.007273323612086651,0.0355280057029123,0.007607320806067226,-0.012135235886946132,0.010839238558379358,-0.014679542222919423,-0.06926831692110894,-0.007714429092032161,0.025577312935929904,0.011410262032149288,-0.0002463020002742182,0.06912481164304714,0.011791776408680255,-0.052632338834466316,-0.04839482210142873,-0.09579080746275442,-0.020691926228773434,0.027360983988801643,-0.017651493098733782,0.2748194455375607,-0.050242271920922295,-0.05211046261514345,-0.24910683025404481,-0.4634841401020096,1.098472583383475,-0.49027608520563715,-0.019487447492874947,-0.011265892008513582,-0.012884805701275278,-0.10378871440284224,0.10113961911223113,-0.022974794461184476,0.021177175190708587,0.05136776867082758,0.03026786441697001,-0.0032494631370503955,-0.05105036409363808,4.21321044546851,14.60509677444472
59,-3.92248023598834,-0.794797067581661,2.54049812621265,5.65457961593907,7.57717551991289,9.99196051806978,11.2117354900822,5.5466036112395,1.29747657559922,-5.92246440111526,-10.6183405178733,-11.8816239950539,-11.0985037520035,-8.56390412896565,-2.85322859390385,2.4208615359239,5.29457469772705,7.47375324200009,8.3265677291491,9.12538509124049,8.29885874704107,8.01314930125634,60.6793546854279,112.342156024274,327.044319383518,543.12176217297,505.120417207294,330.655490214878,160.245666033447,-9.2823480926263,-19.411013432425,-26.677044238372,-9.51030938699231,-16.9374078718964,-23.4163489399002,-27.341799630784,-30.8068304822482,-0.05084427558450318,-0.01293688296497757,0.07367382639851021,0.018610918432164232,-0.003205228049078521,0.00876295812578508,0.02622427545481221,-0.001761111415677622,-0.08306995524959591,0.03143461016539751,0.09702771332894167,0.003754837051850288,-0.007228747777806459,0.038771512268902235,-0.006511029302524552,-0.0071761747708476795,0.019346715575528906,0.00814116891195744,0.0826642948557309,-0.3489415421898249,0.004631155279595713,0.4483062091543918,0.056883587176154445,-0.20333377632364436,-0.49072561865430026,0.518940453831625,-0.07168091762603325,-0.10843552774047713,-0.08062429614812378,0.033544828646658115,0.04355084308356204,0.00011914337960907073,-0.018427796620743807,0.018701632243323312,0.10079134915872585,-0.002707589592949836,-0.08326026166079438,6.678033794162825,23.304758359034093
60,-9.08538762365841,-6.35359794037143,-4.38241733019065,0.737421773509318,4.86904572143508,8.32535694096114,10.727382492738,3.12918404391472,-11.8850759733121,-12.8847963965384,-13.8915929636581,-12.6824109450189,-12.7246667197471,-10.7134435758058,-5.74759429901658,-0.945587633943918,1.67242407511317,3.71789301620786,5.80388541528945,7.81619141752367,4.96282764844605,2.3678635996503,-1.02957220768414,-5.16600858807948,247.936386489438,505.120417207294,764.283591361276,506.852904374355,251.540032230434,-3.57687481910428,-11.3544094064256,-15.4969455677607,4.57647259864938,-1.75480594835831,-7.37548988682523,-12.7123347170536,-17.7091919431891,-0.0014843216657806522,-0.02428703055507227,-0.04047906963650683,0.039833080069008625,0.03257351742624244,0.089430524405881,-0.08944474371662298,0.09888139042470523,0.0872588788728445,-0.018254315940630587,-0.0870093712207119,0.019140563682453968,0.04795923982809382,0.017837833393420103,0.021244650333767278,0.043305975638246084,0.020598509320331453,-0.0010037133192367191,-0.06912306227959775,0.04965351326297065,0.01697568347442848,-0.2622086965574897,-0.006476888156260234,0.12256205502579572,-0.01888299950508959,-0.07217372565794432,0.5103788033262772,-0.6122802943275002,-0.05971990209349001,0.08270950327409832,-0.02014805482639243,0.0968831531406699,-0.10436154270677352,0.049535309739570425,0.03401418648416887,0.006258187727899024,-0.01668148908540111,5.81221198156682,27.645498573208542
61,-6.70929141819888,-4.32388092232057,-3.07213429695125,0.723063781996357,3.7051132246791,5.96055630058144,7.34566163044109,2.92316274872478,-7.22152619151643,-7.65969488198487,-8.13471116394424,-7.46288192608927,-7.57663248330898,-5.83409406046158,-2.98317617619287,0.0247174960560886,1.63718839455401,2.7704718278127,4.10501365082416,5.24610548586308,2.49836873772964,-0.185386847161403,-3.94964553168765,-8.18521898174511,159.727078661334,330.655490214878,506.852904374355,341.821626883549,176.95974416017,11.7913609353198,10.5090606183666,11.5952659683991,5.9235504580821,1.84558911817066,-1.6674613570037,-4.85421758211777,-7.74717582863774,0.05762274453940901,0.0284503100496048,-0.022149022510653486,-0.06011785320680307,-0.04711343997277165,-0.1144058794472156,0.16025735096503294,-0.10328989588001322,-0.015335037428451362,-0.002187003572103092,0.018850503764633247,-0.031107558358782712,-0.04750219394136606,-0.01589433262566145,0.004042295965573243,-0.02228955567896464,-0.03703144466178454,-0.018601070129927864,0.019275025497546918,0.12466164054502471,0.016300785783729836,-0.014393015316452016,0.039104008726851144,0.17478858588174312,-0.012100659667353485,-0.10628844464692992,-0.6130963088396448,1.595867350302419,-1.0832482397119845,0.4609452037033818,0.024561569369535935,-0.15824850038912716,0.24691047589589327,-0.09497245818310886,-0.10315133482068409,-0.014695197821056074,0.0196695148059538,5.236981566820276,18.48814828163029
62,-4.24746742495408,-2.39661028759905,-1.69387270028775,0.791941410668486,2.67485656324927,4.00856747684244,4.60125408100533,1.57746545241385,-2.8735302664972,-2.62859976038185,-2.43634443972979,-2.43704136065547,-2.57317788073512,-0.912871340516337,-0.252128424839388,0.723543225824139,1.60854701185348,2.08662951889225,2.90753731492155,3.40251341409088,1.23586441441756,-0.948000529372517,-4.17836973777034,-7.33596760950285,75.8518362380772,160.245666033447,251.540032230434,176.95974416017,104.452085009631,30.9210298818304,35.9981651048209,41.7997883895928,8.53057434060154,6.20610594019033,4.62232596592825,3.48356617809239,2.5545491566051,0.010153293791171112,0.007303881527239705,0.0007509256786409097,-0.03094207443026828,-0.01701230602479625,-0.04454702798317273,-0.04964582937740782,-0.08216614274636364,-0.08027318514260565,-0.007483478041849527,0.033702371615766405,-0.07048489600389045,-0.034645969361869575,-0.04118731222647709,-0.0036116669597798454,0.018837754509373274,-0.011018460110950033,-0.002712354486008087,0.00781884308937933,-0.005340598566136206,-0.044742998221611145,-0.02869789978401093,0.0631606423307264,0.15777564011006548,-0.012029525040885987,-0.08409109054345928,-0.05542437160230477,-1.0862235763630237,2.5610746373339017,-1.1491064634338446,-0.16549360007855402,0.045645250613729385,-0.20587937476667492,-0.06125258632506436,-0.11256382630486493,0.03530221827495889,0.24480748467659993,4.295084485407067,10.21969104276793
63,-1.42307636987703,-0.0876910662225154,0.144328494011748,1.01965109168772,1.51490852069826,1.66229729871739,1.27924696462862,-0.156388627860192,1.47661179790837,2.3518499709393,3.16280218642826,2.41987245035426,2.2042280613316,3.71474163315027,2.27705626291976,1.26796127124904,1.45630987178838,1.36182137457591,1.74485016419203,1.67813519826951,0.26667477405019,-1.2423725025531,-3.65419209383728,-5.47569816619742,-7.06070749452723,-9.2823480926263,-3.57687481910428,11.7913609353198,30.9210298818304,49.095088798064,60.7447512785323,71.6309143743681,10.6895414916946,10.3813620599477,10.9060240260543,11.937606013424,13.0941937606874,0.04483246380224066,-0.004323155341515737,-0.03529003290349932,-0.07125212339425337,0.03003491030802398,-0.00125436065744206,0.028761201023207474,0.14224195337967666,0.12340308546018386,0.017869475321368213,-0.06226842439688798,0.011218364724758081,-0.0011942152752783665,-0.027922359779048184,0.06747348608362286,0.06908269609994974,-0.033126423670214365,0.0022882988160837017,0.019918164248592732,-0.0749563936442733,-0.05725289293223932,0.0318989005431431,0.17686872658232677,-0.03653403545286478,-0.10267469029288312,0.03472278538058116,0.08370011973871923,0.45900755488536243,-1.1493524285923242,1.46169887764734,-0.6794597074411904,0.06304577919997224,-0.11061024135981824,0.07588096033038007,0.10169700648546046,0.0058951279046583075,-0.09809971300017628,3.2112519201228875,7.006075135057006
