,Cov_0,Cov_1,Cov_2,Cov_3,Cov_4,Cov_5,Cov_6,Cov_9,Cov_35,Cov_36,Cov_38,Cov_39,Cov_40,Cov_43,Cov_44,Cov_45,Cov_47,Cov_48,Cov_49,Cov_51,Cov_52,Cov_53,Cov_54,Cov_55,Cov_56,Cov_58,Cov_59,Cov_60,Cov_61,Cov_62,Cov_63,Cov_64,Cov_65,Cov_66,Cov_67,Cov_68,Cov_69,Cov_70,Cov_71,C_0,C_1,C_2,C_3,C_4,C_5,C_6,C_9,C_35,C_36,C_38,C_39,C_40,C_43,C_44,C_45,C_47,C_48,C_49,C_51,C_52,C_53,C_54,C_55,C_56,C_58,C_59,C_60,C_61,C_62,C_63,C_64,C_65,C_66,C_67,C_68,C_69,C_70,C_71,Mean,Std
38,0.249359259310181,1.38395180629872,2.81400842327893,3.6216648264761,4.33089163957041,3.76982733895674,0.531362201434092,0.0243016208371105,1.9665318155471,4.20568050157368,6.56671738229342,2.27790663967234,1.46809168009852,-2.02072509004923,-9.18857016899418,-8.64178868189019,-8.78426773703053,-9.21768874276452,-8.10764982386287,-7.08619409711983,-6.11534357679618,-4.806983736667,-3.41212641636566,-2.02886075253056,-1.34639129497831,-0.36145608521478,0.937652010664481,1.58380587772234,1.73566237060037,1.88466392079027,3.02055269364183,3.98196997901129,4.45061687743571,4.73858442783945,4.62265093226406,8.81156758135568,12.6519554577911,4.23728420882742,-4.11683997928819,-0.009363779483321802,0.007008775214195394,0.016091329444366982,0.01867203268159971,-0.22046006827972833,0.17157683657240952,-0.11251040924141545,0.06121337172005107,0.32848529975939583,-1.1481599293464961,1.2662372816255598,-0.1687936038357115,-0.05161892045105929,-0.025535947000549668,-0.04147893451720883,0.07874112990593213,-0.027311116027384973,-0.045147723050595216,0.024725367502693527,0.006113604996752889,-0.010605698051169994,0.030814996457884786,0.031188380485714054,-0.012304766963603784,0.10278606364242418,0.1878663854603253,-0.14061136239336947,-0.11610622907764155,0.0022175037216801224,0.1082151348787947,0.04787427589606921,-0.17545362130857275,-0.011538958879388404,0.03515566770061135,-0.03622321113698722,-0.039964026492880445,-0.008176645335845067,0.02172412695970148,0.08371621412534389,-2.4540706605222735,2.5606087913411177
39,-3.88683794250298,-4.23285043352616,-4.42332250774151,-4.60374786736184,-4.72783633224296,-4.9507859285168,0.406322847266073,0.0005561444912754,0.279876542578398,1.35083866133553,2.27790663967234,3.52570648331017,1.62889644752718,-1.71737570448988,-3.11910878993714,-4.08526118775778,-5.47027013814558,-6.98784221018446,-6.53065748199014,-4.79273288413295,-3.35756081265711,-2.67294268672671,-1.64150482559518,-0.624716037289078,-0.0619556115652631,0.653603501493854,1.57059193189794,1.60653965419344,1.37141809898257,1.12431633144935,1.83386149789798,2.47858806320954,2.41256702865508,2.19610813658974,2.93067514452004,1.4824971205723,-0.282140513502483,1.14549888398551,2.59884806885419,-0.01966762640568602,0.005136218857330199,0.1694212215038232,0.03031520174448859,0.018430854907709127,-0.15449824574623733,-0.04579849782459548,0.07281886878802528,0.23714631057707203,-0.008491260231632866,-0.16822701970646461,1.2697781710675784,-0.9231255731682494,0.33097614741907705,-0.03747386113556994,0.09742472729311519,0.01525551517454934,0.025962653748091223,0.04871898141605671,-0.11839277986065638,-0.01587619820255326,-0.00024701607715035584,0.008134672343819135,-0.1169278050116213,-0.05680424823292117,-0.04997909135145,0.03474227037626773,0.032787642251496274,0.031053565973505955,0.05712800354782054,-0.0035264451614086686,-0.09928645727778769,-0.028795986283022545,0.06717109841579234,0.002635651801783489,-0.08779721588807286,0.05985296911575654,-0.0009064270745850981,-0.044661810790114755,-3.092626728110599,1.875021728756808
40,-2.99988341888664,-3.55721099304772,-3.99593649789919,-4.23856954764297,-4.58094077999542,-5.09272387070565,-0.0021700087207255,-0.413448390574044,0.103254132210561,0.770419554770396,1.46809168009852,1.62889644752718,1.65336917562724,0.906875941634912,2.3428614466197,0.320447627970989,-1.97921675373563,-4.24396390821021,-4.25154454659017,-3.32178267722418,-2.55852125535162,-1.98522402820629,-1.36831824472336,-0.762509330582096,-0.451243277121602,-0.156132371705448,0.351533893241556,0.499820267124012,0.574883642980358,0.647598369962854,1.08623031315877,1.43427007717151,1.7081925316567,1.85058365079183,2.1820739365239,1.3724351115672,0.441202096920593,0.593256713379148,0.758176735315786,0.10181045043001363,-0.04265831027733291,-0.10004838700138563,-0.03949436419162593,0.05468909244306629,0.042452708814418275,0.005799884286360868,-0.047276371693248255,-0.2810973907356799,-0.058162702833019476,-0.05147012051726914,-0.9240640739620065,2.303190388629742,-0.6423508586617781,0.25725841333508076,-0.3866948140046642,-0.09772728402266201,0.004341708260422223,0.24351137188283087,-0.061495490229768995,-0.05910577454896482,0.025603983252545343,0.10106261598523382,0.4708158200844431,0.07050384410107433,-0.19135245767842846,-0.06938853591999543,-0.05579388851439225,0.017954527715079365,0.12724393562421235,0.006988930909607392,-0.03964216879611265,-0.10636542912886836,0.049278114568360606,-0.0040764767582967855,0.003004732577150151,-0.0061914804085994694,-0.003576409043612797,-7.771351294448587e-05,-3.1989247311827955,1.2819396146571178
43,-3.29574441324209,-4.8844188341959,-6.5911560442029,-7.8017689292638,-8.79845294234476,-10.4538947627045,-2.03102104770594,-3.13596526564128,-3.09231551190296,-2.73240758712417,-2.02072509004923,-1.71737570448988,0.906875941634912,8.28544802867384,11.5044377644851,8.07400381350129,5.84471723317085,4.27204827845264,2.68764583519878,2.65751533434156,2.68181931579879,2.48165301233961,1.99902623780865,1.54703233811198,1.06136678899133,-0.105969238011013,-0.907389893089489,-1.21567431552764,-0.83936212575007,-0.451600518005953,-0.905315408199042,-1.21058928815953,-1.05877661951399,-0.657709749293204,-1.48352609823469,-3.03563108090458,-4.29778076132199,-3.84127855269728,-3.47909428980012,0.008658055669525292,-0.02092986752975454,-0.08309835781897718,-0.006013066422589469,-0.008015493451288266,0.08598512620782006,-0.04777844149868944,0.08927008710558794,0.17992046310758575,0.12291223636149279,-0.02516442807823685,0.33221473061408263,-0.6438063212542477,0.7173355414900391,-0.2527904732711553,0.30285787879220444,0.10319418729636796,-0.17105996822891842,-0.04898895165910609,0.03092235752760242,0.1278540181363348,0.022787350019016512,-0.06056756957876546,-0.2702587855626353,-0.0876965641370812,0.13482033824752013,0.02666813673246972,0.07745667198113541,-0.019909656539673058,-0.13657356383870473,-0.01770250827929779,0.08476905483269612,0.11476299494178567,-0.09671150586159477,-0.009361434243816793,0.054390710813825544,-0.014572719890550308,-0.023253213457827198,0.01496027820373646,-2.521505376344086,2.8767078455543302
44,-27.1487073577192,-43.2058842362526,-60.1250201928617,-46.1989186781146,-33.3040629579664,-23.2693189012775,3.79315412719854,-2.49437026472964,-11.388304991083,-10.6677926625025,-9.18857016899418,-3.11910878993714,2.3428614466197,11.5044377644851,388.063571684588,266.862990755279,145.139215435966,24.4902339911539,22.1981663036524,22.5152796900944,23.4915370598491,19.9245918151302,9.83184622286137,-0.121302887808334,-7.27796879253694,-15.5142309696823,-15.2471701746635,-12.7021519143487,-8.61289215424784,-4.45284338006872,-4.76551780717372,-3.77747852895887,-2.78866397840411,-2.46402173760228,-6.63773523819918,-15.2439922466606,-22.6846781892399,-11.7748294952943,-0.805575655811094,-0.003648610603963629,0.06526803121371352,0.18936141118845368,0.028236335184977236,-0.017102813810742735,-0.18215556137307282,-0.029461365846610847,0.03697552344427843,0.09541117009838382,-0.003831110138902767,-0.036704861845264954,-0.03830708252889604,0.2546765232256517,-0.2497814752772779,1.302690840219074,-1.6105290702589683,-0.4446271264403256,0.7447578744646461,0.09624314232386322,0.035979480132846325,0.007403594123271421,-0.017792313369875107,-0.06999895621235516,-0.16556903505577603,-0.018092692877846237,0.12663956435501159,0.012510878704171056,0.007763847191475323,-0.004595357577725339,-0.03552113204638901,-0.008404355500989235,0.05849774413134344,0.14636526463415914,0.01034111196529972,-0.06687986151058797,0.010203933044856544,0.0030750380922131906,-0.000778142356848201,0.010899962963414786,1.924731182795699,19.699075401769186
45,-17.0524776588954,-28.475642952988,-41.961845077009,-34.5120464758491,-27.3746509591816,-22.3275696028006,0.435503549898632,-3.56802951427836,-10.1289597067812,-9.54805718121595,-8.64178868189019,-4.08526118775778,0.320447627970989,8.07400381350129,266.862990755279,198.212470728793,128.409916839052,59.4150250951773,53.0818094967579,44.6106262324649,36.603006299347,28.1864334211368,15.3337876529158,2.61824969595725,-3.75160877813366,-10.8977339085156,-12.4080889424609,-11.7548154911935,-9.07932624783807,-6.35484806070689,-6.87772722289927,-6.26207312511103,-5.61422202610747,-5.64016859786958,-8.43357338614746,-15.8661118528725,-22.476308604946,-12.1555281964169,-1.75408382045675,-0.03801609374827328,-0.043812524220564204,-0.10890842740225778,-0.0652207767313326,0.012200483165994725,0.1700389903057444,0.010577701903149425,0.0009768814909810897,-0.0795930345672586,-0.007622552822325302,0.07374216167446036,0.09811771899841092,-0.37828921672485,0.2971530355026442,-1.615040036729888,3.0326474656816957,-1.2406970306312737,-0.1958179107798944,-0.025191578316544287,-0.010970915245755448,0.03169207561156444,0.010524653123856382,0.07870839148157584,0.10884236720841356,-0.03871344872006893,-0.0839960022886836,-0.031702267171034505,0.036308965824374366,0.02517792105314075,0.06161923143060592,-0.006117420515144823,-0.05564585429687192,-0.2661783858493232,-0.03654879151625036,0.09747308072517154,0.06615427849841093,-0.03479728488941205,-0.020189952600657396,-0.025419301068153776,1.2634408602150538,14.07843992524716
47,-8.45695440997299,-15.27723517377,-25.3474579541685,-24.5484401926558,-23.1843807870193,-23.2330696260329,-3.05964052338393,-4.85430796279352,-9.35526084224225,-9.05193108627776,-8.78426773703053,-5.47027013814558,-1.97921675373563,5.84471723317085,145.139215435966,128.409916839052,110.843925328554,93.7007902424977,83.5652313283105,66.7616642061507,50.2239633092635,37.0015086014939,21.4427361266309,6.01899016443274,0.231646933665568,-6.05552473356297,-9.50957642430564,-10.8567983205456,-9.70221728302828,-8.52296241387886,-9.61036633213177,-9.65149462005259,-9.62596945691969,-9.99333209733969,-11.6095336714351,-18.1827886886817,-24.1610715126193,-13.9041705650707,-3.6001743285445,-0.012932375486011415,-0.023180005213010935,-0.010592064259291099,0.025122694441945884,-0.016206325099017378,0.022573753560886794,0.043507305145091296,-0.09367818390985132,-0.08477142129007019,-0.009199696711257843,-0.030511851569007868,0.014290045156273655,-0.10536951226845599,0.10889498370884447,-0.43350440641356414,-1.2572946385222186,3.8433562608293115,-1.8471344475826041,-0.1936102290176755,-0.08168580118244477,-0.10328911209495321,-0.10286103449160133,0.03751412116568945,0.3300240550327919,0.11362162000649823,-0.1790462181675043,-0.008233773826522156,-0.0414771487706945,-0.0063009900134474205,-0.0005603183966122848,-0.005859823327617426,-0.009570291736156105,0.028886629919565657,0.0405240265748574,0.000720567197215873,-0.09910783723254085,0.036833923729505655,0.04809601013480312,0.008913508235385734,0.829032258064516,10.527769247497515
48,0.413110253737279,-2.04860884778887,-8.94932692859273,-14.9052284106108,-19.4006792882309,-24.6862583206451,-6.88265139716107,-6.61910972118071,-9.053146511595,-8.93545888375999,-9.21768874276452,-6.98784221018446,-4.24396390821021,4.27204827845264,24.4902339911539,59.4150250951773,93.7007902424977,128.347490442055,114.18524577903,88.9951527604153,63.891455100612,45.8982229511026,27.6564422193035,9.55555849390355,4.36314931840981,-1.17953551704782,-6.69426515251094,-10.1064467268472,-10.4228852468817,-10.7370990790496,-12.36309489442,-12.9996880975862,-13.5513571508049,-14.2652266177935,-14.7553813499073,-20.6309388166726,-26.1442553778271,-15.8190894876926,-5.48206580710087,-0.0859060135161735,-0.0678372228269143,-0.011331162310709133,0.08684807320311388,-0.09593504496805913,0.10969209455519538,0.03554100854805578,-0.015107717895590499,0.21931133790090354,0.07807756596222262,-0.04365944333196453,0.026239929118358023,0.005018792214667909,-0.17294284426645937,0.7434273793491194,-0.1951375865407843,-1.8427654970828973,2.10540054944254,-0.6171015117913774,-0.13590519374145535,-0.0581775085460069,-0.14061948390660622,-0.0137730551699392,0.06876954845154595,-0.004110332779208017,-0.146911377406898,0.07120426155877539,0.016791135325712563,-0.003485253291700954,-0.04783745154575419,-0.01370652461405002,-0.034922246767672534,0.033259945118601725,0.08991700432366281,0.0038279321267280643,-0.12606862396722496,0.06552300914212346,0.022712019696266524,-0.0010188270856097885,0.4672043010752687,11.328613791724694
49,-2.5788259898943,-4.75178629051581,-10.7438190402628,-15.3849073420977,-18.9551814281012,-22.9215247551176,-4.74252073312532,-4.28317541396394,-6.61443701458027,-7.02027758166532,-8.10764982386287,-6.53065748199014,-4.25154454659017,2.68764583519878,22.1981663036524,53.0818094967579,83.5652313283105,114.18524577903,104.485364396655,79.5163745042441,54.5857789489681,38.9632471744412,23.0618890041484,7.28253572182191,2.49072204574908,-2.45042972820645,-7.25351116093339,-10.0317430789705,-10.3104677842714,-10.5895185699307,-12.287529340754,-13.0303548611983,-13.2241920014136,-13.4291253145321,-12.9173406281412,-16.2601423027529,-19.0497271831435,-10.0223000544888,-0.992780988670624,0.043541915545246786,0.12922044817005313,0.13989926408784223,-0.10720050207552967,0.07964843775104939,-0.1866274219528262,-0.11804853174629694,0.10022867938572602,-0.1210357116295619,-0.11708121417030336,0.024640965045227264,0.048748269501543186,0.2456694397867922,-0.04943354533807732,0.0888272870457201,-0.02324370046520211,-0.19369493418064643,-0.6189877702077532,1.2980853950647158,-0.8771028184528695,0.26476822673921124,0.3069789379309635,0.05088058400317314,-0.1514090120507024,-0.10823334031982376,0.12578657756855025,-0.06114328293713606,0.07168141342289339,0.05440100778818551,0.03580373374099775,0.02647654688520498,0.025052103549828817,0.0020366189441549374,-0.010363340605512457,-0.04320072070889399,0.09975168484144964,-0.04654514249730918,-0.01601123549675238,-0.00929511658670624,0.32311827956989264,10.22131911235799
51,-5.04556641950098,-7.08140022840737,-12.3497049975203,-17.1608589261375,-21.0144185418569,-25.0525682539359,-5.3357566105769,-5.23686255258718,-6.76392656588874,-6.8921785797509,-7.08619409711983,-4.79273288413295,-3.32178267722418,2.65751533434156,22.5152796900944,44.6106262324649,66.7616642061507,88.9951527604153,79.5163745042441,64.4894295101553,49.1224985856779,35.4580486771374,21.5084693024207,7.65037576231929,2.99296326119817,-1.74423089953774,-5.33611206025287,-7.50239991456446,-7.58566370333779,-7.68128349013378,-8.9857602118544,-9.49787228474566,-9.68440791330873,-9.68572327952957,-10.1919089480714,-11.1943302360206,-11.4718538675844,-7.92544785703724,-4.42663502775402,0.08839642068785056,-0.12719245277392233,-0.023121460894684594,0.13429580246687545,-0.008099143525565665,-0.048613414284006846,0.12975655484950444,-0.07318392134141745,0.004262090277834575,0.0008056191619354997,0.005434197394065689,-0.11874419957076345,-0.06142829633018649,0.031249611711144896,0.04552280478189078,-0.008482883059898581,-0.08163800185370382,-0.13466946291332627,-0.878694747407848,2.108622988290953,-0.6075703895383874,-0.3445885954592917,-0.12728877856755108,-0.041644615232093965,0.029228389585549186,0.1322602130809499,-0.002329475111554166,-0.008179995584781075,-0.04722003741428374,-0.0049590167454855874,0.01441615433566249,0.07468346726219492,0.00856209460029634,-0.08796897458171997,0.012207634232695455,0.10803678979040693,-0.04716838511909644,-0.03293489161796069,-0.006605748094977851,-0.9284946236559141,8.029908437221144
52,-6.39712718647381,-8.15929842829141,-12.5149315367833,-17.2030815255934,-21.2538549286792,-25.3127946996423,-5.35284598360441,-5.89435942060019,-6.87827527077465,-6.76310011979783,-6.11534357679618,-3.35756081265711,-2.55852125535162,2.68181931579879,23.4915370598491,36.603006299347,50.2239633092635,63.891455100612,54.5857789489681,49.1224985856779,43.8032795698925,32.0737975662326,20.0723858578071,8.12816657770194,3.61385625222139,-0.926213615866587,-3.3753908461336,-4.99433788004751,-4.91880666962842,-4.85211783751609,-5.77455216934646,-6.07693237142704,-6.20693594171032,-5.96737054817206,-7.38485963745454,-5.58565799622884,-2.93432742385705,-5.02709630983925,-7.2154619656235,0.06227958976897968,-0.033652557396562664,-0.12323163861751522,-0.1424554933282853,0.10418417617088595,0.09519671777435353,-0.033218202704517745,0.0926831618865278,0.030866602252745706,0.09850128442613008,-0.009967130306915397,-0.01609974841259647,-0.06400520767196051,0.13005221616681079,0.00927147610081522,0.03097227809986533,-0.10688715435937836,-0.05103533235090299,0.26160603005669375,-0.6088237258951631,2.1392300051267163,-1.8125271513013308,-0.476953467496017,-0.0036011492382079244,0.3288815792370416,0.4324364551189372,-0.32376716743386424,-0.09332737781608079,0.014960851328250884,0.14193757823489142,0.017844569238778196,-0.03807728509363523,0.0123351700153946,-0.0421367592482899,-0.002210863657442798,0.008754139384618212,0.01829893303265168,-0.001320030736092019,-0.008810854304069618,-2.3306451612903225,6.617649096914437
53,-4.83745621100268,-6.16404996989209,-9.37579027889411,-12.7016706205822,-15.4492456074319,-18.4173113066784,-3.35210304882343,-3.68333126665206,-5.15593040104299,-5.17524800526082,-4.806983736667,-2.67294268672671,-1.98522402820629,2.48165301233961,19.9245918151302,28.1864334211368,37.0015086014939,45.8982229511026,38.9632471744412,35.4580486771374,32.0737975662326,23.9755459976105,15.5353327959479,7.143886912616,4.1085943705917,0.998982620500213,-1.09266040829559,-2.58641892689936,-2.8054539304228,-3.02513554171044,-3.83971482720642,-4.28619287412604,-4.83149629206811,-5.04887437602659,-6.66061053955758,-3.89090466784311,-0.404506230789235,-3.47345055335845,-6.61662202850327,0.05725209901440364,-0.012594738732959227,-0.05974350430370966,-0.008978721216073795,-0.004633012708770204,0.04030364869994534,-0.02767714767963567,-0.01701624486748153,-0.07484216853111211,0.007197060271685106,0.02886323926713004,0.0043397610098394376,0.024943409810199872,0.020444302197468754,-0.019972054272930383,0.009424923947769316,-0.11947397081936352,-0.12241634012465058,0.3057776026622973,-0.34609552461579307,-1.8079483232900435,4.273017757385198,-1.8444874110581224,-0.31342913841523345,-0.10736034028215485,-0.08257617430079585,0.45583844924338196,0.06904120041323923,-0.020325987568503037,-0.1977801014833325,-0.03096027035212304,0.01940411424905273,0.10496713384905804,0.01128821476821011,-0.017569109210229625,0.00029033395966155675,-0.024941074583093796,0.0006844402229225926,0.04919898239934614,-1.8505376344086018,4.895461775727649
54,-3.29202092318725,-3.9676644831623,-5.82771494834774,-8.15345208820835,-9.94118865435175,-11.9010855501746,-1.62599609247823,-1.62008779843212,-3.4791785709882,-3.55428449303466,-3.41212641636566,-1.64150482559518,-1.36831824472336,1.99902623780865,9.83184622286137,15.3337876529158,21.4427361266309,27.6564422193035,23.0618890041484,21.5084693024207,20.0723858578071,15.5353327959479,11.1705692951016,6.77983291215496,5.67271860231602,4.46123326191602,2.98480227183,1.00455339119472,-0.124353719418347,-1.2464413583314,-1.87845747960826,-2.41100401879638,-3.29964732850548,-3.89457803485926,-5.60194670031183,-4.21655278012478,-2.25613257344171,-4.25953847364792,-6.3141839756916,0.00848866177750978,0.023628606137978913,-0.0045005925126563985,0.027444727850400176,-0.0322646788675825,-0.0072549598849585215,-0.06081409949954361,0.0037856723724602422,0.0442608679622789,0.019240194408013334,0.027523199566465498,0.008142771286524816,0.1000224946754424,-0.059800291169520195,-0.06537429572104055,0.07970921622145179,0.03238806111240667,-0.010494091554420281,0.049948412543900735,-0.12914708460848728,-0.4767948869783794,-1.8430893391802252,4.833802697466635,-1.411324465575278,-0.5669939470157888,-0.18660422413107133,0.06912813551915299,0.010057175342495908,-0.016537551809424515,-0.05121249207886493,-0.009246488329325883,0.017163435356775714,0.030582353047803476,-0.011020965637512278,-0.005224541198562152,0.005740347388302485,-0.019024781203870366,-0.02433544783210257,0.014025293832028137,-1.3688172043010751,3.3407438236269416
55,-1.60979578659286,-1.65646550658916,-2.19378577943385,-3.52757736739828,-4.35143654644553,-5.28430388404255,0.0707308709473547,0.422246118441086,-1.82017581361742,-1.94666042333514,-2.02886075253056,-0.624716037289078,-0.762509330582096,1.54703233811198,-0.121302887808334,2.61824969595725,6.01899016443274,9.55555849390355,7.28253572182191,7.65037576231929,8.12816657770194,7.143886912616,6.77983291215496,6.45584946236559,7.26534265662194,7.94671703518192,7.07293130989308,4.5891774974847,2.54031183497432,0.505657714203601,0.0494202734215882,-0.576383306414948,-1.81274575158533,-2.79068096596769,-4.59000325886241,-4.56189354471147,-4.10022645303355,-5.06609992639301,-6.06047269556011,-0.055075416325857635,0.0034508857968128023,0.04434769864057901,0.21915726395871,-0.07707977546374212,-0.08916020139958179,-0.09752031929825057,0.024295021540844806,0.081134944661351,0.015366420347311428,-0.011993495150414707,-0.11875470470613608,0.46802290594381085,-0.2668834514714412,-0.17942671931198112,0.12754108491041063,0.31855821648415655,0.06884186065066533,-0.1525809697707603,-0.04309726063730137,-0.005359184447221202,-0.3135552573123525,-1.4106531241321403,4.388159268819429,-1.654397653022835,-0.41671785989911847,-0.06881774836708351,-0.027089160243713113,-0.023863293313077613,-0.028089400697658584,0.005497526693495278,0.04317571069381898,0.038337993108388174,0.004001418931525412,-0.0038231517332918876,0.020138307349642295,-0.01419901066849982,-0.004475203981823213,0.012267634335053634,-0.9086021505376344,2.5388677520433376
56,0.921156492407292,1.55597705846516,1.89498978525346,1.0137497023979,0.652701988491254,0.159785782482021,0.858574405401381,1.61474940634913,-1.06177534835933,-1.1518986705451,-1.34639129497831,-0.0619556115652631,-0.451243277121602,1.06136678899133,-7.27796879253694,-3.75160877813366,0.231646933665568,4.36314931840981,2.49072204574908,2.99296326119817,3.61385625222139,4.1085943705917,5.67271860231602,7.26534265662194,9.54817936081243,11.6115620774031,10.8841208784857,7.50530215104204,4.45795116467665,1.43312613177358,1.11556664993048,0.417702439025526,-1.15228052825597,-2.57235268021291,-4.66483248278379,-6.32593058718505,-7.64321180637193,-7.36839419903207,-7.08750552278499,-0.09618347388440321,-0.0414555567345553,0.0024035074230542132,-0.06612916769742726,-0.043530087816967246,0.16401853915120032,-0.03161654767661706,0.027645831418889565,0.145860651993042,0.006733447298410648,0.10253769080956252,-0.05604899072860264,0.07015883085598984,-0.08682908283371031,-0.020274538978944785,-0.02761932964373749,0.1031559567522126,-0.00668047600048548,-0.10881442968948496,0.028528805946999466,0.32885371831717847,-0.10639006285124199,-0.5635865347327559,-1.6506548681079638,4.203077718557026,-1.7483179930925985,-0.27132018671006375,-0.02386915302296037,-0.01807553443701065,0.03772847796265897,0.009331406481276526,0.0009282327729575545,-0.088717735800947,0.001077583465988861,0.010229570107637585,0.07952429770048072,-0.034330318691203406,0.00032411705927255715,0.010074335554712113,-0.307258064516129,3.0883943013825848
58,3.14532322975341,4.73042006413656,6.2151187092046,5.89296878789418,6.09390645107337,6.1933082654162,1.99825310426716,3.3042375280632,0.179556285816806,0.0326386423803614,-0.36145608521478,0.653603501493854,-0.156132371705448,-0.105969238011013,-15.5142309696823,-10.8977339085156,-6.05552473356297,-1.17953551704782,-2.45042972820645,-1.74423089953774,-0.926213615866587,0.998982620500213,4.46123326191602,7.94671703518192,11.6115620774031,15.2619026284349,14.7950307922936,10.58182631905,6.4770819149576,2.40164501825603,2.20578239579525,1.38670251009725,-0.562188943198161,-2.4227233820169,-4.76810277225263,-7.95492262090008,-10.8783329959803,-9.49369631374056,-8.06717766210122,0.030716127664057083,-0.009546913724031807,-0.024465173511475726,-0.03670446447750733,-0.11641023958336327,0.1245224400384909,0.015307399908604743,-0.10384684201985869,-0.12435054128804263,-0.1481965322238512,0.189125487270263,-0.0511970779299834,-0.192276097602841,0.13534868308040018,0.12402739899740106,-0.07855230912405241,-0.1700601571977689,-0.14934721101204432,0.12587956053151622,0.1333901763159619,0.4328570673117511,-0.0797359778334439,-0.1851492581039501,-0.41595269226063103,-1.7484453517090754,2.7035022683903343,-0.6945195520678684,-0.2396721236864272,-0.04940718063245065,0.1613143958728997,0.03095696436555709,0.022181438195239135,-0.007470054985224035,0.07030430895259424,-0.0675822679771376,-0.0013949981927115478,-0.001114488758072249,0.029705307473517944,0.04432212000587472,0.2188172043010752,3.9053684369640322
59,-0.431891608776059,0.914641290965326,2.31570755585469,1.8196527828326,1.86870668128242,1.96078272998836,1.37113248622465,2.73332511053779,0.513219564490281,0.850213453857812,0.937652010664481,1.57059193189794,0.351533893241556,-0.907389893089489,-15.2471701746635,-12.4080889424609,-9.50957642430564,-6.69426515251094,-7.25351116093339,-5.33611206025287,-3.3753908461336,-1.09266040829559,2.98480227183,7.07293130989308,10.8841208784857,14.7950307922936,15.8912803166069,11.9840247419818,7.98675727929201,4.01726654317417,4.14315568637418,3.52141310964702,1.65303374587912,-0.146685158145104,-1.93851132381971,-4.67062763984103,-7.08531939119189,-6.64449398216427,-6.12855926178967,0.01850605231496301,0.0004891652704950054,-0.024368379529301928,-0.12986013284922815,0.18699328664394796,-0.04397694971357782,0.059948596738706485,0.0017153687491323984,0.1397494692902924,0.10220366763388837,-0.1392008424425047,0.03553276739933353,-0.06813368120987758,0.02545099838858234,0.010946413298678926,-0.01929292665963549,-0.009573983911117181,0.08324698250704664,-0.06349770625535311,-0.0027990075807334865,-0.3257951136524582,0.4528492547396522,0.07101717570755482,-0.06906538739263425,-0.27250403579740173,-0.6961977251162735,2.45258317234122,-1.994685823327117,-0.3468350821112836,0.6185224358393243,0.08893853546632792,0.001429392833470318,-0.0352136547823568,-0.05772041775709999,0.05329176328396287,0.0031020087467945718,0.0012306800716084627,-0.015162676510530122,-0.023660788901917213,0.46962365591397864,3.9851324089177926
60,-1.80580485314187,-0.580915716615529,0.841126397560458,0.614040459620554,1.01085852705569,1.00417891301956,1.47173586607165,2.44805707469931,1.10954701306149,1.47663260794532,1.58380587772234,1.60653965419344,0.499820267124012,-1.21567431552764,-12.7021519143487,-11.7548154911935,-10.8567983205456,-10.1064467268472,-10.0317430789705,-7.50239991456446,-4.99433788004751,-2.58641892689936,1.00455339119472,4.5891774974847,7.50530215104204,10.58182631905,11.9840247419818,10.026229390681,7.74441890129017,5.48772807394467,5.65683711211179,4.98812451709983,2.98480051981748,1.03071968919311,-0.221960937886379,-1.12054019396208,-1.69725254421795,-2.19471196863678,-2.59643828851097,0.07896695059721187,0.021808896938642613,0.025639252863499024,0.08977861164952051,0.03789244184686644,-0.18564766667353277,0.049405887400471166,-0.07034687096222449,-0.12099045501194476,-0.0165785197902972,-0.11553558067284855,0.035113627314564966,-0.05629748787154084,0.0769990322457655,0.0025325209447848206,0.02433813891936964,-0.0686214066060859,0.012717584707409926,0.0728868025904148,-0.00883807995600368,-0.09268528954769945,0.06927905042750554,0.010691508802178881,-0.02630305054637942,-0.02672854557551831,-0.24352701569687296,-2.0071759435900423,4.382453749060049,-1.6312264270758596,-0.27029612779669654,-0.10043699033284725,-0.009163815662215236,0.11806985532213335,0.022100629570666913,-0.05045770239394098,-0.03441544389539246,0.018192135910271582,0.008953804427629315,-0.0012821010847169317,0.3612903225806453,3.1648427118390905
