,Cov_0,Cov_1,Cov_2,Cov_3,Cov_4,Cov_5,Cov_6,Cov_7,Cov_8,Cov_9,Cov_33,Cov_34,Cov_35,Cov_36,Cov_37,Cov_38,Cov_39,Cov_40,Cov_41,Cov_42,Cov_43,Cov_44,Cov_45,Cov_46,Cov_47,Cov_48,Cov_49,Cov_50,Cov_51,Cov_52,Cov_53,Cov_54,Cov_55,Cov_56,Cov_57,Cov_58,Cov_59,Cov_60,Cov_61,Cov_62,Cov_63,Cov_64,Cov_65,Cov_66,Cov_67,Cov_68,Cov_69,Cov_70,Cov_71,C_0,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8,C_9,C_33,C_34,C_35,C_36,C_37,C_38,C_39,C_40,C_41,C_42,C_43,C_44,C_45,C_46,C_47,C_48,C_49,C_50,C_51,C_52,C_53,C_54,C_55,C_56,C_57,C_58,C_59,C_60,C_61,C_62,C_63,C_64,C_65,C_66,C_67,C_68,C_69,C_70,C_71,Mean,Std
0,17.194811827957,14.5834605637053,11.4536857765414,7.46892458586433,7.02714406461906,4.33247785125225,1.12474434781219,-1.01706835573528,-2.9768204616771,-3.21754235495801,-2.8489457153223,0.43950020903394,1.09684560628314,2.58063165140992,-1.26531765664055,3.40596515785055,-1.28464331379969,-0.157022942128752,-1.83295050960596,0.206716852629924,2.34410398016793,1.96651432422591,3.0502846578805,3.41973714685258,6.47028144063422,11.9957892435533,7.79926722371352,-0.0812663815427214,2.75714751019633,7.78164066953279,8.46161847424493,8.47095167879034,6.07172932737497,5.74494873256125,2.87999401300821,1.42009607022372,-0.375765614278496,3.92020179379703,4.43594120714608,1.59603279842645,6.98205272470639,0.8335406234527,1.75271668250092,6.59673031439893,5.06606074794599,0.0430588098255311,0.130149540921058,-4.28219142899112,-6.59317488070261,2.145159356490821,-1.2521157423613438,-0.4013909464520179,-0.16443089247787174,-0.29380651219538445,0.03156679652889523,0.35666117235228834,-0.009541087379746477,0.06458107915051295,0.06347456511084897,0.12885473343745193,0.01067493525778881,0.03415566503310897,-0.059324809333440386,0.016045534315285416,0.08764527717922994,-0.1438717485396723,-0.0887916973874333,-0.04386153904978011,-0.025999615814820784,-0.05320453074601733,-0.05635634367072063,-0.37175109976183396,-0.661906695371236,0.008778583920514595,0.07259246648303629,-0.21914834512295783,-0.09346929208023191,-0.44890437050831644,-0.1289198963787013,-0.03204809842236882,-0.17171372146720748,0.11538958716370917,0.02823982801658401,0.1534361089668269,-0.027804877603591432,-0.09706904366153825,0.24233770861797305,-0.18240708476070838,-0.024420857102592806,-0.012239804199105163,-0.15896879425339328,-0.15353758784359364,0.3930437190536349,-0.13055449410778297,-0.03035137191134453,-0.1775684239596997,0.15224786681746166,0.27986640419809683,-0.35752688172043007,4.145456769519734
1,14.5834605637053,15.5798924731183,15.2375508904213,11.2260506363432,10.4971687423625,8.05199843636627,5.37540232504665,1.40185632902516,-1.01099712534994,-1.81958544691449,-1.53639894451493,1.58248790928968,1.75746400101448,2.06682124437713,-1.34376750432277,2.95487155434347,-0.380665524680223,2.43791697323513,-0.227894297539353,1.835193248739,3.98767366330789,0.365827804605713,1.17708891161821,1.48437288998259,6.66818236056008,14.0941529241686,9.45980407815462,0.248656419326353,-0.492966176110757,6.34290809252808,7.69833448494238,8.0638763371698,6.89572200524381,8.02757376742079,5.22954521834122,2.94516588346335,-0.651060804504877,3.80790367565892,1.25236536526296,-4.07265345318041,7.2976756259355,1.27429868690834,5.47470963198336,17.1515910535132,14.3386149966962,2.0861713264427,2.42830119254531,-3.29593772187367,-3.29660507975549,-1.256439548230731,2.9149845391511926,-0.8329347889599377,0.07411588921325517,-0.24953168190427585,0.09191689007294494,-0.13260454441402159,-0.1844411129426131,0.29518060598260054,0.24358226432529145,0.057981407290048685,0.2196646154415084,0.18369038515991892,0.02756975641002541,0.07305732823910943,0.005873007788883127,-0.08491870022844195,-0.4058932777765388,-0.07980666411920607,-0.11345313718800512,-0.4244135077413831,0.11068585341275501,-0.006522474079947017,0.04319957576950693,0.0248137221927219,-0.08630350965120073,0.053965439020850006,-0.005050136965152027,0.1930779182332763,-0.4844299697085875,-0.012940115354932814,-0.027296931889988232,0.017727496905208088,0.2733640667836523,-0.0029686992909877825,-0.10846502218160702,-0.06476943240456344,-0.10283514608833952,-0.2389625639926375,0.09841016236624635,-0.3024069293041584,0.003671800521088793,0.22042571650825565,-0.15843736699704894,-0.030366986003068797,0.2039919006065612,-0.13199217143343378,0.12512944105842047,-0.03773231284417792,-1.521505376344086,3.945870306170526
2,11.4536857765414,15.2375508904213,21.3509199522103,17.872603963025,15.4411841700476,12.5318441612433,9.19320975918918,3.98340118485077,0.986842834225235,-0.0316589480849765,0.612607604725486,3.13741569531385,3.22019181348368,2.84285879832892,-1.49573391942341,0.363296412241518,1.25952866439153,4.44766680932323,0.22310284464834,1.63361369517839,3.09274143269873,-1.11109082762996,-0.486802527942478,-0.257690396082299,3.5912992388667,9.09457851554669,8.12885769880831,0.557791377981664,-4.58605626039122,-0.0512902109415823,2.59217014817876,5.38315656022777,6.79864564975807,8.7240245807897,7.06452713763237,2.90344994827375,-2.1546282609739,1.21088602333717,-3.3524603295553,-8.48264492795408,8.05168685242336,0.707234027182955,8.05436922184041,28.3165125773723,24.3880512629067,3.12529935297743,5.07558089185441,-2.1329516493564,0.467447438455736,-0.40898947282691805,-0.832531353540523,1.912475588433029,-0.2619492492687848,0.03273685686720328,-0.13877638799919825,-0.019242395832466078,0.12844627361245806,0.043653072982841976,0.0521187401478344,0.04260314262518827,0.3314226367461105,-0.28074351040075585,-0.11890188758665962,0.6356182532772345,-0.2485716519652516,-0.172602122881067,0.027813916749832347,-0.04021527265059242,0.07435011505069782,0.3110790216287822,0.03362204196862804,0.264934688944418,0.08462569444707037,0.08550091049701913,0.06414362750086854,-0.26605804500296815,0.016564584098093936,0.3326755320058342,0.26507265163580634,0.06650896449788178,-0.019101698100954363,-0.03015737478060975,0.013621147700163032,-0.2831698541560532,0.05487326388687647,-0.034293639513631416,0.02425391820171047,0.3330063756934353,-0.09909407439301327,0.005065947507194764,0.17643095308406412,0.16240808784120903,-0.3576773161247757,-0.12881579998026182,0.5000835550823921,0.040807049116419,-0.04164078803069901,-0.03791474461806936,-3.193548387096774,4.6196233560984465
3,7.46892458586433,11.2260506363432,17.872603963025,31.8731421744325,28.0790584928564,21.6688817787143,16.2925032724595,10.8556147631462,6.51066804228159,3.23006785873341,1.95751512730139,7.42353475554172,6.68965363765569,5.20953574599546,1.09260468488796,1.84921358937858,1.70777603784256,7.10043150850987,-1.94546204521062,1.14959068642126,4.2097542762301,-1.00479898705226,-0.744727614380544,-0.634620918912352,-5.66016797927522,-7.93839228267221,-6.10115499015566,-6.77920852622877,-6.55962208263335,-5.78709591449646,-4.99951582106576,-3.43985409898258,3.44825866836227,6.35193260559096,3.51283632530993,1.64868789643094,-3.22119133065018,2.98509563755864,1.45259219876024,-0.103508848192662,6.02528242929006,-4.456247726446,10.4267052182193,34.259451599806,35.4419847641355,12.2417006124996,9.80751074073201,-1.46205574091433,-3.19034144147427,-0.16508119452844414,0.0766256250821015,-0.2629975610122081,1.459563232417156,-0.8576965357437448,-0.04704248853154245,0.19625449388322447,-0.020713498170931908,-0.23852344359364921,0.08948977197567431,0.30925838057246574,0.15905096243078623,-0.09337695807553467,-0.3676118515854673,-0.37082814009243,-0.019607310261486193,0.046387206203782366,0.09560564356200098,0.3335466701608812,0.029258448907280694,-0.2094074008860674,-0.1330870585895246,-0.04356891358538581,-0.0020892366912342105,0.02132994663248313,-0.07584147191683026,0.14038780093356928,-0.06018353695778787,0.11341577430811349,0.05291472513902485,0.1279711264973253,0.11813711311145284,0.0350394318274962,-0.0687054551729352,-0.11079203613121659,0.22598383733145647,0.3336001432969407,-0.14022646659644183,0.27901108829089594,-0.041446606782031395,-0.08435978671022001,0.1963276800248234,0.003205018397123632,-0.16681443538975982,0.016967907132700966,-0.47032838927749787,0.2625874479906054,-0.0018066232135435156,-0.16367321064647689,-3.0268817204301075,5.644744650950342
4,7.02714406461906,10.4971687423625,15.4411841700476,28.0790584928564,28.7391629330944,25.2792667566893,18.0804461533973,11.5514067944104,7.56084175764137,4.59114522452402,3.24409210389879,8.07625768062294,6.84303820706748,4.66932247780901,1.88970800352423,3.86168308995258,2.41879203391253,8.20497288212199,0.18213532820462,2.23284844521232,4.29437889682791,0.272775273721489,-0.0051269742745662,-0.304891546501874,-7.24150066833281,-10.3996995959971,-9.83747586387561,-12.6974828015309,-7.37134477675499,-4.97154150262039,-4.7029655943608,-3.47388561469298,2.77756605081435,5.78824930076662,2.87522510978037,2.49511968339965,-1.03137731937615,3.17834080592208,2.89203986748301,-1.55600822079184,1.80254146870945,-3.28030543079423,10.8790144303422,32.1659512263898,37.4077528316077,12.2640715505062,10.9466354249284,-3.51130447485246,-6.29309098176349,-0.29705058118832356,-0.25142534577913245,0.03163530893900991,-0.8591525647185867,2.054854094729101,-0.059373531602993246,-0.07007314204683292,-0.16369525809672428,0.15683294276666968,-0.02665220640576245,-0.2734266850383544,-0.897509378155488,-0.09771267624487982,0.3523578544250643,-0.24524265107491494,-0.020723956553680884,-0.1440280173611076,0.14783517822920086,0.15407516337459212,-0.006047247519543237,-0.16869841775769254,-0.24338665944639162,-0.07410919375176633,0.266057496162482,0.3232671033620107,-0.025139758294134434,-0.09642290936964126,0.22475825965837218,0.16807983128035228,0.006350377086501893,0.11109776325336165,0.20599027690048427,-0.40632267926200655,-0.18531488127816945,0.020823888967707246,-0.07024253683557855,-0.10996746600601955,-0.009009235142997453,-0.19682354895976992,0.06804939562775522,0.16121373087688295,0.22820804190361907,0.1749543246217831,-0.06613138788867369,-0.06640765580017884,-0.04013761537189752,-0.2863867946808559,-0.0025399433543632313,0.06253571038043186,-3.5524193548387095,5.359959228678366
5,4.33247785125225,8.05199843636627,12.5318441612433,21.6688817787143,25.2792667566893,94.3300866188769,20.3450651995914,19.7825228539716,15.638915624634,9.61298583444512,4.43507118537038,9.8868901974831,5.35491973589302,-0.306587102553106,5.3439715396249,-0.990307910436183,1.76102682238275,9.3633732140233,9.78792563126868,7.41361561822851,5.02303024621067,1.21797251574577,1.90709660520585,2.836202710615,-6.8578544004292,-12.9837217121258,-11.8053018745859,-14.2767524234251,-11.7338473228691,-4.28880208557382,-4.14052564266721,-3.03479513276865,5.22062018002011,1.76403384271018,-1.08184075114801,1.28640627164992,-15.572703078003,6.2657403987934,14.4806660725102,7.34187378894869,7.6634837140585,11.0936930082221,8.22672935683445,26.5572311236362,40.2447075550692,2.4755793142053,4.00419740648542,-4.59583757705482,-6.3824538346137,0.032570889765123505,0.09074161351526366,-0.13777942380928518,-0.047154272564806296,-0.059767731154626476,0.26177554349128956,-0.1688254581378002,-0.032468956228065546,-0.05210721446500453,0.0007514476998624071,0.12799540240968243,-0.182672732058468,-0.06364958451556561,0.12697956107849145,-0.1963597127979854,0.06776976732805554,0.10428163804779338,0.11552363666617121,-0.14172496822087166,-0.04029292509147021,0.010769082170720461,0.0398129127339652,-0.03252091968833407,-0.08315650590093916,-0.056970221695668226,-0.028320494164071473,0.07412153839073574,-0.003010390698949773,0.015186685394505945,0.020181891750647305,-0.05741447882272652,0.034239369583166965,-0.07920792619145867,0.17102288771961963,0.015127082748526954,-0.044772987842068464,0.026786065806141058,0.039103815991665014,-0.18951768897673993,0.05373197995940828,-0.057304560530881524,-0.15119542222764618,0.04068965666424306,0.014167566342529041,-0.0018777330385362596,0.0741079184750965,0.00038380777572661625,0.07268084899781015,-0.04449996147798737,-2.3602150537634405,9.71185289318557
6,1.12474434781219,5.37540232504665,9.19320975918918,16.2925032724595,18.0804461533973,20.3450651995914,19.7890359916368,12.2660540694425,9.84865019685343,6.70124002146752,4.35661099828374,5.76724430026411,4.71578989410276,2.82171262832104,1.77261859215147,3.17598739235716,3.8897143193802,10.8429554021998,4.5118493877213,3.77995527261454,3.10756441538863,-0.600705535537647,-0.232734368857337,1.06947956598961,-1.53614861600543,-3.07390198078833,-3.14715150367372,-5.90358552599621,-4.73796177125162,-3.42238574667648,-2.44243394167189,-1.70453479228445,2.91582529703064,7.77263298110949,-0.115429396537869,1.76101245933418,0.78408435236575,4.20678407783559,0.44769616786017,-8.26634740850001,-3.01764831392899,1.33824134609089,12.334142611918,31.6953743119862,43.5060557481256,12.7389698043898,10.7260681390063,0.754638661682124,2.60535463460448,0.354956719225466,-0.12930384187544997,-0.020843097611704768,0.19566038446961043,-0.07222232549976546,-0.16987576757530679,2.0138469410634827,-0.37405646445010604,0.1959211938024989,0.059675179410948874,-0.0944649407219726,0.1519577050899446,0.02851978005003603,0.1037527016714345,0.17676264169912484,-0.1868800291707646,-0.06130651201202691,-0.23560222427522265,0.13646178573719678,0.038759351093561954,-0.14581560041396252,-0.030498719035231842,-0.010789538114740644,-0.17767813314965444,0.20029940864172727,-0.04080382313128965,0.09635510487118772,0.17785273439130045,-0.047162219775433965,-0.2017909616999123,0.008494618375111505,0.18049752035225308,0.0169761128052929,-0.47591326817856006,0.026983418294390733,0.20107840757408427,-0.17080329036698844,0.1673049482559413,-0.3755575147074939,0.25265842541097405,-0.11589349478269989,0.659469681459441,0.17639426312715178,-0.15914655737820446,-0.6107403957709172,-0.03612668827902556,0.3079808328414713,-0.12533510393343023,-0.011167945235451634,-4.188172043010752,4.447362813132835
7,-1.01706835573528,1.40185632902516,3.98340118485077,10.8556147631462,11.5514067944104,19.7825228539716,12.2660540694425,15.1356272401434,13.3835368459363,8.92086959004601,4.90808092934175,4.5960302447538,2.64623647269258,0.269592147681558,1.03971652242549,-0.904419808017611,3.80122846598063,8.0634774017169,1.34908560746024,1.30508788335814,1.22648370919792,-1.58400895591253,-1.26491295534446,-1.30193338190522,-3.73589500736029,-5.8450249231855,-4.81304873367517,-4.78042480984058,-2.60729064733669,-4.5671586753402,-5.4866911245522,-6.01185188550657,-1.78697410178432,0.104289725109264,-3.64977292843855,-2.89808209355663,-5.69269680165938,2.61230140996084,5.57492498904055,10.7811353393544,3.57306475839431,2.58734579219553,9.90743442593846,19.2001298187682,31.4480222186381,5.66450385186092,8.76598936716852,1.48125934505631,0.797414247346655,-0.007262064385732824,-0.17756128765762355,0.11487950326206618,-0.021567437106389725,-0.16150951155594206,-0.03254695442430496,-0.3721131557281144,2.5248966155143364,-1.0424858927779037,-0.4347888597014578,-0.004105848391906125,-0.24632852553201137,0.05673439722942554,0.4723135427424064,0.1724430517480245,-0.15936214981219365,0.01602866347284894,-0.5410733614273188,0.36842523260024884,0.08857876827788323,-0.026750005662704867,0.11453390852287822,0.027815864119865377,0.0036911333749860623,0.13974321050835176,-0.14862620054069725,0.23179724679054986,-0.3406167847344121,-0.047008539819920134,-0.0008422334904663684,0.29661395874327673,-0.2236869306704382,0.34582518775709203,0.01292322256407166,-0.02987442301238246,-0.14739410014999144,0.3716208984109929,-0.08157164072726122,-0.13649638400578445,-0.07766590837678101,-0.03392536271134323,-0.1433295784515053,0.30300684568362807,0.013452192060312076,-0.17392946166181456,0.05566061471770473,-0.15011405389618082,0.14382395638835185,-0.03260666805120669,-2.7163978494623655,3.8891679367370307
8,-2.9768204616771,-1.01099712534994,0.986842834225235,6.51066804228159,7.56084175764137,15.638915624634,9.84865019685343,13.3835368459363,13.824460125448,9.51019109534902,5.49344654054362,3.43324398665494,1.79433746892449,-0.208912477382514,1.41548887281454,-0.913504784673478,4.14525299933448,6.94024067118531,3.13903283191878,2.05330505259488,0.858110868523522,-1.09018673949122,-0.935115213862498,-1.21849559234087,-0.278407982631248,0.427186211998748,-1.32073129080575,-4.09436906316411,-2.27748613046311,-4.21837355974144,-4.36903647148428,-4.85632437118363,-1.48511552184591,0.947462198663978,-3.09360755291369,-2.65757054523936,-3.96726930744678,2.99353979039929,5.03475344200641,11.313452102389,2.96484047643746,2.09335316171246,8.25813649591628,13.9342182185045,26.5494268435676,4.58225174555975,7.30691011998536,1.04386893698618,2.06487482682298,0.0703536021160865,0.2881823145509483,0.05006501335715446,-0.2356531932502874,0.1471706022789302,-0.05395363515243782,0.1862799835230794,-1.0475644445404968,2.4106121019908695,-1.6100005043227,0.2955240699965394,0.245451125959249,0.10137373050316272,0.05118625114894053,-0.06889720727625356,-5.9792134122487015e-05,-0.10624660794693629,-0.17283185053548833,-0.05105818806209553,-0.02709155553998845,-0.05133169009273425,0.004192619057271802,0.10069699185361039,0.09276329791000008,-0.00970391907540932,0.08674186626590553,-0.06983913795466416,0.025379597163605175,0.01770695510571897,-0.01024135837450408,-0.03038860898301344,-0.08391501069158674,0.07601559260997924,-0.2722709401331607,-0.0033051786706452912,-0.022569982221082096,-0.18622807889041065,-0.359238790752124,0.14767966204204885,-0.0277686697516583,-0.2509229516916451,0.08589624160531618,-0.009497853302712682,0.20385952106297497,-0.20820018613752664,0.1743508166693137,-0.09888737173800513,0.053471587166375366,0.14391715880060577,-2.9139784946236564,3.716780882087082
9,-3.21754235495801,-1.81958544691449,-0.0316589480849765,3.23006785873341,4.59114522452402,9.61298583444512,6.70124002146752,8.92086959004601,9.51019109534902,7.93856929510155,6.28688646008918,3.37530419595642,2.31575685194305,0.917971295679535,0.763547895243084,-1.62509008895346,3.18927830417513,5.70551800087592,3.88788317316584,2.18332311330383,0.43273051249075,-0.773311092575107,-0.801693015582901,-1.22260007778741,1.44278409116079,3.94950700124494,1.58849046726745,-2.46973074012421,-2.44395899045939,-3.81492288796614,-4.70705143420202,-5.98233952736963,-2.9008788032848,-0.667857023362934,-4.0546782027271,-3.73463508662952,-2.28622308248055,1.45462415324018,3.09665962850648,7.65106923334693,0.166241948375084,1.67739574455978,6.13731270454803,9.69148040214725,19.451853799325,3.25363055126052,4.30901587453488,0.152833854572391,1.47941884248575,0.06396029936867587,0.21390579284726843,0.04939815988029881,0.08757992312505927,-0.029879694754081833,-0.00048714403510377596,0.05896718347861517,-0.4210514615229884,-1.61519594371912,4.3673091633380725,-1.3210833897790706,-0.19260932148902882,-0.09842783509244203,-0.10174047688960552,-0.006928871356746855,0.05119046072267161,-0.26371861321613516,-0.28019473425268754,-0.2405589273104261,-0.033713501968648724,0.14532594745068753,-0.11292360828304661,-0.020874383457097554,0.1365538535751581,0.018626122797148415,0.032933339042438496,-0.18621935085495284,-0.007412891482798821,0.008461552779188407,-0.03599836865407017,0.03243100937172332,-0.009486567026789756,0.02946475291879231,0.05255755443008264,-0.072380280579426,0.1632332845725382,-0.10076508027631814,0.03318751187792286,-0.009946878511085371,-0.010898177266156947,-0.05817167699691153,0.010467821985647848,-0.020205892803984195,0.09882885033304283,-0.11662208572331635,0.03631562861323627,-0.004803955327717531,0.11354964527624915,0.1330572077574668,-2.143817204301075,2.8157715275038835
