,Cov_0,Cov_1,Cov_2,Cov_3,Cov_5,Cov_6,Cov_7,Cov_8,Cov_9,Cov_10,Cov_12,Cov_36,Cov_37,Cov_39,Cov_41,Cov_43,Cov_45,Cov_46,Cov_47,Cov_48,Cov_49,Cov_50,Cov_51,Cov_52,Cov_53,Cov_54,Cov_55,Cov_56,Cov_57,Cov_58,Cov_59,Cov_60,Cov_61,Cov_62,Cov_63,Cov_64,Cov_65,Cov_66,Cov_67,Cov_71,C_0,C_1,C_2,C_3,C_5,C_6,C_7,C_8,C_9,C_10,C_12,C_36,C_37,C_39,C_41,C_43,C_45,C_46,C_47,C_48,C_49,C_50,C_51,C_52,C_53,C_54,C_55,C_56,C_57,C_58,C_59,C_60,C_61,C_62,C_63,C_64,C_65,C_66,C_67,C_71,Mean,Std
0,303.63756869773,360.098137893114,53.2502617706414,19.6223994359648,-15.5106949318159,-2.56341347330478,6.1934604788924,0.187229293749112,-5.906604870662,-2.89633613290968,-0.682954688417466,1.40421256800472,2.05450233856779,-3.3942898417923,-0.201114210953761,2.31388981142733,6.05730239864532,3.73383045218899,-13.5140451224901,-5.98742187657276,-1.00929813903968,4.85104763276877,9.47608062176647,15.2682416254665,-3.13839207741128,-4.49294998362456,-8.62864421349108,-11.7685828894431,-21.8758492080904,-33.0660590222886,-23.0600784310105,-13.3117426171013,-2.63924871927252,7.53398916517339,1.29198347137715,0.050610793898753,-3.32559357001979,-6.82563677400688,-7.04395072325887,-8.4748098568459,0.5337410910598069,-0.40117323503300273,-0.007499848298909834,0.008564559959080177,0.19505893590559442,-0.03877121924155253,-0.013264659365460505,-0.012249904354536758,-0.04166919247943458,0.02568120643414326,0.011243151052000985,-0.026055182197341258,-0.2759290409521975,-0.07840268035980136,0.15367503714689706,-0.04737512454793656,-0.012207173095343922,0.1761719796093624,0.0690634690300885,-0.04485188421217694,0.015957630077001406,-0.009913195609695852,0.06096582858124226,-0.15048779290064276,-0.0173439045133903,-0.05534957803771106,0.08971622561408385,0.0011485090334668502,-0.047110869921732974,0.07765747078377862,-0.029647575983197776,-0.03967522272143772,-0.058586699657678216,0.10109892293576564,0.022146909409456163,0.007417263678368779,-0.022432259252771248,0.011089557720871526,0.008850418087735658,-0.002859647743159083,2.6629032258064513,17.42491230100542
1,360.098137893114,437.270179211469,68.7842105243547,30.389683589162,-9.66704166232197,2.65081495820206,11.1286331262174,4.59105841866709,-9.23434412795761,-5.04427120430205,-1.72410588435828,1.3940394348363,1.79141220581834,-6.64880815530057,-1.8847664671155,2.39537482118364,7.44892716391909,5.93652962620522,-15.1697663106477,-7.20397016026427,-1.79881082084355,4.14970553011034,9.25641040309345,15.6078189090263,0.467710817762015,-8.35518934479086,-10.6513357837955,-12.1566241519798,-12.8764156806286,-15.4930403231069,-8.99161948743284,-2.80740527311715,3.89567975034266,10.129743183065,2.32460600598727,-0.64589993674188,-5.52699928387012,-9.95320186352899,-10.2759745436496,-11.2906629694485,-0.40207506707984364,0.4009778832231189,-0.21192021255691454,0.005184328274338848,-0.09886151518337434,0.0692198546045403,-0.0015972066679768296,0.021721543810946417,0.07867934794817857,-0.005411084753131742,2.5845933179375655e-05,-0.00796696769392242,0.21259353406281087,0.08094320489723014,-0.14065409756252284,0.031928888357677015,-0.028806893100626632,-0.18996747832688451,0.009478159446018992,0.053208662223945574,-0.014010369151433943,-0.010386609817901465,-0.060248579611777514,0.11549559622480549,-0.005263487689203033,0.04459533841050755,-0.059157621203206896,-0.007780697974129945,0.05062930233060816,-0.08767577791228441,0.02877198075655552,0.05562739317406008,0.07189095002880619,-0.07626169436192645,-0.007032192669317155,0.03772246885616614,-0.0413916992473042,0.010801900326841387,-0.008774257713357707,0.008374864599004066,2.4602150537634406,20.91076706415787
2,53.2502617706414,68.7842105243547,19.0241942951016,15.4840707696877,10.9606501445306,15.0361536311326,15.7775241043657,15.1103644060211,-0.42174977198186,0.0655023812958793,0.0297944913217945,-0.0749114069665236,0.706143613183943,-3.87149111686839,-2.44747766334048,-0.762018662052414,0.71918909653116,1.6236241708451,-1.19842338229068,-0.972656258372507,-0.261926741132416,0.566527970199678,1.47587306225471,2.81377104526935,10.8523393462546,-1.84562470001952,-0.881411890470136,-0.0407740680331657,13.5956905011173,26.5045464780363,21.2872298184989,15.9438558847114,10.4214661532365,4.79150549328453,-0.172099650254383,-2.02128158107102,-5.89296926664684,-10.1698534569424,-11.0228701159182,-11.6397246597965,-0.006214218025123053,-0.2128622828874782,2.179925704211168,-1.4138783330154414,0.32510551463498016,-0.2691076844385875,-0.04558102743290011,-0.04740444867950442,-0.0177837185437018,-0.07302847843978334,-0.05190508875556145,0.02725040719523109,0.08955441693961959,-0.017432249110035224,-0.02106011858647422,0.09362362111219694,0.07758288005238873,0.011078514394588415,0.019744616096713963,-0.08644721899468637,0.01635286768024476,0.035194258549603744,0.030597368265697974,-0.06545636341221862,0.16203065755566382,0.14101286311805927,-0.028178538071751278,0.17345285163351246,-0.18311973577125876,0.14213951355994078,0.011740494500078786,-0.067978507903712,-0.22879911169312997,-0.24009608982116837,-0.01671988694538011,-0.059837410968837816,0.2827283412778573,-0.16111811045974714,-0.041177246534341586,0.05718652771572285,-0.7478494623655918,4.360526836874365
3,19.6223994359648,30.389683589162,15.4840707696877,18.2041248506571,19.9253892476001,21.5727383924978,19.4765108156278,19.0631901350899,-1.67342807186188,-1.3505110908354,-0.98525887218791,-0.713516863727883,1.13527863475931,-6.00393580730298,-4.5357227806788,-2.18801012812304,-0.633737286207986,0.724433798074074,-0.210057256526863,-1.02152630126214,-0.552169017416876,-0.274928119971033,0.244613768226493,1.08557453221956,17.2349794286303,-0.471437260626378,0.640644134387706,1.47924919689289,13.1686134493556,24.709923402628,19.8075133252615,14.7518118576413,9.31086453349235,3.83049092947685,0.0629216230844353,-2.1183654436937,-6.56500594022953,-12.001289033852,-12.9691066374244,-13.4431186581316,0.011521187392802498,0.003413710897264903,-1.4110750966626509,2.723929674362953,-0.9668555099905899,-0.25727314794421935,0.006556102545459899,-0.02861102085479104,0.0745666648575183,0.2704920305304784,0.028574784923333017,-0.0840936766111322,0.1766440903541858,-0.02202239270565022,0.017786747002094462,0.028731466743703006,0.2134012451440927,0.11760926861074986,-0.1559520854645824,0.03013404180208797,0.07357008618469038,0.17141371233058628,0.047354171737701616,-0.27668689216070247,0.04703342123112642,0.02858958075251122,-0.1567074019961339,-0.08809230070775308,-0.016478397473546114,0.17895764424747668,-0.02318637195573116,-0.15145402047583928,-0.06602829748110944,0.12430465978740748,-0.04184035325726053,-0.010074455709378326,0.027979206293689263,0.015812284939480652,0.07015730729643302,-0.07203395104760807,-0.9021505376344087,4.265457167837593
5,-15.5106949318159,-9.66704166232197,10.9606501445306,19.9253892476001,29.2499529569892,27.1306366707908,22.6225043870594,22.6221263402181,-2.88054558237123,-2.70327720146677,-1.8854807836459,-1.17686417812511,2.03775504809403,-8.64683662900378,-6.799577347945,-3.5169735727912,-1.57234005818255,0.0028346729683571,0.197542906285291,-0.535028875110733,-0.531035956695148,-1.02747415390056,-1.12493789047686,-1.21483528146391,22.6202634078702,-0.222603313780834,1.28000213015472,2.46898081431047,11.1981738470579,20.3115530173346,16.3315752725836,12.1355668514935,7.33996373458791,2.54260964104182,0.901790023837769,-1.30725637135875,-5.62855169920744,-11.5562291699881,-13.5494214019155,-14.7651933759715,0.19426353544978894,-0.09847421410680197,0.32322648565762885,-0.9673860243709637,1.0715540297414154,-0.30699371601490405,0.12006198919479248,-0.12798299144120065,0.16654204411509116,0.1757358110188074,-0.023785932773325465,-0.31174142721554,-0.3207803360561748,0.02807146304026944,0.03019827544535106,-0.04860489348529529,-0.04224278803097017,0.06141546081189264,0.28738549996383,0.0022870800155471295,-0.06799589528330942,-0.03225384272241356,-0.006916194483784114,0.031201664679296526,0.014928562798063085,0.15455562924216143,-0.004932220914864742,-0.031100972669651256,0.10619361690118491,-0.03598759290004087,-0.025318971955129027,-0.031765514836964145,-0.015736453349282916,-0.01690111849851651,-0.029347299327035167,0.09114241877444702,-0.14582580594757133,0.045794784223132635,0.0377227305490373,-0.0011732255466564436,-0.8870967741935484,5.407397983965047
6,-2.56341347330478,2.65081495820206,15.0361536311326,21.5727383924978,27.1306366707908,38.5351792114695,37.2121193207956,35.8258305946131,1.60403250026317,0.953368790539298,-0.683926569162821,-2.27249331828276,1.8426811407083,-9.42384889598422,-7.08323402829671,-3.99655709003812,-1.48564019149822,0.944972753892858,3.20576076295485,-1.43838450459722,-0.538819573223595,-0.147440779857991,0.0114711091297141,0.147581869184575,33.2767257532654,1.71605893107287,1.97190468877259,2.60215141370307,2.10013003462735,1.48048692632109,2.18240504656666,2.69503046611636,3.20855806447368,3.88523071490723,-0.796428094821216,-1.74190357298492,-4.8076808714552,-10.8066818026274,-14.5297169135508,-18.2860227844127,-0.03770834179340977,0.06855787749133209,-0.2677814216541631,-0.25691026964661856,-0.30764659904256564,1.062683077728437,-0.5219336124579118,0.21570093401028664,-0.017232063057455716,-0.36875925445703484,0.0035565370314893313,0.3531759196083957,-0.009329764315749728,-0.030596430745720583,0.052764433893717794,-0.04348485197945499,-0.08303928847596871,-0.13006516957090272,-0.103783261331654,0.027713381840233905,0.022421470170369124,-0.060566884896331684,-0.01911366851425236,0.1258801610838141,-0.20200247024581391,-0.31651725285763366,0.1428123709608826,-0.06248808658527373,-0.07181027349231728,-0.0035930562369221944,-0.015511572932334471,0.07817983964423968,0.13919363631390322,0.12954522158453521,0.1262549397115767,-0.03654412181895767,-0.02179919941506912,-0.010321841471377307,0.0065100126269276425,0.009403237087246464,-1.8602150537634408,6.206865490041615
7,6.1934604788924,11.1286331262174,15.7775241043657,19.4765108156278,22.6225043870594,37.2121193207956,45.8449761051374,48.2122149138602,6.28672842545635,4.41167211738659,1.44227675159689,-1.34536481148024,-0.199288528167559,-4.40921526278756,-3.29448734632564,-3.24773649922152,-2.05991552310335,0.0996048589799764,2.61689512444933,-1.01752461273763,-0.185791785530205,0.674575581369126,0.640131084416156,1.29183950492502,33.3253966491074,-3.20232879418173,-1.4525336402647,0.281068440685196,-14.2327151960383,-29.5446896599855,-21.6969030829631,-13.9843173447324,-5.53677923899533,3.13451439708697,-0.887087785165246,-1.21444462288328,-2.26462518336542,-5.77604286393446,-8.14119216297564,-11.515569579423,-0.014529080857739322,-0.0007459737784898987,-0.0442471940184387,0.006553827952998355,0.12194048317488564,-0.5227838041024423,1.0868208351011928,-0.5451733418312132,-0.21028510079786808,-0.02361099035406018,0.012041589307867242,0.04161694209634393,-0.21455167468986558,-0.039712352834296985,0.11907267108555414,-0.0909497067650374,-0.020929346327504185,0.04881871756808407,-0.04507751529322255,0.0013700544875997528,0.0029194713227064933,-0.002430245711291907,0.04065947614375775,0.04541134775136282,-0.009495575808017857,0.09541455618929066,0.02933033742931494,0.09754082376365816,0.015985191123367732,-0.1321315539457842,-0.01171956724185144,0.05780127192583122,0.2484591389484942,-0.0978077128878659,-0.05839537436386337,-0.05401426302386868,-0.1944878659698637,0.18926961087045063,0.04449231321183907,-0.06463805129497376,-2.0537634408602155,6.770153329514583
8,0.187229293749112,4.59105841866709,15.1103644060211,19.0631901350899,22.6221263402181,35.8258305946131,48.2122149138602,56.9236559139785,8.17192739765161,5.91909290001981,2.59018547870352,-0.529944900813725,-1.77440227044022,2.68501684324214,1.50579218628437,-1.73373896082591,-3.07116538013236,-0.550034014521327,2.49804281137293,0.0525507154986854,0.728621049530933,1.52512222339572,1.36091475543533,1.50895905181574,34.6415964884882,-4.657748014008,-1.36608025992808,1.36589212324288,-25.4455100161682,-52.8077879021856,-39.1915280449751,-25.5976650443362,-11.0733565158434,3.09962703512369,-1.82036367043793,-3.16206011559252,-2.21846969945977,-2.49824689462689,-2.9133887780154,-4.57583697452341,-0.01214951539120498,0.0213564792971521,-0.04708078190255563,-0.02882319599350855,-0.12901828988086553,0.2161228862238658,-0.5457742215238861,0.5627254151162557,-0.026705844415095045,0.003345867659818941,-0.016509376788764647,-0.036796713822237544,0.22459597971955902,0.03287541623542188,-0.10927990373055921,0.062288432727292335,-0.03718842913289944,0.007310459832894186,-0.009981989609982955,-0.020573482481009722,0.0009187362785803443,-0.02243700603937946,-0.08075649852790467,0.02490214877790552,-0.0711554389654439,-0.03205274083019127,0.0032281286978729697,-0.02923841562376524,0.0023383041058309515,0.025667471539216113,0.03524643946034956,0.0001819448125429294,-0.16545251758363544,0.06798938311112518,0.04984635265395244,0.04143485042067285,0.13261065118324963,-0.12866236753589194,-0.05770551775147181,0.0650582849931427,-2.6634408602150534,7.544113991316573
9,-5.906604870662,-9.23434412795761,-0.42174977198186,-1.67342807186188,-2.88054558237123,1.60403250026317,6.28672842545635,8.17192739765161,7.81554360812425,6.55704664725295,4.39051830319294,2.43109368339871,-1.18053036533988,-2.33374871015139,-1.14090145126094,-1.44820867970183,-0.418624134177903,0.362477839879545,1.06874257499715,1.29432840120119,1.62341502919324,2.14622656913062,2.12113995940293,2.48153455542704,-1.98529289018755,-0.786429261215374,0.966261483424771,1.86991364863439,-5.0804314363927,-12.2651767513394,-9.37932238276853,-6.41342486912969,-2.84354570090228,0.510483112910998,-1.97769016348593,-0.899238537803914,1.403676350151,2.84059834819098,3.81463621601979,3.9765245680776,-0.04237570330570882,0.0803689601177714,-0.018344023596338407,0.07457003812605444,0.16417713543120405,-0.017718706078918706,-0.20757681999550134,-0.027446732156617224,1.974066407345835,-1.1859119248424037,-0.33504216479847365,-0.017977904227668758,0.053394718350572655,0.21185559840802026,-0.3122661332495906,0.05453341385202634,-0.08273956023433518,0.2282649123330104,0.0021344560178340696,0.11041899707494217,-0.012998429401273548,-0.003246128837044473,-0.03916552128904518,-0.18688154012441058,0.07149723175451009,0.25653502155544855,-0.12471548027414613,-0.0631433571935656,-0.1391064582275601,0.09954312791673449,0.022327957583795573,-0.0218604071699586,-0.13717174516869182,-0.08472918958395616,0.03327873688240883,0.1833136206176309,-0.3262839388052433,0.12365416935949528,0.013436514222361322,0.022086815345418297,-3.931720430107527,2.7938402975338894
10,-2.89633613290968,-5.04427120430205,0.0655023812958793,-1.3505110908354,-2.70327720146677,0.953368790539298,4.41167211738659,5.91909290001981,6.55704664725295,5.99628434886499,4.30967437786324,2.81256953976903,-0.876778493648633,-2.89993800933304,-1.565811418689,-1.40319920379157,-0.171641470102794,0.75580567446038,1.03380121532261,1.65743542962966,1.8609889821444,2.21466600267754,2.09566111708206,2.32838660371573,-2.5165253175202,-0.351347641155395,1.0168620266291,1.68959626036797,4.4849159849999,7.08924714129571,5.1300755286368,3.23826930217187,1.86159653665981,0.270109112301702,-2.34523690395701,-1.90230222388049,0.428105065875776,2.18778090987891,4.08496654458233,5.29282526058994,0.02415584908652953,-0.004448842450277498,-0.08099289008794312,0.2632408108023515,0.17820284252545246,-0.3696106072987397,-0.019051308829745005,0.002048198161680329,-1.1891013077379784,3.0367721231577685,-1.5508740526348075,0.11614566764137291,0.1756051857191353,-0.0033601624137818767,-0.0014292273247033342,0.07431552837902955,0.03545404205722898,-0.12443155700194428,0.20519626698692534,-0.016689321755220005,-0.0480700233647001,-0.01699498702528179,0.03652989798411159,-0.0682972438013805,0.12258820881494167,0.1125535195844937,-0.11219738633002554,-0.017415984232109567,0.15020032498974464,0.003316539290486676,0.008241590749269872,-0.0016908120502502658,-0.052584371503522576,-0.23323923480386172,-0.029236157400755206,0.2508794603192977,0.1268284774834215,-0.18763018478510146,-0.03904585386269924,0.07200026228829552,-3.4849462365591397,2.4466884454022733
