,Cov_0,Cov_1,Cov_2,Cov_3,Cov_4,Cov_5,Cov_6,Cov_7,Cov_8,Cov_9,Cov_10,Cov_11,Cov_12,Cov_13,Cov_14,Cov_15,Cov_16,Cov_17,Cov_33,Cov_34,Cov_35,Cov_36,Cov_37,Cov_38,Cov_39,Cov_40,Cov_41,Cov_42,Cov_43,Cov_44,Cov_45,Cov_46,Cov_47,Cov_48,Cov_49,Cov_50,Cov_51,Cov_52,Cov_53,Cov_54,Cov_55,Cov_56,Cov_57,Cov_58,Cov_59,Cov_60,Cov_61,Cov_62,Cov_63,Cov_64,Cov_65,Cov_66,Cov_67,Cov_68,Cov_69,Cov_70,Cov_71,C_0,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8,C_9,C_10,C_11,C_12,C_13,C_14,C_15,C_16,C_17,C_33,C_34,C_35,C_36,C_37,C_38,C_39,C_40,C_41,C_42,C_43,C_44,C_45,C_46,C_47,C_48,C_49,C_50,C_51,C_52,C_53,C_54,C_55,C_56,C_57,C_58,C_59,C_60,C_61,C_62,C_63,C_64,C_65,C_66,C_67,C_68,C_69,C_70,C_71,Mean,Std
0,226.149665566406,209.228420964763,188.536545800164,113.36145550975,126.118144556686,110.453007736404,104.312348065435,77.4775198472855,43.8407396476894,22.8107697545785,29.1672662107583,38.9801567453417,61.6111332809981,38.1868282210053,6.48148482854417,6.26236849479977,11.651665713612,13.7633744992058,-20.3760404670005,-7.96344876478712,4.22633878301497,16.1579677486404,43.5512619969594,72.7779928964476,42.1742580426549,13.7172846056853,2.90794443939626,12.4687128953599,19.6326017834763,26.4134401903162,-0.608562000320643,2.79863535814964,17.0088612812042,18.0275558227564,0.158134941013605,-0.296291587472655,5.45439765702225,6.52067836755711,4.66995652796593,-8.92713169264363,2.13322921154651,14.0228868961426,32.178260703637,46.7265040792083,49.6352265387715,11.9961350507594,-9.47093912680166,-4.8804188837287,-22.2899821678068,5.57799090416974,18.0588317890209,19.6833868017073,30.4203021664118,6.16630290564849,-5.32965402709923,65.0276389462446,30.9985703763491,1.676751379289448,-0.635496716125392,-0.20936913785943204,0.0651990762595972,-0.4075549240988309,-0.024144749597326567,-0.0194354420131179,-0.5408835800748396,0.3826756443963372,-0.38161446998019793,0.2633735173723462,-0.19345529539866943,-0.13467561471854061,-0.029392463755206228,0.2637144114345546,0.10684811857266101,-0.04695576948789788,0.16311694049946895,0.16606561840933848,0.32333530198546967,0.4288029512120238,0.023914379738026896,-0.4616722712591371,-0.34586707546926126,-0.19522852859350215,-0.14253192124638817,0.1889299062510079,-0.11840789187844634,-0.17559411397724276,-0.22977758134217557,-0.07828318715280531,0.061478164511450606,0.029726914511632823,0.19143285415676606,0.1287902261711467,-0.13555383647643976,-0.013402750043508332,0.12493375878696897,-0.16634341635327943,0.23431276729065162,0.11842596040456832,0.05957785269463543,-0.06271074294917285,-0.2541665693396507,0.13942619640045012,-0.0113659471741455,0.1928242362502657,0.2721907204297024,2.370924219101225e-05,-0.1926446157916291,0.0958298822341499,0.07554022806024616,-0.17353258326751572,0.008299084311241703,0.29532285219591137,-0.46555434546730395,0.05517320158628321,4.431067588325653,15.037940868563282
1,209.228420964763,236.646813940092,218.042025687783,112.674016204297,98.2658440349707,60.351120753644,52.4748470983772,26.4460521456111,35.9049766190521,25.3607673576587,26.403449463681,17.3390662730066,40.0045445951758,18.9283150025391,-10.9571163620242,-10.1568005334386,-0.806039381683752,2.54923179057518,-25.825224907708,-8.69838603215757,8.37788934605112,14.1463053902221,27.5375888997026,56.5909025702709,33.7445511119678,13.3342967117515,4.60598579002899,12.5609168846657,12.410513502082,11.7505897731063,-2.45376776413512,8.65617844922189,21.1619064808241,18.0559011117414,-4.88439738005991,6.39183942493898,14.7570482441428,8.74387814273353,4.75332937886124,-6.10027308431029,-9.05301430494705,6.12112144841897,24.1588146918941,40.6794499860378,56.5382361397008,15.3530996953573,-25.8806612571212,-23.2135400090892,-30.475007654538,12.2075403080442,17.341496952903,23.1270209028253,35.3545075696961,7.79402844162411,0.930945923779254,61.3490155969565,5.15602735760802,-0.6354967161256142,1.2731059348062943,-0.5602009843322752,-0.2892196025192903,0.18713738118201548,0.045293091881594603,0.15737022220320884,-0.05492995327215532,-0.22139749599579178,0.007385211385617692,-0.011973031845669979,0.18958287847716335,-0.1927094240730871,-0.010009917243730973,0.0254514395495231,0.26293849211919906,0.18542238758216636,-0.008567983145552427,-0.251865138939205,-0.28430797062282787,-0.37555735602356216,0.11135817382110184,-0.187016742459293,-0.04238989721572492,-0.015746442276055473,0.051814336752852956,-0.33818584294553167,-0.15328230235893794,0.02273206014130713,0.09168000448055957,0.058002877403180525,0.09506766332933976,-0.01594354525707063,-0.10997001361995544,0.30987547251306763,-0.2065320727077211,0.024466796532325627,0.47942486655586014,-0.20614521789383508,-0.34201749608117576,-0.11762949402732402,0.03931350582123604,0.1272381212025884,0.2531841728698005,-0.32621864304573983,0.002790825539509393,0.25352050700066503,0.022992675733270962,0.11737448208273417,0.01142601869941991,-0.10713432746440893,-0.03349174897632539,-0.09591778710692299,0.33469254686821864,-0.20473376914923042,0.059445497942756324,-0.1158942702362357,5.84389400921659,15.383004060978863
2,188.536545800164,218.042025687783,279.305873844878,102.37974859169,82.4130322399098,34.1818904661001,57.7006776944479,21.1579759529837,14.8046356289981,21.9368120759406,43.2472278440503,15.1836131811397,39.1292044950556,32.2584446107574,6.82310936086618,3.80403777354063,4.94408105843765,-7.28148406502571,-29.0157180082716,-14.9631588824375,0.408088211498002,-0.340870523880856,9.37562731069503,30.1933584850517,16.3007748256119,6.11441510329474,-7.08316173464658,-1.4773367375221,-0.0556164003050528,0.537428314153126,-8.78675063411768,14.818912191031,22.5721551706042,20.9150460544456,6.13469836337945,1.09534895508173,9.64886686438951,1.59662164742127,-22.287408592581,-18.1082539764604,-23.6042019684785,-8.00444783144052,18.4524359243214,44.1964850315995,59.2523750161735,11.9871744532702,-2.40711805013272,-24.0566289023302,-25.4236766779943,25.0252425878698,9.069143266393,4.4881575233529,15.573461996288,-8.24063488418779,-11.0639437779504,55.5787427028278,-10.2500196059063,-0.20936913785931063,-0.5602009843323735,0.7285181148558169,0.014734907065727628,0.018144206147410198,0.16675446271320385,-0.3009868009552219,0.2658362538748081,-0.00419650352025163,0.13803856528058206,-0.014483619428920864,0.13878995489961637,0.09369295048863183,-0.0690217212720334,-0.056081207113359496,-0.14262432782550705,-0.19012917345295938,-0.13803543038547983,0.14782112020197535,0.042449721183289935,0.017342125046878556,0.16747707138881873,0.17274542863839074,0.18891220326438546,-0.022732804451415692,-0.26663025210903574,0.1931626999919273,0.16474181911577104,0.08576904614471278,0.11860695273481449,0.1260367465817859,0.051560685647032804,-0.03614195075231669,-0.17699548331869144,-0.20743503917624156,0.17450694177074177,0.06652097900871538,-0.5371662126726141,0.35863470032586,0.10758700441415417,0.08699684915039571,0.13851778217867777,0.026061833940989276,-0.21323813909109446,-0.00708333744619352,0.27086315382705833,-0.25558811719535063,-0.11586536249365359,0.09250658192961281,-0.017489851988269422,0.022952510202530252,-0.028073842452445173,0.1215126244188825,-0.12250612242060767,0.03608083656660451,-0.1033777241895963,0.1722718111322158,9.78978494623656,16.712147493511374
3,113.36145550975,112.674016204297,102.37974859169,188.9091359447,111.029422925909,102.353264306925,69.1976941796775,43.2085853818313,39.4821843408191,20.2533543341618,40.6064963630878,33.0729478673571,64.5782369999911,59.8272603363805,44.0618777114814,47.3928852466654,45.5573357095919,35.5214650354671,-10.8516903450779,-6.4548792758619,-1.32852069076338,2.15194904637101,24.0497776852286,30.570044053189,9.67383830489045,-11.5346955596011,8.73361884811236,6.77739701919111,12.8294294802609,18.2316376071834,26.6627422442394,30.0378236648635,30.0699383083226,12.7779261045908,-2.77613884279964,3.60739803819007,9.24915481817421,9.08294991772024,-9.23349521423154,2.68277383563022,15.0094982358012,40.0197895368811,48.1704836442214,54.1496831372799,48.4109437797396,9.52726801088715,-13.55954410719,-16.9938596961265,-24.177383235701,-13.0359903749717,-10.6187285750191,6.01719476853743,27.7895293397189,18.8002163608705,1.67571943115505,33.0195196629691,22.7525769054299,0.06519907625931368,-0.2892196025192515,0.01473490706576043,0.567299660957979,-0.30272311815356356,-0.28143357110869893,0.15986449249962742,0.07075975797827827,-0.1251265434598771,0.12704578289432802,0.02379438595229192,-0.088603446873685,0.14413564960972347,0.2094364725880819,-0.23427661334870428,-0.16513876552199647,-0.1198888804153537,0.17013485053104596,-0.06175758324991808,0.0907489058039404,0.04629369131245774,-0.08337986189007446,0.3193935396631368,-0.058150964114979574,0.029670508872973955,0.397619460319123,-0.05106755854262763,0.19850324732391803,0.03422690058100453,-0.1015686769443188,-0.26058278437729887,-0.281466415020297,0.05504436783371445,0.21581550864705812,0.07664154660801142,0.0323209971177579,0.007168173718844106,-0.04718870145761127,0.12161928469252953,-0.1315679289628605,0.046193978639776465,-0.04064468989374466,-0.07248832727260925,-0.06504679149533654,-0.028626294722259995,0.09381054710979048,0.09045413401794325,-0.11001340210150128,-0.021098573630647006,-0.0140335772528372,0.04802913806844624,0.30511040832170944,-0.17252524757733817,-0.2125272772690493,0.1490642214722635,0.022788650157551698,0.05139782576314132,7.8719662058371735,13.744058205082675
4,126.118144556686,98.2658440349707,82.4130322399098,111.029422925909,257.859163070246,138.713519202182,128.520324653692,95.3367146510927,61.5443011814728,24.8105106864637,44.6664156923076,76.6704142726839,112.993259835032,69.6751721221555,43.0555286143559,45.6749814147407,44.6723614185673,74.8851687244263,1.05460296981087,15.3725131796918,28.7273572822707,38.4592258299022,50.3577723077395,0.107446228808884,-0.560077566488421,-3.60915984837826,17.5598788644258,19.6386235415809,23.1810400993047,26.6129126087117,0.723246653777303,-31.9489406399879,36.3931442403485,33.3700159118043,14.040494291851,-8.77685622244112,5.92780546481545,22.5488242244739,31.3703111551231,12.7597145083828,38.5727140196489,31.5723873552556,40.3129328143992,48.559909903977,47.1427655158457,7.55149610804214,-2.69113303215443,-18.2602644977603,-14.2809281029583,18.6311410161639,23.6589820819258,33.7335516134011,4.3784371217972,7.73587947115696,10.0124747098066,-36.7770589193204,-34.6560898608753,-0.4075549240983471,0.18713738118144818,0.018144206147720294,-0.3027231181536966,0.8412881181608842,-0.1456353950015904,-0.042196386765229785,0.04939986695301709,0.17612566535999313,-0.24631391129200594,0.014202650407256297,-0.22752983662081191,-0.3532559266146895,0.22905539252015658,0.005283938013012299,0.0466868404736799,0.16474227828273413,-0.31310822606791616,0.07091582381020899,0.08912256381930003,0.005685534943628635,-0.01765389072891757,0.05026649391627282,0.3251680244467655,0.07727981399476097,0.009426759072049814,-0.34796465898276646,-0.19219043082547133,-0.13148946403694742,-0.08360109796622983,0.2727907263756418,0.024958337123711177,0.01350512012282597,-0.10285964616090337,-0.35953769608364644,0.0849781249440616,-0.2970065591155631,-0.08339705071051662,-0.1985345247166403,-0.011454612807303633,-0.08670813194446109,0.03726832229219243,0.006069298028360915,-0.09637048050601718,-0.03756846731798677,-0.14383226199915558,-0.2740551753007207,0.009606194301057813,0.02535634301212725,-0.22148460390516406,-0.14099014711096117,-0.4090065469914651,0.2836371076000666,0.015615880711423695,-0.140440402567474,0.212855142978651,-0.015519322277526506,3.5380184331797233,16.05768236920403
5,110.453007736404,60.351120753644,34.1818904661001,102.353264306925,138.713519202182,305.350837432643,223.048258449019,163.785919355091,92.8906937310634,34.3205142952753,48.1687799299872,39.9453481748172,78.3956775040641,85.345874118837,53.8626413698231,63.2935637479738,60.2786246606548,93.9253787872945,11.1471281590959,21.3528167765177,20.6100385242163,29.5701402012586,63.386037508069,26.2329382448424,8.26420817624191,-14.0820149369321,-8.43064584273928,11.9909937434329,34.2409636054117,57.0660398790536,10.2373167569346,-30.1911853213587,63.6987872035704,23.3961183884759,9.55743698683392,9.35764409575435,18.749965370234,17.3638828411213,0.342356421792239,-20.876876402235,-4.45057662101692,-17.9233350032517,-17.5016020884576,-15.772075856994,-16.9966646674296,-24.2363416120338,-24.5220833042463,-23.3836106863755,-28.8674222162309,-51.943122102995,-14.0139377363968,-20.4613698745546,-22.0873991294824,-12.1986002889337,-14.223310747302,-16.3571202990933,29.6112546955316,-0.024144749597350523,0.04529309188218848,0.16675446271272196,-0.28143357110868333,-0.1456353950017198,1.046154316924397,-0.5617088222843031,-0.07470847023197127,0.08745813033179789,0.03498230390163619,-0.24515741891529666,0.26187762556703315,0.28729858607599346,-0.06281919029622912,0.13730787436599715,-0.21480756008441687,-0.095866817769107,-0.1871574665704898,0.15228692782987757,-0.13272691029502548,0.07475961419584828,-0.10937401895508071,-0.19417258967250905,-0.1876506814622435,0.07562954813693623,0.0008598446704919868,0.2112513351136896,0.10014540749291719,-0.08739784103165048,-0.22492209646710049,0.0319865896596592,0.6648721426584133,-0.08246981132765625,-0.5071668691958249,0.15617583018575276,0.15542100522644578,-0.07058420666562777,-0.03287959970456295,0.229793839034813,0.286146344241871,-0.16878200556680395,0.18016715566530134,0.09012103650032527,0.1384315734644745,-0.14201762273412386,0.005678602629751513,0.31848435935758823,0.07716700695669924,0.08262387919257931,0.4777357447208198,-0.08454622213253528,-0.04185237788869453,-0.040549170429094825,0.1061377803805362,-0.024615820846409887,-0.08908189687047864,-0.2309145945541332,-2.386520737327189,17.474004619223475
6,104.312348065435,52.4748470983772,57.7006776944479,69.1976941796775,128.520324653692,223.048258449019,249.815835573477,172.358493244424,70.8602491228315,11.4909231315441,44.0309868717007,37.0030653693569,54.4671756425724,57.6506825993962,35.2376575376728,37.3291768917789,32.2327438104139,44.8496329481747,13.9490152798131,17.9974498005918,15.0137510077515,23.292399474047,64.3554070031091,25.0387219997548,9.38488921958131,-8.85883139661966,-3.65254625449055,12.2226654889411,24.2691395140762,36.4945226219823,-1.10581144600624,-13.2429439649994,31.9295945409049,10.1838522235211,1.32309102212583,-4.49259086058575,8.7264690377231,17.7913042677703,0.0868407221049187,-13.6486747103929,21.8772723523775,2.82510376553812,3.58337076059785,1.87776744581555,-2.4974743470609,-16.2434838412612,13.2977462632698,44.405213125205,17.0985726505973,-0.127083909487214,20.2705405949491,9.90679643020003,14.172224690298,9.44081400673896,1.09724146360612,-12.3569908276454,13.149058567436,-0.019435442012820516,0.1573702222025398,-0.300986800954788,0.15986449249966447,-0.042196386765116174,-0.5617088222843999,1.0558174303874008,-0.4226379011085534,-0.09376605337163225,0.09548182739496067,-0.2247599284281593,-0.01128220719848023,0.11031141836518445,-0.32581846533635184,-0.035732885886841356,0.02975333440006459,0.3645479280017071,0.23886727215772027,-0.12671581137985294,-0.11761939904546552,-0.03569626375991968,-0.1991288288736558,-0.2776540022104047,0.12385472874259833,0.030586512249780293,0.10808075699569854,-0.19355462104815774,-0.11986281779066546,-0.10910087553529463,-0.13169352910074142,0.012978047283440477,-0.5575706780426586,-0.07538775317055552,0.5881875785449988,0.14371101812585169,0.128918559560801,-0.017803236603513795,-0.3062640972882958,-0.0066803283239597515,0.002792526609986686,-0.05200764808575022,-0.10420200730424205,-0.05076345265230033,0.04812450445789823,0.15612296681657747,0.05234090548972433,-0.2814517700650824,-0.10443666046114514,0.20776522808518733,-0.18776820859005142,-0.2669744136575264,0.07932150879648367,-0.03480956287436956,0.0068456958086971715,0.044604482904284586,0.17503399524594074,-0.0028923804084792304,3.049731182795699,15.805247089921647
7,77.4775198472855,26.4460521456111,21.1579759529837,43.2085853818313,95.3367146510927,163.785919355091,172.358493244424,210.099811081243,95.1052816475076,27.5494521318918,40.3795090671007,59.6730715474907,89.4542390132831,88.2205890360425,63.1702013716118,59.0390108997053,54.5646554388801,58.5060596161673,14.7191658394787,11.8225697847722,6.300160468518,3.41750323275529,25.928862137976,-8.37851509695119,-9.99319543217481,-16.8588166695024,-14.802309066748,1.67479246946298,11.6932463867571,23.9882191468022,-12.3883538560939,-53.5014891579865,26.2622588523202,7.04083958030621,2.60057619372889,-2.89844319056391,-5.93116085312682,6.2745383215875,11.835069461578,-5.970916369956,29.0723936543668,11.3682076326929,6.95948607189752,5.10318857031258,-16.7888574061857,-22.6290128416819,3.90628897086744,27.833314508482,17.07317802471,-6.338476888156,-14.8229749576001,-43.0408692657332,-35.1897701830141,-6.4596365303372,0.355234541089021,-15.6859022845059,3.67681153531595,-0.5408835800750971,-0.0549299532717524,0.2658362538745099,0.0707597579782567,0.049399866953010234,-0.0747084702320895,-0.4226379011082203,1.0037286855181622,-0.5018342042072622,0.335851724292433,0.14751458309189644,-0.040147372885020655,-0.08583137439564632,0.018420834197724504,-0.32498774806915137,0.11087296028466632,-0.0138148040651463,0.11832930020164462,-0.1733912712757835,0.0812244593483419,0.026039372654009758,0.30059978793425646,0.21205401218409653,0.05605574002997645,0.10751842203803594,0.20135695172409535,0.29969234684470747,-0.15148537171172316,0.14493645584053175,0.2722661641563139,0.03638649983038961,0.14412720212248498,0.08925691963596616,-0.3447211115483066,-0.42448370587613554,-0.09265048814102626,0.01302464720137548,0.09255881220999122,-0.12266787539147925,0.06413516148988234,-0.20757365762909602,0.07058225347718143,-0.046939756054398665,-0.043894218527396237,0.1211719011936962,0.01949546575441364,-0.14433121067161186,-0.1293556431119172,-0.32983280251742253,0.2102130637991296,0.3262306936889462,0.22326913790916747,-0.09913026056347658,-0.0248732272752487,-0.08379014247789851,0.03409149556179309,0.2119752624103384,6.947580645161291,14.494475191646043
8,43.8407396476894,35.9049766190521,14.8046356289981,39.4821843408191,61.5443011814728,92.8906937310634,70.8602491228315,95.1052816475076,130.516231332139,73.6510837557023,39.3484101749094,35.0117684693973,62.4256317465525,47.4919314679384,22.5053344180113,28.0353866664138,39.3738424319796,63.1345202654977,-3.57916656508382,7.48786487247911,16.9950521886105,22.4813108684745,14.4095830060193,-1.57498776476298,-4.36538047444572,-9.4449555263391,-18.0568032435924,-9.90531640457831,0.265597565860423,11.2742692638143,-10.6058119501578,-39.8975701013901,-0.34709093921818,-5.8855587096738,-6.08354687237582,10.796749797704,18.27383984493,6.21231949202008,2.17746968829347,-21.9292912354682,-10.0850472777436,-5.88306869363515,-5.62425573543416,-6.61482177792611,3.05495866352746,-5.44884276394409,-9.75100691493975,9.76630261411786,10.3048257998607,-0.40354905532514,-1.79113048086342,-30.1592734695973,-26.0326300082464,-19.2880496600828,-22.6400170402539,-21.6544713867926,-9.77876943911251,0.3826756443966535,-0.22139749599624844,-0.004196503519891082,-0.12512654345979832,0.17612566535959906,0.08745813033230618,-0.09376605337237892,-0.5018342042067765,1.2105251905821408,-0.8441609672143234,-0.09949001039489917,-0.015272812822303819,-0.3809582480536558,0.17614522971399899,0.2654519190465996,0.24927306283548073,-0.277570246016264,-0.2093994148288155,0.2338194613611586,-0.012757605599136058,-0.3558223016315564,-0.43637180402590625,0.20455794300594535,0.015778212768119606,-0.18408386679402886,-0.06883915940275494,0.06799363467275708,0.019392963978090753,0.0012319968579575643,-0.028861348332131904,0.12260391990769341,0.06407605395467897,0.07460162080808633,0.1362118987592651,-0.09187413476336453,-0.11398232145831945,-0.033502931219131796,-0.28698938583622147,0.0031471849491496082,0.13811174787483188,0.11839929101568891,-0.27195897968422206,-0.014431910352483143,0.12142816589687505,-0.1970941404302133,-0.011740818832525694,-0.027388635240382757,-0.0013316861425570372,-0.04487206120576952,0.2953229403693981,-0.16928060019963276,0.0014074221659151633,0.10951405765993844,-0.3622836827682844,0.1272210828168665,0.06351835411531485,-0.1046316502322788,3.689516129032259,11.423932393538513
9,22.8107697545785,25.3607673576587,21.9368120759406,20.2533543341618,24.8105106864637,34.3205142952753,11.4909231315441,27.5494521318918,73.6510837557023,79.8501583034648,35.0152511647897,4.0585920100875,23.6419457719878,19.3889687048784,10.5382558264461,10.3887250566299,14.3417086314639,27.314512824772,-11.8383692971366,-5.64454236149801,1.43078424165903,0.031596970408842,-7.04295273674157,-19.1627929479436,-13.6857729872616,-7.79020125120641,-17.3646046367757,-12.7022990488425,-5.20883633738111,2.97426588123494,3.18978705882907,-18.6153742169626,-9.11382390114788,-3.95657364618855,-6.25643401615315,12.3851129400618,23.40215815419,-3.48810277179286,-7.44127894575121,-22.1559225887024,-34.9950326716483,-30.7018875402046,-27.0173159725576,-25.846578359389,-7.14040539624568,-3.37373705060467,-10.4924952710193,-21.0541645307351,-5.88570175076616,-5.97272361838436,-8.40851195671783,-37.397132591086,-41.9465524477337,-43.343499807278,-35.0137140494202,-28.2450532542732,-38.1026196984295,-0.3816144699799202,0.007385211385828194,0.13803856528022118,0.1270457828942448,-0.2463139112917907,0.03498230390136645,0.09548182739537217,0.3358517242919419,-0.8441609672138821,1.4503503442571306,-0.17085086765702465,0.42727108878285586,0.0471118059423844,-0.21778062641054569,-0.05400490979234661,-0.18767491720064386,-0.09527305054051464,0.04053159794723432,0.1355460100780221,0.1134101865808911,0.05450860454685768,0.28894135896701195,-0.07182919082579256,0.13251026109688935,0.3252940450984259,0.03067705360028211,0.1532824676877841,0.19244716539215967,-0.007653385039627588,-0.21037455965382862,-0.1924247566901584,-0.004861128102268811,-0.0684735445471628,0.3329782018399782,0.20508232485128644,0.07879501593806118,-0.21724759205124028,0.17520746658870096,0.016817252785616996,-0.26661903933063413,0.0503704035138824,0.1367516544022626,0.06470111220964392,0.004000894631687242,0.337552974796072,-0.5203266009314526,-0.13593890537882986,-0.20326036025270533,-0.04323375370921147,0.2095542142477637,-0.1123134926247888,-0.09951231344284944,0.10255092721668334,0.29344125296792006,0.13508540767000937,-0.2895761997659747,0.2969128690679352,3.344086021505376,8.935332019766514
