,Cov_0,Cov_1,Cov_2,Cov_3,Cov_4,Cov_5,Cov_6,Cov_7,Cov_8,Cov_9,Cov_10,Cov_11,Cov_12,Cov_13,Cov_14,Cov_15,Cov_16,Cov_17,Cov_18,Cov_19,Cov_20,Cov_21,Cov_22,Cov_23,Cov_24,Cov_25,Cov_26,Cov_40,Cov_41,Cov_42,Cov_43,Cov_44,Cov_45,Cov_46,Cov_47,Cov_48,Cov_49,Cov_50,Cov_51,Cov_52,Cov_53,Cov_54,Cov_55,Cov_56,Cov_57,Cov_58,Cov_59,Cov_60,Cov_61,Cov_62,Cov_63,Cov_64,Cov_65,Cov_66,Cov_67,Cov_68,Cov_69,Cov_70,Cov_71,C_0,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8,C_9,C_10,C_11,C_12,C_13,C_14,C_15,C_16,C_17,C_18,C_19,C_20,C_21,C_22,C_23,C_24,C_25,C_26,C_40,C_41,C_42,C_43,C_44,C_45,C_46,C_47,C_48,C_49,C_50,C_51,C_52,C_53,C_54,C_55,C_56,C_57,C_58,C_59,C_60,C_61,C_62,C_63,C_64,C_65,C_66,C_67,C_68,C_69,C_70,C_71,Mean,Std
0,26.0835254983515,7.2375541736554,8.30298830761147,9.94381050368689,24.3714539628461,22.8705617930745,16.8378015872752,23.3573495678318,8.74949600342858,4.02414796910266,-5.57591119732659,6.67013599176906,-3.58921381631069,3.49879028273579,9.26241243196906,17.3598374902778,2.04013592541098,10.1872757323573,3.14530888744669,-8.07000340263528,3.33116837485695,-3.2922077011167,1.37630949255481,2.35631413207802,-1.79494054533283,-2.20175846829651,-0.511326015126584,6.8445960551288,-1.47545988738299,1.19735906104864,-3.39736644257969,0.752682149890579,3.04460790491305,-8.75130231821149,-2.4908593654748,-0.845643554781262,-0.80521023627613,0.324372078520894,3.12072732640894,4.71556810217288,-3.81927212580437,-12.925080461862,-1.06731118023329,-8.30994273725013,-3.20277891320191,-7.89052176004395,0.667459120840767,-1.13687702029711,4.45199128759567,-3.96408692188178,-3.35673832483216,-0.976783980907404,4.4417754684387,2.12018042580984,14.4823086721083,-8.03036628359023,3.95784571122357,0.0501346068970567,-2.24929054048224,2.4194357681116747,-0.17397123416551952,0.032467546075390034,0.08099069988392552,-0.011697821942708278,-0.6210079672619877,-0.007748375974777726,-0.08184007880480976,-0.0012878202700048306,-0.00956254993230295,0.3743701633742441,-0.10089308442676155,0.018907502899682523,-0.16583211041653903,0.10489286450996378,-0.12926728208400995,0.3314399239165225,-0.001714211622223729,-0.03435065122614801,0.1996640867380954,-0.06474866319011559,0.02085287271404098,-0.05012202555994631,-0.12027192149392489,0.009945790281897243,0.035273730175908055,0.0033143068208779532,-0.38845052821581383,0.23463321245299695,-0.36926725932081705,0.02966456951900172,-0.06081701951390904,-0.16016261871856854,0.3259812698326088,0.27227517754880504,0.18646033021683822,0.26427821995180645,-0.13499909193187762,-0.4268782113750537,-0.327774077339871,-0.20482943184584487,0.6851264320656262,0.22968623329674895,0.2037726319748674,-0.1816425407607172,0.5465553433861353,-0.348436950395019,-0.058237996745170294,-0.4102560211882828,0.07370550923749689,0.17752402370972337,0.26884764623772467,-0.08384566651659316,-0.0159345113145095,-0.4623388995903324,0.34305505172659134,0.18076632632901926,-0.003934157418712373,-0.05419560388225058,-1.1303635432667691,5.10622419193982
1,7.2375541736554,36.0793917324995,34.9199505160816,34.4786776867885,36.1208571078218,22.7356951647791,19.4565141897388,28.6330930013212,22.639712282202,26.6825995444976,16.1392429965112,25.8381014360881,10.2090112364204,12.9948675293865,12.5780289215723,15.0968220760102,9.54088895070812,19.8596943163502,17.2069156910483,-13.7122552849616,15.9963370144594,6.06416347614129,23.1564398764728,22.7412383863639,17.7949950474041,14.4299182081505,12.7608597134521,4.81121530654601,-3.69262147863554,2.59071878167913,-8.46848081652217,1.72147676566646,-1.4038820717979,1.85829297045007,6.21314076449916,7.86228170840983,2.35955253772088,-5.34934661706432,4.42253183735564,4.57194271417073,-4.02022204903218,1.01356857547232,13.8154849608103,-0.602965330175022,-2.59953538318326,-0.0724358283413561,3.08502281892757,6.33528283775452,-2.07187687190772,3.13763818293861,5.10390173749475,11.2021806612751,0.109715650740057,13.3956375584244,0.67371054395463,-5.0876282493801,10.1617512294261,8.52104926608361,4.69615843300046,-0.18306259938772865,2.6783396084506172,-0.5632016581839618,-0.36475077465606964,-0.26781088368329503,-0.012975651847643111,0.12805503157413853,0.08723155837671939,0.11897551347877916,-0.8053252404502949,-0.44262147633709875,-0.1320827639669169,0.16228972927345994,-0.2054480232283814,-0.010895415612058985,-0.012620043782396721,0.5320235928659186,0.007377732065248454,0.08827640214174227,0.0823927147148047,-0.04492461396691988,0.024836522353427922,-0.5043433412172684,0.04915680879611263,0.040506467913819996,0.05734954883567931,-0.3745910683534213,-0.06806855114306702,0.023712527288218453,0.01669550717706738,0.5853556425892597,0.04696862998506349,0.015365891346155918,0.14025606797096038,0.14251593764011294,-0.07854378494374233,0.266650292923169,0.33890331519530775,-0.3861130922081073,-0.016943377236617922,-0.06121250274771327,-0.00961260886196818,-0.3188310374014828,-0.36752108625484864,0.006260520510638316,-0.018105191598889264,0.049188435029283,-0.035177095203078206,0.1096195368048568,0.1480569952782746,0.2219470954905722,0.17126061127658915,0.27761376904846075,-0.3948741330955444,0.002576644214856165,-0.014605862191748023,0.1501666735032502,-0.31249278510088224,-0.022661499767134507,0.4307603686635945,6.005779860476028
2,8.30298830761147,34.9199505160816,66.5337526790286,35.2092226237216,50.2398106298197,30.639669290568,25.0173644606045,37.9004900333701,38.4694177750048,30.0841751406412,13.2043427907894,24.6687446957922,19.5713092459959,20.4165389598394,12.4390714826878,26.5187223468634,23.0223515180282,22.8362338110602,29.7130140526996,-16.3476953898865,4.52094777147679,-6.54611084272419,15.5384193631398,17.3690296217436,13.1945420169879,13.1256355156284,14.0881219261957,6.23527574924942,-4.20548039116859,4.91402160969999,-2.4351565907421,4.24121247317415,0.972512890545548,6.03582940092148,5.09176188541995,10.7082145696237,2.81106984477892,-4.65313386645602,2.90203870279281,8.57955542229921,-5.4994048974353,5.75701486783881,25.569280379714,2.47576104164061,2.37139490423631,0.462760362939986,15.6576113096964,12.7329287917126,12.7037457598105,12.6573303888154,10.1651302434034,25.8834879269943,3.39552300822931,9.31709019928931,-6.08314423124222,-10.4621330733905,7.20266770294521,1.93271066784968,5.5175846453237,0.02433628216658566,-0.5669462435482101,1.6989107989927257,0.21063621528484663,-0.5635646365563274,-0.041160422322487414,0.013577617341344196,-0.033765014754356164,-0.6783379355249732,-0.014611591709951391,-0.11866908128843598,0.403248692105009,-0.14738520298074292,0.003618894611633288,0.06273830097183866,-0.01264600652549441,-0.12124170355241977,-0.09134607686406307,-0.052081815959626805,0.058928625933937176,0.5252103500813595,-0.006057455188046512,-0.2847218156288997,-0.01177132313731732,0.023959466024346874,0.015498701528778384,-0.17781311892171356,-0.039931800382051186,0.49663420336775255,-0.2718044277713055,-0.1464593536676266,-0.05311753035738,-0.05282019472147718,-0.053393449549392645,0.22511373522585745,0.018588407935695356,0.08409162699518324,0.35094920443281385,0.04355019384604821,0.2392357722757061,0.31887285122856285,0.0967898742322338,-0.4170474331503608,-0.357564384086247,-0.16061487404142552,0.0797678356344652,-0.24308641357967065,-0.021025740722012198,-0.017819359744084187,-0.1734068872553232,-0.12220538602498651,-0.4602565261874801,0.13007231289824991,-0.08459625486625791,0.06069278213511847,-0.006795122537314345,0.14020758089046087,0.38740478473828516,-0.00726342949484777,-0.0808371735791091,8.156209455318605
3,9.94381050368689,34.4786776867885,35.2092226237216,63.4651283525955,53.2482059868614,42.2923275533297,29.8531809606168,50.2285558948663,32.8290593263566,30.9111074989022,13.5967293406545,48.8498547549944,18.5053544849236,29.6357419490426,21.6014611064439,35.6879188745767,31.0822906642274,48.9632824131455,31.6148537129334,-10.9067760121348,11.8547866735228,-47.3262804231968,18.7043301620596,27.0789578468828,23.6239407962825,19.0056036436363,14.4241176863946,8.6796576527272,-3.74845484085996,1.1249068349889,-5.19604966818317,6.26228629621348,-0.177772394878577,7.1985276206007,15.9807684334306,12.6445789788547,10.3518477964859,0.863766464170106,11.6291482701629,3.02291280967153,-0.253152357807337,0.457879054693346,18.0262672575348,-2.71968732036918,-0.485889084635015,-0.602350929655725,3.28674148647335,8.2175255928023,3.79403996357387,1.9983522120674,10.5925773650141,14.4083979785917,6.40624352315021,16.4697478443468,0.466434164354723,2.92013522522889,28.6117922642495,13.8599820426561,8.92076144913433,0.078544417032766,-0.3833063521424578,0.22745963573950767,1.6971183242987138,-0.1194972274329162,-0.16358870580425872,-0.0267833098450271,-0.2520153680999908,-0.1531922340210208,-0.024204524723334873,-0.508522354649863,-0.04667778375595036,-0.2391853354315723,-0.49689463625677843,-0.02659953913289826,-0.06107978531340935,-0.12355362787416889,-0.007566397284426394,-0.12173254159372658,-0.09915986955927647,-0.0144953434205638,0.013624384357467142,0.5228714272941629,-0.24114399524614705,-0.24523367057422515,0.028076228217607163,0.32348249938158985,-0.07189669558379029,0.062454175109985105,-0.04181477333124844,0.21959161749648673,-0.4384576899525922,-0.09639358820287229,-0.1329182095222412,-0.5018429678956021,-0.42266210446844743,-0.03190847608748734,0.5351118726177,-0.4361278171649088,0.2527233505789002,-0.3174901614510321,0.3818223336865271,-0.14627825167057995,0.3759134983141366,0.2777962433874254,-0.17669051729079477,-0.13499446322122277,-0.021973533366747452,0.1738108923981611,0.10943601718243874,-0.17779766673129557,0.12192192172356722,0.1621806415011431,0.01123883840564647,-0.007434911949146157,-0.0153646985775049,-0.09883532385489574,-0.1604229263850755,-0.014072100090511385,-3.378533026113671,7.965872730127913
4,24.3714539628461,36.1208571078218,50.2398106298197,53.2482059868614,84.233467766318,54.3195684410026,36.0439616590134,66.8014470962516,37.5173100022348,35.1881501985774,2.62211326989694,50.7333525453969,19.6867888807515,33.9943499808259,21.3061459735734,37.3782580951576,33.5629231075418,52.3829311504227,22.7007330168461,-10.129262586017,10.0841196887805,10.3459306981287,18.6899925751384,26.6703711498014,22.9997082536838,19.7094431711304,18.6631003815812,9.85842505383964,-2.30728628515924,0.231356743878915,-6.85923373641727,4.20513587990441,3.90056061995989,-2.44678303020033,9.66520561963893,11.6609028921433,10.3117150848922,8.33317386080105,4.81160214173508,7.88528552627907,-9.47068210188444,-4.19566197617844,16.6650535192482,-9.28141978803709,-1.14587593951138,-8.33912204799213,6.10243347279224,11.4486129539994,0.876769614003129,4.02966829369381,6.21407882613879,9.39740806562118,8.18628773671584,11.079825390401,-1.02748159978166,-14.9651374110044,16.8236944812059,6.31414391396294,1.0784590995924,-0.01098328523254063,-0.27638655249895183,-0.5614036694568906,-0.12294392118290476,1.8640550721604972,-0.42052397305655775,-0.35602975125693154,-0.33658071196122674,-0.0676689387955342,-0.03553411456212882,0.25025259171692,-0.1390501289346233,-0.1466430312370661,0.044472405978833764,0.08862526688152618,-0.09043079148932978,-0.15768675278853625,-0.20401076073118185,0.4741156063597811,-0.06697466842745141,0.28863910402803045,-0.0718757122599879,0.02376620648995244,-0.0315074435150565,-0.03326670159726841,-0.039803410536500126,-0.24933247627372954,0.32746550802817953,-0.29254200239130757,0.3971695293642788,0.3256839580814488,0.003693221954140782,-0.15946061748128953,0.45676673756774744,-0.11793774208314052,-0.2954993129219448,-0.34278316657990265,-0.3050170692446452,0.3771574656209769,-0.05866752367531671,0.2078342730221493,0.10921943993701992,-0.4111385107246071,0.48326618426134077,0.40830661183807787,0.24919283911976808,0.14324819155954824,-0.22136457552472782,-0.07478352069591547,-0.077711649318103,0.09588084950830127,0.17209002797056688,-0.014162497702484062,-0.060110577212160336,-0.0006310465516503096,0.005228325135264705,-0.009630769482976552,0.04508658712278757,-0.0007520072341064832,-0.7827956989247312,9.177334458671428
5,22.8705617930745,22.7356951647791,30.639669290568,42.2923275533297,54.3195684410026,60.0171526223393,35.1381604970891,59.5848991770553,26.1684707039365,23.2794487861756,0.162781290754902,43.6693358427401,19.6506610921245,19.8050285869039,28.3851937140063,35.6840595899205,25.0457226056244,40.6136391423416,30.3159608090232,11.9624651000542,13.2310083333054,-29.3551059407443,15.8613454713899,19.4574006328172,14.5524627854672,10.4359060523296,7.96176487680799,13.3662867491153,2.01149271437,0.121351749968314,-3.2717970916994,5.55516764017343,0.119431906171725,1.45611651103967,3.81611644801592,6.75606364100698,7.869023305089,6.44268703853865,8.03216740188867,7.72939027534017,-0.203243764989034,-5.4375358661519,14.2496994727736,2.85498988809051,2.93311798593253,-5.64856426304888,4.08850387051372,2.52303675151939,4.10469665418496,3.56416030867387,7.39322635473717,13.9626137764313,10.4373435299989,10.2275424373425,-5.94136303137964,-12.0337524155714,18.1856273225077,5.83077609613789,5.22761084949699,-0.6145880522922182,-0.012759611658414381,-0.04274402244493646,-0.15743776577875,-0.4255612087827286,2.0647284225246554,-0.06350231874077064,-0.7617948985580812,0.249162337997972,0.20069941066787453,-0.18586392222364315,-0.21086253201005103,-0.25242447549991714,0.17951088475690502,-0.008790183149486168,-0.10390008271299161,0.297458419972555,-0.028275813563514194,-0.4932128336771918,-0.11005373742306808,-0.06140372457809018,0.03829246770028873,0.0839130127450446,0.015278944988496692,0.08255196037793004,0.03297717878478179,0.2647812726013963,-0.26347921006240016,-0.0004995901308675101,0.16762910516736018,-0.2453023039991866,-0.06152450697713989,-0.07686631894257193,-0.14232080668055141,0.4571553344051121,0.22158359396945165,0.013376355718609187,-0.49742915525392234,-0.3099282056540276,-0.004871559208039437,0.00738467151572853,0.24652595552749923,0.015759248484952745,-0.4318284972975416,0.5630339003173862,0.17410990569198842,0.17414286834024625,0.04157324789747527,0.05050654555640736,-0.10388049773946535,-0.3203313295085566,-0.022277650520681404,-0.17494155733368424,-0.2491199580423446,0.3475906574864018,0.03505383632035368,0.0159349428067982,0.04794477181444056,-0.05113891310343866,-1.267741935483871,7.746428378442498
6,16.8378015872752,19.4565141897388,25.0173644606045,29.8531809606168,36.0439616590134,35.1381604970891,37.6310538731622,41.0083075572815,18.3161917530452,20.5757662961855,1.92787462029909,21.0227847332261,12.1316470398107,18.7836899659581,15.5115929268399,28.2234181496142,11.3267144378327,20.3432449266403,23.2728569402233,-6.38517318593733,15.059217577051,-21.8559184467321,12.7341164699881,10.1766830547904,2.36613125246627,2.01923971334069,4.48049200246885,8.01181490063186,-1.31890066595421,1.20551136986286,-5.25771627762169,1.77610033760352,-3.32714359701645,-1.13546223139685,3.48968617716832,6.60836965083072,2.73135755836983,1.84470019071421,3.81493209448093,4.05666897174034,-2.73843406834037,-5.30223260412631,10.9033849166748,-4.13425387179428,3.33626859738713,-0.371107636976663,2.50159798414844,0.508664213287021,2.57661589623512,-3.33006704713818,4.55470077428126,17.237834964929,4.20336626488786,5.41612322827703,2.08454570828592,-11.6786768402541,15.8052252362006,-0.276900443257449,0.814353515732643,-0.008465934090478437,0.1359166137196453,0.011584644082401362,-0.024056167589033825,-0.34703575430971645,-0.07559432377481771,2.166340651527024,-0.22518672269990103,0.0028855912336487946,-0.00045194629335149533,0.355378517178505,-0.029646559216369668,-0.07826840427502313,-0.09668317529517227,-0.10428559727036449,-0.23915890944401047,0.1756836228117184,0.19117637749788916,-0.23147840551643212,0.038020363212572565,-0.4420721455794461,0.03610229362538576,-0.17483576356201774,0.1072138308411,0.14808672200195303,0.20284059941451596,-0.26437257786236557,-0.12204452026907822,0.028056541269565735,0.12520030186755185,0.23284273141640643,-0.010536499918669007,0.3609475676101951,-0.018398628332980272,-0.055176552971569384,-0.08960507322347606,-0.15748382932978625,0.01971694351401965,0.1603104362739288,-0.35425014173416725,0.2844658108401894,0.38474140785566163,-0.16525266016979936,0.2570224253327709,0.03115167423774918,-0.3969325633433142,-0.005202627083244047,0.42915797753508733,0.08524160944928218,0.2974022727183878,-0.06912667943141566,-0.7452403462192749,0.21341634405218912,0.17920862101063612,-0.16560540081529526,0.30299534763600217,-0.607840694266771,0.1398095097860154,0.02516663165011206,-3.43963133640553,6.133600400512098
7,23.3573495678318,28.6330930013212,37.9004900333701,50.2285558948663,66.8014470962516,59.5848991770553,41.0083075572815,83.3503127285651,34.4040725660409,31.2122613482318,2.54115659415287,39.724899832805,9.72651171564758,29.423595740305,26.9979355053137,42.8241063112397,33.3613740595891,53.1201421334695,28.2080335070023,5.09078375416011,20.8557481277057,-5.83332362435946,23.9639871051405,29.0360285374304,22.1468447955902,17.6172402802673,13.9168955624188,13.870268668674,1.17615126131944,-1.89823915527107,-3.80140907213688,3.83569963160851,0.827757324182781,-0.709248314686885,1.90583775718589,9.84570384392156,10.1860831944028,-0.456905951177896,3.0522912540041,8.39205743172081,-0.291750297497952,-4.30227928852742,9.48617695593926,-3.16155316275422,6.4315602015763,-4.812611530804,-1.35672232228131,-0.508353651889163,-6.59604489165999,-3.47407984358924,8.0827288344602,10.3256161588519,14.8328309506126,8.5401193324108,0.19793235686666,-16.4594090857887,15.3060197293209,2.34981715546881,0.153438036539572,-0.08318943945880666,0.10011961379091266,-0.03373825705316702,-0.2517537277072507,-0.3410733943248791,-0.7596029706989431,-0.22877953155168604,1.7158403515538987,-0.607678830333524,-0.12274934084257938,0.006761904689164822,0.33199097088143914,0.414087021188075,-0.22698618646006863,-0.1968712014086829,0.27044328010204977,-0.17604518753481646,-0.2510739329617722,-0.14786853848022138,-0.030425478165292178,-0.08985581332723805,0.0033533165980748967,-0.07227790931967167,-0.08114674903454716,0.018036151698357226,0.0811106352811508,0.25886923669439105,-0.19366317753234985,-0.08572300191330462,0.031251349439200285,-0.1032344635370791,0.2100158438909153,0.01105966486132378,0.08959141978485602,0.18606583850659722,-0.3178462339514892,-0.14023673280136695,0.17242359680745845,0.25456808664834757,-0.17326600136147716,-0.1333778354228933,-0.26392621755334894,0.4063189731587074,0.147779953631444,-0.2928660933586885,0.048438259109023815,0.4045448561791443,0.0013107008028291505,0.1747357964752287,0.20381337471781766,0.00010614564948849694,-0.0699678424840902,-0.4301849356808411,0.1729877996893404,0.2211248063739467,0.1633206372736039,0.014434506574871046,-0.13411323261410693,0.08739842699562711,-1.389829167248522,9.12909156096953
8,8.74949600342858,22.639712282202,38.4694177750048,32.8290593263566,37.5173100022348,26.1684707039365,18.3161917530452,34.4040725660409,42.7307668340933,24.6070518679418,6.6202192471998,42.9761938225196,9.87147368067581,16.8459518219067,15.3513908920109,26.733929275085,22.7428395216973,27.0983725849378,28.1355187893493,-1.12500129561241,3.3914708372389,3.61261913485241,12.6676993928798,18.2743016035781,16.9048295661763,14.4163686273991,11.018997074039,2.60770688399179,2.310131228271,3.9354765233604,2.63868877720284,4.89786678192042,3.11520827583358,12.4014789362816,6.70579254640638,12.4049478275494,9.59145451939001,0.102217561741566,6.70058670999821,12.0367458647351,3.6630804721392,4.83008129453223,16.1252831892889,5.57043106603789,3.70940449359278,4.34217964327088,8.14901918784277,8.84050256350971,27.0280644509788,6.59600111227942,6.75172881362411,20.0311790461289,8.17651953346262,14.1520382155229,9.21317197048691,4.23957919327022,11.9145690263942,9.21437399237742,6.01888522789458,0.0010649076016926344,0.12273588442759412,-0.6783129803899896,-0.16210539116038036,-0.07371356185920476,0.2570934478460827,0.0044750946816984076,-0.6064040863664567,2.382010886218937,0.06535085536514543,-0.07720289416476146,-0.439585793524361,0.24941734451246722,0.029327396594593942,-0.40114399937777767,0.15824817410977451,-0.14645133373459673,0.03815011665010351,0.018704387655049334,0.13519190289566924,-0.005962062399679468,-0.017048202967518324,-0.0414393418725003,-0.3224011391615088,-0.059859360863826115,0.025290712736494567,0.34189399037188634,0.3500319981307081,0.07076437805249731,-0.38908155741260453,-0.5392762647435789,-0.1268714710090263,0.016208010826714445,-0.5811525249602069,-0.06197368374395415,-0.24887444839078116,0.1348874763654334,0.050804436485436595,0.29497453143267144,-0.4622467613219365,-0.024973254884916248,-0.02536805941190986,-0.1074349203858735,0.17034292390529887,0.04068231445376238,-0.05257495852132882,-0.06474026804400743,-0.09071221966038391,-0.5484039132600506,0.06185341473027205,0.24514885716935772,-0.043134322945013265,0.1441971981311031,0.057426206400598,-0.3153598597726609,-0.14937583001878751,0.17423315964421718,0.15725844155258872,-0.06936377374966288,-1.2378392217101895,6.536112516939505
9,4.02414796910266,26.6825995444976,30.0841751406412,30.9111074989022,35.1881501985774,23.2794487861756,20.5757662961855,31.2122613482318,24.6070518679418,69.5316591416136,1.2454550266334,48.6282532095616,16.8464604816643,4.92678207746176,-3.38305698678907,21.1890453941097,29.3530214493752,36.4552700394991,26.3057813564554,-44.5687807349708,3.22429321203563,8.43644492039082,-13.149903403739,-20.8771372113715,-27.6196164981724,-22.7146779526927,-17.7149692894683,-7.61656420563145,2.16958234842045,-4.41040591804275,-0.780049113541494,6.07250909953167,-5.07465622810836,3.14124115045871,0.938533383981857,15.5931881099955,-3.76364755560733,-0.493329852850684,2.8711451086306,-2.65099952243529,-3.93805452620981,-0.0715717642389101,12.3964926377047,-1.92840751501385,6.9041291119758,8.68863610579395,12.4444853087621,10.092450108058,2.99084560006538,-1.74260296354785,7.35641358585236,17.3166531856203,9.38147715885095,10.8610172737136,-2.88967494541457,0.587792661052832,7.18863375718472,-1.91944516032935,3.0407686912193,-0.012168514712350604,-0.8205281415374696,-0.01639194782571878,-0.024447338711448545,-0.03535445568166784,0.20554267005036472,-0.0022844998173694275,-0.12820725021930005,0.05892077264500774,1.6777641107166281,-0.14859440035957,-0.5501105050293899,0.036796016622370586,0.2852239062875355,0.5371631690024493,-0.03532649598848981,-0.06881521443814623,-0.40063636439752354,-0.2898864196260529,0.025032017928848665,-0.14555377733094507,-0.004855690592748739,-0.03705483855413839,0.12508571499615156,0.18228385317139514,0.08022226480918287,0.2849851021828412,0.292310293941271,-0.10335126363918458,0.1685338750109164,0.19271958127647817,-0.0029424667705698236,0.2086418566607793,0.2577242855757255,0.13494631160264203,-0.40674149747327437,0.28997586039117146,0.01759397834414764,0.07600669990968721,0.014536935409136474,0.21624882053499922,-0.3047123403984922,0.2942422667932248,0.04401963889476131,-0.32277985988960933,-0.35518881984069667,-0.3783990729670047,-0.14585814051416005,-0.01964426043213798,0.09468656652088381,-0.034471668711822216,-0.021035477942162862,-0.29492834623738456,0.012593577176499057,0.029604224665561032,0.38561024007466455,-0.01841533936614244,-0.06680029111468544,0.017720823842938268,0.670353302611367,8.3379649280633
