,Cov_0,Cov_1,Cov_2,Cov_3,Cov_4,Cov_5,Cov_6,Cov_7,Cov_8,Cov_9,Cov_10,Cov_11,Cov_12,Cov_13,Cov_14,Cov_15,Cov_16,Cov_17,Cov_35,Cov_36,Cov_37,Cov_39,Cov_41,Cov_42,Cov_43,Cov_44,Cov_45,Cov_46,Cov_47,Cov_48,Cov_49,Cov_50,Cov_51,Cov_52,Cov_53,Cov_54,Cov_56,Cov_57,Cov_58,Cov_59,Cov_60,Cov_61,Cov_62,Cov_63,Cov_64,Cov_65,Cov_66,Cov_67,Cov_68,Cov_69,Cov_70,Cov_71,C_0,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8,C_9,C_10,C_11,C_12,C_13,C_14,C_15,C_16,C_17,C_35,C_36,C_37,C_39,C_41,C_42,C_43,C_44,C_45,C_46,C_47,C_48,C_49,C_50,C_51,C_52,C_53,C_54,C_56,C_57,C_58,C_59,C_60,C_61,C_62,C_63,C_64,C_65,C_66,C_67,C_68,C_69,C_70,C_71,Mean,Std
0,419.429689135625,379.981589814837,345.061240613475,323.182299629469,330.129244114299,303.639177187483,249.271977946901,275.388648304391,283.016069218671,304.447735716838,313.266733271254,245.463725605084,255.040461976158,279.066413831871,264.115275024398,246.946172366069,223.881687356487,193.578926857738,5.98496383371785,-8.32740259081689,-13.6420826953029,-17.0355647746163,-25.4525544520728,-30.0964047570393,38.3900452319655,36.035674281328,31.7274211048323,14.777307924143,50.181243524257,35.0570433208841,-51.0101235606251,-22.2146399957295,-7.13397091665533,3.51088269784852,12.299117481365,25.5387082301382,50.6370826683559,57.1737459379044,27.3932207521051,25.1759707692202,42.5008347548337,75.1182628610492,94.2191520283869,101.756250563856,-11.5274788491975,16.0816628434916,46.0019665549168,52.32530416957,52.297681924826,33.2255701600611,20.7651372208429,-1.21999301667162,0.6517867876057637,-0.5585719069738323,-0.09344502366093033,0.047615059159011375,0.2559056432469069,-0.09526768030157194,0.08938479695711654,0.008720579610187016,-0.17588285181123323,-0.159789676060149,-0.04418470246654725,0.0018015975731798832,0.513669928393887,-0.33705523924047737,-0.13534694227169705,-0.007050993005843803,0.008839553311539995,0.03991463064914151,-0.15953526884518004,-0.03950873123045829,-0.15119137077362904,0.006183931305021671,0.12426684383361532,0.2218142126065287,-0.09687805886042887,0.08131328853154106,0.1522781842621716,-0.018086785888332513,-0.08350606367816983,-0.022438873026864332,-0.07198188787180282,0.13537645463681883,-0.09857168401027447,-0.009882692882576427,0.040827136741168266,0.001121914620412058,-0.058258691307198865,-0.22946573714832336,0.33513203998916674,-0.15392984990564623,-0.00238195600760752,0.012478892803530565,0.044635099803563574,-0.09708046895693195,0.048060972056690826,-0.13098539492233818,0.062041802671831535,0.17948097504664787,0.07077508792616828,-0.07866524351655006,0.16792244928052205,-0.17609495546413984,3.6631538523728677,20.479738502618265
1,379.981589814837,405.22739887829,386.268036225312,387.688388329524,410.190690371881,351.871861952016,276.755877814899,288.644020990958,281.92932459188,297.828968449383,321.263221718847,266.949947361375,274.394370291804,290.196175807154,274.551966977364,256.252070927919,221.67715057955,179.980685982263,-17.0212794922171,-32.5307428526911,-39.8858630089695,-45.8284429527435,-34.6068716790596,-36.002404077151,46.0927715048301,53.5565920416785,47.8895101404253,24.6371564335389,45.2133459591419,39.6033554245224,-39.904042864206,-12.0478300885595,2.44455081946014,13.5924985137337,23.006217075323,35.0386197206392,27.1218773526445,1.98011337961878,24.7909051792917,71.2380524614633,57.5355391385168,58.31880878522,105.414232064021,119.244173115409,3.22856491512289,40.0067878100592,68.3000966025516,44.9515226933145,46.4722428379443,23.3994603477253,23.2559660193983,-1.74176615456095,-0.5585719069746834,1.0431487739232168,-0.14685758488873837,-0.061458723492234496,-0.030826116397030742,-0.20008155378955647,0.1608435902029623,-0.10603423089991014,-0.0628012779776767,0.20516575840763826,0.061846745168689196,0.022903897337580945,-0.34142156473887214,0.09811092516178008,0.030904268562678444,-0.014650306798155498,-0.044333887682098005,-0.10614519452279393,0.273943930137751,0.23089421470699115,0.38074061609407145,0.09127885723487039,-0.03691671799215054,-0.2785798907541562,0.22939185259589046,-0.05431669362846755,-0.28979460909994204,0.3061278878846472,-0.08424866260862546,0.0030916744464686992,0.03130139616898505,-0.20917221060082963,-0.10660089582382533,-0.01145963892564386,0.08580817049714484,0.03643732109195202,0.19647953887294414,-0.08009137317087789,-0.20855589098789118,0.042886959272355606,-0.07737835031570306,-0.0023230785964600664,0.05468954707843984,-0.0672191555479966,-0.0878660598992413,0.09367121395712175,0.06757221679233802,-0.06913418650743931,-0.1555800651392557,0.19267132189200992,-0.4330227743918899,0.38018591932318846,2.863416606031208,20.130012391409238
2,345.061240613475,386.268036225312,458.280182762435,458.029316559801,477.715977501621,378.693657913128,275.952777071817,289.401199419828,304.448360020586,343.598990986575,382.796430858773,319.084429659431,316.126739032666,309.727548476651,295.064124314881,277.592185016288,235.813382996253,187.23698175479,-9.29127190006365,-22.3479811721094,-34.2855710672215,-45.2977016969746,-35.4395116800516,-41.3933514347574,56.3659282759698,49.0122544549058,41.3487428173241,16.7995831658458,34.0557644259414,30.1533412161828,-44.6983711196226,-21.0414596345724,-5.9876905414568,8.65607473179802,21.3270996921602,36.6419807554204,27.4025835947202,-1.34197626190699,48.0897797634186,89.2537117807883,67.7705825823459,64.5780078681167,117.660402875957,119.222156006288,7.51889561440448,53.1453151846662,84.3645585326653,49.7051744529213,41.7507114281946,-2.16242870609445,-3.81445378053429,-1.91276082049322,-0.09344502366112684,-0.14685758488886272,0.6864575666765511,-0.37448475205533527,-0.09623962312707096,0.22987789520037064,-0.06184191690423328,0.07315996087069238,-0.08508937837588569,0.08261304213363858,-0.12705445831474865,0.14644749633536197,-0.1761309980235472,0.22103537884197244,0.03839012133653122,-0.10495869806734087,-0.0993620350254765,-0.18397856915863128,0.13611718768126277,-0.038633473710453003,-0.17304259085411466,-0.018824230425751598,0.027772028861127437,0.15074409651172885,-0.18747350648014682,-0.015834692087998807,0.07396600675522103,0.12450649221299895,0.12544876087281734,0.016319612960424883,-0.10863547343385611,0.33752204333171526,0.2399928201474894,-0.24463282770630748,-0.4143063221520461,0.2878204801224763,0.10867708555980315,0.21306639065192126,-0.2928432943338001,-0.016620656553003602,0.12740386876667706,0.06789429469559449,-0.07425211857754364,-0.020345197931923648,0.053811311422069526,-0.024973090762446127,0.05796627892181491,-0.2056889102837792,-0.05388710062145424,-0.020753238002257434,0.13816946344087286,-0.11787415010078685,4.812604090872342,21.407246034051994
3,323.182299629469,387.688388329524,458.029316559801,519.755847696685,549.179953728597,418.709604744815,284.991309646792,289.281758889282,290.428756890174,341.541029847023,381.550848560607,328.703485467499,325.8056592695,319.676329353438,308.024856667012,293.365134461387,245.084895440981,190.274785826686,-6.64496598671305,-20.1461727440688,-34.2095101256161,-49.3280423610048,-40.7878910965493,-49.7266793877397,53.5178479524067,53.2034820800746,48.7272994404401,32.3923951578263,51.4117821525484,51.5565178931378,-17.9567302405277,3.83086922127915,19.881152839679,37.5954024472898,58.4012488014391,80.7106277128182,61.5917716065922,23.869408761872,65.4251878639792,122.995177183414,104.030795112903,91.2334717106798,142.304571251246,122.592920095939,28.651219405276,73.0499905473924,104.175261691745,52.4272629832571,34.15231756793,-29.6163485986048,-32.7780959269149,-31.1755578152673,0.04761505915848719,-0.06145872349071657,-0.3744847520553052,1.4144361925162006,-0.8211260929611807,0.2268401896810866,-0.1603513173912376,0.021471798151064987,-0.16967025647316028,0.07025003112276122,-0.259361197230672,-0.19608589132015314,0.12042434603429464,0.16887553465305266,0.08242910133407375,0.0847448202937727,-0.023485833496258022,-0.16664562852937556,-0.24415172311857972,-0.35193557928760477,-0.05653319263414941,0.02674134680298056,0.008573917775884494,0.0958247339677118,0.07426274630724218,-0.03588860147516502,-0.1481710865470806,-0.02835841563183266,-0.12116128539866163,-0.011886355564125425,0.18047858462108485,-0.3856607395128419,-0.07600197781599141,0.32643115928155547,0.18668272874824923,-0.5157752099090323,0.017773647007646175,-0.1849191108769357,0.5329507707423553,-0.4621149628427228,-0.11741601101371546,0.09514274436219892,0.22281539662296998,0.05281413822025942,0.15694448830348953,-0.36940909406322625,-0.07115191543472117,-0.020207341596545296,-0.13208539570079592,0.2701536413647783,-0.12519354718264009,0.0884481675649599,5.999157167111325,22.79793516300731
4,330.129244114299,410.190690371881,477.715977501621,549.179953728597,624.700863187019,466.521172514774,299.925571170813,313.905677272267,299.631594194399,381.229041355512,417.997817677368,356.616183274018,352.873484743332,350.381185788802,337.297210644623,320.839458855207,260.667890201622,194.126436862243,-11.5364304933772,-26.6487350515566,-40.9115787962835,-57.3523963859934,-48.9482574158107,-58.8321525833472,54.8099662605467,65.1075167888356,67.5879060097732,29.2213638745499,48.4492114224983,54.0774162068732,-11.2712307399067,8.63336004957622,29.4743004165527,46.2853359941931,64.7631546601938,83.4054965069826,62.634555477308,25.5566549585054,68.6998933257893,124.040458308273,110.573682351251,110.466985934178,177.389443581881,152.532480539382,42.8907928497755,89.6351484393634,130.488049930045,68.1642901489697,43.4868322071488,35.5013017688964,25.6094367897932,19.2802479166369,0.25590564324804205,-0.03082611639913349,-0.09623962312650872,-0.8211260929609767,1.309958842601473,-0.6426521303971181,0.24135107721200047,0.01935664594513875,-0.1520826842410223,-0.05814699892489823,0.08111211386973871,0.08426685814112878,0.18594906519468876,-0.26334463134408664,-0.16868297562224704,-0.31740972634758924,0.020045910221552506,0.3710437752260045,0.03513046311094976,0.18204069350821647,0.17074867500091775,0.17851275288769936,0.28026615072030964,0.09965373208792526,-0.07277298613292671,0.07271102555793234,-0.06543408850808341,0.045522179779946624,-0.05490748406562856,0.18004165954484674,-0.2616937036214405,0.20497142198109145,-0.09199468532829312,-0.11747746422321052,0.01819549676158586,0.10240234333435487,0.02484296495193939,-0.07611108314950106,0.03391726372284011,0.2713555917955971,0.07690512580323348,-0.16290178054963353,-0.47041616681913007,0.23822624481888713,-0.21873685426717807,0.1216924719937075,-0.08384514157758274,0.07644360408451711,0.3464132318547169,-0.07864522285044621,-0.1406839001756642,0.06774543468391098,5.75022637238257,24.993816499026686
5,303.639177187483,351.871861952016,378.693657913128,418.709604744815,466.521172514774,427.455815256224,347.847304845572,291.19467349907,241.27872393153,291.347534822577,347.006852443289,293.936499997692,298.715473373815,294.788318827698,280.044924645873,261.190927537222,226.167863620504,184.559889949272,-0.398500847199685,-17.9025291837573,-31.8584604943727,-46.5080923207164,-39.4736505813376,-49.2196878914996,53.9974421101485,58.6276402710348,52.4745964356951,22.0369191944323,40.7576518183753,51.8079211394644,-11.5612482096436,5.22719443494725,25.2237949991479,39.4990906093437,54.5485555163105,67.8030420322033,48.3668292711285,16.3592257334655,41.3094820097247,88.1064798988877,80.4940374105423,87.1721431112799,152.388635527326,183.379963839575,22.4424157936469,55.9562314527546,82.3758607294932,45.7912098630669,44.2226220680858,33.7820023794947,26.1561848882755,18.2442201242312,-0.09526768030189547,-0.20008155378876333,0.22987789519994187,0.22684018968185973,-0.6426521303980051,1.069792032128279,-0.53212742937209,0.0010427718861289322,0.2098468955307537,-0.17765826030895315,-0.02077282848200504,0.14112582118527442,-0.152236557841509,0.3411364609047634,0.018099818504520134,-0.21187059452775645,-0.12925792552661497,-0.17061516647777242,-0.18052043413961796,-0.130443255616925,0.009635866831422035,0.17096058917541335,0.016722112832339563,0.09715460962633962,-0.23577804357900423,0.18398706039579155,0.2367345774227275,0.20200563681776731,0.04291403391937371,-0.10273610005912463,-0.06514679483639672,0.027439587277953686,-0.15668192537359993,-0.0670577273247667,-0.015002051799174609,0.017536516559118462,0.18275321800066824,0.051517320986741645,-0.3011401023386674,-0.1394612445455682,-0.16300697989164156,0.19222941599261034,-0.03588483126568889,0.014568099991720521,0.22370950164714234,0.102913467348645,-0.21110908643000875,0.2648967171102161,-0.21865409617385537,0.02458382856175042,0.15335000872515617,-0.20334379186369222,1.7943831352574986,20.674762761788205
6,249.271977946901,276.755877814899,275.952777071817,284.991309646792,299.925571170813,347.847304845572,404.80933017107,274.801015066846,202.680797509968,230.848217426326,290.090528065775,248.389807628633,248.809904141773,234.735424829626,214.122114542082,188.748402997714,175.276253071093,155.090251012664,-10.7688052402449,-28.0068328860466,-39.365117874746,-50.1457424563564,-32.2516872248909,-37.7710793725908,52.8933650204547,57.3001244560208,45.941816658429,28.9441271439277,46.6004828876579,66.165531736057,-8.5733400454434,-13.4785835215568,-3.16043169095004,7.57477403800512,18.0296739030159,25.2471054770412,-7.47465096464746,-46.3268451617777,-20.1171173548618,35.869845789376,12.0883972706215,24.0533395061319,113.362552998291,227.116325439581,16.7969555719593,32.2788384245951,34.2079541424435,5.27992762693995,20.5650868866196,30.8754706412652,10.2570075365544,-25.8707622888929,0.08938479695658655,0.16084359020372488,-0.06184191690389806,-0.160351317392338,0.2413510772126436,-0.532127429372605,0.5853942148956498,-0.15191195117214093,-0.1506453700170481,0.059119817394150835,0.03520041435227589,-0.00787670007449692,0.05081125737274637,-0.30558898718441185,0.01704014391568234,0.30363287790596416,0.03593580383947317,-0.17623158882394666,0.21615234161572977,0.1254194807935615,0.010529497507721062,-0.13788216291803737,-0.012178838921731733,-0.008366737733725394,0.14598549673162084,-0.14943619072540867,0.02511408799003569,0.11600393902164081,-0.05160013559334562,-0.1409543860153958,0.04991317491121276,0.02239238731805805,-0.03481638103895287,-0.03954313033569805,-0.0680121875019105,0.13844773250015494,0.043046376440334946,-0.16826271114418165,0.1378463689646047,-0.1374240796927791,0.14284127498217833,-0.07881540895521061,0.26813266528565344,-0.30740236058933745,-0.06215793175406987,-0.09814940330587672,0.26842056845012835,-0.10571661837634597,0.024022816148812107,-0.0467305996916726,-0.05139577778136468,0.12307212172346418,-1.1964063384267118,20.119625497783748
7,275.388648304391,288.644020990958,289.401199419828,289.281758889282,313.905677272267,291.19467349907,274.801015066846,310.861080760581,228.409014232164,238.720280679709,251.684822877384,210.290038597483,221.175049984559,225.469767669436,220.562533002885,212.891715344155,192.772836165112,166.129611887872,-3.01238876888526,-14.8257387157892,-19.8376371019933,-24.7415060463922,-26.5815356163917,-32.3038176290954,31.2460632407407,36.7796158280575,28.5884892659993,25.3207490745317,40.9750049245807,38.3423925335074,-44.4048845814428,-34.6364730677121,-25.4126438354806,-10.4646349166525,1.87727903669939,14.2357350911172,28.7998405236605,24.8856263833794,16.5482010010892,29.2149215074589,43.9259340878599,76.2640032260418,116.927036367475,131.236985534977,4.32292898493482,36.0515677803984,58.6696750419073,44.09586423576,37.3944180080003,13.240791126672,6.51005329684174,-13.8420257912283,0.008720579610478195,-0.1060342309002876,0.07315996087070557,0.02147179815077729,0.019356645945470895,0.0010427718862455776,-0.15191195117226136,0.38817914931261155,-0.1566093976647762,0.11640419609955614,-0.07861627040380569,-0.028791612089014717,0.13718898069075253,0.03706977832723655,-0.03526519947106203,-0.12474794739251081,-0.04786966250395541,0.00761987005287015,-0.1025832271489519,-0.03635229854114905,0.054818621432335464,0.04522744115511256,0.03383033472618381,0.1280684201240103,-0.013803155422985987,-0.2098389225178492,-0.012464810347598793,-0.19464070301875322,0.16167292350853932,-0.050192417967546164,0.0649266218373204,0.21343279222625725,0.24288909131762906,0.0228074499077108,-0.17497133457765426,-0.09381678663054634,-0.06435047950762517,0.0979959631342091,-0.05077868341795053,0.2500422530857393,0.035416675116975764,-0.0724486847641518,-0.13339340680133968,0.1426098872192179,0.0048509593084601725,-0.16911606835016862,-0.13216616195051606,0.03605440436445332,0.035138300802695435,0.14670890072915366,-0.10313879845755336,-0.04756125445088034,-1.3312818336162988,17.63096936531232
8,283.016069218671,281.92932459188,304.448360020586,290.428756890174,299.631594194399,241.27872393153,202.680797509968,228.409014232164,287.833561648415,319.193252289122,269.730978894337,228.236917409056,225.010382525517,220.182568910299,206.441121309319,192.326225114065,167.748859077636,137.137261783803,-24.7127785788192,-29.8863924248709,-33.191072558831,-30.6952917648628,-15.5564475273783,-12.9105119035569,51.3656081423922,41.0397564438502,36.8995338696798,12.9461875097239,29.1964937460772,21.6998835329992,-44.7843683690021,-25.0140978988612,-15.9247391565878,-9.41402586543144,-5.24432391257266,5.94799343230417,5.2309665927912,-21.1516705293019,5.78964017520958,17.8391771525049,-9.48969960318185,-10.37959326342,22.7834470664564,33.750708498827,-6.9332330793551,23.3205115575978,44.0864890486484,22.3848384473496,18.411914652281,26.9644507546257,26.018770010329,15.6278974764138,-0.1758828518113895,-0.0628012779774165,-0.08508937837598657,-0.16967025647257628,-0.15208268424178892,0.20984689553098845,-0.15064537001695671,-0.1566093976647867,0.8507645303369645,-0.3800252530891993,0.20492855390544001,0.0870032527979479,-0.26676792793377785,-0.021280971407164704,0.0704688713723553,0.20747322455185938,0.053627441277021466,0.016929670675397822,-0.028941028127488142,0.02956140478223167,0.11485484176084103,-0.1190244126538354,-0.09655571454782604,-0.45112774458058746,-0.14881710263590264,0.46296251108109854,-0.010054486938116485,-0.47321338215980024,0.11783038051067252,-0.06478212978289195,0.16508602691264596,-0.13790120706928616,-0.18807210201176058,-0.026611198721911002,0.20837394270507079,0.1882279564788758,-0.17927881870038195,0.2003691308170566,-0.2526206101328572,0.0637154458235182,0.13405824003554478,-0.10402156862262735,0.08631597611037285,0.0010373801689268708,0.03453315339648584,0.08376458643957524,0.0688070769246807,-0.00893303271485635,-0.032855644991979606,-0.08515457895652963,0.1448613974631091,-0.12159296912423195,2.5799000188643655,16.965363587274354
9,304.447735716838,297.828968449383,343.598990986575,341.541029847023,381.229041355512,291.347534822577,230.848217426326,238.720280679709,319.193252289122,452.311288172346,387.789338285965,305.95888442611,288.490233366405,276.460732519489,252.796720836539,227.954677536031,191.291939757333,148.586353002539,-25.7102447650685,-32.4881743222404,-39.0566280379268,-39.4383894906811,-24.4882025616101,-26.7047435264542,66.0686233782249,60.1136806535459,59.7231545639082,1.60182371860027,32.181406086123,19.7132091788071,-57.2709228875948,-38.3195481037288,-25.3786388739917,-16.7963301531507,-9.44713826013891,6.60031682820464,3.99113420119429,-25.955751216884,8.63376448662888,14.46390814283,-3.04873527669458,4.67644222967132,53.7734094612105,77.6302495452989,4.02142468401129,32.506366807827,60.5702810723999,30.1189455235374,20.2120540196835,97.4335901054687,68.0185908865315,32.1126425054879,-0.1597896760602284,0.20516575840745918,0.08261304213341453,0.07025003112229718,-0.05814699892413115,-0.17765826030929513,0.05911981739390455,0.11640419609975189,-0.38002525308927,0.505199479915066,-0.16285609455923686,-0.1731631909287169,-0.006709322315492949,0.1059561421334318,0.04294243688303434,0.04425843180036132,-0.002582248543703355,-0.06812181832267475,0.09494309398346575,0.008635488577254513,-0.07730808184090922,-0.07726247279382771,-0.09676936898573459,0.24284418888026255,0.14751641457726872,-0.329385199465844,-0.25719416038986886,0.15156785076957222,-0.05111481043118467,0.15907457378515455,-0.0036454359081418376,0.12478571854133774,0.2451833378348996,0.05880433082479253,-0.14242704406623752,-0.12001028121173254,-0.10430932393305044,0.13277314737786947,0.0031580611454433503,0.14147401360304715,-0.017168672232752365,-0.0023807415863754096,0.08312263551343949,0.035073137459239664,-0.061179639769798316,0.06537921921408477,-0.2720205553119567,-0.16131306963665198,0.06797158948332775,0.03918264146531334,-0.12176232179473734,0.16563461221546247,0.6012969251084705,21.267376146867445
