,Cov_0,Cov_1,Cov_2,Cov_3,Cov_6,Cov_31,Cov_32,Cov_33,Cov_35,Cov_36,Cov_43,Cov_44,Cov_45,Cov_46,Cov_48,Cov_49,Cov_50,Cov_51,Cov_52,Cov_53,Cov_55,Cov_58,Cov_59,Cov_61,Cov_62,Cov_63,Cov_64,Cov_65,Cov_66,Cov_67,Cov_68,Cov_69,Cov_70,Cov_71,C_0,C_1,C_2,C_3,C_6,C_31,C_32,C_33,C_35,C_36,C_43,C_44,C_45,C_46,C_48,C_49,C_50,C_51,C_52,C_53,C_55,C_58,C_59,C_61,C_62,C_63,C_64,C_65,C_66,C_67,C_68,C_69,C_70,C_71,Mean,Std
55,-1.91915172050833,-2.75118778493209,-3.41372331654226,-2.23292802662161,0.346592649099095,-1.49880117341063,-0.885834999448803,-4.08934020681705,-2.39779155636834,-0.705062492072522,-0.936595892400878,-1.73351257086928,-1.76177367410229,0.296894534021576,3.68371327359244,8.46907046340903,13.1515141862069,18.9205194273392,24.7869951195035,31.4698204498986,27.3782429028364,23.0161506946568,18.7685230631,15.1615043824699,14.7018711002009,14.1429629818754,9.29795642586574,7.14663264980755,5.18582860900346,3.78937227807373,1.66128945129457,4.05881846434967,5.28974923610775,2.74220700361322,-0.003371809213740975,-0.0020664230491963297,0.010936178996192286,0.049424565714727454,-0.00561680855519152,0.030115930474161532,-0.014453824166296838,0.17360189755530894,-0.12299543247223743,-0.1801755964353846,0.11766256441069116,-0.008021245852227642,0.021558058612417597,0.012015781754719112,0.01139554325970499,-0.00890955853684661,-0.060650777581303474,-0.13419400088301978,-0.6675370108464801,-1.5113833413890874,4.192536809451805,-1.5861071627001944,-0.4532942683688615,-0.029341584702841633,0.0033684990601216564,-0.01800803332208871,0.012385614901400338,0.0042358437469914145,-0.005785975227452312,0.032663026527312934,0.01806749403513838,-0.03393321349910013,-0.02753061465627011,0.03268348113544682,-2.456369047619048,5.231466611079193
58,4.41114202916083,4.37070767190605,4.46469042959783,3.07577707284168,3.4923672143812,-1.14160357358757,-2.50372888766756,-4.68184175835662,-2.45779066217082,-1.21080942669995,-1.69632394216106,-2.21251977163576,-1.83765396950758,-0.16229137170865,3.0921291253542,5.88305603776189,8.52342382097005,12.3865073461451,17.0974756214244,23.1475690083163,23.0161506946568,22.7219427437642,21.6471892560352,21.0571077708824,20.5575588919943,20.0263383273845,13.6045974632551,9.7828453213302,6.15410896365552,3.21389010484162,1.91660614301879,2.52596320506354,1.89974010025492,-0.981219529572263,0.029320071031477164,-0.018763586173350187,-0.004104212177139319,0.008225159518797922,0.012578172071071536,0.049791617320143436,-0.10474822333011811,0.48342168437006944,-0.806608811220649,0.25163159334792856,0.2679213368467795,0.013530527055276208,-0.12733496466378483,0.03567379391438617,-0.023254506398471195,0.009152295717610023,-0.024313488319419027,0.07155737597548374,0.13404332374544373,-0.0605411548163736,-1.5812789612304714,3.0004607855053314,-1.5803865830544377,0.1998263155780282,0.020376238810298583,-0.06739690515023421,0.020716047460471468,-0.023676555474148157,-0.0698491893815186,-0.013119001798816384,0.017366264726789087,0.003286968305036824,-0.02408172611227135,0.012184704231008816,-2.420714285714285,4.765704852775104
59,8.63851434344865,9.5212035678715,10.5032842448272,6.91950003190342,5.52898226331503,-0.579749835116079,-3.6303116882324,-4.67365765897206,-3.01720238406502,-1.7140265189238,-1.82559079074418,-2.50748767655243,-2.20407269557166,-0.830439842091289,2.44073524025701,3.45308339152379,4.31360024666449,6.54914058329679,10.234367251471,15.7428317907709,18.7685230631,21.6471892560352,24.1703878907166,26.89411292884,26.4875676595105,25.3638280499304,16.1647461831254,10.9831277533771,6.04646738052963,1.90377436913778,0.829516451715525,-0.341221911999188,-2.99526915437206,-6.30389700819208,0.019603142033983303,-0.028692599555070662,-0.126023208118432,0.0611405201197087,-0.005927956173192591,-0.02034902009151152,-0.07836996685530477,-0.06959415033572959,-0.013354556737482525,0.5999420958198697,-0.18508267513596405,-0.06520453823120365,-0.004540056619056544,0.01371933206917398,-0.051738754978466556,-0.029577528427622974,0.05456687667494427,0.21015100259157965,0.22084890309569977,-0.0443018509858724,-0.4275920365848264,-1.5844029745334207,3.7048849268235378,-1.4199293422548385,-0.30711635637474277,-0.0003126270311166597,0.016822542162055962,-0.015500943745633298,-0.07485651238159176,-0.021028793936799805,-0.010303466805137737,0.033508125888811455,-0.00022332082510279343,-0.014384496061461118,-2.185059523809525,4.915321748442987
61,10.0613172995816,11.3665354792701,12.7329142744172,7.73889003904177,5.33481270996383,-1.18599204138205,-5.11104032541228,-4.56213278971536,-3.00924803614841,-1.27408867025989,-2.07325505733941,-2.90014632862373,-2.66350868101001,-1.571003436853,1.74551427949899,1.12182073998226,0.364013213502426,1.13996143808187,3.90316415145027,8.99434567047786,15.1615043824699,21.0571077708824,26.89411292884,33.2851145597128,33.1631032541194,31.8485517214142,18.1765399563109,11.7599874102156,5.66043216897924,0.471419915215004,-0.539196911338884,-3.37479377983023,-7.97763913900227,-11.6263471810542,0.018736428664664063,-0.022953897029474164,-0.13616758233881246,0.4254219227245563,-0.24391382026169386,-0.12193483768690604,0.33356978923791314,-0.2445062456537591,0.3432344106926401,-0.31886735996589227,0.13466363236506756,0.060870801005496175,0.05457022718131011,0.0217189728567783,-0.04715982476228636,-0.18107049199949693,0.14353050292073763,0.15246921881989176,0.06147431788870391,0.02620440117849418,-0.027733678597315653,0.20192409577524215,-1.418194129984783,1.9648071364860995,-0.905187420391619,0.12312200320095679,-0.0044500430159176586,-0.01320539183340022,-0.017931710962566978,0.005289002057376759,-0.09622604109614814,0.11407301302393551,0.05685600147640391,-0.08018675214240692,-1.8938492063492063,5.768458594781865
62,10.7147448814685,12.5395071640978,14.430198225818,9.77091316377904,6.9209827736196,-0.690348555086316,-4.42102997069002,-2.97551788291276,-1.44653821461968,0.399785300859711,-1.00037121811332,-2.24031186266178,-2.4132559460713,-1.44456225747984,0.989760857846892,0.459506946141799,0.143686230644024,0.910523754812874,3.40770947764282,8.48530884353423,14.7018711002009,20.5575588919943,26.4875676595105,33.1631032541194,35.1412285480524,36.0897961976206,14.503234582828,8.60322094503686,2.93303603405801,-1.8753312755255,-6.11507491779988,-10.239598331671,-16.6102189926311,-21.961903890116,-0.028973513001953496,0.027761250892334315,0.14712049917870546,-0.31117244130889876,0.16024862058551181,0.06622896582705094,-0.2935387166552488,-0.03244067399890474,0.4475447811799812,-0.3117504663831605,0.0024849395515104218,0.015134136027313205,-0.06558272794802632,0.012691841411542847,-0.03800912704989655,0.19788514595634105,-0.042122379461775106,-0.11321008874548526,0.012371111602072153,0.0999249068633348,0.00040492550312150197,0.02518689236613144,-0.30459563955299174,-0.9072413478310009,1.718201186186734,-0.5694362886205807,-0.05030609100303437,0.04301098311599181,0.0980800626399062,-0.04509430394528507,0.09370161824034105,-0.18651859752923586,0.10711643447177768,0.00925829373482855,-0.5243055555555557,5.927160243156276
63,16.7544282284309,19.1472959623848,21.5900229980702,16.6066447090968,12.4235790356584,-0.167670857789725,-4.06239020271366,-0.875057672499261,1.65056485365341,3.2038313578462,0.429358345745737,-1.41804580151749,-2.43023016009732,-1.33028738262991,0.417126633023887,0.069128491078288,0.249981131588725,0.844588333707583,2.82572865448979,7.75718470577319,14.1429629818754,20.0263383273845,25.3638280499304,31.8485517214142,36.0897961976206,42.3918965517241,15.2534438488913,8.56457190069965,1.87863124804558,-4.12213856441653,-10.4253464061496,-15.4431147257949,-22.7674699334488,-29.3362621191862,-0.014735544365996226,0.033744122792894335,0.011916365686847551,-0.07429012724221296,0.04014269752575058,-0.009473319761390039,0.22878516478155103,-0.0045584542349384125,-0.30997224483494723,0.049137421950699214,-0.11262724123266475,0.054967150670860346,0.04571725972763822,-0.06967211780626593,0.027311091609451235,0.011197150686695207,-0.1070511345244487,-0.01482926719285919,0.04660034031923495,0.019758177775707306,-0.021389443724274922,-0.07299267216089872,-0.002722647836245784,0.12270199606776741,-0.5682123781240221,0.606285431036067,-0.020461910827314116,-0.04296997467531615,0.06149469290931304,0.04912304704138617,-0.05438698877677996,0.06787849473994348,-0.09261667881971984,0.08630140260017476,0.1833333333333332,6.510137982541087
64,81.6152738683324,58.2571853291308,35.1148775937323,20.5914066429151,7.56904761245805,-5.74455063636146,-4.64078927419256,-9.07321801984221,-5.8974864032451,-5.9482591825166,-2.35073597190338,-4.6078181772399,-7.03628320804654,1.30641094820565,11.7412794925696,8.15601097696997,5.66712575580439,4.53545730941164,3.43141017498268,5.407937367974,9.29795642586574,13.6045974632551,16.1647461831254,18.1765399563109,14.503234582828,15.2534438488913,211.621161318646,137.392899903292,63.7962235864056,-9.5397426162594,25.4251085212142,66.1949492226289,103.052000508107,141.329808333786,0.00777176625462803,-0.010102916010721486,-0.013730629939306667,-0.019538415009317835,0.0894311883885007,0.04894065990760133,-0.028587425104935758,-0.09250585586942642,0.005464137604098023,0.04867270542845704,0.0268734490028065,0.10986417607692024,-0.06069197602379035,-0.0699071468140839,-0.026618280767282086,-0.0002800177076792938,0.03152800459930917,-0.014685222353197802,-0.025314677082878864,-0.02392793251881383,0.005748551469430603,0.019015470029661547,0.005153975921188485,-0.008681780569911916,-0.048972769551943275,-0.020453429691108374,0.8087689071935187,-1.0097041926971737,-0.17579433760757443,0.37227352313806145,-0.0043114821778272115,-0.0017457257508840772,0.07540992021041865,-0.08688069696900316,3.441388888888889,14.546860875070134
65,57.8657583140688,43.5049925878355,29.2475639531837,21.6792900837483,15.3994161327438,-4.62521998841284,-3.43145294465372,-6.68234433088403,-4.28941502161423,-4.39724488284821,-1.87106147544257,-3.84794020784043,-5.98242811579803,-0.961988195833826,6.50721934180082,4.67876468430105,3.68463427026454,3.71589450583279,3.33251158001274,4.80927157648814,7.14663264980755,9.7828453213302,10.9831277533771,11.7599874102156,8.60322094503686,8.56457190069965,137.392899903292,92.3320192415271,46.7749840472271,1.56558534140897,26.3887264503867,49.2579725260154,70.5378287650366,92.6108431344824,-0.05558418108042555,0.00014872485877585678,0.060303562154647355,0.016425706770737892,-0.12480340445130639,-0.06950479885797395,-0.020385828553479996,0.1541646665492658,0.00892982050847782,-0.005945545901601333,-0.03992204544120983,-0.021956952659965907,0.05794590809405931,0.08248604212427206,0.06907175346115518,0.007659464148899812,-0.008421308305194351,-0.03751764052268596,0.027655898947307345,0.050273737595661165,0.003096327432742394,-0.024481307376014838,-0.009538062329972613,-0.0036639855823331776,0.0420740338018589,-0.04551605370480865,-1.0093686582349306,2.254397494415407,-1.2834685105369965,0.148665307181931,0.06659766339650675,-0.006610885278427433,-0.12533609360384462,0.05722935923978313,2.0258585858585856,9.608434796652736
66,22.5050825137571,14.5982751865991,6.66045666695056,3.1278004918778,0.645639108529377,-2.9060027770068,-1.88307951509575,-4.01527209604458,-2.45056824000077,-2.5694478300835,-1.1648650574616,-2.53116805933793,-3.92788394369046,-1.80580779100763,1.79585771412932,1.62341270792795,1.93233029419228,2.85055532451721,3.2520291600844,4.38798836051967,5.18582860900346,6.15410896365552,6.04646738052963,5.66043216897924,2.93303603405801,1.87863124804558,63.7962235864056,46.7749840472271,30.0870046263312,13.7458916542322,29.4201690104579,34.5155196833599,40.6357402260445,46.6584551458386,-0.0059861430088261865,-0.0033144440751208476,0.008347497047349082,0.0158055477263928,-0.020826284414472113,0.011066447800127333,0.0505903659450789,0.018438348181668014,-0.026698576342705185,-0.06178134629905555,-0.018645493702249643,-0.3087185759386298,0.16580269500285746,0.02373070001974762,0.0007362629312632887,-0.01393596598468499,-0.06981173107561023,-0.007322802989010337,0.08172520729202065,0.020122538971777716,-0.002617159943749982,-0.0407232709971193,-0.045825145132208395,-0.017707446275251063,0.09116529981678911,0.0617557453694163,-0.17538312202658154,-1.285784117353314,3.128935323409679,-1.4291667888362045,-0.08140949828334945,0.03034049512019879,-0.017039287715680716,0.03406222620409394,0.2603282828282829,5.484250598425571
67,-13.2992143411615,-14.8675313267172,-16.5805420283547,-16.0817015423916,-14.7041672098351,-1.33719200180503,-0.5419163916731,-1.65025850222655,-0.964326174965957,-1.15590878815276,-1.00102318246552,-1.7530138140511,-2.05196551897888,-2.78017086575749,-2.9740004815788,-1.39018945149245,0.316034574926221,2.23164420141569,3.49970568826427,4.39805018634734,3.78937227807373,3.21389010484162,1.90377436913778,0.471419915215004,-1.8753312755255,-4.12213856441653,-9.5397426162594,1.56558534140897,13.7458916542322,26.7322224887327,33.1452367730293,20.3002796417822,11.0623065048927,0.807477492710162,0.013735683902839328,-0.0013686863714203019,-0.010330382486774509,2.6576735446309842e-06,0.046657089464101735,0.011020631621768048,0.03650971842426441,-0.05977124148108492,-0.014777024657462076,0.010643582115361833,-0.06751477654788822,0.3109174825403954,-0.14700260378576427,-0.05425715054004196,-0.034558834731031024,0.03630685055600901,-0.019961167915046187,-0.008524791033293433,-0.10223724442089283,0.03383645009037506,0.001587598285334087,-0.013738579666253555,-0.020176490325065684,-0.005510603913663426,-0.03896599046100333,0.04565056723840518,0.3753665081613367,0.14746960669702852,-1.4314512680084044,1.1311633916443902,-0.12310344903946237,0.037764689488049126,0.033693359987854096,0.00016993398313586833,-1.4052020202020201,5.169354165534867
68,-17.512076429076,-24.5911421009586,-31.7034767819495,-34.0145631869674,-34.9801574931847,-4.39340866680485,-4.52910445457788,-8.42590990415538,-6.08941179898416,-5.61620549242857,-3.91732549245892,-3.9594980440498,-6.48400483499779,-5.02857195004896,-1.88906403570928,-2.28313564502085,-2.04703868273719,-0.187887504401788,0.975310128109015,1.55348492821765,1.66128945129457,1.91660614301879,0.829516451715525,-0.539196911338884,-6.11507491779988,-10.4253464061496,25.4251085212142,26.3887264503867,29.4201690104579,33.1452367730293,108.926263945167,104.154304663998,99.3837069427622,94.2414803579861,-0.03086477635124791,-0.0010998231333978503,0.02389170831152585,-0.0292457575037837,-0.00019782359038170014,0.0022447997814253654,-0.053719425903737426,-0.013862734211257303,-0.007336072445821206,0.047284031274851174,0.08793956574903937,-0.153693436396206,-0.04762988380859764,0.08139220310760673,0.08167732654513293,0.029427131396303666,0.02788383115967238,-0.040740902470262456,0.015969853553391235,0.012500190173030447,0.003518871206520685,-0.0001701648970102041,-0.017407568594457534,-0.09748313043051472,0.09312101505150763,-0.056293127711463574,-0.00570029635122011,0.06590854855000979,-0.08332126751951575,-0.12334668372583227,0.4772377137841232,-0.44597118877815733,-0.023171354267208736,0.09374157158444313,1.4883020683020685,10.436295508712206
69,0.960334619167602,-11.7125639361527,-24.2410257144254,-31.8108696436607,-38.0867707318126,-5.00292871433802,-6.19830024300187,-11.7644166203325,-8.09265356138751,-6.4211156752764,-3.72550574085931,-3.45087511375277,-5.46823558218551,-0.860506207743247,6.02855794393691,4.17713569993225,3.00857843491336,4.1626581576316,5.40562928276565,5.7141559133516,4.05881846434967,2.52596320506354,-0.341221911999188,-3.37479377983023,-10.239598331671,-15.4431147257949,66.1949492226289,49.2579725260154,34.5155196833599,20.3002796417822,104.154304663998,124.922492332079,140.724694084428,155.436977034126,0.04850351396125519,0.00029340318813682976,-0.014150967827467416,-0.023178777447058433,0.015792881587319174,0.012367169269394906,-0.02552415132058349,0.05957756976076394,0.022919090974661476,-0.07350635696509361,-0.07006281572537214,0.1740325322995052,0.26890683398196175,-0.19611234750849396,-0.043972708625491914,-0.06270582112248671,0.08521177821265566,0.04054096205139656,0.048931823885299985,-0.037320522926049884,-0.0118738222917788,0.01608318905977978,0.04296031070018594,0.11481304539591936,-0.1865524391836886,0.07002753555192988,-0.002311342743653678,-0.005224517769236848,0.031326779038178175,0.03808081402656175,-0.44617658360254775,1.0785205997424934,-0.7179244287116101,0.12335926392762532,1.8445839345839345,11.17642574046277
70,12.8944335906527,-5.61076871705376,-23.7414144878845,-35.516328415953,-45.838212041802,-5.1519596835299,-6.91027782043511,-14.2498147025639,-9.34343603608258,-6.85816832588195,-3.25396114753898,-2.00107020831451,-2.92149946748551,3.70064082363449,12.7275663672681,9.73580459901659,7.66398779699179,8.14674936077565,9.20863330877323,8.80003039172378,5.28974923610775,1.89974010025492,-2.99526915437206,-7.97763913900227,-16.6102189926311,-22.7674699334488,103.052000508107,70.5378287650366,40.6357402260445,11.0623065048927,99.3837069427622,140.724694084428,177.413423995308,211.434436661256,0.007551402815209191,-0.007341828806140456,-0.024368588406377605,0.06705119045889128,0.0010935849811703569,-0.040467445542094894,0.07307594317006794,-0.02958739255459223,0.014916685875180287,0.1046231585739775,0.04322919124892186,-0.08494260550150426,-0.21475632423207158,0.1925131502743151,-0.003492923970720039,0.022695351844400566,-0.093210726617103,0.06062322785374285,-0.019343294427820096,-0.0792082641112545,-0.020937485596246395,-0.017762036839261,0.003420548417376935,0.0593000452177372,0.10629810000657178,-0.09179214980479296,0.07692814174167113,-0.12270637054911625,-0.01750820403200438,0.03365833478244357,-0.022283911428332328,-0.7189636818382596,1.5483271041214146,-0.7601283675733748,3.016328763828764,13.319287668464396
71,32.5509608932467,9.07519419394725,-13.8538354605191,-29.4872441356335,-43.4490078657279,-5.32960543216077,-7.50331814527765,-15.5233535177853,-9.95013542231471,-7.0354167078326,-3.04490868505625,-1.01523967571767,-1.13150448485279,7.72860706535489,19.1801075577041,13.9985708925449,9.95197496167129,8.45918385958581,8.48250517580959,6.57301773141497,2.74220700361322,-0.981219529572263,-6.30389700819208,-11.6263471810542,-21.961903890116,-29.3362621191862,141.329808333786,92.6108431344824,46.6584551458386,0.807477492710162,94.2414803579861,155.436977034126,211.434436661256,265.824090959922,-0.035844202443707514,0.013019919813212792,0.01736098483763296,-0.01211120795176567,-0.014164455410896481,0.004672591736218148,0.020517112879548324,0.006685881160683663,-0.01871916117409368,-0.07608304031961226,-0.025916050661822,0.029273174540253643,0.047956808575747675,-0.08409957547598937,-0.06173798359957164,0.0219949685353839,-0.01783551033558726,-0.04257777796603969,-0.04772383587154829,0.09472041766613236,0.02108392214785818,0.003115789473258858,-0.019000298679092986,-0.0804205139550713,0.010088659612527289,0.08458484204179545,-0.08756614359754303,0.05556384377799235,0.03469764380878712,0.00016315028401875316,0.09411007063410329,0.12341673394234262,-0.7603633010067055,0.5752318128624254,3.8263672438672436,16.30380602681233
