,Cov_1,Cov_2,Cov_3,Cov_4,Cov_5,Cov_6,Cov_33,Cov_35,Cov_36,Cov_37,Cov_38,Cov_39,Cov_40,Cov_41,Cov_42,Cov_44,Cov_45,Cov_46,Cov_48,Cov_49,Cov_50,Cov_51,Cov_52,Cov_54,Cov_55,Cov_56,Cov_59,Cov_60,Cov_61,Cov_62,Cov_63,Cov_64,Cov_65,Cov_66,Cov_67,Cov_68,Cov_69,Cov_70,Cov_71,C_1,C_2,C_3,C_4,C_5,C_6,C_33,C_35,C_36,C_37,C_38,C_39,C_40,C_41,C_42,C_44,C_45,C_46,C_48,C_49,C_50,C_51,C_52,C_54,C_55,C_56,C_59,C_60,C_61,C_62,C_63,C_64,C_65,C_66,C_67,C_68,C_69,C_70,C_71,Mean,Std
39,0.224307583868586,-0.512158164887684,-0.19110633503081,0.502649393818095,0.915839350748251,0.831663633031402,0.764192764162215,1.7889778041537,2.86033238371675,3.48452082458306,3.80292046663032,4.71616091954023,5.67814094760958,5.87958555297487,5.3630251293316,1.22370225578234,0.416577914127905,0.269733197194508,0.5997540722747,0.858496547690315,1.10833963532415,1.62225310972324,2.36401016133815,3.11608951978338,3.91407362726088,3.06795960509084,1.30087913884094,0.211313157695317,-0.935651246245174,0.544791527440253,1.97971374236579,2.19857094963293,2.62430790632317,3.32523427868364,3.88539102515485,4.92378768456127,6.17944963745783,7.44462914488145,8.60382597364767,0.030057416379840378,-0.0011812194893847986,0.09978862990255234,-0.1365483830117064,-0.056130094838049385,-0.014509436733538569,-0.0183022891971032,-0.02572454555919205,-0.18021074950201815,-0.3231862211013589,-1.6214167185505082,4.734030924774918,-1.2349422857615289,-0.9131659144821698,-0.14174582740240632,-0.10725862136907831,0.07850757445564169,0.005682256611367209,-0.017415833807625077,-0.008547623485588374,-0.015158038416863901,-0.006655261257028514,0.011170173646853687,-0.01845167026819245,-0.05992111521374153,-0.0003100913793811956,0.0009561701908453663,-0.03038662516197998,0.021281249932182306,0.009360517690692656,-0.005471885555301878,0.049184291465867884,0.010699231950756442,0.010323148112654121,0.010959874744614344,-0.011337038161191632,-0.016241004146308455,-0.015180995561122405,0.027285854288543222,-2.5733333333333333,2.169368783665016
40,-0.140108129811846,-1.05272157640997,-0.652121873525532,0.217808605336237,0.740110225447114,0.710331261933141,0.689679273081629,1.76931587835856,3.32205363247469,4.19842633014532,4.29404587581313,5.67814094760958,7.20981609195402,7.39542631600919,6.69463316613077,1.32926668009501,0.379140529737676,0.0633595020150911,0.507023736841945,0.862757909223726,1.2232600397581,1.83177985904941,2.61791260406282,3.33027818272801,4.1727964908957,3.34231324811551,1.43950625360265,0.197999942056392,-1.15893960091332,0.561964993571531,2.24560873941057,2.46449082216145,2.96677004531767,3.82538956059277,4.50130691572788,5.78836853944515,7.31525089286825,8.80816138675596,10.19954075466,0.1262068141804047,-0.12993313989702365,0.06706457129874385,-0.07126264766526778,-0.02841139354739184,0.01015955145189949,-0.0311805284769531,0.0651899069141011,-0.17588669000935972,-0.5962084451060611,0.40829618395751394,-1.2345695686777776,2.999746019766448,-1.4151206244030154,-0.18527284074106418,-0.06473076435394436,-0.27602796715179295,0.39593736677018837,0.09000070972052533,0.01943660010103519,-0.058488855754366104,-0.13409924393144432,-0.23727611504147086,0.15902329470930776,0.10168512953552167,0.010208116408406673,-0.13181513751762972,0.0021488140533901007,0.022412362048844333,0.007148809301186313,0.0002813034096188539,0.0306635575455981,0.016581981822837693,0.01203549244532557,0.008805394019956819,0.05004202185383128,-0.06168171003439549,-0.04051681081497543,0.018693134333126808,-2.1199999999999997,2.6832473035398774
41,0.992890201912226,-0.269911226020494,0.082160974804674,0.674460623079369,0.886579757027923,0.468027792016596,0.159901051167299,1.22670489921941,2.70730055663686,3.81363219295275,4.47460121657436,5.87958555297487,7.39542631600919,8.04405363984674,7.5185096264473,1.09894530546236,0.501958835225105,0.351107228176455,0.805621608626758,1.1602419471002,1.56679658689714,2.1612372314108,2.93126547981253,3.79954280191654,4.87221659981997,4.2113925106056,2.11152958638444,0.614731613201184,-0.826065725371948,1.12701579487645,3.0465859804585,3.28875117575354,3.75357780442109,4.57180519978787,5.16611672103109,6.56089097632819,8.15037709583237,9.5907322908087,10.8821451845279,-0.003942830536162828,0.0082606553823149,0.012356189893527762,-0.07391799095855621,-0.024590440419414536,0.17700563386059337,0.09244543819690133,0.012311241379687442,0.412265471395998,-0.049480554844802106,-0.15043152589710143,-0.9077324693156329,-1.4140307582773073,2.7768131552640596,-0.5864389410991828,0.06884663195752182,0.01387308626198043,0.18319064620110553,0.06542651560472322,0.014205177592968488,-0.14647854088954185,-0.06098968858965995,-0.030356821096468433,0.04538684149265648,-0.08388743914568292,0.04246756479572788,-0.04370961431675444,0.0032356240943408575,0.037850075203389955,-0.016970785222506703,-0.14382967950900868,-0.00838519074770985,0.03596279149732617,0.05307542108626017,0.06985544364964458,0.021064522100706626,-0.10602386399026964,-0.1307176365360477,0.1259428609247744,-1.9933333333333336,2.834440622035809
42,-4.59397234793219,-6.71415473754864,-7.10318695652947,-5.19213609084762,-3.63601028535459,-1.95595768337811,-0.0135728711082972,0.564505315105041,1.96889964339811,3.12891255160906,4.1388071702696,5.3630251293316,6.69463316613077,7.5185096264473,8.62783812260536,2.42696426226622,2.01591273263571,1.77360518924054,1.90046701167027,1.90736445808414,1.87548508217922,2.19117300970455,2.84175373203805,3.75335557930966,4.9479143387916,4.88811043317718,2.90736832035069,1.45691779071887,0.25263450414107,2.21734315683904,4.11261231826517,4.15472461632195,4.77294206389572,5.63775887147467,6.24975716184626,7.33501542521739,8.43735362777075,9.63374657824292,10.9044678423937,-0.2947928267404375,0.3397485561712871,-0.14439775523251003,0.1263727367474295,0.07111209258615922,-0.07628111941732298,0.0024853550795430643,0.09159544720018865,0.11347062165308452,0.00048446003075212966,-0.08625684614340026,-0.14246208778773253,-0.18570165811885794,-0.5832689223194657,1.220249942485421,-0.1493650714407995,-0.02914727828246128,-0.10204901046925809,-0.042030155830190395,-0.034194549072536023,-0.0197743630975929,0.035079765700204255,0.22183120187419883,0.07904379863757256,0.039590992022801925,-0.2551228439873724,-0.06002313488736997,-0.012289654077469547,0.1518302116421429,0.02828226915522382,-0.026535355320155978,-0.011085753482101179,-0.017154770950786647,-0.07965407228344437,-0.018867622168679227,0.014512650012923864,0.08515153629773983,0.14567726313135382,-0.18347462864541306,-1.9116666666666666,2.9356154589123835
44,-5.86495862605722,-5.47020590284702,-6.28488054842232,-4.68659227954965,-3.40069004512207,-1.31817603469868,1.21966776675071,1.11255793063418,1.10407151445925,1.15907805518738,1.24388594389848,1.22370225578234,1.32926668009501,1.09894530546236,2.42696426226622,6.20843678160919,5.12369077757254,4.15138366292194,3.32691480511593,2.38891545799709,1.33414464648047,0.583091800982665,0.337129651879938,-0.223553437710357,-0.342118315671371,-0.54210067051758,-0.283902460263334,0.661399882081268,1.4522140723081,3.32391075976349,5.08846337972731,5.4776487513513,6.43007495211281,7.45746955943085,8.54579177853252,9.18492969428827,9.39101546967602,9.85431366636957,10.5404258593949,0.028368185627795937,-0.14426120201487047,0.0626540390020102,0.023742649807749653,0.10008527305494447,-0.09005799801052035,-0.17967944460758548,-0.0004261309665992572,-0.056882436324657296,-0.10918063237054343,-0.24514215826937213,-0.10455724912609848,-0.06568428786771024,0.06785586577145589,-0.14903932995491692,1.5307337160089003,-0.8729396958023597,-0.4770067774230122,-0.13372626515804034,0.13611258527778564,0.321193706204166,0.16962998536949114,0.024680838109404066,0.007106939439664696,0.0060665129312319046,0.18280207959233524,0.11763125324682537,0.1484145314896502,-0.04660539410930411,0.0003673985764621444,0.08278391154572448,0.022168645343126635,-0.09894724601350517,-0.0372079263048752,-0.0784099296579074,0.12673273528516574,-0.12583387351012557,0.03931689408018816,0.04567488454085697,-2.646666666666667,2.4896659980023816
45,-4.23072887382948,-4.05418715572856,-4.70225376430496,-3.53359790766166,-2.68818065266055,-1.39270645474478,0.318695080416735,0.351490622490509,-0.120665539475336,0.0661855213638131,0.56605833592065,0.416577914127905,0.379140529737676,0.501958835225105,2.01591273263571,5.12369077757254,5.81643931633956,5.14989048674176,4.39563993743638,3.51507267476285,2.49871471426502,1.59424532176133,1.33604961365348,0.877146646824295,0.848059047935467,1.27345613830246,1.63115482326865,2.40312837493558,3.368512268514,5.31677776601897,7.15054463914647,7.87495782537659,8.86813521220143,9.85804140465601,10.8888402393519,11.5571451908751,11.7131494260605,12.1746462769148,12.5607942436877,0.18352511169948824,-0.2080573835120872,-0.06279150805298149,-0.0032339303397146656,0.12416671946090874,0.067412148623266,0.12129037022609546,-0.21586046174135431,0.003439589831791629,-0.010816034488045316,0.6082891741090958,0.07586058198813529,-0.27145183821474594,0.011370378733037595,-0.029253664773544966,-0.8719507508222398,2.535659841204985,-1.1548838669803791,-0.4310274522941448,-0.1362521662168236,-0.007847180300632828,0.09413046053252107,-0.013677706152677667,0.033516908021413966,-0.10806393301036778,0.016357578361657642,-0.06343966942627838,-0.08807505132655218,0.012806307308138507,-0.09614480527447568,-0.13380460744032643,-0.003434382563717723,0.12789151719249933,0.03597406321071401,-0.0008980284873934591,0.0012139152223888357,-0.03028121078415379,-0.00365101946513192,0.006320322744665567,-2.707063492063492,2.409655435189762
46,-2.17334229171711,-2.20145105715895,-2.73230994723493,-1.91595679167776,-1.41011911125582,-0.781783598383477,0.170225175989932,-0.106238591623877,-0.456043681935446,-0.250049165448419,0.592071543612997,0.269733197194508,0.0633595020150911,0.351107228176455,1.77360518924054,4.15138366292194,5.14989048674176,5.03990997471786,4.51449610651144,3.87450424351234,3.06688483467598,2.19696498506026,1.79085657810538,1.29008918749609,1.20629867797372,1.58984565862682,1.71596714146702,2.28896268511119,3.29333914336429,5.25374671258818,7.13948142345122,8.17462335666483,9.21249683654999,10.2406766006778,11.3050320861143,11.9850174607496,12.0732779924285,12.5621213153035,12.8366063470322,0.07221900624185429,-0.015107017438659175,-0.019322384005735087,-0.09049732933775669,0.026131347900490508,0.1801070941412621,0.15080939807511062,-0.011666584221415432,0.08913690831807201,0.10756578689745419,-0.4114812929338872,0.0009026995905925473,0.3984890263033164,0.17237775208761894,-0.10098019932045439,-0.46921185366690243,-1.161929878422877,3.917560733134363,-1.7337486443887693,-0.3902704456517274,-0.12656313928291266,-0.030818938151799175,-0.0018567300937694286,-0.01030325151192749,-0.010015136480048587,-0.019597108849340503,-0.12430577679059786,-0.16025640535363303,0.18938384242909356,-0.0010314484522663658,-0.12164431189309473,-0.013900627899375195,0.03365490086119617,0.0522516743783979,0.009116937855546405,-0.020472969945084133,0.022976799517308924,-0.0026291843473596746,-0.03126269972604142,-2.624126984126984,2.242746078966109
48,-0.445539189277699,-0.606104769230994,-0.951075443780401,-0.339611545934258,-0.0317025308753072,0.0862764166457449,0.430060051026038,-0.137470423403132,-0.245564364303185,0.0098509612086135,0.818491865283548,0.5997540722747,0.507023736841945,0.805621608626758,1.90046701167027,3.32691480511593,4.39563993743638,4.51449610651144,4.36018450751948,4.02519917571733,3.48991908744911,2.70822483481178,2.20550898092648,1.59753022926004,1.40163238107332,1.69299976697467,1.60224576336926,2.03475259573543,3.08041004689897,5.13069583053479,7.14344675618483,8.44116623918402,9.55314134691637,10.6499958024167,11.7730215575187,12.5220467337821,12.6561371496271,13.2800174018532,13.573421472516,0.02948774865155392,0.01672590793834065,0.011298533312754204,-0.03614447696681865,-0.020969965579042276,0.026304980637485022,0.002103602611134187,0.05392248161967152,0.04466475535264447,0.037248043135955936,-0.21830689763764904,-0.017371942952405815,0.08947299937295188,0.06563291287256678,-0.03998336332331475,-0.1327773653085836,-0.43643178731825627,-1.7399184054028165,4.586977372351235,-1.6235101035258925,-0.37609885520025826,-0.2552229682714589,-0.10798630576746006,0.013227710875379167,0.13023792761466219,-0.022225328358645206,-0.10451355170608845,-0.02728172238765787,0.01550807969146199,-0.002056031395646986,-0.0075782773578912605,-0.00557981855331048,0.0374933321271123,0.0056119266935412,-0.018274385520344338,-0.03995507806914223,0.08098983752452743,-0.012027796803572363,-0.02602744579769862,-2.4506349206349203,2.0857095932846175
49,1.25946397549831,0.94866326607129,0.74391954360194,1.13310388064493,1.26701498682957,0.906482547345753,0.684240171804358,-0.144145688546101,-0.0048902755123518,0.26076169670344,0.988947382611478,0.858496547690315,0.862757909223726,1.1602419471002,1.90736445808414,2.38891545799709,3.51507267476285,3.87450424351234,4.02519917571733,4.08977468267,3.84697641681221,3.18412444081177,2.61601013918515,1.93117473760631,1.64919002339068,1.78573847275687,1.40331396427387,1.68673829938851,2.7989621067591,4.96013731512614,7.12274224350768,8.70643389254762,9.90737974509775,11.084449886739,12.2798853127131,13.1109851912788,13.2949967150483,14.0480503400198,14.3693367688824,-0.035050142908530486,0.04913710602583205,0.030324082933308603,-0.013609727927912693,-0.06883863524872579,-0.037480666672509017,-0.09194279940369904,0.10687382387776,-0.07854959487431974,-0.006202322252060392,-0.042754539603316606,-0.006761516471530601,0.02279348836629579,0.01829483426402125,-0.0336135693510849,0.1368703879368134,-0.13831938618213654,-0.3922628703233215,-1.6250709548671665,4.046057761942561,-1.5834216307449442,-0.2851703115377022,-0.07106798631079951,0.13134470872035164,0.057692247487438245,-0.07582486498478226,0.006770335714872755,0.057754448514047305,-0.051514265730230165,-0.005394413808331306,0.03060256629062662,-0.01389328334894801,0.025027736433313377,-0.03259886624165361,-0.056512252357940884,-0.19112077768906968,0.4083495722507179,-0.05363329104293278,-0.1150097480042089,-2.307698412698413,2.01984521255219
50,2.74117369883477,2.25611120451606,2.15036215598435,2.3156255529459,2.29556367386212,1.48903661139259,0.727517769477675,-0.115681032399218,0.140775526131507,0.440048856789372,1.13587531485065,1.10833963532415,1.2232600397581,1.56679658689714,1.87548508217922,1.33414464648047,2.49871471426502,3.06688483467598,3.48991908744911,3.84697641681221,4.05762115880835,3.60218782046758,3.05701393249523,2.39428091265649,2.12089384404573,2.01755024411336,1.27861071501617,1.35136423810431,2.44894770861663,4.76282099844403,7.11492955525346,9.04514258523415,10.4391607345763,11.7908508917089,13.1528895607417,14.1484198782256,14.433059722551,15.1094018490967,15.2525957816941,-0.15112831706607763,0.18076440232582627,0.061546876993449746,0.005155058837620399,-0.2426635672496219,-0.11427865381910471,0.01564652009110141,0.038021535325258135,0.012443490707162184,0.01955278018479492,0.04182315978035747,-0.01275889890245308,-0.05017916283639039,-0.145186277413457,-0.020610106787442472,0.322269640284425,-0.008853874005940697,-0.12859382818172274,-0.3772067766288595,-1.5840467995160863,3.3177718627332884,-0.9659482152703894,-0.16218888627084052,0.22708384591800068,0.04971466910010891,-0.1849540391504019,0.16999091829685006,0.29407445290341966,-0.2680555179614177,-0.016917378631703783,0.10350213348364345,-0.0585192001431971,0.09168179732273767,-0.0038707809109648564,-0.04001884123162622,-0.0850083682448069,-0.11053837446687846,-0.10310740330611266,0.2384519495765286,-2.094761904761905,2.0118700650907733
51,-2.16077674451943,-3.44306342101965,-4.06582807782805,-2.6047983789245,-1.19284783437745,-0.225372858048394,0.893770307243584,0.228234336746957,0.732580724923158,0.995152584525593,1.57112481858854,1.62225310972324,1.83177985904941,2.1612372314108,2.19117300970455,0.583091800982665,1.59424532176133,2.19696498506026,2.70822483481178,3.18412444081177,3.60218782046758,4.11278783850705,4.27668213972703,4.33767569770748,4.37930264848957,3.53317267915234,1.78217038253327,1.08340824872923,1.67867724140713,4.04464607432495,6.46189669234646,8.28125568184329,9.84819458012155,11.3834648613995,12.9061999145865,13.8075531776949,14.4485714828021,15.2357351544202,15.4217283362006,-0.19117499770731744,0.2063071404096939,0.07837190388183096,-0.06945985759655901,-0.08861900467465052,-0.039010907287273786,-0.17317776657452483,0.23708726200079708,0.14799566971049302,0.00424138607846479,0.09568773884635647,-0.004490421940542671,-0.12996923381985215,-0.05912956579852709,0.035761224112119384,0.17172011513407193,0.09071007821970832,-0.03267930892756315,-0.2611080869709277,-0.29686828928736114,-0.9697057928755358,3.330207034912201,-1.3540820615128712,-0.2867182153146184,-0.0009480527419292862,0.1878225974900148,0.020510198895815037,0.09299685529158337,0.017899561747432877,0.1183336287539023,0.0484515604748488,-0.018854989213348525,-0.06454260503373817,-0.062115042746412365,-0.06822504612958398,0.0855295250047634,-0.030309875427457285,-0.047121573051891255,0.048438216655998095,-2.001269841269841,2.025533963799928
52,-8.08475643035205,-10.1038722418313,-11.2212689842141,-8.23125665708646,-5.18129344818852,-2.22497810601477,0.984874053295046,1.25611900350964,1.58585741568683,1.78957943690003,2.27201814160348,2.36401016133815,2.61791260406282,2.93126547981253,2.84175373203805,0.337129651879938,1.33604961365348,1.79085657810538,2.20550898092648,2.61601013918515,3.05701393249523,4.27668213972703,5.5576567688378,6.67690185986463,7.32269760268137,5.99841114429616,3.23478954336166,1.68029885467174,1.57646982513955,3.87061800626609,6.15699512456584,7.62405775608404,9.23019727906471,10.783514421237,12.2916571308172,13.0388385235391,14.0426154795979,14.9581842665619,15.2377029431687,-0.020429127638869428,0.05321290509167838,0.027205342959422604,-0.013023001939076673,-0.008610364633086022,-0.012635338854658241,-0.05887584940073494,0.024194173069462106,-0.024937844828137847,-0.19397451152903158,0.3005048556933356,0.011302482362262854,-0.23531724162142165,-0.030314425257146702,0.21637554810120482,0.03221470420852634,-0.011613791144100804,0.00733310517798527,-0.06958635915574544,-0.06608769249182317,-0.16069790887171162,-1.3574325019632938,3.7553840455165073,-1.5838214413868683,-0.1257916777430876,-0.022023299610683833,-0.15822207324337162,0.16687464785898112,0.06137855872488242,0.03807690075875362,-0.02068989191227271,-0.0024692288221673086,0.0007032357611427931,-0.04611925194586799,-0.23628297060058145,0.2844360429673313,-0.04418296990532298,-0.08822910153143063,-0.007684902290034826,-1.7594444444444444,2.3553464222567775
54,-13.6551671072173,-16.6398588325918,-18.2900573697202,-13.8733302565865,-9.29116655083303,-4.43071259902557,0.807510567384409,2.0476674942044,2.10442227844341,2.32271353055406,3.02862532406201,3.11608951978338,3.33027818272801,3.79954280191654,3.75335557930966,-0.223553437710357,0.877146646824295,1.29008918749609,1.59753022926004,1.93117473760631,2.39428091265649,4.33767569770748,6.67690185986463,9.178093550447,10.6706865276916,8.9625145226135,5.0297853893452,2.20036794458035,1.04230510017628,2.96334416634799,4.81115295145265,5.59044487035991,6.89538604583227,8.1383107992533,9.27501601680682,9.62571077386929,10.7368741591829,11.5119487549485,11.6153822733721,-0.03251329281269075,0.002750338991783131,0.006743912584109484,0.01656771251677718,0.031913083286370623,0.00032136847973393085,-0.026428414082481304,-0.09355061468275573,-0.02733058836346938,-0.030989379714317127,-0.20843372759465803,-0.018129103062080782,0.1549529685421608,0.04470991346651047,0.08041391090202456,0.008948020704341184,0.022642216737214248,-0.008459809228516076,0.017767680444758207,0.1194953309710201,0.2250232964702557,-0.29012664273856514,-1.5869816677077773,2.9719697531576887,-0.876157924484305,-0.38615373412829673,-0.2015406954996009,0.027814595052007063,0.17392647203338352,0.03756870361965628,-0.05740663033714903,-0.015128608229731479,-0.024072070433049476,-0.012375866247371997,-0.0530843754192382,0.3105054157965026,-0.06708791650852237,-0.11598674290627768,-0.037163576317393046,-1.5672222222222223,3.027885987029069
55,-14.5802274170507,-18.0704412337967,-19.9333874722091,-15.5121222651085,-10.8550617794902,-5.46581786350717,0.318159278740278,2.27761580028754,2.37271014674377,2.69049669002805,3.74452369319851,3.91407362726088,4.1727964908957,4.87221659981997,4.9479143387916,-0.342118315671371,0.848059047935467,1.20629867797372,1.40163238107332,1.64919002339068,2.12089384404573,4.37930264848957,7.32269760268137,10.6706865276916,13.3034192209451,11.1626782258793,6.24202553147214,2.28660144855769,0.121199880491962,1.82221096348048,3.39411873932975,3.64723868328709,4.92395950268639,6.20655955417961,7.32454858919681,7.61346013121704,8.54490293043708,8.91791646506481,8.62665103437319,0.08864227894342508,0.02178408468056178,-0.1979174049167547,0.11423228843145868,0.06147491662483715,-0.013492611517406715,0.02375359455273478,0.017721103499626058,-0.19561141330285414,0.22725853529055584,-0.2710912073260021,-0.057767516619912224,0.1032373547777583,-0.08285913545495034,0.04281851966148342,0.004849347735113962,-0.10929794135921465,-0.010280390793970999,0.12509161902331664,0.05351087592841231,0.0484084106433592,-0.0027177577131273106,-0.12742959605406703,-0.8758663207684184,1.576951992486147,-0.7806983593045742,0.16907644172696928,-0.04110883957706384,0.1468687549831295,0.02822759667764799,-0.043586190148637204,0.015161995490557663,0.014841612827478756,0.01926651570072159,0.044141829091162266,-0.08805120466026427,-0.03646398573964728,-0.014055310425901829,0.05823590910501615,-1.0061111111111112,3.646014155340745
56,-15.3277474356338,-18.8930110504602,-20.6755795277418,-15.9071056572866,-11.128540644788,-5.79266515683072,-0.0970416578518966,1.66111024033786,1.0822107255331,1.63824837478664,2.83142142589282,3.06795960509084,3.34231324811551,4.2113925106056,4.88811043317718,-0.54210067051758,1.27345613830246,1.58984565862682,1.69299976697467,1.78573847275687,2.01755024411336,3.53317267915234,5.99841114429616,8.9625145226135,11.1626782258793,11.1751361151022,7.82328702553058,4.66100303359198,2.98562541024179,3.96510603089019,4.77618370919929,4.82219762450567,5.7619580802553,6.25659141253861,6.55688205942921,6.33074883639972,6.61874134827688,6.56353381947439,6.03337363266732,-0.23900064282746056,-0.21913111852094547,0.22981001140884294,0.22192873658488702,0.028841112147785522,-0.01090276786653215,0.09214749367977579,-0.16980297539011968,-0.011384020501999183,-0.015977154153976773,0.004130669636865235,-0.001115800884898501,0.010679785010417418,0.03470610463899476,-0.2582587361296066,0.17556178030949543,0.0006841265652262158,-0.021295923944970072,-0.02288774709518746,-0.0719769411126349,-0.18573013019597914,0.18804853481125766,-0.023783099830950342,-0.3861784866420703,-0.7786894787808651,2.236687964530508,-1.1433646678428346,0.05661142080332237,-0.05428217819590203,-0.07306693440531341,0.06446889881345552,-0.04436975874916322,0.005907479305240069,0.014919413221143199,0.10316656567280813,-0.13040619591523434,0.03946083746867113,0.08679374819159487,-0.05836629703051993,-0.2851388888888889,3.3414272571914796
59,-16.4377389285076,-18.7185111074426,-19.3864666336934,-14.4982083542409,-9.85604834921503,-4.96665546415384,-0.199273753915794,0.889286704662855,-0.301836972672189,0.235953792473255,1.18027064989281,1.30087913884094,1.43950625360265,2.11152958638444,2.90736832035069,-0.283902460263334,1.63115482326865,1.71596714146702,1.60224576336926,1.40331396427387,1.27861071501617,1.78217038253327,3.23478954336166,5.0297853893452,6.24202553147214,7.82328702553058,7.69223730842912,6.9284108021714,6.19910087047962,6.41361372875434,6.46349199597497,6.63915877809997,7.35864776042388,7.15601471556834,6.81484804778783,6.35056281111749,6.08142398896897,5.62622584520544,4.84142580770922,0.1405048330053306,0.012395617469590272,-0.015259314392836567,-0.2520372315991037,0.10255302680127493,0.02573241632019304,0.004665939866461241,0.00924589994588871,0.27470301645260375,-0.2250798777929614,0.1746852305504543,0.002849174651528336,-0.11806125297681203,-0.04085048007744453,-0.05897998664253945,0.1316741156624675,-0.06203792908059348,-0.11616661398472637,-0.10352539761077503,0.007838171173311204,0.17070258526090884,0.021390426228938695,-0.1607547872866484,-0.20314707102524615,0.16871041438224063,-1.1418371210673461,2.4781692133607396,-1.0391481062376235,-0.12539836224265644,-0.06846956548738611,0.013239424188622888,0.07343174599310995,-0.039485703282204895,-0.014936094995143851,0.03338607850295279,-0.12637459609869187,-0.004816354459175159,0.05679670366384385,0.14947803024660497,-0.1141666666666667,2.771684922286283
60,-17.944116627425,-19.0384105902375,-18.7542592857617,-13.6188562716082,-8.77568486907198,-3.91654949509786,0.35601311645867,0.871000938084088,-0.446020700726946,-0.218344056282263,0.477338736576459,0.211313157695317,0.197999942056392,0.614731613201184,1.45691779071887,0.661399882081268,2.40312837493558,2.28896268511119,2.03475259573543,1.68673829938851,1.35136423810431,1.08340824872923,1.68029885467174,2.20036794458035,2.28660144855769,4.66100303359198,6.9284108021714,10.5467234658827,12.4687624739366,13.7881282612931,14.9643257999269,17.073226360138,19.5359074291955,20.5884076478964,21.5644695183249,22.8145171955888,23.9746297900835,25.1104844184081,26.1854833592899,0.13798164878627134,0.2815358599655478,-0.1935550147285481,-0.24971547639739033,-0.014275444532638203,-0.007626201230070002,0.032226204594566876,0.08336827108693028,-0.035615599007116805,-0.017736563601260323,-0.1272206725282378,-0.04278806785126085,0.0019950791910799803,0.00035905418414654137,-0.014180624422416185,0.14392352326976185,-0.08299057820361797,-0.1637156835988888,-0.03021521350232382,0.055818112548261155,0.28835306222100837,0.09522416180480812,0.17119752546353487,0.02745879951383316,-0.03974547735546263,0.05673015607704732,-1.0396920548887167,2.1603727427986734,-0.8374019307848464,-0.21445331684214194,0.08810514517294227,0.11847905816210955,-0.06259143867107034,-0.07313102735760481,-0.027673928539777095,0.0017188521677424812,0.01360675315570999,-0.004614707855908856,-0.004024950066620213,0.2559974747474747,3.2460319570026885
61,-17.71907542667,-18.529950522507,-18.5552859142482,-13.2999123142637,-8.23248464411293,-3.27880129776783,1.26813721255123,0.687237381699188,-0.85094296282639,-0.905137642805741,-0.260624871856954,-0.935651246245174,-1.15893960091332,-0.826065725371948,0.25263450414107,1.4522140723081,3.368512268514,3.29333914336429,3.08041004689897,2.7989621067591,2.44894770861663,1.67867724140713,1.57646982513955,1.04230510017628,0.121199880491962,2.98562541024179,6.19910087047962,12.4687624739366,17.4451130837947,20.3298482109145,23.124008321477,27.0120112564782,30.9759097310792,33.1294424299208,35.2839254851206,37.7075436115983,39.9283967945496,42.3296154725912,44.8019993242017,-0.13122676417297838,0.038252899987437604,0.024927118041601744,0.12535879494547075,0.014419216091548994,-0.020601101522981235,-0.028279726832829047,-0.0496957143072883,-0.004820684293995928,0.1709797147688927,0.010690310119446897,0.0228883264742963,0.02275363119996402,0.0372817252072364,0.15350448030180228,-0.05250428746182053,0.019566029060737313,0.186392743015407,0.013198576956795084,-0.05668480422390079,-0.2873610361553146,0.02407586972127867,0.0612337209914239,0.16341086392506468,0.147848723269029,-0.05164455460022859,-0.12967842323396397,-0.8382057439920862,2.1584672370861506,-1.7704293663131911,0.5927786368477906,0.1040985127039675,-0.026153772714584217,-0.045122982878116155,-0.1686419169693962,0.2544674883008959,0.047258262037243204,-0.06197881190691702,-0.12563648219031803,1.2007647907647907,4.175537460470769
62,-14.520525102937,-14.9600614611419,-15.2090275237163,-10.0594292893138,-4.95723518517083,-1.10835441868677,2.61123725305755,1.60036601510269,0.224800932658191,0.2594497914074,1.20811030953997,0.544791527440253,0.561964993571531,1.12701579487645,2.21734315683904,3.32391075976349,5.31677776601897,5.25374671258818,5.13069583053479,4.96013731512614,4.76282099844403,4.04464607432495,3.87061800626609,2.96334416634799,1.82221096348048,3.96510603089019,6.41361372875434,13.7881282612931,20.3298482109145,27.9683137013737,35.459621659474,41.8050522705165,47.0570510378379,50.0646642860856,53.0888126595056,57.3312065497864,60.7328513690719,64.2062239003869,67.794012613791,-0.022319298847404797,-0.013908264930765172,0.013367343672399013,0.047172287009914764,0.03214828187068958,-0.05704332015354266,-0.06497241861629605,-0.028911158017136892,0.023490280995405555,0.04756611578116058,0.012607789291857668,0.010175698862115489,0.011123704799495125,-0.014523269781100233,0.02876078209113843,0.0019634896182935254,-0.07494130190849768,0.0012937953566063594,-1.3461884131339506e-06,-0.004119165829719409,-0.017001490155758223,0.15143232949022267,0.04347049771426712,0.037946075477994584,0.029482589211044883,-0.06861212595095763,-0.06791586095640555,-0.21384259835677336,-1.7675303928265547,4.227678143687967,-1.7278372293974726,-0.24488313323857175,-0.09391390052958579,-0.01202072398055101,0.035615987455949766,0.05036543147326831,0.007826817525950908,-0.025462280675746532,-0.0417984033195562,1.8571987734487734,5.2875621699771695
