,Cov_0,Cov_1,Cov_2,Cov_3,Cov_4,Cov_5,Cov_6,Cov_7,Cov_8,Cov_9,Cov_10,Cov_11,Cov_12,Cov_13,Cov_14,Cov_15,Cov_16,Cov_18,Cov_19,Cov_37,Cov_38,Cov_39,Cov_40,Cov_41,Cov_42,Cov_43,Cov_44,Cov_45,Cov_46,Cov_47,Cov_48,Cov_49,Cov_50,Cov_51,Cov_52,Cov_53,Cov_54,Cov_55,Cov_56,Cov_57,Cov_58,Cov_59,Cov_60,Cov_61,Cov_62,Cov_63,Cov_64,Cov_65,Cov_66,Cov_67,Cov_68,Cov_69,Cov_70,Cov_71,C_0,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8,C_9,C_10,C_11,C_12,C_13,C_14,C_15,C_16,C_18,C_19,C_37,C_38,C_39,C_40,C_41,C_42,C_43,C_44,C_45,C_46,C_47,C_48,C_49,C_50,C_51,C_52,C_53,C_54,C_55,C_56,C_57,C_58,C_59,C_60,C_61,C_62,C_63,C_64,C_65,C_66,C_67,C_68,C_69,C_70,C_71,Mean,Std
0,69.1508196839081,55.4092300435718,27.5775304469363,34.4422885084335,26.4177603881765,39.6787841824101,40.2498380617127,24.1805760218969,11.2148969575782,12.7279883220913,16.510410595022,14.4209815350466,15.8816225089637,2.42161652919334,13.6812634976583,20.3670358081117,16.6555155518256,12.9319854999809,0.586386594636366,-7.93408888269103,2.57949409231691,-2.80106654400121,0.636688612228934,2.13750362353512,1.00320461559443,0.432938892854668,3.47407742334407,0.791324721851716,2.14153204235396,2.21465833647568,2.68778938593294,11.6242825382456,19.7955834071908,33.9483736348425,19.2738733650341,9.6980301903452,1.25284547140875,10.9067349622512,14.0998984960359,23.9481284090767,26.6537900759681,5.67129000821558,-16.4206379853576,-10.8900621290415,-0.170653576904521,7.4701900570888,-0.68762409107908,6.42419160759366,11.1173232424649,22.4383303071626,27.9670714636235,17.1401043301883,15.2459990148742,21.9931059580923,1.647930289582511,-0.7915640460341796,0.16419947462984474,-0.27978062284095867,0.09459405531341199,0.15375616585211627,-0.4989377891851818,0.26382995392256253,0.04525209615585401,-0.1550306581232779,-0.00041672942289908794,-0.23773419954786917,-0.14873978211006111,0.3319357742403029,-0.17717176874291155,-0.09725692957959259,-0.058019883501202206,-0.0025446696008601553,0.17780539035074727,0.21679253117125213,-0.01658360003923557,0.3685329319428956,0.41754375289445556,-0.025709036831564686,0.1909829423083396,-0.07813751506419696,-0.03312597881971767,0.17412905981208104,-0.08835319073076092,0.19549604827920214,0.28911910239499694,-0.45242826877980646,-0.09505135758293261,-0.3308335124386939,-0.054660113971213724,-0.10187450473405142,0.5386723083285507,-0.18291448900238286,0.09347563020258903,-0.0444909681822854,-0.11657384378834178,-0.13539029397345215,0.018295539250224306,0.04787115503864055,0.009102745764938441,-0.5384127950242253,0.10372017721434981,0.16889034972550943,-0.0885242832732953,-0.31774219682855037,-0.18897168318413785,0.03115974415909062,-0.051619995380141045,0.11977454746162854,0.939166666666667,8.31509589144395
1,55.4092300435718,63.5313295019157,31.1128207167565,30.3002144733945,28.6992985717891,38.8417668024415,28.5579245622637,19.1912742489851,8.25102129405935,5.13610413162121,11.7938620902442,12.7507074875354,9.01991696716895,-5.77877432291496,0.542146684706985,2.13036463886664,2.19059327755546,3.19961622893777,-4.88401777533961,-9.76220179477124,4.66524807677408,-6.41134542953298,-7.44525743625165,-1.22421914982744,-2.39019022858031,-2.99687852564355,2.76805140607645,-2.90069664727629,-0.208570011608866,0.469919774696888,1.61682630688199,3.9488859466926,8.38681787146273,22.3626504155597,3.94992452783108,-10.0499294426798,1.74255153532896,14.5303279925155,27.8957130789162,29.1581910832206,27.926166968545,-1.66990197821947,-28.0674178198307,-9.47462784501739,-0.871576134413747,2.58262410820742,-8.0360215610686,-3.49188746846335,-4.30652928385482,0.0850908682765632,12.7478295626233,4.89867031203324,5.79076788229588,13.0499053739284,-0.8002860840875026,1.6912485301137394,-0.40914837418139943,-0.013204011777147128,-0.26444570004017987,-0.3874959942681755,0.3945269386129206,-0.22043269906935783,-0.352044181690023,0.047438127890107776,0.2648212288676939,-0.07354148243850471,-0.12135979598143362,-0.03596893470730575,0.09978178780239326,-0.04105050848624745,0.06188003807270375,0.0780377474881419,0.09089788184197663,0.19384853281031308,-0.5200166062437475,0.22713385213389195,-0.022650247223286964,0.1908158462938587,0.058334128300812194,0.23638451708506786,0.06659912574891796,0.017215357724072157,0.2025049451811199,0.04338592052752471,-0.26417420053936,0.010821090505132571,0.1030712826419204,-0.3411841902668421,-0.02812056695479625,0.10928214438422522,0.029684140540901623,-0.12337773611130397,-0.2719445280480941,0.03852645355258201,-0.07520871784620362,0.18441211816008318,0.014430428605603361,-0.18069269426490814,0.2927522320207711,0.004428447194765501,-0.10091369400049127,-0.06607954856771972,0.4178657923955719,-0.06675080864133352,-0.21630705061540054,0.46519632650958437,0.31111733896431126,-0.3230845211075371,0.013333333333333286,7.970026944867609
2,27.5775304469363,31.1128207167565,42.2507685983397,31.9505000108745,16.0592547213726,37.1207871197451,38.105953447129,26.173200577705,7.90575843867782,4.33006862762442,15.9209311155893,14.0000980349259,10.1618790222799,3.76667216867297,5.832373417642,-1.05197294693808,-0.207602818396745,0.976077208576458,-3.26297029936841,-4.44448545191037,-1.10527565135162,-2.95049017492227,-1.28233246356662,0.58770150394667,6.78089459601216,1.96573553339627,9.14036058525901,-1.93606524766877,-1.10290403822172,1.90605719962063,2.34312810492188,-5.63250390602584,8.50321732589518,7.3917674369929,-8.648351995594,-19.8732616812528,2.3434739927562,6.02189486227674,20.7277355311969,22.3701946011681,17.8824369251774,3.69030987343561,-8.04927294590787,-7.83335518595456,9.66720054040717,2.23089117172931,-7.56299704807786,-2.3034527111061,5.46405558206042,11.6907667296136,9.93370828338825,12.8014687811189,10.0270247913132,15.9082323554248,0.1625682926907933,-0.4127105478500653,1.5575524322785441,-0.4784002561637891,0.06295739149028812,-0.035989744635625626,-0.35510892363742774,-0.3031185347962611,0.25707823334992835,0.3530945785854996,-0.15378568756360692,0.004912385478266143,0.1396369804012973,-0.3111904067904094,-0.3946622628932424,0.26429748404367925,0.18341488230778463,0.1095566683488742,0.18202600942558503,0.06313168758326032,-0.014500345888758178,0.10984895561291669,-0.38377061484845537,0.10466868815581304,0.011239511851770632,-0.008932241004556623,-0.167576686310748,0.3664512801266371,0.018600973097724634,-0.031998353744612816,-0.22070712330510936,0.20825847555475105,0.09769764902748854,0.04495219796155377,0.06258074957023899,-0.02471016234722228,-0.3879068340671339,0.48342320636028246,-0.13319722610949555,-0.005479988611028913,0.0663598547559423,-0.20562038390708387,0.09929813747507732,0.16925174188230585,-0.14616991257895728,-0.14215106252172385,0.3238710757959974,0.08428341540173606,-0.08652054965613365,0.07261245826169384,-0.05934172480374713,0.2947775557249043,-0.2358363003189815,-0.4127703377238042,1.4052777777777776,6.499289853387039
3,34.4422885084335,30.3002144733945,31.9505000108745,44.7180858876117,28.1068538893412,34.863324273124,35.9228871683703,21.547314136965,3.26084421972401,3.22516535959954,6.6154290453165,4.80944290012881,10.7395009976853,10.3491176520441,21.7546727575744,25.9147267419535,20.3035353939048,14.1111832975758,4.9311917741659,-2.23373422474491,2.83234936982874,5.74223467442813,0.0566696004452844,3.31255170109068,8.0468188248584,2.1424609461174,4.70940497280731,7.1146992572596,5.19005192539911,6.67794326448274,3.37154509647523,-4.97949483962272,16.7994851629634,17.8211244951126,11.0964306033878,6.73424110086037,8.33871131515181,16.8451205962632,30.6612925517661,36.2890447606518,22.2042869104091,15.6128290268451,5.69342465490687,1.65221309549792,9.77249511661709,11.4991801331141,-1.68648328416476,-3.56283568873822,-3.72995075175585,7.57876601864369,14.7774614002545,22.8636289647616,18.1362421778195,16.6073698706063,-0.28261879918365057,-0.012542095314557676,-0.47645027255535766,1.93061599471001,0.015182331419224456,-0.1963245588924589,-0.57635999425617,0.14913605421764026,0.44237560063058445,0.2727266892861961,0.024290692665948334,0.054363436947176734,-0.09880515856411463,0.1399147931307181,0.056413093702629494,-0.3569671353702918,-0.14728910520477392,0.004384074079875126,0.09515030117606549,0.0900314544752706,0.17334090860142476,-0.3753797861236074,0.09769001568381926,-0.04562550636897653,-0.5456353061797935,-0.15933080116306547,-0.1412531346096667,-0.18102321170519559,0.001140161244281849,-0.1867796742940369,-0.0015318733323103906,0.400973563061068,0.1199323249930233,-0.08348831656269991,-0.017852415271561357,-0.0907468463577087,0.3823418737723141,-0.2030568228709299,-0.4960170114951667,0.47131477901187335,0.008200671652415536,-0.07507494138327489,0.1285955670251327,0.19469608000976563,-0.12720937201257437,0.01888099086422096,-0.2399197319335752,0.08426716610277804,0.4381650806673971,0.1565594276831866,-0.04370766136424804,-0.3932366278730347,-0.09466790150836303,-0.2114053689902304,0.5805555555555553,6.68641053836898
4,26.4177603881765,28.6992985717891,16.0592547213726,28.1068538893412,57.0785569324713,36.6780151169423,18.6806710117527,13.3556782897141,2.15765300768623,13.5269702515895,6.96869022152586,6.22249224256397,15.1431342316136,17.3344565834415,31.3620384160662,36.9179064048356,30.1675191210111,21.9697461465377,10.0111868903359,-0.770250539271483,1.05628185928308,7.97080105572117,-8.11718967313972,-2.36051838161327,-3.1191278371884,-5.42235515141661,-0.631615180618589,8.70144908912078,11.5363610220593,14.6983869449222,11.0698141360727,8.29944896597098,26.6515428422993,21.6763343742116,21.084751161657,20.574997357558,17.0170473416675,14.1904816609752,24.0576198909601,25.7091540388102,16.6329509760182,4.77810697791685,-10.6091912907778,5.92261097555938,11.3963602801406,13.5785738558233,1.51804324502081,3.79576491718858,-0.344543560487273,-3.69626385779242,3.73546883367073,17.8242959105009,22.1558822925817,18.5533436261162,0.09202959640467033,-0.26430193820277553,0.06337037257121082,0.015328039078576966,1.3745248712371407,-0.7488820326866514,0.3598956376216638,-0.05645247883189135,0.1555244215765285,-0.2477394555252389,0.05930740347621255,0.059683391801958634,0.09932663662709083,0.19226972275435228,-0.017287595862196282,-0.08769843009308774,-0.3107654329741246,-0.07004205746118294,0.1237925243926015,0.0724552474452151,-0.12963934178436354,-0.19126969232885382,0.2281570766482282,0.25056951278688266,0.49808351972131787,0.016941262937928397,-0.15212089891173114,-0.3240388556045874,-0.037059107512111986,-0.14361941953451612,-0.024198843789883146,0.06752025151544157,-0.37399015559573134,-0.15724842217431562,0.02523258548490422,0.16240569190582868,-0.4996975658884779,0.1383207080032236,-0.2217222172692583,0.2996141977802985,0.167524797382894,-0.18109382833020526,0.19072350718882397,-0.012676364679749592,-0.2560085394649878,-0.4354507899044742,0.2188719379043857,-0.03610928137480062,-0.16139451587344275,0.22833072204008933,-0.05747449310866713,-0.25710190655909126,-0.13153453303639892,0.26446268353550617,-0.022916666666666665,7.554373364645891
5,39.6787841824101,38.8417668024415,37.1207871197451,34.863324273124,36.6780151169423,65.6334218550447,59.2792231267972,38.0702155273912,13.789584647138,15.5760407440263,23.2292848099426,19.4073152869602,18.8764535723966,13.5305513306005,22.5086841492201,21.3809536499677,21.5929524678344,20.6047719435522,11.2735890133981,2.53663751541047,1.85021323069378,-3.96880212230504,-4.07960988747142,0.355016539020048,3.73436612380637,1.38616715846151,1.42725019559172,-3.36364496513624,2.86518444440689,4.93983431890155,3.44022857595722,-0.594596033023371,13.2238371348759,14.825783497915,1.32834774723484,-9.71449234099997,20.0992901608929,22.7702816440189,31.1110079270056,37.9960426731509,28.3232427296705,2.40154539934436,-6.74918308560714,-9.12532709208461,16.5233430114036,2.92102656853462,5.1804239496161,17.234248367777,21.9100082607627,31.3439463612441,19.1997319302367,23.3712236496613,15.0970434102032,21.5643002162524,0.1640788258757574,-0.3913652020877695,-0.0423878727412634,-0.19171441482185173,-0.7539081762484946,1.9856797515074476,-0.4320073317312043,-0.020417786114459456,0.17562845246540243,-0.0943820885378314,-0.1465574379358114,-0.20308717396779716,-0.3410536814533212,-0.21471978884516693,0.13596979822767435,0.10417012790090363,-0.037901162804314555,-0.12989919331260794,-0.3350966204710811,-0.06495735029547568,0.1833704967611244,0.24684608134998126,0.26161285710866516,-0.4683318967229685,-0.032451094384937464,0.03147897885535408,0.27528642423284216,0.040719982256189835,0.5380723338835111,0.038572372213240065,-0.05406631830009946,0.08441665346523912,-0.20051055888638444,-0.09345530723462865,0.13310792218756998,0.21538312806463575,-0.22004871477354482,0.29165192834061404,-0.07250468388354854,-0.3213511753918296,-0.08181454562944158,0.11334197989575792,-0.046588272246627045,0.19091009565209066,-0.37449420979258125,0.37844853377418136,-0.2861607975328871,-0.06290730468668436,0.025303855858622708,-0.1776857846558239,-0.1902629619467519,-0.16284829804440254,0.3550282630438559,-0.02472618205453739,-0.05527777777777772,8.10082846720289
6,40.2498380617127,28.5579245622637,38.105953447129,35.9228871683703,18.6806710117527,59.2792231267972,76.9461799812864,52.1832684228997,24.6679807103945,12.9609259305915,31.3731627245062,19.6060153938374,13.5305996664435,6.73288837867928,15.4439022359408,13.9852188040171,16.7290052291747,17.889431457065,11.0194806350444,4.68966037520998,5.03123908102302,-3.03944533554582,0.583874844153192,1.8858055328445,10.1774935714699,9.69152016359239,7.40018819364187,-2.1442755353227,1.26866487009445,0.980431441315605,-2.20593734280361,-8.01427274590387,9.48794263537391,19.2324668789398,3.28463445557185,-11.2054250176513,18.0893382147778,22.7808449510038,23.8937159766964,36.51667674094,21.1028406748371,1.92497344901885,-4.43468341991746,-12.6179901444443,12.7780199708535,2.93337614481504,10.9011300768871,24.2958811217141,33.5112437925631,44.985753563673,23.6828828722325,28.072153441481,14.8048471488995,17.4817873409172,-0.49630367723662416,0.3962184468613528,-0.35776305892532567,-0.5697651858537502,0.3625318267417885,-0.431286848993805,2.0190868328200753,-0.9771662373227644,0.13523894083091859,0.05059697871572529,-0.2666485099420435,0.2464841428429066,-0.17795113448872343,-0.0204176975942493,-0.16336409477514155,0.16713634997204982,0.04437241918225891,0.18012069627991992,-0.23162742305371475,-0.3173140882625802,-0.0694839608899523,-0.0768109568766082,0.5623940861011885,0.05769562766918274,-0.029995076512005597,-0.09087445811613702,-0.05812320711495799,-0.013543760178299174,0.001053051796307853,0.22103985836329373,0.20071036071954548,-0.09652574541020958,-0.12046411835652288,0.06818868793887856,-0.20553396307075472,0.15236998504333074,-0.19236159128720157,-0.15450896115337379,0.14358656051837085,-0.28118513765856457,0.12592686461970876,0.08372692633281431,0.02748984419978147,0.09591083351261968,-0.045330486874176464,0.0515962235961477,-0.17300842375324627,-0.12158621769967137,-0.33575711309815715,-0.05071394034355221,-0.1281594247333548,-0.05464496846854032,-0.016949114811358204,0.2689441252009158,1.3007870370370374,8.77132715051071
7,24.1805760218969,19.1912742489851,26.173200577705,21.547314136965,13.3556782897141,38.0702155273912,52.1832684228997,45.0470078662798,28.61688703139,12.680048038585,27.4739530350391,17.1425980588944,11.8967069462218,7.37029629783525,13.5103806143505,12.2851740902572,12.8077123578714,13.0605987846164,7.95078676891306,3.5154734727175,4.30179915166064,-0.514042222569773,2.57139640448918,5.07950070201874,8.73284352711676,10.4782372638675,14.4391326306917,2.04971882447241,6.25948494076106,3.00056500599626,-3.63152500647567,-5.55866973876164,13.4934520414822,16.3231687985244,3.88510609078345,-8.56324750525611,11.7170404738367,14.4710813360571,13.2649219152738,27.4836598545741,9.35861729269731,0.882019114495438,-0.333092075834214,-5.73551964847858,14.5778214115388,3.19311032559911,4.79475630164948,9.18948991893189,13.5889623709137,23.0252801378075,6.75834865562379,14.0012983055168,7.34671310791863,12.6725946242098,0.2588649247875013,-0.22807342009544404,-0.3076588811232837,0.1560682070047032,-0.06043976770285145,-0.02126671005153608,-0.9762341262598365,2.3858547281945857,-1.275970084516484,0.019246553522969365,0.05051112426918179,0.1742322532666225,0.08179554674791933,-0.0370803166539721,-0.20474400314943642,-0.03256049589049554,-0.003728964196368357,-0.001729803636943761,0.1101877772204991,0.312291428754467,-0.03691084585650165,0.013801112002633113,-0.2292812334599934,0.4884462158087893,0.005966609878854012,0.0654860098646265,-0.2591358723495825,-0.32513191214322584,-0.0032638157320835177,0.2048892817218695,0.20690206533536473,0.06365187530009893,-0.13503642560814133,-0.09185972081650838,-0.07841468495431059,0.12376467964098209,-0.1377138574459251,-0.2376732275577913,0.260683606644947,-0.08917714507865747,0.040816975361433645,0.054274822673503656,0.004231858696806304,0.11538874853381595,-0.19118224155037597,0.1828563681812728,0.023767853191815642,0.07841893080964629,0.002642935568651111,-0.07452420312885995,0.2284778863010193,-0.3746934108876921,0.1699589693799925,0.007515652447240994,1.9388624338624338,6.710961769096867
8,11.2148969575782,8.25102129405935,7.90575843867782,3.26084421972401,2.15765300768623,13.789584647138,24.6679807103945,28.61688703139,29.6821746327229,15.2503602446196,25.3932761889769,15.5535244731049,15.7414718969472,8.32777586172984,10.5658070334704,9.82094954670112,8.38527511297469,8.01773929385003,4.94654991732842,2.71359665276154,5.44897433807155,1.48445535536949,3.50054312958722,6.64361390567877,5.64220463642444,6.9347488828203,9.02752968138043,3.22585886040754,9.37100205426256,4.28982558503907,-4.61927569407899,-1.99238303559467,7.40605688245122,6.60738941526351,0.150809999318121,-8.65849994228877,4.87577918955316,8.23818644183835,1.87696309533741,10.0084041427421,-0.431504076693139,1.24460244724308,4.66792877454608,1.60920401110267,8.60261560313093,7.57544109394372,7.10899967973004,6.87924320654663,7.2736799232752,10.7891516736296,-3.93870028175168,2.26270957272728,5.9382122439785,13.0299700441037,0.049648333301261637,-0.34914127169686127,0.2538353464927646,0.4352235646990803,0.16560586011378006,0.1686059640187858,0.13612912416177103,-1.2716037453826965,2.282830356048652,0.09315961737290322,-0.8166730608890972,-0.29756411576943753,-0.027638426848433456,0.03702142400416261,0.2267853083737331,-0.25194740799698345,-0.04806704945730441,-0.1735621334840792,-0.019091474930044493,0.04919536350249903,-0.3444281922827383,0.1389026946774516,-0.034118078983099515,-0.15135766107908266,-0.015557024802419854,-0.10740804561670465,-0.1447429798345866,-0.37381760593239977,-0.038303307530864486,0.016146283295513257,0.17774009624753398,-0.010571535213422073,0.030992976321927046,0.025759567633302047,0.13020830238280307,-0.028093846265381195,0.009256251218161836,0.10440522343160855,-0.06255410491709147,0.09061465480819965,-0.06820452812297206,0.11752850671261302,-0.127417151689457,0.07748675494285938,0.22938766483049816,-0.30219449963239675,-0.1533977986934271,0.03684680700779962,0.06971167507970064,0.07963737730694741,0.35165952384077953,-0.32237514224442665,0.1589589941977605,-0.2618367465137792,2.590985449735449,5.447217145728902
9,12.7279883220913,5.13610413162121,4.33006862762442,3.22516535959954,13.5269702515895,15.5760407440263,12.9609259305915,12.680048038585,15.2503602446196,38.0085645558032,25.2570056129397,19.1648951700581,25.3670651890571,20.7973788152567,24.7151984462986,26.050058383915,20.5661755970187,15.8428930149204,9.10252533915377,3.85567364383803,-2.96422308611454,8.30857592092704,5.53175147565065,1.38385323244424,1.48030589228988,-4.2251086887681,1.71897286278021,1.32187454129403,8.0763088105017,6.55352423105957,-1.07796135686348,3.18542867950845,13.5427878331031,9.39609440915818,10.5451615851132,8.22490893000243,5.83433574995347,5.692290328356,1.0957988635133,4.84621779583452,-0.839949846065085,2.37425384082693,3.87058198924035,6.43822732435505,7.37001537096601,5.89217016515039,6.98081480243317,12.3717433479749,13.0726029859227,18.6899960159652,2.51351886551775,4.24946442918438,24.0361776773941,30.6190525643978,-0.15920984853740186,0.04448674027841883,0.3511552690664319,0.2687292103880881,-0.2512939073200064,-0.0941792038426835,0.04943080397888196,0.0195437342019391,0.09609285655532847,1.3395323052014314,-0.4759266859718301,-0.12933527866955477,-0.3169899848429268,-0.24028234469304965,-0.12184915835206218,-0.26363075721915585,0.05546445467109817,0.258509154014442,0.3358524312022435,0.12965399094670696,0.3544588765295074,0.11735276070057574,-0.36634121375954537,0.029649911910478798,-0.05500061905087346,0.24832503942453032,-0.33165177037658866,0.23310236443654417,0.1975614546123638,0.28632706900282684,0.15564437043410068,0.11654183310010195,-0.04167163370196936,0.03259532580729366,-0.07045811899250624,-0.012036444438802703,0.11310430462219681,-0.3575543907649923,-0.20479091629994042,-0.1357401348889181,0.5175880259912226,0.022245502347587282,-0.011273047464502401,0.10384713980551487,-0.053625401597845346,0.24199886278405103,-0.014799077425623098,-0.09726188457443144,-0.040589973433894526,0.033041879680397734,-0.08567484935700964,0.2048971141734396,-0.4655333927372795,-0.08226399830168607,1.4838492063492064,6.164297571970644
