,Cov_0,Cov_1,Cov_2,Cov_3,Cov_4,Cov_5,Cov_6,Cov_7,Cov_8,Cov_9,Cov_10,Cov_11,Cov_12,Cov_13,Cov_14,Cov_15,Cov_16,Cov_17,Cov_18,Cov_19,Cov_20,Cov_43,Cov_44,Cov_45,Cov_46,Cov_47,Cov_48,Cov_49,Cov_50,Cov_51,Cov_52,Cov_53,Cov_54,Cov_55,Cov_56,Cov_57,Cov_58,Cov_59,Cov_60,Cov_61,Cov_62,Cov_63,Cov_64,Cov_65,Cov_66,Cov_67,Cov_68,Cov_69,Cov_70,Cov_71,C_0,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8,C_9,C_10,C_11,C_12,C_13,C_14,C_15,C_16,C_17,C_18,C_19,C_20,C_43,C_44,C_45,C_46,C_47,C_48,C_49,C_50,C_51,C_52,C_53,C_54,C_55,C_56,C_57,C_58,C_59,C_60,C_61,C_62,C_63,C_64,C_65,C_66,C_67,C_68,C_69,C_70,C_71,Mean,Std
0,74.3710304030084,31.1989053592749,19.9875161089775,1.62423844781121,-0.445642398568404,-4.12391087498291,7.8776187836369,11.4523964781225,18.7456322111042,17.6914075532535,12.6296611020745,13.2764028244931,5.87871343478302,13.3408854688926,3.04377820444548,35.2639711686017,28.4794373420403,26.1009786049133,11.2461443305799,16.3767362842191,9.83227699569095,3.80160707939721,1.68152050965884,-8.53719436415023,-0.0095734664732543,1.35518914222285,3.89704394038132,3.80600508727683,-1.32882431672563,3.5236485682991,-0.221463848908685,2.58436005379715,-2.70897011351325,13.3691848701671,5.52649888694667,13.2644140881842,10.1822440388834,5.56291600453862,7.72863721809999,0.85302126251995,-0.30222846714933,-8.33385922998136,11.6410113346594,-14.0262799312914,3.46379742141192,6.89501916407067,-4.16370130256829,4.13498924627364,11.5764692569335,-3.67522992326886,0.9272674052194126,-0.4475134673630344,-0.1370784339314545,0.16226161327764788,0.14601360872498007,0.19811004336387275,0.08443419598451385,-0.12633028455754536,-0.29338375890990087,0.1531855110069183,0.21428404961042913,-0.1897299234982092,-0.04728076282832614,-0.24826855178192947,0.15704195539912713,-0.11822785476630682,-0.035246198518886857,-0.21050528365564755,0.30358327368794924,-0.4816017250852013,-0.08157462242146682,0.11091958120896894,-0.07465773431097807,0.5293358245246208,0.2393435529567476,0.04597528266849483,0.1396783877140057,-0.19238042486930715,0.0419463038886631,-0.2943035662351139,0.20805457778578937,0.020283325230260964,-0.05954094505762079,-0.22963569027334763,-0.0354937518934141,-0.07390368714029594,-0.04374322383501867,-0.08066868229458514,0.023666737519804974,0.29297076804837524,-0.16622490329019426,0.24937854343202293,-0.1340910286816848,0.29035754803777464,-0.08570659004264176,-0.10366193247826068,0.20161128783872695,-0.11266537333554162,-0.22076219264059815,-0.13073838056674797,-0.46203703703703686,8.623284200524088
1,31.1989053592749,28.4262586916418,18.8138569507395,3.04804601002534,0.0849099364519853,2.90893442741594,5.5512931075087,8.8118967322443,12.3911177927644,9.23064276994719,7.91593867273328,9.5100613866018,4.22423093080423,10.5694260755107,5.67517922058834,12.2269132660274,10.0719966588735,9.56354478589543,5.0860922580575,5.69570289073113,3.67434982307128,0.485043789815774,1.35238430760541,0.280467697825219,1.84048121925271,1.74802587916792,4.01842427416689,1.36564624071461,-2.47094958537592,-1.53812379788927,3.8589947862776,8.7820598158688,-3.91709470204937,9.74385613637876,2.50218747061147,7.26314450856769,5.6553746457681,4.44952347433569,4.00976681214383,1.41608514397605,-1.67365715514208,-2.10399704839198,-5.431087399548,-6.18050390686342,4.81087572323237,7.34163554303854,3.01963935829741,0.0242078269577605,-0.0187420131802305,-2.02395409301317,-0.44813993073476976,1.409724514584498,-0.5038594004340029,0.008686210073923934,-0.13597962276065143,0.04959068386362208,-0.07151844767359802,-0.2565697689235126,-0.16152987698441637,-0.027341130737149666,0.2588286955239448,-0.4074246718673832,-0.19131285704506001,-0.16026648121109338,0.012749619937634696,-0.0057497467329838585,-0.07795145801761458,0.0029834383008791225,-0.1565576226459006,0.5445292399638476,0.27687042400256817,-0.015881116624069373,0.1287159617171943,-0.34443513121719316,0.06880500995553686,-0.3298192640262687,-0.06870350338114395,0.33968681610925305,0.14256158456332646,0.09600697108375005,0.10317549058265091,-0.36915585001758167,0.04183584885068137,-0.07534245764932755,0.16747221023252915,-0.011305468951055431,0.10832527953272149,-0.1293469180143317,0.29714545827874933,-0.4643463820015505,0.4173940247994136,-0.2656618286866804,0.09736490503834772,0.04060646732218922,-0.05744997805193807,-0.09944934305087805,-0.14439601953089254,0.08034081121090537,0.012640991398403117,0.11663513164099444,-1.7962962962962965,5.330690264087929
2,19.9875161089775,18.8138569507395,25.7458636653895,8.51731278628101,6.78853168440351,10.6346000570795,9.43703903639171,3.94454400760865,12.8533398348204,12.6911712756219,15.7135745636154,12.4324385984061,0.874284004253434,3.9776677822446,0.558796699211062,11.8025806382311,12.0636856762949,11.2419989399919,6.65514411470591,8.22534292240055,5.74557960877612,1.87288939772322,3.49794860373006,2.67828989081748,3.52942808375469,1.99393156914545,5.39270168231512,2.51011656512415,-2.29057136005335,-4.57436516431029,6.02639404380277,6.09024245414011,-6.69789721373162,12.5594701487663,4.3125369944308,9.53721175388525,8.97308208075533,2.54274314408114,7.32265777995433,-0.0550461912130565,3.40634532703308,0.433938993802394,-4.66390231321949,-1.80222967880787,5.24802053246093,9.19248449793257,2.63615949132645,3.64340994164033,5.21236490379306,3.3873812934537,-0.1443839087469034,-0.5067124458507867,1.2476333322427717,-0.12757686685659722,0.14420297162041193,-0.06390239289431117,-0.2152527454090988,0.076916349702837,-0.02167586274353711,0.038374206002604605,-0.25465951120309943,0.23531975099768157,0.2169778283405484,0.39052010564546585,0.27177899119424026,-0.006202662372534491,0.1640858849226459,0.001638614787683282,-0.30337519052440826,-0.31733315455882294,0.030591140005038958,0.022627866929817293,-0.19850985343907082,0.07043756905920799,-0.08635240337796214,0.6200765946863299,-0.3483400906069746,0.011893096825578988,0.36131588501759665,0.1007568484520309,-0.16510253214676576,0.10900662339257905,0.5283593416671379,-0.26620297266117604,0.0056830131711786995,0.039770823574686164,-0.17078598062550315,0.04326331995274347,-0.18923803016931526,0.015663111690609105,-0.17941652641724315,-0.07554864679619623,0.3045008997765826,-0.10199783603354491,0.028632855390377784,0.059242399277965166,-0.001470886015333852,0.14150530755741628,0.12274051580152573,0.050584916996096234,-1.4694444444444443,5.073052696886711
3,1.62423844781121,3.04804601002534,8.51731278628101,31.8857104086845,46.777434450186,30.0995768418016,-0.0780872549594322,5.00477394562572,15.5084822601255,14.5774143418145,14.7893789540139,9.9138538230481,5.13082338958935,0.41280609761996,-3.5168745652755,13.5844979925492,17.6906867663606,15.8618970664058,11.855911545381,10.4435390218746,7.41997185631443,4.14281158430587,-5.82072475424518,0.988827333326792,1.50661755604079,-0.0209010515644178,-0.355856991193945,0.0127572170894151,0.424556886621755,0.519647193125416,-0.341570655827018,-5.61716930808482,-10.124078403669,1.12155042840388,-0.435981754579497,19.483327650646,20.2731999680397,10.7221722974706,9.21374919808103,0.161974171685266,5.94418533624213,3.50393595875794,9.0536280872905,-4.83809970317345,3.14710399372372,2.1565307493923,-4.45920966649546,10.1147700775792,5.51946813955825,-3.92484435861071,0.16512900801545607,0.009642173118857565,-0.12627537708887518,1.096924702328978,0.03038178328330477,-0.3316663000907463,0.15502519997591876,-0.28682237783536263,-0.24907240395703056,0.06554405923136339,-0.099068738063116,-0.3692848672551248,-0.11086246031857908,0.2761041120538982,-0.0958522507221823,-0.2257174979860734,0.1725279362273556,0.06722484595407432,0.2186610366266541,0.016246679665133632,-0.04860743671461764,0.17619058386805614,0.48358865468103734,-0.0819600113234278,-0.15485014022694843,0.02479953611438251,0.04955242301818949,0.08129147248365072,0.2104156241401044,0.01467859854645166,0.2575549023024776,0.5505222756878178,0.42391598343453046,0.1483039003716428,-0.23106014419428336,-0.16003346917817873,-0.05603240840627804,-0.08041346674524943,0.12738409349768817,0.03955746349827143,-0.0040640225489379156,0.05769239324772679,0.1526528320482752,0.3018763980990349,-0.21488445231076064,0.09998588478099527,-0.006131125236034842,-0.014621184884826626,-0.2762433504507206,0.0654740925149589,1.4694444444444446,5.645857809818145
4,-0.445642398568404,0.0849099364519853,6.78853168440351,46.777434450186,127.205779454023,84.039346058535,-5.05440228255785,14.0459633750901,30.4396781551452,33.3883637081771,26.5813901665475,16.8033052981669,14.5134271933838,6.831841724052,-5.3321651874107,19.7831633054894,36.4660178652114,34.7677276039939,31.0187614720446,28.7442813468673,22.4477772412699,14.1864422504754,-4.87868849700584,-1.57770627335021,-1.09198643230686,-1.48226866282028,2.65059432414336,-4.53091082098916,1.09624770891979,7.84226784368243,-0.0682980460990437,-5.75499243568053,-16.0225842414526,2.99741444302376,-5.76744640416829,42.2894909714003,41.1802364517879,27.6297020310518,23.0976769095056,-5.55968895795314,7.76131551920602,7.37558049954423,26.5886416389576,-13.7355948153009,3.83076954566567,-0.243819165146456,-4.93048088455593,18.6425451302307,-2.70201539996891,1.68488553838058,0.14574165051595167,-0.1350524756470684,0.1445232710330258,0.030596049064440935,0.8354276540155416,-0.48544367445043113,0.18977499938974693,0.08751859905969211,-0.0031741888148886285,-0.1828523439811303,-0.12491590827539749,-0.03601514264391733,0.05027689229381473,-0.2456201521743368,0.253051802441498,0.24078794559839406,-0.09122328866313502,-0.03910224603608102,-0.22769328961656787,0.08555231385740557,-0.02447275376496974,-0.07809793394556928,0.2878034447853249,0.19140435511084397,0.05744296589936927,0.10161934063257633,-0.22488667287676328,0.06707719815017729,0.08670819427354991,-0.3260247666256519,-0.015726439310506258,0.2578089559316021,0.10284951691727819,-0.03501962859718804,0.4097643276488445,-0.29508672834319266,-0.12359381496050036,-0.03378367303546927,-0.10025760962325696,0.4585249771699754,0.13581322114008398,-0.23176468352982588,-0.05045917773087142,0.07754303179932573,-0.1852439342986936,-0.129399898343026,0.29672456693596766,-0.060914703887913084,-0.04085089699498327,0.01334651832556525,-0.7208333333333333,11.278110633170034
5,-4.12391087498291,2.90893442741594,10.6346000570795,30.0995768418016,84.039346058535,91.0627383638428,5.44686869945892,4.19572660163986,15.0984735354273,13.3465471405435,13.5994851623066,11.5507642762457,2.83762815331945,3.60403888463899,-2.76250197503196,5.42432314200368,21.7248985672512,21.6249458408187,21.0788067354455,19.169807200973,13.5776770390942,8.1769212754155,10.2096445545434,-5.10623156282213,-6.55325778887586,1.04710276758807,0.923707794515071,-1.46321804617492,-3.06892540068814,-0.490360561206598,0.721167791409934,4.74486535377774,-7.05033401471575,4.64279979943992,2.36166166543886,19.851196780804,14.9383011953292,14.6317475857115,11.9538743072048,-2.51435692761362,4.39590772471634,3.92526097502503,8.36331166577248,-19.5430779181276,2.60039353392421,5.40990636110721,-1.42792697281156,9.11680284822283,2.55621738316238,-6.03261813135251,0.1991552369207852,0.049347047693038125,-0.06453929660443383,-0.3298798668118913,-0.4854461004735051,0.9309416981492221,-0.21850981391138358,0.014880404298111228,-0.13628846135694253,0.247761178087699,0.22968676924914683,-0.0801539572425707,-0.0197788703738759,0.012125798020537844,-0.09325912026985397,0.2867592986699565,-0.22138502165570237,-0.16772479474611676,-0.14072288632561983,-0.16714160391353955,-0.05913453902647291,-0.0599845966149208,-0.5337840852655952,0.3707797555340533,0.41360331779069404,-0.07806314502087998,0.2448442758756321,-0.1642716496832725,0.12265347115999019,0.16520926068468186,-0.08120172541163787,-0.4016035715794604,0.1344705801055605,-0.08126781582987673,-0.35826973467528966,0.16263176839523188,0.07411065262705721,-0.18991539397831894,0.08265739947677513,-0.15939555066574773,-0.03771910782721399,0.08260179165979445,-0.0685489322778268,0.13163554738561464,0.17370965906726485,-0.0825298907132129,-0.2065849201441938,0.025280657936581356,-0.009936281388297443,-0.0735970718160271,0.5424074074074074,9.542155855143152
6,7.8776187836369,5.5512931075087,9.43703903639171,-0.0780872549594322,-5.05440228255785,5.44686869945892,18.0884368259543,-1.65400544077379,4.7183281293819,4.66606812776169,1.39768194270045,1.38334931709636,-5.11181310761472,-1.88750746707412,1.76379838871426,4.64739874334176,4.48526782049699,3.57541128420388,1.57257190917414,1.54617697694238,2.52589505992373,1.54185781191703,3.3879764731972,0.296499715438707,2.80770083380752,3.24591225407717,4.94013784714392,2.02482488747182,-0.325183229227695,2.62125587588465,3.42505372629338,3.45883199128186,-2.88113968740408,2.43169774022273,5.09284378267611,-3.14839025327841,-1.66098040869461,-1.95825900268531,-0.917102093630163,1.83863318780031,3.84598917583286,-1.8428299184981,2.72745067178042,-3.16791937698817,7.1816246029174,8.13990553749251,-2.15240021271428,3.93828106011797,6.42075892420127,-5.87126923932613,0.08815700854463811,-0.0692042091189427,-0.22935749358108515,0.1616197895901825,0.19935045467509596,-0.2342186518970271,1.37513778149599,0.12724483369019304,-0.12127619029197317,-0.7453183864597662,0.17335493912827962,0.37768687978417137,0.16122996644778548,0.1068361596764065,0.01989028638493493,0.18158762831077913,-0.018774866747622167,0.031519299090306985,0.052975564232955505,0.18869692320065062,-0.1677799147761357,-0.10010022068985831,-0.018147525473469758,0.0525902315224098,-0.43582723643459986,-0.041723294918573656,0.004419221885832962,0.1358407291641402,0.21819375077458536,-0.03761871636309788,-0.06927860438854938,-0.2526776069583483,0.006786101164858195,0.0865058570360814,-0.2160514565962422,-0.09548325347609121,-0.005985128273844887,0.3851978946081095,0.09818306825561238,-0.27090568259698816,0.0033636686592892723,0.35859916748708487,-0.12400106409029954,0.25215926675704853,-0.6070666917032735,-0.01829809440998865,0.21853985931150718,-0.2468502293764463,-0.322183905487303,-0.014955728178939793,-3.27212962962963,4.251874507314898
7,11.4523964781225,8.8118967322443,3.94454400760865,5.00477394562572,14.0459633750901,4.19572660163986,-1.65400544077379,15.8652583014049,12.930880530841,11.0012939264967,6.60414842116766,4.20424245305986,6.47296791406657,11.1415916805695,3.87765509635184,7.30107719785232,8.64470215342006,8.11832605227637,7.46668438076231,6.50826273699166,5.42033040667839,3.32530923568901,-1.88968684671382,0.542877749067593,2.82863861579408,1.39026146958694,1.73611279055024,-2.28694189824442,-0.368077089435194,3.74614134061769,2.61130871508133,2.04421311994165,-4.30861617197559,-0.727609834873917,0.171661311462152,16.3661302096259,16.3901866730722,11.337268585944,9.54884348803073,3.66731290212073,6.73011498089416,-0.95769677875801,5.14200514730571,6.03787421056619,3.13898014774876,-0.745314384807686,4.48241218976446,4.94692042761704,-7.32891022229197,6.20897564046728,-0.12429520484306526,-0.2618314884546559,0.0779880319270462,-0.28353955272345605,0.08667629998700055,0.00997632751554158,0.12499364854748184,1.8612885972878999,0.1988881011580377,0.020498232932987807,0.14441090367895806,-0.2614081872809407,-0.05348298233936246,-0.2795631480567073,-0.2127912794342946,-0.007816355913860484,-0.34385689917594053,0.008045133989173925,0.04029790448893242,0.16315874498166225,-0.056734886753755126,-0.6212042469039895,-0.09356267197196089,0.19486951943492295,-0.20867647951702553,-0.08417599284350957,-0.06149004237816408,-0.0004055453488502828,0.6164060844543054,-0.23835281014819107,-0.13927705992892023,-0.08586610805149199,-0.1373403421192101,0.23654189204530335,-0.11870269518247961,-0.09652321237291556,-0.004582419321652123,-0.17370993098554838,-0.39579116698999395,0.053233632369370676,-0.3429520826578199,0.1020279410452216,0.059106105302752024,-0.2954397790302965,-0.3738462491690175,0.587449849266795,-0.0680593395045555,0.08213381151835879,0.5361107096708635,0.08326169795405072,-3.3505555555555557,3.9818661832619204
8,18.7456322111042,12.3911177927644,12.8533398348204,15.5084822601255,30.4396781551452,15.0984735354273,4.7183281293819,12.930880530841,38.1699544220945,24.3966478064234,22.3737095592668,11.4357812718755,5.90029412646595,5.89686124122085,3.90981500864961,18.4708308260335,19.6181691071744,17.7991766916648,12.7017473886793,12.5275672274259,11.9507363228705,4.99473017878169,-2.06935852135852,3.31449643806383,0.828617165399557,2.46917068397428,4.33012063982274,-2.28415711802478,0.139459671781194,6.88462187429685,6.7347834294731,0.518820010429034,-6.43223534144839,2.67611672912076,3.45181695752982,25.7988508854087,24.3777935842778,13.4917960625489,14.8350612015787,5.57844208935943,11.1790276726651,2.34864188762713,19.2910547147383,8.62551402347978,3.27533652538728,5.51196982433802,-1.4586263402395,6.71701049105962,-2.59621750953619,0.0312287339670506,-0.2977795567667377,-0.16953099581755152,-0.021406656626829963,-0.2509039588479104,-0.0035367332545559373,-0.13707229664275392,-0.12204532632057893,0.1983020228092552,1.1727632097512266,-0.39078252404036534,-0.43156387055576495,0.17501162516389182,0.13220471974762255,0.04240842306129523,-0.24448274930245095,0.05658460293723635,0.2210828603838197,0.07978539348301181,0.4805046704062093,0.07024489393672977,-0.43607524716428353,-0.1007476934954341,0.045274471424306954,0.038245498194291065,0.3227027300141209,-0.004428216793467353,-0.06851790445172692,-0.27553020777716847,0.06529367049766768,-0.09374934686480942,-0.16271385739556146,0.037931789177488864,-0.27045014315506455,0.06879590122393871,0.09173094467523336,-0.14455968163914973,-0.27381412148147793,-0.16769145821386439,0.08720166820166489,-0.37304259279767393,0.143766774124609,-0.2823676431937169,-0.2613404105726156,-0.3907677824989876,0.13583461178877662,-0.16023767322033947,-0.042978401182120214,0.1187351183899073,0.22705978952506956,0.17960409903429503,-3.891944444444445,6.177374395493162
9,17.6914075532535,9.23064276994719,12.6911712756219,14.5774143418145,33.3883637081771,13.3465471405435,4.66606812776169,11.0012939264967,24.3966478064234,33.2723243933589,25.4538502270434,17.8422704123096,9.17891285782418,11.8605708030196,0.968706489616149,24.0117178307962,27.3209485354372,25.1155230820319,19.5454165601502,18.6548626380268,14.924586616014,6.16764002707087,-0.75967271826308,5.99288718347217,8.19418247705059,2.16151209369268,4.60303748918361,-1.3375219835456,3.08068509081306,3.34294995501483,5.61454821198763,-1.23998494938479,-8.93974328395847,5.36449969032292,4.3759095853343,23.30182704364,26.3587612444794,8.87864377442066,12.1055123782046,4.21038307702597,14.7109593727499,3.39318713786947,18.0827245029146,-8.88816580879027,-5.80369060391198,3.02504303922211,-6.6427353985671,5.29124889936893,-4.72840022831796,-6.16492681748321,0.1582350740638117,-0.027973535617408368,0.04441276280038122,0.06366988532662597,-0.19061560909885691,0.2549773052288307,-0.7460782933988712,0.019786575282824494,-0.3844233330498538,2.4013995581266863,-0.31245158074341817,-0.1936171082697331,-0.4397801109490783,-0.16976581462750331,-0.08196615032116564,-0.2458587171103055,-0.37660820349053675,-0.06666421642066872,-0.030564110604050374,0.008501759448130537,-0.26329015113010323,-0.1016076756994976,-0.14637057473947868,0.001399048313065898,-0.4724693108971098,0.0027470407842798794,-0.012448216435160274,0.2532552599999794,-0.392692597947813,0.08338445653713826,-0.0789664095483183,0.4100979886906167,0.117053665205086,-0.4755910041333601,-0.01736126713580077,-0.442114494837473,0.1038434524839641,0.07015821159872292,0.26973388900748624,-0.003463513446134875,-0.25069744867464583,-0.28032128437265025,-0.17967809732319007,0.30238889463759616,0.05646086679172946,0.04481918633479092,0.09332905535196291,0.15302671640325596,0.48667007777287014,-0.2835163327793796,-2.822222222222222,5.767349858761723
