,Cov_0,Cov_1,Cov_2,Cov_3,Cov_4,Cov_31,Cov_32,Cov_33,Cov_34,Cov_35,Cov_36,Cov_37,Cov_42,Cov_43,Cov_44,Cov_45,Cov_46,Cov_47,Cov_49,Cov_50,Cov_51,Cov_52,Cov_53,Cov_54,Cov_55,Cov_56,Cov_58,Cov_59,Cov_60,Cov_61,Cov_62,Cov_63,Cov_64,Cov_65,Cov_66,Cov_67,Cov_68,Cov_69,Cov_70,Cov_71,C_0,C_1,C_2,C_3,C_4,C_31,C_32,C_33,C_34,C_35,C_36,C_37,C_42,C_43,C_44,C_45,C_46,C_47,C_49,C_50,C_51,C_52,C_53,C_54,C_55,C_56,C_58,C_59,C_60,C_61,C_62,C_63,C_64,C_65,C_66,C_67,C_68,C_69,C_70,C_71,Mean,Std
0,689.592332660224,715.235031115335,685.931769432778,656.705424097609,437.003989452099,0.369437367324111,-4.34189100134041,-1.44568146299034,-1.01666705270269,-0.175772202381611,-8.91310685700756,-1.65057968686293,2.42319889480219,9.64030781250063,37.5662373945177,46.4255938712793,26.4353470147975,5.86048470855804,-12.4985286329902,-17.2986193602143,-11.9847645753594,-8.75107586897433,-5.18009409174436,-15.4127091416766,-17.5836803688474,31.6601168244089,86.0976573958138,107.219429210622,72.6832231319923,40.184793635337,7.64104222144236,-22.9719202643746,2.93543658060327,-12.9167694311395,-24.092012373852,-16.3814907927872,-10.8406295195749,-20.493190952795,-56.4924457901278,-85.7294373370325,0.6180905204279341,-0.6793446620348488,-0.17448867688738282,0.16060758941593903,0.231096528537141,-0.029271534275192093,0.1731859917452606,-0.330776228885778,-0.13282321388463705,0.08185866561286315,0.013370051225621361,-0.23183101072666415,-0.05574989367360375,-0.11262461199434484,0.06723186404041409,0.11381998780106017,0.04168472355168117,0.03315635780236653,0.025199587250103742,-0.025524615170015995,-0.041422189959165384,-0.014298573533775638,0.005930768318104404,0.02181645363845898,-0.05093988354295441,0.18888023775957433,-0.26012281777800644,0.023614877798431713,0.014658899206712582,0.022689524375920613,0.10528397166824238,0.011063681304605374,-0.022083710610845693,0.007616463646890953,-0.024209687246852536,-0.02281284199935042,-0.057247246582653885,0.023974724990781675,0.022847861766569593,0.014801766647409492,10.106065699006875,26.259899707733542
1,715.235031115335,757.810385995639,736.520109510748,715.333846421492,476.447728487346,0.594951409252985,-5.34432959737825,-4.69860903033074,-5.17743968098617,-2.05427562002998,-8.20207020688075,0.844037610049309,4.00975293116966,9.55468794261209,41.9974891004067,51.7186289795827,29.978366653771,7.60276641249782,-12.7243957138691,-17.460158492362,-10.45459723986,-2.47203451117358,3.51783925791191,-6.36895158594972,-6.33874059530191,42.6161737293854,95.8348336971635,118.855966266994,83.5320531901591,50.9264990237005,18.1912406076592,-13.9240176508893,15.567485580679,-1.43450346508869,-14.3039320982811,-5.59049574923911,1.61853644662867,-2.69852027946335,-42.9719298896296,-76.615213113755,-0.6703825795906888,2.0621117746994067,-1.7960981426656026,0.6297883176752632,-0.3195372175011701,-0.02451420973098851,-0.23810964731829956,0.3709266026276364,0.06036654264258855,-0.1794164970507833,0.03516124347059759,0.3014123243447939,0.17858009180072804,0.07289309278488929,-0.09743947524417962,-0.04277652119305043,-0.02515126423717902,-0.05481574523633564,-0.15560579676452205,0.1271171174397222,0.0456556260185345,0.007816626099650923,-0.005504618808493691,0.04538144224173319,-0.014807173628959764,-0.2544224648200866,0.3366868930213875,-0.04860289621584205,-0.005281791027963813,-0.008277579656304754,-0.15473855683564625,0.05485329088632224,0.015806739359498126,0.0686454574772629,-0.11065525493750306,-0.042924352460602465,0.013320999024376414,0.1283371764340163,0.0014012885584651618,-0.05379000210238983,9.349431287666583,27.528174403611285
2,685.931769432778,736.520109510748,729.330944060001,722.165754427566,469.373037816926,1.83744201235483,-4.42724942676627,-5.41312063123013,-7.35527898414659,-2.3217938082166,-5.70695330744728,4.98234246989046,5.91218976649439,8.49214868742282,41.8274610738768,53.3320521979677,30.6777898052535,7.37859319952428,-14.0927524374412,-16.5299823208392,-8.76682415533922,2.41785422184079,9.80005135397253,-0.841697314309347,-1.66837534744857,42.805149571496,91.5656530861282,112.746520938063,80.9582911095596,51.5304126767332,21.9511159808606,-7.13939795142628,19.1348976587853,3.02126734962534,-9.53660902774238,2.22915716537927,13.1471971758835,16.0925796503269,-27.0417193385422,-63.9286836848623,-0.1809266343872948,-1.9012013357828317,4.06933637204533,-2.0532472917911706,-0.17239010564751053,0.00417153813748317,-0.028598708566004046,0.08171758708263464,0.04417795166706424,-0.020090207548701135,-0.007503260316089101,0.052937085398272,0.032007579182190944,0.03727509443672765,-0.004111667414294853,-0.05966405606431778,-0.022909424050759675,0.0014453225337546021,0.021848129580625056,-0.012155456782102883,0.009423431002437836,0.0434186526292918,0.0001583899931804982,-0.07077503825208051,0.06285985471100147,-0.05362198092684182,0.07027945992853553,0.011916575545410243,-0.008954732776370109,-0.0006168131763877513,-0.028844066541482662,-0.0151459898891332,0.016429008701706455,-0.01098637880590748,0.04145906285020731,0.003215837360091403,-0.006027821157300196,-0.022537060866332104,0.0033174133780685955,0.0018711940279910627,8.271407987437401,27.005942754512404
3,656.705424097609,715.333846421492,722.165754427566,729.106206774438,462.344737167357,3.07942920114801,-3.53681587069305,-6.18699594980342,-9.61731686697166,-2.69517970809329,-3.26481924248813,9.1034107559202,7.81052941193655,7.44293357889877,41.665752407144,54.9538404794768,31.383775381653,7.16011286055645,-15.4566829220422,-15.5891954439342,-7.06991313225733,7.30691135824729,16.0736223405612,4.48300167890849,2.8809823348981,42.9309555622919,87.2729902985886,106.695379526661,78.4463078150735,52.1942702626291,25.7736415493355,-0.293804722439415,22.7598030736538,7.54239686637945,-4.7052191247904,10.1179965312689,24.7522799151269,34.8445427694683,-11.2533024021918,-51.4996144845805,0.1457420654215866,0.683464956921061,-2.0117860485331747,1.341480812032806,-0.0592676535844437,0.0361453621338936,0.06881376690653218,-0.018115453319538424,0.08090370521873268,0.08840342418609722,-0.07682148255995724,-0.08546724873508782,-0.06997555658979965,0.03158321119579304,0.08796119990055408,-0.1281223517787835,-0.032972807763403805,0.07228607587902093,0.2509024539315456,-0.187413932649198,-0.0256196678850586,0.03371034735215145,-0.017581585835278944,-0.07025774011801088,0.08806020167360423,-0.0070109733828753315,-0.06419754963356976,0.10779736664573122,-0.05730317200923197,0.003308693039700574,0.06493770315452123,-0.11185099275540628,0.059579169488006935,-0.1384536406495667,0.28719734991016155,0.01564003658205615,-0.034885122857473576,-0.2027749465223254,0.02732302803341058,0.06754549106268572,7.183384687208216,27.001781548157858
4,437.003989452099,476.447728487346,469.373037816926,462.344737167357,320.086165800916,1.81527633686293,-1.16542530262717,-2.93484405673958,-5.27112096145399,-1.93430299929949,-3.95286878765812,3.2760859120191,5.03009869185815,7.1546123037734,30.7220782438814,34.8066221319266,20.1716913165724,5.00838717846404,-9.12362003682222,-12.6265561885983,-7.05719739670783,3.20343843698435,9.2098452785957,4.60644535252744,6.76769314182293,38.4996615480292,73.1312358857858,90.3117133671067,67.0246882812177,44.8640633975842,22.6389845517712,0.623974460595757,23.7464513241302,12.9598925735586,3.80853434570173,8.0960933832447,12.9500227857953,15.9365093522266,-9.11027603259733,-30.6343448017372,0.2271947467159729,-0.3455251302311246,-0.12627979572976777,-0.037042019706593085,0.57469170278255,0.04732146218031456,0.08430413701130109,-0.17034603476231341,-0.06928820117530082,0.034782183821595036,0.041403968483669354,-0.09262865753038615,-0.16574165106844946,-0.06203617566777816,-0.0781462802917095,0.14155459441624846,0.04611199142698868,-0.072641284596304,-0.2329607260709058,0.16004766245653243,0.019740147879899562,-0.13336299166925342,0.04159549174359895,0.09990312472798707,-0.12905835504267194,0.25630742986063504,-0.18344541656085342,-0.22708617514986792,0.11283640326422419,-0.05144393265904037,0.044656565371548926,0.11718149964481915,-0.15838921946600817,0.06952009391391736,-0.16811277326514226,0.07470540581906832,0.1152247693994835,0.013587436539301835,-0.051749069790787694,-0.023059516165406822,3.7400583566760033,17.890672592189368
31,0.369437367324111,0.594951409252985,1.83744201235483,3.07942920114801,1.81527633686293,2.89257566718371,4.25482544250269,2.69296872778354,0.829877606048703,0.750477057029135,-1.37178087453081,-0.341310501873884,0.0257023272985449,0.449403325437593,0.808881818588432,0.828956804311034,-0.289447402500982,-1.55861573526868,-2.81217733468897,-3.52539707325466,-5.64957240844976,-7.9243545699865,-10.0564287365883,-12.7216074097075,-15.0990867753045,-8.50252117423111,-1.65658926840851,-0.0125262865961492,0.731002993432026,1.41447323245218,2.0949239308363,2.86207803036335,2.95560316056902,3.81975934828787,4.48901690802091,5.39138650749175,7.84443987219262,10.2754785832274,10.8746605028851,10.6380236495983,-0.032423695054769476,-0.0004944686892791469,0.009311964922396998,0.03912391409085087,0.05249499634244449,2.3333650251128626,-0.782161093703639,-0.027044428198441797,0.03734461490680179,0.03973798151931476,0.008334166640075627,-0.022751811329149572,-0.1932128169806742,-0.3968849927489531,0.5204227601027989,0.040850088044202565,-0.15495783203182176,-0.24269765431694915,0.3075184265834499,0.026760341502283336,-0.045493297001297235,-0.014936383591315487,-0.06915912867605536,0.029717431339813496,0.03908336353473309,0.11327616661887767,-0.01206738142480272,-0.19658390957543279,0.1445090614645217,-0.007148706551454023,-0.1410913634043658,0.16064374781171084,-0.17856730663346473,-0.12281874138250598,0.04715098737609797,0.30786834810398883,0.059581412406589845,-0.3810188008833814,-0.060209544084474244,0.12990614241813242,-2.0254901960784313,1.6978149684767503
32,-4.34189100134041,-5.34432959737825,-4.42724942676627,-3.53681587069305,-1.16542530262717,4.25482544250269,9.15217744639551,7.19903272447259,4.58654478931083,3.98261543097096,0.461882896063824,0.418458606343278,0.838951452294269,1.40494226300427,2.38258931181957,2.52974303343571,1.36212583246157,-0.0073859847840551,-1.05042609623774,-1.68991689176054,-4.83177151005069,-9.43769204778569,-12.0281289853166,-12.5137970033365,-15.7236907305544,-9.45031085332688,-2.22092403478817,-1.50798961049008,-0.207068436570948,-0.527424128139796,-0.743111594384538,-0.564117386504525,-2.15175939458677,-2.74247283678198,-3.41074703510018,-4.24648418117093,-2.16680817732439,1.59326061577659,2.73645473853567,3.34799392519452,0.16297025111152927,-0.25833542581999525,-0.03268659931893487,0.06872765338314814,0.07967607522683029,-0.7834165598932531,1.6624426990802381,-1.2063315048825702,0.32594306323905303,0.009759910260359312,-0.021001971452877105,-0.09692564753387299,-0.16540898727156375,0.019207994543833092,-0.21953126598208655,0.09845396302124548,0.04582297890909357,-0.08303043434609979,-0.1986598535983959,-0.07233365819427999,0.2143005730587165,-0.036218340419161034,-0.13910434569078028,0.14020468987217843,0.12482348763249851,-0.15602892530306464,-0.004912681380417342,0.1562020970355944,-0.125233570056185,-0.01641672839258093,0.039541265650404694,0.03601659268051334,-0.06916999420310699,-0.05195871826329139,0.08510051103004625,0.2511593920687885,0.030709218941758213,-0.08121820796069824,-0.06627944446615125,-0.013544008637579184,-1.722467320261438,3.0236033877470616
33,-1.44568146299034,-4.69860903033074,-5.41312063123013,-6.18699594980342,-2.93484405673958,2.69296872778354,7.19903272447259,7.69854565772669,7.04724212267808,6.01290690842718,1.4600150301532,0.0675379285780339,0.305641158681256,0.832539363234789,2.47846272815245,3.09870524459052,2.13503937069636,0.992026557295421,0.342900597834602,0.190981626160327,-1.60391051725467,-7.02966281015146,-9.08967058094371,-6.37207615203519,-10.2263342130959,-6.21332883331572,-0.98490075645604,-2.29296623417352,-1.54921252769457,-2.24107936010683,-2.68889726405459,-2.42271954718837,-4.41412656863445,-5.18395798682447,-6.1002700994077,-7.42429368506851,-6.95079583883884,-3.3614140582972,-1.08938863232626,1.01491529636767,-0.33966925048911567,0.38347837269095514,0.07715530689949018,-0.025282105380205398,-0.1739940298744734,-0.030081499408762508,-1.2141530675524972,2.9211148932099604,-0.9677524135016908,-0.29568077661797315,-0.08536260090314975,0.010735752809870604,-0.011482934745790666,0.04445433712488156,-0.2594158842256805,-0.3501487872316115,0.14733708836695508,0.5966080361584944,-0.11289585348274907,-0.1950173646030173,-0.08621825861942196,-0.06110725543085795,-0.017773313411856815,0.09811064834489797,0.02558288618872752,0.021198323395796238,-0.09070685645195727,0.07456430701033105,-0.03871710651005171,-0.06412748580430533,0.002282300603077373,-0.08280396246417036,0.016274485970144928,0.04710770092425319,0.04625652889431689,0.05986671161513039,0.0222744133908048,0.032078339667018986,-0.1073947435659464,-0.016205339785209556,-2.0194444444444444,2.7728226877546085
34,-1.01666705270269,-5.17743968098617,-7.35527898414659,-9.61731686697166,-5.27112096145399,0.829877606048703,4.58654478931083,7.04724212267808,9.04198635057471,7.82177533012712,3.84675799380548,0.656031724557827,0.229202763629149,0.205724800423265,2.02573943361342,3.54989698819299,3.84624176648548,3.93516714968504,4.16836589458478,4.70825184378871,4.44640407729482,-1.58245480099429,-2.58109903755708,3.88761419955604,0.504626278501245,-1.35823623649697,-1.6921850229241,-4.61678564708003,-4.01518271983013,-4.64474133272364,-4.92365940070466,-4.23853713013249,-6.44179690723192,-7.74782866252176,-9.56969252056154,-12.0474635285717,-13.6428304337152,-10.716305282919,-7.78574960622083,-4.61102973525817,-0.12712432312247673,0.03509536287845822,0.03283116545317151,0.07511915211964111,-0.05710350709571933,0.04074477040511384,0.32502834402401853,-0.9709975438770972,2.292094124069529,-1.0485263879778832,-0.5060308353212436,0.45127625625439344,0.16087213588171473,0.14958995525101168,0.030249301027700695,-0.22103547079139005,-0.27098122999463825,-0.1814882680645887,0.3912215265583421,0.011533954874761315,-0.20709559175332778,-0.07674599029168232,-0.022131565506566576,0.28210745775068674,-0.14318136271858556,0.03637258129892058,-0.010260558140033215,-0.03632726845101321,0.013362210975066758,0.02637491396128075,0.09001849862361117,-0.22413811070545417,0.14688933643091565,-0.044005486325684455,-0.0309686569112075,0.028454635023485712,0.23866206946351287,0.11714468097081424,-0.243341703770263,0.004470346610741887,-2.279166666666667,3.0053263301303423
35,-0.175772202381611,-2.05427562002998,-2.3217938082166,-2.69517970809329,-1.93430299929949,0.750477057029135,3.98261543097096,6.01290690842718,7.82177533012712,8.44694125159642,7.00065743188532,3.95441357154411,2.09046422220978,0.409538258453776,1.79674387393622,3.33225173549514,4.18930578893945,4.86179027339613,5.67747123976303,6.95943180771867,7.53080573830789,5.61137238083064,5.82933401912418,15.7361863772551,12.5461212417842,4.6527810793903,-1.83974068556156,-5.11958891696175,-3.67179490651443,-3.00744823742669,-2.06216242744742,-0.466058333115155,-1.8004099092414,-2.71736263073552,-4.05337969745442,-5.50497275540415,-6.14676968848488,-0.427294979610929,3.46923231975762,8.16146271514736,0.09414954809877031,-0.14819199688954302,-0.011849301646437008,0.06512323031223455,0.03310034480065026,0.03612424832825918,0.009200409998055183,-0.2985309330764999,-1.0454152122578095,2.9325810854006016,-0.5438238070386447,-0.25468233073350527,0.0017756651865408809,0.15428739736492988,-0.07118327435714772,-0.21476334154884624,-0.08869792414148671,-0.10298271405400491,0.04279483499703004,0.1775722819929154,-0.05761710419287875,0.05695403642609599,0.32420098035155026,-0.7713189129371402,0.36554675795893743,0.26867998083153444,-0.2578364526384471,0.23413071884537076,-0.1481633522437795,0.12396461529175852,-0.04524264726300078,-0.1685425722004955,0.08163665781197323,-0.006562424941922484,0.003022249982311606,0.004655997744746055,0.20074741172970492,0.09555258685709787,-0.1263738438003326,-0.11043748500745111,-2.5277777777777772,2.9046413292515862
