,Cov_0,Cov_1,Cov_2,Cov_3,Cov_4,Cov_5,Cov_6,Cov_7,Cov_8,Cov_9,Cov_10,Cov_11,Cov_12,Cov_13,Cov_14,Cov_15,Cov_37,Cov_38,Cov_40,Cov_42,Cov_44,Cov_45,Cov_46,Cov_48,Cov_49,Cov_50,Cov_51,Cov_52,Cov_53,Cov_54,Cov_55,Cov_56,Cov_57,Cov_58,Cov_59,Cov_60,Cov_61,Cov_62,Cov_63,Cov_64,Cov_65,Cov_66,Cov_67,Cov_68,Cov_69,Cov_70,Cov_71,C_0,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8,C_9,C_10,C_11,C_12,C_13,C_14,C_15,C_37,C_38,C_40,C_42,C_44,C_45,C_46,C_48,C_49,C_50,C_51,C_52,C_53,C_54,C_55,C_56,C_57,C_58,C_59,C_60,C_61,C_62,C_63,C_64,C_65,C_66,C_67,C_68,C_69,C_70,C_71,Mean,Std
0,149.294108977342,140.786309855796,131.193440141576,123.017194536509,117.083947628701,109.250298234686,107.640874627266,106.017047934114,93.5570253183192,49.1917424143186,43.4047369649541,36.2965217567235,62.3540518749039,112.925406464809,116.865895720284,79.6888792457998,41.6280841802141,4.06338177278265,-3.58074777216888,-1.01052903330871,-0.213567184803816,-1.24044995503862,0.152643752960398,6.17987597308636,16.5917601953538,4.42868731790088,8.47060192568149,12.9434315453204,9.74920888162235,6.24971996790747,2.30458802521748,-1.46692328402808,-1.89159809173365,-2.76378468643633,-0.235722553971531,1.97207646276775,11.2310049971521,21.0866414846785,31.2944189645071,35.8864056199465,27.8508281503257,30.6660493889216,29.0334641625578,24.7804605877395,24.1783007358755,21.0052202690919,22.977221838565,1.199995748406418,-1.5886639938826537,0.5131272443799627,0.1761733159709115,-0.0912368033064944,0.06196010153143665,0.03697483951250701,-0.20678712550735415,0.09827104267308158,-0.06570085409025582,-0.053279487069762835,-0.0040565322719585736,0.021447294022594526,0.10232142709777543,-0.2920336628285467,0.115276541114416,0.016004348786255684,-0.11851295060525878,-0.016743313573389356,0.009593190946413543,0.11151444593502818,0.17763740358324875,-0.1902151266805465,-0.1325936429637612,0.007562102410122291,0.2739691522413718,-0.18010559155601938,0.028436587236867775,-0.02993585385399478,-0.12434512899888706,7.79600295358006e-05,0.059435250398948876,0.11538044835774032,0.002013108569130902,-0.004963932721725997,0.13273777522282218,-0.036397851508259534,0.014448072096638384,-0.030953921877917057,-0.26313042357545136,0.07203059754444625,0.11709685041802644,0.03728941397300151,-0.1909663768607737,-0.0011213304460041334,0.2068785046856861,-0.010651820210030341,3.78699074074074,12.218187630632539
1,140.786309855796,148.597119885289,153.175479843734,143.688619011269,135.336005693548,125.377197653446,116.277297866819,106.321818214875,100.066798592791,46.006849394878,38.06708180543,34.3873826960136,62.8957494970799,112.570438500499,111.201158753559,75.0039824436729,36.6076574546889,0.514990203169216,-0.69664082121868,0.583139215392717,1.06173461722604,-1.59824721772649,-1.45396587297549,5.44917350614642,21.2749089137749,10.8815934658748,13.1011049733301,18.9914802160133,12.9954127214869,6.46493073027446,1.26526223038695,-2.55974210761115,-0.808663405758544,-1.13935282324648,0.973488460330068,3.06795295540173,11.8535589970098,18.2246075303027,28.1395877556868,32.5961522974804,25.500161498728,32.3680896985861,30.9160523237363,28.4201400805787,28.9340958343468,27.3541426792363,28.3415001448633,-1.5886639938833063,3.083301049003719,-1.3440346330921096,-0.19494517937008424,0.0006856171245733757,0.08156380034168531,-0.09676128710887065,0.04035397006561245,0.0024876026843322903,0.03130884019121124,0.043304216184983375,-0.09619132736822204,0.020679962031094463,0.03288296204011439,-0.040835662396601,-0.0508703225731866,0.1549532302826907,0.09014307894215624,0.0001986423546631251,-0.3422887350605589,0.0002908596132711019,0.017673679499791185,-0.062267972994191165,0.035789715883684826,0.03666536533185061,-0.3098377400887301,-0.041632273626417075,0.08527830349317524,0.06574154247743787,0.04315930555311176,0.06812653103340745,0.08783991235192055,-0.34764957994986606,-0.10679438565663908,-0.0060055333375875885,0.057997117722575424,-0.16690659761936102,0.08307649258077539,-0.022394890123617808,0.16582748729323354,0.018593381608110904,-0.15928365245077103,-0.02532405029099589,-0.016892484518781888,0.0607023805791456,0.026285243275969827,-0.05595012357680826,4.17941798941799,12.18963165502917
2,131.193440141576,153.175479843734,176.16217666753,169.21998536136,159.004409223734,147.106225569624,128.477769227887,110.388982939987,112.111785938282,44.5335615903479,35.197859352415,35.7909605489361,69.7749642405314,119.58665301574,114.261419027387,79.5391423148821,39.2291098809412,-1.26084058629472,0.261802839505727,-1.6254871065661,0.0808597765781231,-2.41087721759991,-5.73394443337646,0.975908281810878,19.0321439618893,9.58605833655825,17.1703646000911,24.8358290286032,15.7970449511364,6.04198111200002,-0.777135030965406,-8.09625675455837,-7.09109925418033,-8.29847698815345,-4.60692792508134,-0.59111516592624,10.4525469161649,22.4916045457719,33.1689143382175,38.7607926911343,33.6248491417054,34.99955266212,29.8768798608469,27.987092475886,31.7898676726582,33.7354155002222,35.0725830070406,0.5131272443810383,-1.344034633093739,1.5636702295385914,-0.8854714941976578,0.16811310292953477,-0.046676953444531176,0.07764529765039818,0.12328639452198438,-0.18470055023444432,0.13805559337181786,-0.007671378164542517,0.0027293457713595598,0.05396664324517857,0.04581045235181451,-0.17378807963546003,0.14881478545137677,0.025722755019769755,-0.0007050540105411247,0.07738258230197402,-0.03782523519990096,0.04552190124755576,-0.2245918740194378,0.0953874199333801,0.16331155912832213,-0.04085376454008381,-0.019329669535420323,-0.034250619368030956,-0.22525317482330076,0.028462814933176123,0.24753880925920466,0.017472604558529933,-0.260330047282097,-0.11150659339856855,0.021645948939322254,0.1339118508482269,0.05573296680178908,0.19352849090656618,-0.06699002630190092,-0.10709167622247567,0.04643659693683713,-0.08898888942100994,-0.03993468228864087,-0.13263203614090838,0.12968302376874724,0.000776631700307219,-0.12430677316530207,0.05854406485407995,3.789543650793651,13.272233296153665
3,123.017194536509,143.688619011269,169.21998536136,172.041103032156,167.193322325278,160.517060980033,138.360091175246,119.065232509892,118.951440191071,46.6976389347465,36.2846593999619,41.4298126574991,82.1603957320788,126.079398747854,118.220648134317,85.8289031950648,43.7406842923287,-0.941518116020265,-2.40060209619741,-4.63754179585377,-1.1086738841561,-2.63087773095105,-5.40744938529559,0.713913635720827,12.6679012857784,0.84223878197973,10.2505033694432,18.9910634172141,12.9701038911091,6.12075306246708,1.01220251203169,-6.41533100005644,-7.72306842964779,-11.5063322910279,-8.67530250838744,-5.17080713921139,5.98663419045751,23.0733756224743,34.0522471536265,39.5650489143263,35.0623135158597,29.3586818958579,18.6488431415404,16.4316123559072,21.7041757072701,25.3743692615039,28.3071837160672,0.17617331596968935,-0.1949451793675543,-0.8854714941986855,1.9707159567344117,-1.0523122935766005,0.1401313885892068,-0.05263726993214061,-0.18560155202849574,0.18072340195818307,-0.1408460819632447,0.06256223795700043,0.2032613129631641,-0.20949875879343755,0.0008956534072569858,0.1507038348207961,-0.17094201619266905,-0.06353341037551513,0.004933486854978343,-0.019430251286024592,0.02457190530178886,-0.3230683739965643,0.18512847589320838,0.20922502325556647,-0.02487326354984565,-0.1648629907831699,0.23973121422889024,0.16710337340942624,-0.05944942918559959,-0.033465855493369376,0.02886391882819664,0.010950530606577183,0.04308706384984223,0.22971712874653563,0.1387072593321601,-0.004189649823014606,-0.20412421449125456,-0.18460124812026416,0.004168684916621273,0.20105938336444917,0.036697669344501284,-0.1924986887593688,0.017960571793506273,0.35311061614802747,-0.16937837338234635,-0.06613560512316606,-0.024017076511665705,-0.0019729472254812305,3.05244708994709,13.11606278698588
4,117.083947628701,135.336005693548,159.004409223734,167.193322325278,173.947673761749,178.731345024936,152.401034597251,130.298690471422,125.995608157363,48.6810845166224,34.6647379549357,46.73155138795,71.2780647637198,111.736699841967,102.937919679541,75.0098172941806,37.5517977387979,-2.59803515040737,-6.38011664122125,-7.00679570143941,-2.86812222010959,-2.57728696118553,-2.96089721285608,1.48078232048282,6.98729478191739,-2.76636441650469,4.9875499613331,13.6651231491664,9.77200838312085,5.24777480101497,1.3783254132037,-4.78781050547153,-7.36478337420012,-12.419685173541,-11.3744472220767,-9.27524984608502,1.09087121817323,18.5430462028323,29.7816844861991,35.1283488690575,31.3112588864976,25.4348784055785,12.5890561996353,8.76904445792652,12.6857109899083,15.3704289297372,16.9141414445022,-0.09123680330594154,0.0006856171234158458,0.1681131029300374,-1.052312293576739,1.595839236383291,-0.7085401927963428,0.08249151073131039,0.04650582233322901,-0.07197798393066879,0.004960837494809263,0.026556378672221704,-0.03523002119240719,0.055847153413233055,0.01140193801612994,-0.08124541530068383,0.06523637187352706,-0.009968686404305234,-0.0647942115093703,-0.03028833272911658,0.2435991004242266,-0.021080529011454685,0.01483591661275358,-0.034356979591105966,0.04820376522457132,0.21644575844111905,-0.2317378560674797,0.15541130922199053,0.034058545191118006,-0.08634508063377495,-0.17334895270430897,-0.01991590809972009,0.06909938726401701,0.08033848388127456,0.042756901126550624,-0.059343673524919864,-0.040724564868939314,-0.004614911061837526,0.04488449877273279,0.004623510690055545,-0.0010332875864876912,0.15419247821221904,0.009721499419779433,-0.1761244027465249,0.2196305510342081,0.06561896505517273,-0.11883824921865664,-0.01408883175671796,2.637572751322751,13.188543276713649
5,109.250298234686,125.377197653446,147.106225569624,160.517060980033,178.731345024936,198.98923810827,170.901856206032,141.567275865026,133.198115641692,51.4083025843034,33.6879001655969,52.5004575406883,62.102777386226,99.1852855146273,87.170742097505,64.7450897501841,31.7975694147846,-3.715529676958,-10.3052610709851,-9.99216686679073,-5.93272627396152,-4.33498319929453,-0.932636370257229,3.08369351689284,1.32333812283204,-6.38563444248865,-0.577467534639194,7.64950360801268,5.0872375053561,2.1025865281564,1.28547351489542,-1.65652896336721,-5.04977274124076,-11.5324624551405,-12.6183029750755,-12.339719133022,-2.76046035968941,15.4088419805319,27.6226845544077,32.6856911244992,28.8409486801275,22.6008301310109,6.86620093118346,2.04588233712279,4.57856118751227,6.1114369600118,7.20259819282135,0.06196010153112501,0.08156380034231962,-0.046676953444846014,0.14013138858932503,-0.7085401927964069,0.9227265042084252,-0.4321377115168578,0.09729957564857585,-0.08246769781657501,-0.032305359579608006,0.14679893666690993,-0.30976820300953267,-0.008583181981297273,0.03422471996059237,0.013240703325540316,0.03339606316445813,0.07141345337866385,0.13054650826956415,-0.08095381198397657,0.03300982253211094,0.02842311183618022,-0.1149047078392722,-0.023293127376562132,-0.19952044824506152,-0.20428572495874894,0.23743248401890404,-0.21719475636639357,0.044017754463476694,-0.0016252635843123618,-0.015522003804185785,-0.0021728250399376215,0.034225195240163125,-0.012768411203569389,-0.1579896493008649,0.0667206239802269,0.21604502545326543,0.0690061233838135,-0.048561849614363314,-0.35415761121687733,0.012061342397839837,0.08887708415899294,0.22440968815806034,-0.12143559956378863,-0.21291581724865397,-0.01101919549176491,0.26609632587699483,0.010330790990113595,1.7318253968253965,14.106000074729552
6,107.640874627266,116.277297866819,128.477769227887,138.360091175246,152.401034597251,170.901856206032,183.871947343212,155.370065818172,140.928473490971,54.0506067484813,39.6715748243685,28.4417835489426,34.4709701785461,76.502255877372,73.199755086918,63.3024331528342,34.9196817017449,5.18748658949259,-7.74673044655652,-6.46916246873942,-2.6739158588034,1.10327587667047,2.30369801306036,-0.547218777369269,-8.34400679218994,-9.95875639430641,-4.42914323773983,3.66236950101147,0.450317951590337,-2.77621010625304,-1.58904161491319,-1.55795659985027,-2.99874248454248,-9.45710037318642,-12.8826799443236,-17.9825736197738,-12.2867858012291,-0.138026900049716,8.24312360339553,20.7812445653145,22.1565401902403,23.3270499936166,11.3944486849592,1.96369194365089,-0.195979452148372,-4.25478689067675,-8.49414846741195,0.03697483951262286,-0.09676128710910017,0.07764529765047323,-0.05263726993218348,0.08249151073125224,-0.43213771151686486,0.6014404839803609,-0.21369444638570903,0.07870430840055813,0.050365458978895924,-0.2082470648112871,0.21371202155662744,0.06982462859273782,-0.08460613697342445,0.016712288683382846,-0.03873410026634198,-0.023632031724592745,-0.0579404140109398,-0.010832682863528094,-0.12055487549161766,0.13216193657007547,0.09158884804778997,-0.20872102113951607,0.21102359762822445,0.134785372081768,-0.15266376535553364,0.07019510901406353,-0.015533119143927425,0.0666581717937699,0.08276445529641534,0.02517913035359717,-0.03349354758976401,-0.1188800668457082,0.057614618044290536,-0.07107405617140389,-0.0937570621369506,0.0844284635337645,0.07878185055031302,0.307258236478345,-0.24700554549227421,-0.08745823302737854,-0.33827700668433713,0.26707212634203337,-0.09044469352154681,0.03545472823397727,-0.03438179149758456,0.017757541053127136,-2.005667989417989,13.559570322956844
7,106.017047934114,106.321818214875,110.388982939987,119.065232509892,130.298690471422,141.567275865026,155.370065818172,175.963402942669,156.656765520951,59.9008564396383,48.5414970619474,31.986848225363,42.453325485526,82.8858984454555,76.3444697440712,62.1254799666717,31.9111226098817,1.10920760777103,-14.3436824567711,-8.62295101790273,-0.298091084061336,6.66037990698458,5.65266591460736,3.45665724392036,-9.57966398787419,-14.2925689386561,-12.4033023212109,-4.46609312094152,-4.28974776288303,-4.3243495752665,1.13078657302182,6.0045999178641,4.93165122848326,0.368553669174633,-2.48249175313026,-6.8936831359297,-2.31460908307729,7.47022546377726,14.890853318455,17.9530153755472,9.99769642324679,14.6310799960911,5.72425339989914,-1.58760074934048,3.51853639327363,3.02243983841396,-4.64280037916724,-0.20678712550725928,0.04035397006535904,0.12328639452206216,-0.1856015520283844,0.04650582233304004,0.09729957564867184,-0.2136944463857007,0.5407632158628555,-0.31362392111746745,0.01472947651802677,0.06570139312789679,-0.04115265301615684,-0.035955429471348124,-0.07477367822673886,0.2635934109663212,-0.05315992206467666,-0.08721207048923191,0.026666486649311354,0.16050922056737066,0.18717349941788908,-0.23591843005738092,-0.11882996346162915,0.12306672041976237,-0.08937186278458942,-0.0031896148918510235,-0.04116748826466789,0.19352545641841443,-0.07635127210131495,-0.09568532028931205,0.012564773962748502,-0.038929396528336886,0.038062652645766776,0.10579363403811554,-0.13267729434518027,-0.008714773621591555,0.007222601493072892,0.25781100274010804,-0.07626390147584562,-0.25293423676742566,0.0013552316298103175,0.22836165116417556,0.19248411145288616,-0.27097870347017494,0.12192734612627193,-0.06311544276331658,-0.02282536995731756,0.07727228181597665,-1.5042724867724868,13.264742852489421
8,93.5570253183192,100.066798592791,112.111785938282,118.951440191071,125.995608157363,133.198115641692,140.928473490971,156.656765520951,186.954037356322,93.618374633952,74.6969983274132,43.5917777417719,67.8188483374995,117.899954963556,106.691703304504,81.3957323488587,33.9904907970167,-12.8383169135248,-13.1149853372477,-11.0708653086579,-4.51135768790865,0.51051466295156,-3.47430206652341,1.91382170420299,-2.3256425055713,-15.5625050201698,-1.85485349624954,2.05380918730646,3.52514024166801,4.72347977102233,7.95809507588271,12.1152304836272,9.4790559348743,6.80092553643489,1.11502475340211,-4.56809434922717,0.434637780584069,6.83521169608519,14.6728894405327,20.5864080130034,17.4489424068134,12.8611575009238,-9.51103630273562,-12.7895398303049,0.683569480772017,11.985338737577,13.6482178446493,0.0982710426727771,0.002487602684911414,-0.18470055023463183,0.1807234019581009,-0.07197798393074487,-0.08246769781655638,0.07870430840053426,-0.3136239211174606,0.4425983139701055,-0.1321789996764871,-0.08582121215698885,0.07709807642308165,0.05090155305609675,-0.018681951529999796,-0.027979686979976586,-0.044199607533295444,-0.03481274879352317,-0.03349931471512117,-0.10481943303535088,-0.028745524727942704,0.2785725795793488,0.06400517146419149,-0.010383585680436734,-0.07831761984077557,0.06810610863403244,0.05667093416995387,-0.11770655576757992,0.08916262169244368,0.03891597196154446,-0.09834304960614317,-0.0050003947435853305,0.050557883544907534,-0.07996604185757426,0.14487812652648932,-0.03733639398612129,0.0539307522571052,-0.2713723238194489,-0.053476093381705954,0.23543809274916538,0.09536091557822772,0.009095965921031325,-0.300859091083623,0.21192416253571153,0.13598185709073807,-0.06804201585216128,-0.059890252606755005,-0.053645158398579966,-4.474999999999999,13.672747981160255
9,49.1917424143186,46.006849394878,44.5335615903479,46.6976389347465,48.6810845166224,51.4083025843034,54.0506067484813,59.9008564396383,93.618374633952,99.0075166737619,87.9610685295019,50.2577333607883,77.5864887133805,106.994349268732,84.9871067893237,43.8274503835576,15.8022526299865,-9.95898528433528,-9.48743590085139,-5.59337162505988,0.261915161967349,4.04860334743927,-3.1698761675352,-5.23275507975337,11.6334811516516,-1.41072387773358,8.5730351538631,6.11196378254884,7.49183076584327,8.53090312080399,9.71160205250033,13.0183073284257,10.9953719278079,13.0720539395308,8.68484170621317,6.26325393360592,6.46250231684402,5.17067800395563,9.47033403591944,10.770751126636,8.24430247006103,1.73526901891624,-10.2546882577447,-8.45719539100676,2.63801480009624,15.3422676712338,22.3472089580793,-0.06570085409006986,0.03130884019087254,0.13805559337187812,-0.14084608196324944,0.004960837494763307,-0.03230535957957838,0.050365458978882796,0.014729476517977678,-0.13217899967649688,0.4680537317593383,-0.23934037211058004,0.049764442224841506,0.010849228436984312,-0.06901747051803138,-0.02008326855942784,0.08227088760495954,0.11912284858849478,0.05494496337646338,0.010633870248504826,-0.14339101417250324,-0.024978387985157193,-0.07179356647058718,0.02103092643822847,0.1285440005949101,-0.15632409968180302,0.01856212411478085,-0.3192545776546697,0.29254076906827364,0.1539415220431981,0.03995295313219556,-0.024455511521616985,-0.20827817826833492,0.1193005943724301,-0.10045931675545511,0.03210017912496429,-0.12343926661058505,0.1820412162806705,0.2040643063762213,-0.10798462625853865,-0.05198595289100233,-0.23415258166534939,0.046303361343922184,-0.07366682482927023,0.011535340466551679,0.07292032901993618,-0.07650243011856854,0.07585909579718457,-6.351851851851852,9.94974957844477
