,Cov_0,Cov_1,Cov_2,Cov_3,Cov_4,Cov_5,Cov_6,Cov_7,Cov_8,Cov_9,Cov_10,Cov_11,Cov_12,Cov_13,Cov_14,Cov_15,Cov_16,Cov_17,Cov_18,Cov_19,Cov_20,Cov_21,Cov_22,Cov_23,Cov_25,Cov_26,Cov_42,Cov_43,Cov_44,Cov_45,Cov_46,Cov_47,Cov_48,Cov_49,Cov_50,Cov_51,Cov_52,Cov_53,Cov_54,Cov_55,Cov_56,Cov_57,Cov_58,Cov_59,Cov_60,Cov_61,Cov_62,Cov_63,Cov_64,Cov_65,Cov_66,Cov_67,Cov_68,Cov_69,Cov_70,Cov_71,C_0,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8,C_9,C_10,C_11,C_12,C_13,C_14,C_15,C_16,C_17,C_18,C_19,C_20,C_21,C_22,C_23,C_25,C_26,C_42,C_43,C_44,C_45,C_46,C_47,C_48,C_49,C_50,C_51,C_52,C_53,C_54,C_55,C_56,C_57,C_58,C_59,C_60,C_61,C_62,C_63,C_64,C_65,C_66,C_67,C_68,C_69,C_70,C_71,Mean,Std
0,26.2568071519796,7.52144685034522,19.8724909958817,15.0036107144409,3.08264052919466,-1.00946754620739,6.67677695898138,5.04384796829379,3.72259031131522,6.82364795865636,4.04920187047369,2.09520477032697,3.91988513630409,-0.531512502139093,13.3172945419273,15.7175287834245,6.76381133580284,6.82751391992945,2.97768170619878,8.62985420429709,14.543904132251,12.2736216724189,11.4645265649895,10.6129090207876,5.29648748713166,2.72644543043905,-2.04619238087767,1.49670606292377,-1.28809884149094,-0.99553210432905,-0.406717812042343,2.08391057082141,12.0745564454659,4.31955400596844,4.36456675551811,4.8425676030613,5.5230504445447,7.67602940637314,7.4824844248234,9.27599905516182,2.00010517056126,0.815934996478067,5.12420239387451,1.23837465637832,0.0111856076237421,4.53359098274468,-3.67547023191006,6.32769424494258,11.4083988965038,12.9305042284159,-4.76780595721292,-3.68157050973829,5.44499250675612,6.11044864554015,2.94495477276336,-2.77823425175075,1.3350394195540698,-0.39659979752013363,-0.06438470194949496,-0.29243449324300164,0.032419301428921826,-0.009120047217249428,-0.26757226804587364,-0.24242699941932314,0.20519171400724562,0.007696942018508747,-0.08463890077908451,-0.07113225319328545,0.10098464895200547,0.476093417064211,-0.12279347442469889,-0.2752984129846827,-0.13136551569142718,-0.21659444452904134,-0.057565118435589424,0.5461409611677459,-0.11420799470314956,-0.09786026988391602,-0.07960137952915011,0.07924304597041414,-0.0038933343127348437,-0.023133461638025623,0.43938153573609195,-0.04037157483533697,-0.21257059937006847,0.47851093197238986,0.16919671334539277,0.1372637779924631,-0.0541467275853857,0.02064097983302539,0.06690705592204177,-0.14951485174563223,-0.13696953513416465,-0.23567183635100805,0.31843313320797,-0.07321431433691891,0.15082388100432495,-0.13027313435696,-0.03785895902907607,-0.013804306535145338,-0.3506081773601839,-0.01007917665073234,0.492890128089619,0.1312432581273367,-0.16858491766795328,-0.26401188324662184,0.1172680686350072,0.2005692924942707,-0.20722229523944838,-0.258305005665606,0.142504491441746,0.30831935769199137,-0.7777777777777779,5.123163783442764
1,7.52144685034522,16.1277841634738,11.2480809511866,8.57915511128622,1.13516351785925,0.620759364830997,4.57687918639153,6.12440860781081,5.16344869146524,5.9672784591296,0.208342491992115,-2.46757000031343,3.65358123020788,6.14959426852985,9.32908100675328,7.4286111982513,5.03885973690468,2.22842509687458,5.45923235890881,12.9944449019697,8.95115548810287,6.55927788702978,-1.83113732262007,-10.4741333303975,0.0566213553556645,-0.148461526972169,0.36697268533611,1.75556857903226,-1.60706497584607,1.47230189954863,4.56062746440235,4.18553605293556,9.20991264042324,3.27250964401769,4.10502304034824,2.39057129070985,4.38090151926305,3.24026687690737,4.77918346413095,9.08627295662902,4.32497328378444,-0.105897634006118,1.78143800054432,3.61928851233109,4.79714365089724,6.33311261066253,2.60900603636706,4.22470921970378,3.53046524699357,3.58524841124539,-2.36051662380608,-8.23276852475788,-5.55351654258633,-0.0058544244008371,-2.72063816347273,-4.16613378023678,-0.399179530162364,1.9242433439576454,-0.45359054634131274,0.2483968505130081,0.10047424784853576,-0.06577783278028966,0.026640605996480056,-0.32571483991200584,-0.15019697588789108,-0.06880695018132105,0.16886457893484536,0.09004649316606561,0.20974510807709432,-0.16686001154469104,0.15019139351369545,0.5333828367711898,-0.08741516475715656,0.5049305565320622,-0.02621024503954906,-0.42843106812581616,0.006911810727419882,-0.008263440066523076,0.02219170251031772,0.13460950310552025,0.027854905862444358,0.09242644278795302,0.0039079916544081696,-0.36884335326047984,0.001449569459121071,0.023712902130845745,0.021257787693924637,-0.3152438596450416,-0.27697795732283953,0.009047344560341765,-0.13419565669537933,-0.00969594390153476,-0.1941422276564509,-0.4019848949195257,0.1967780584496572,-0.36773050411797886,0.07410319985458101,0.16453412045356497,0.1535020214865322,0.16147767846680938,-0.024098004817840975,0.16428936130425958,-0.2713763786242522,0.06254219684724147,-0.16470356806171615,-0.12484288082265403,-0.18065950020952784,0.5508468315028618,0.47878043532672754,0.04133705115881078,0.3828692364840374,0.2040248958390128,-1.2722222222222221,4.014696023794805
2,19.8724909958817,11.2480809511866,108.59316046722,57.8771467105151,20.8190851010647,-8.13723156890515,14.8725170207751,2.62278692625315,2.79273367725949,8.71149885779665,8.66651998105639,-2.95356969422615,23.6350805757057,37.3820506690915,51.8261482795516,29.8830570044769,25.4455952224965,0.19627624865325,10.7260859931214,28.0106468851344,40.9711629670771,42.4538523637488,89.995206787379,136.708097031746,36.4597316043015,19.2127338709758,-3.10999595593795,7.27686825771314,-3.60477214270261,4.04977361290418,9.79761804621444,5.71574745293483,15.7541076043835,11.6876715139712,0.0273367129261849,-1.72437062286823,8.11226143772166,30.5772167227654,21.7404250065577,9.10490045357269,-0.774219531181274,0.687158403760753,0.909482437391509,-18.9473330026015,-15.5595268766452,9.94154935855586,-3.15205748370595,7.36409286009924,14.5020788459441,13.8400224193598,0.779293515372146,9.86996346408394,16.3871582840123,11.8404969007927,1.67102545428379,-3.70448946474651,-0.06378376809203666,-0.4517991469380945,1.0909010319905286,-0.4012485922044975,0.005879291530820607,0.02395279012273712,0.5992757449522234,0.1684161880012894,-0.13223429566419956,-0.007058514938330778,-0.10542967197644727,0.28068375174968074,-0.37990442884159786,-0.40117178215939614,-0.10772483830407507,-0.053809889739927265,-0.14946448251193226,0.020990523132224288,-0.16415545705431364,0.17474920199408567,-0.012796997269131983,-0.05231821540104825,-0.0382704218807927,-0.10490839045490728,-0.15905365665701293,-0.18300602876638014,0.3286126684115316,-0.20840387357889673,0.407438885726991,-0.08660015990101345,-0.03628417491615439,-0.0856394442988926,-0.0279990938892966,0.12008694342223379,-0.27609379996721917,-0.003525705049170179,0.1023554018174717,0.04947166521935932,-0.12998854154872258,-0.143560659333746,-0.031936624716567094,-0.09819243113616884,0.16739459488817215,0.3296938073923291,0.3449626009912024,-0.15847063370973966,0.37706522414112165,0.03677064454856662,0.13733008693772478,-0.004796783307267994,0.2751360370534064,-0.17756457340362908,-0.12590740667897804,-0.35158176412812603,-0.022746062833464375,-0.01255762203560585,1.343611111111111,10.420324393569523
3,15.0036107144409,8.57915511128622,57.8771467105151,65.2415745707393,32.9987089515799,6.02973450297945,13.7348010582442,5.38416795484153,3.55726621037876,10.1634815002117,11.8909620228747,-0.291324725324068,19.5626768931467,18.654197700857,26.2932905021562,12.8068679253599,13.3023348583739,9.44438511774125,7.98360568367869,25.4053545266519,30.6580597009215,30.6084531247015,53.51575199516,75.6363948337843,24.1786938170313,13.9352596539141,2.68410670820498,9.70905574225098,-5.47665314525949,8.20391162162348,10.268262000487,10.3893055245231,13.8770166964821,5.58139782910458,-5.92153942358409,-1.93121008091191,10.8929602589056,25.2395740681139,15.1271294954448,5.37994528086979,-0.921003678448882,9.28814673076974,10.024338194354,1.06746467235313,2.56672685819425,19.7491330841861,3.35669654972145,4.3890222919127,7.58458232051214,4.55652924776322,3.63332084016161,5.99815710066617,-2.23962793688104,-3.68590257169227,-9.91104767432475,-4.85902626890943,-0.2875798987862136,0.25294775848928225,-0.3995486490379216,1.6026329856502117,-0.7700943165988013,0.08023172457879468,-0.15930600825854194,0.11131184301025063,0.0932926068993164,0.01831363264689648,0.2662897537887967,-0.05240352510458053,-0.2577682504187952,-0.002296455766566572,-0.3675728077347602,0.16623807318188558,0.6333564215565095,-0.030844069333828893,0.3703171762288756,-0.18286374498032562,-0.19686957822715814,-0.05075726067744652,-0.00445759301948088,-0.0043278654863335994,-0.01636846568665932,-0.08975205259089555,0.2259218146645394,-0.13946936851459107,0.377879602089254,-0.25576453509580865,-0.11316291368174049,-0.00644326574133826,0.050716413415351394,-0.10638768197833481,0.23107067350987268,0.22989664453061576,-0.05792163457754934,-0.16040564698255463,-0.0031814204429563473,0.06804400007568763,0.02953942561777534,-0.030244321073493244,-0.5236851625764362,-0.06145129142633869,-0.23309526561623645,-0.5609095513988113,-0.008451965833438374,-0.09150578725480685,-0.24070747584968843,0.025943781454112674,0.1075912568450504,-0.08045137456917531,0.2687488672986519,0.2668723276292726,0.21470743406975487,-0.11212641426481171,-2.7470370370370367,8.076606624736613
4,3.08264052919466,1.13516351785925,20.8190851010647,32.9987089515799,42.7093208191429,17.8046840786477,3.54578655359902,1.88007262639794,5.45750257053597,5.2739738407906,8.96517409678346,-4.66427124221705,10.9480146218783,3.33914849171192,8.19857921369125,4.05075395613419,10.3536078234271,6.0666495788832,2.25562342802421,6.39670266674506,9.6278191927206,9.1947880625297,9.69193200915293,9.33804069809469,5.35972402816622,2.72317227768837,2.77152856023863,2.80969237713252,-1.40559369216013,8.06341631675346,7.07873090607875,3.71407185432996,6.92928827474591,2.91426074061035,-2.70784451268244,1.26027460950472,8.95318773250966,6.7462912986286,4.87460993905467,0.0861791448018408,-2.65892746383828,-2.36571085288625,1.00590598451403,0.64026405905211,-2.03023086843873,3.40118756632934,-1.07494429306014,1.75763590799197,2.15952579381801,-1.27508758706789,10.1641465282595,9.60999575454479,-2.97801479142824,-4.63734799373245,-9.64001542509466,-3.53925050970903,0.01905735776275701,0.1032715362308406,0.003651595408816925,-0.7668607484033894,1.273358479483025,-0.6409103254239406,-0.11361201639330779,0.07492730060095626,-0.22309084071277188,0.30714360878780744,-0.2821058686838956,0.31140909027488256,0.21822635407518282,0.0046431613156578365,-0.0808210139653647,0.18077967664769876,-0.5105218025510209,-0.05012475407130765,0.12463917517291205,0.17352080034993933,0.01906955092105617,-0.0671188067934472,-0.0038072758232523883,0.12445549361736753,-0.030715268158382686,0.04987480355289567,-0.2175788338237404,0.10983000107515846,-0.08835720063088331,-0.198460794209876,0.00936795824627662,0.06241396995837916,0.0872889023079761,0.047994574836617156,0.003969028222759683,-0.3156361206187868,-0.07606823328488277,-0.17729624938825142,-0.17525179762301915,0.19783950130368574,-0.023251951598774603,0.39363219209818184,0.04213544866557471,-0.053181173537229905,0.03414505452851768,0.36146436664969184,0.02469707574388659,0.20395065006601099,-0.1842228371232628,0.057992917192946095,-0.3803243639350905,-0.049604697568532675,0.16111131872901133,-0.10987320125227162,-0.05264975289433279,0.0013025994012063737,-7.371018518518519,6.53447173221699
5,-1.00946754620739,0.620759364830997,-8.13723156890515,6.02973450297945,17.8046840786477,27.1553524904215,-0.948855640562282,1.98866566707926,5.53155727572658,1.33415103858818,1.69011675320978,4.89967269309582,8.76484871485222,-10.993162346613,-15.2389717079525,-5.79943628395776,1.8875535360473,7.94003877281261,1.92599510953975,1.33901843813893,0.747508785991423,-0.797196314213538,-14.0085513855005,-26.5585265196422,-2.44102677979456,0.352139799077237,3.20626337469817,2.32508368175158,0.310835753264635,-0.0943276221058198,2.09179386911172,2.20265251315575,0.67580559268327,-3.14171973512954,-4.15235640610863,-0.485514079434543,-1.29464658858786,-6.94072617935737,-5.6700556335348,-1.65932930851082,1.05398199175005,1.50451597570781,0.583023973092004,2.60436242663971,-0.990030102723603,9.40060411315094,-1.14317612426182,-8.98608586128002,-10.8020700685704,-8.87676858031937,6.08414171033395,0.426319454229826,-8.11396762067736,-6.42523296540696,-10.5571247915881,-4.26713289047297,-0.006268720735729245,-0.05665708240182738,0.026204455360026267,0.09288339052573531,-0.6490378555962943,1.5877539255537318,0.05699965871234742,-0.051631272908117025,-0.1776080201375522,-0.29635665645905185,-0.018742124331958307,-0.46974020637197217,-0.12617312085690735,0.23407109915926427,0.5882034591453399,-0.3144785653291022,-0.11575027158965624,0.20961787394274864,0.2710401141934526,-0.23776670182051118,-0.04575839550398905,-0.030046951386755758,0.07059958041766091,0.016000981424787786,-0.11045538705907357,-0.21414391290198237,0.0032649231187521573,-0.07338878551230399,-0.20768800099622164,0.47051170571984163,-0.31526334606016404,0.0533561782743121,-0.3249499468959671,0.04053619844843767,0.08955623223687302,-0.036286233523213036,0.4449886028959864,0.2584964295297972,0.029716076266600392,-0.006901441705496513,0.01700331475652159,0.007033114797584029,0.16983021592254338,-0.06614773503173936,0.21141961018838434,-0.19512471288117006,-0.05349815288386671,-0.1188275683675231,0.07331214592565123,0.352390176655436,-0.10930047629302181,-0.1485683563919008,0.016117908818409615,-0.3027749244235084,0.4998023941911804,0.1720352463977756,-4.920000000000001,5.210120199229712
6,6.67677695898138,4.57687918639153,14.8725170207751,13.7348010582442,3.54578655359902,-0.948855640562282,18.2097844827586,12.5515887226332,11.9698950635303,10.4532047584688,9.11275278529188,2.61919263913917,5.6336619716628,10.0183217472935,17.1950433932958,14.2963741755701,10.6117566210299,14.531970145102,10.6383713668537,16.9631347527928,17.4802434023686,17.8409210342051,28.046626599441,37.0837130138753,14.4446126964846,9.43639261224981,4.02093612199552,-0.715322521536119,-0.920882012193981,6.56382023610453,7.80941173945326,7.06592510418384,8.90765113244183,6.72473566716845,4.75712361249965,2.44600583565502,4.1389717554148,12.8705889223038,9.44205784234344,8.42649012870523,3.3637776958413,6.41997665291675,4.68358333513572,0.521554919692075,1.87252884754197,6.12889905561523,5.2050648120553,0.0931688516271377,1.0472766333918,0.513672246680539,-4.00551269735513,-3.43441666014204,0.397095429690529,-2.45373599592138,-3.76015565643677,-5.3980630196668,-0.262222024446644,0.027945645146645392,0.6031950637861252,-0.15751464057330372,-0.12331053931160227,0.05052491833076458,2.8111468231935013,-0.06682200273083992,-0.3257857510816074,0.03416371499650713,0.00018951097220579313,-0.12838722225157365,-0.2444571756187877,0.03439571214114577,-0.6514123134917353,0.07832054839610204,-0.03507438745508005,-0.22692863593930213,-0.15556508701573926,0.0030611977028270694,-0.012138178588938483,-0.1146318911557494,-0.18019865617152825,-0.18720148081520396,-0.21846423998035636,-0.47002565514018974,-0.15678161519248393,0.2386608639920245,-0.3876521520108718,-0.14148832759269886,-0.2220624670333975,0.09864870198009941,-0.030277272726385182,-0.015240667585966976,-0.572756593172528,-0.15759648264401427,-0.048246895381218693,-0.022536950844031654,0.2833863837199744,-0.02335008854462171,-0.42202120098386514,-0.08359414033240667,0.06800722481382326,0.18745216758642605,0.11151418391802327,0.0003581268553867932,-0.0279927259195038,-0.11069498409273724,-0.1991705301762287,0.3646475103123937,0.37128334464474183,0.4981302746981011,0.028055845399943012,0.4168016889650725,0.09029224465056249,0.2084544251056013,-1.6916666666666667,4.266120542455243
7,5.04384796829379,6.12440860781081,2.62278692625315,5.38416795484153,1.88007262639794,1.98866566707926,12.5515887226332,38.5405174187598,21.7665386607657,12.7283127649686,6.87816804553976,2.06083459258795,5.1388040229873,12.299041219373,15.0346202423607,19.7608681388672,11.2545953301689,14.6935043373122,8.64280838647952,16.3987958598575,14.3087825526259,13.3057708538024,7.79839871188186,1.07928457240711,8.14169661446087,6.81298351927058,6.09905279242056,-2.21092635193332,-2.0972478213778,5.9461393653565,4.36849689008821,6.55705545376826,7.97547775006248,11.830806832713,6.26029948108988,7.64800921392695,3.72536043942261,1.77733971466779,1.64621129667683,13.0478830790083,5.23260442077762,1.6370757291518,4.46152063915874,0.506850319433014,6.6848068144982,12.51335770395,8.18827843199095,18.2055988190347,14.72083457562,11.5519287537704,8.27827283726639,2.50594036980559,4.16475680245283,2.98635719288248,3.94910314181527,7.06975955116187,-0.24331508856587963,-0.32766188254706796,0.16135511158182683,0.1080408202387836,0.0790969610345857,-0.055054909622865106,-0.06332299465008726,1.1665931377953054,-0.23404236363607175,-0.0778335954691027,0.02146008821137743,0.25267325021039816,-0.08284520408222304,-0.23399581666721908,0.12305482618359875,-0.6117772582073282,0.1409510843784021,-0.39402497720287377,0.32585908024815236,0.06412750737137934,0.12848015637625715,-0.04310824560512901,-0.01895616109016701,0.027009656716154247,-0.149374398270186,-0.0745193510275427,-0.2582284196193507,0.043764691245493946,0.48884059307141486,-0.2492772848881518,0.09165150460328944,-0.07434731015147103,0.30266473873836436,-0.03846270153817907,0.006816896255042307,-0.014299297445041943,0.16690221325650687,-0.0974397996345203,0.11902100273594096,-0.04661456533603239,-0.08749156185162421,0.02691325309810282,0.06391513802200074,0.27737946488834186,-0.12867698912205341,-0.22236278378954066,-0.3645997095423652,-0.01347295074451069,-0.09770560098626171,0.04291828562556292,-0.5497591968831754,0.08290554598851092,-0.1734260311337543,0.008303636747270282,0.18842950955299065,-0.3610721359004714,1.5657407407407404,6.2072954995521
8,3.72259031131522,5.16344869146524,2.79273367725949,3.55726621037876,5.45750257053597,5.53155727572658,11.9698950635303,21.7665386607657,41.5169774815524,15.1821856838872,3.30076498789132,5.58154847536348,6.45444262552415,14.817965690582,16.292141556995,17.370170424398,13.9530579628124,19.8719253376256,12.9914910639134,15.7334238973826,8.16289457619076,5.13720140340739,-7.96027546854331,-20.8108593783389,-1.58881513574879,-0.592868497952625,-0.63056829501618,-2.68655765383359,2.49541436894672,0.879305836874737,5.30095226368515,7.64406505543453,7.94470037538643,7.32801799010531,8.47464071360135,12.7591778640793,6.15216094178403,-1.7552994153982,2.35583689927227,12.4921701532435,0.583001610549013,2.86445581186189,7.2958471618581,5.66571617507149,9.60092335798413,8.38749576646531,5.27169636328923,13.5836279048334,8.84718569543251,8.34342800519375,-2.02212136891815,5.74443551203015,0.753670805372571,-1.46180438092932,-0.10410799719875,2.86613325081705,0.2071686675237236,-0.15152636041138218,-0.13694937474646635,0.08936860873777967,-0.2235983072365093,-0.17826553495968162,-0.3293717967295537,-0.23710972491959922,1.136192445930683,-0.48646658098654055,0.5068266791211539,-0.18552405762481353,-0.04596848495717277,-0.09539688371707018,-0.04699651540623741,0.10475992366484936,-0.24774667647037485,-0.4154405996495685,-0.2329102584547529,-0.06904698805697172,0.1595201453556231,0.18337135364183996,0.0997596349857176,-0.08056300040280114,0.020568984114269804,-0.007294078916669096,0.1438276711835406,0.08618479901432127,-0.24060551959458326,0.0458039836057794,0.009780940578963743,-0.00896522466558956,0.027051489763074546,0.3207721288648915,-0.03656288679594468,-0.1541606677698953,0.04483608415479541,0.23735224879608127,0.021507403468941602,-0.35562442300819785,0.08231430245129463,-0.18234519402470872,-0.3715602478072462,0.01868097981092743,-0.15344170344775324,0.3228480119704334,0.09300400390770425,0.0552192985321039,0.048041581059681045,-0.2532954335324465,0.2880391057833109,-0.20125433198798726,0.033703452852643305,0.1006456596823371,0.03504618713512782,-0.4973028738211034,0.1856481481481481,6.442590898198676
9,6.82364795865636,5.9672784591296,8.71149885779665,10.1634815002117,5.2739738407906,1.33415103858818,10.4532047584688,12.7283127649686,15.1821856838872,27.0018307435788,34.856330634144,8.87515141486394,9.60865120804633,11.1496714302441,17.5038988913397,12.9194927179062,6.63570190402309,20.4860476563212,15.9008442322203,19.3791356058102,17.0492649776233,15.6119146469747,5.96761671031568,-7.10944351992667,5.92683461719809,4.13631661788024,2.47181518166968,3.02970722217801,0.66757307108858,9.09274082982958,7.71198393294233,7.44394646654374,18.3882779541936,13.5491514352011,7.31600713789679,7.78892542399063,8.86625848123363,9.40084661684382,14.3280500054738,20.7438717718522,4.38612025739786,7.36138382120382,7.95286026002641,11.9908636297902,11.9167145648974,7.0025303764675,6.67574945799522,10.025003002244,8.41963492125656,8.59223302537561,5.06411855908789,1.22620203257561,-0.3224456936141,2.63629643939885,4.12946595025945,-0.490566897907855,0.00893057356292721,-0.07025533337967788,-0.0068431543164582465,0.020255502344963597,0.3148936502808321,-0.2943896361693082,0.03584829567235408,-0.07901758174012122,-0.49910170239183244,2.8784452895500734,-1.0729787569587987,-0.1168725383309629,0.04983162776992062,-0.13967827730131635,0.08994794263806127,-0.25051130243017466,0.4780113960575235,-0.1274174679545172,0.17637118175698852,-0.26117749908603954,0.1207076865515283,0.01503798920097744,-0.03722399843615905,-0.035767314688879906,0.013823117051060709,0.09400346351475625,0.13873534147604277,-0.0795355481496096,-0.3008842357227341,-0.22860764117163826,-0.09477057741534968,0.0054557059234053495,-0.3126897233179748,-0.4739315857902217,0.008402233590658508,0.004246414531616014,-0.21528704381522148,0.04038772982350715,-0.3282103526753279,-0.4041557518716748,-0.025637484451139985,0.22662966229661197,-0.028171706287026622,0.004256931579291006,-0.15748961840310502,0.060053955564742176,0.34325220064175577,-0.056193750720711796,-0.020171902904831483,-0.20874029572534372,0.02651624772752866,-0.13372439767749483,0.25866000207630985,0.15613474903769994,0.35852552306530455,0.0022707049243639323,-0.7768518518518518,5.1953662761713755
