,Cov_0,Cov_1,Cov_2,Cov_3,Cov_4,Cov_5,Cov_6,Cov_7,Cov_8,Cov_9,Cov_10,Cov_11,Cov_12,Cov_13,Cov_14,Cov_15,Cov_16,Cov_17,Cov_35,Cov_36,Cov_37,Cov_39,Cov_40,Cov_41,Cov_42,Cov_43,Cov_44,Cov_45,Cov_46,Cov_48,Cov_50,Cov_52,Cov_53,Cov_54,Cov_55,Cov_56,Cov_57,Cov_58,Cov_59,Cov_60,Cov_61,Cov_62,Cov_63,Cov_64,Cov_65,Cov_66,Cov_67,Cov_68,Cov_69,Cov_70,Cov_71,C_0,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8,C_9,C_10,C_11,C_12,C_13,C_14,C_15,C_16,C_17,C_35,C_36,C_37,C_39,C_40,C_41,C_42,C_43,C_44,C_45,C_46,C_48,C_50,C_52,C_53,C_54,C_55,C_56,C_57,C_58,C_59,C_60,C_61,C_62,C_63,C_64,C_65,C_66,C_67,C_68,C_69,C_70,C_71,Mean,Std
0,98.7316682630907,100.679266627101,110.389419048059,101.800113373997,86.9087468145572,10.5793307074999,11.8020815368398,18.5437770686565,15.5424405184369,14.4062528657184,23.0610311748129,33.6668787645091,24.6597442590203,32.1208989530478,34.9701727513162,23.7644067053294,21.9546776047485,16.0159428257112,9.22719062077186,3.59011894155696,2.19492562867408,-5.61619216820804,-8.14065147772705,1.84671340098118,6.5524780652894,8.90526578268382,15.7235025039899,16.3072517641684,14.6419940453438,21.3496045195056,20.2113319541541,16.350084188754,13.8187486263542,10.4239737577279,2.64891103538485,-9.509333869306,-13.9116136312331,-3.47998958609369,0.681428115976347,1.37930968375828,14.7090644479274,13.4949567594593,26.8572952916382,-1.71504712227895,7.14340561659356,23.7672201544957,29.0459938117852,20.0211924046873,12.7011610714375,17.87882003958,23.388175735673,1.480109303095303,-1.0254566221393824,-0.10664546835965098,0.014332269056129948,0.23416687228611477,-0.0008807870264199908,0.07047119278018325,-0.19278005723370142,-0.00024266484065299678,0.2936427823756039,0.11087065085365853,0.031467551721711354,-0.1866332919627082,-0.0791369472719523,-0.014070687341741505,0.139793941282492,-0.002492481958461807,-0.09643483484139227,-0.06526629930300236,-0.015855619046107612,-0.23293443836655997,-0.12367216319816775,-0.11583110389843501,0.4107537279270292,0.19420120721321618,-0.013758981126233694,-0.42497634845169124,-0.33062493671562704,0.11054841679738549,-0.11686077460472134,-0.1727985291519295,-0.27897957487791375,-0.011870926226168824,-0.06769728796359645,-0.2666125851132329,0.1320578686394164,0.4054453238759729,0.28822597732551236,0.12120797919096012,-0.12045044667637983,-0.11538825782429743,-0.029560728972511777,-0.4909048674572823,0.22573970143702812,-0.05310242626153078,0.024871022335200155,0.011350926093259371,0.04288511993036558,0.01311320303446997,0.1534569509798787,-0.06260351403595486,-0.6162698412698411,9.935877830523616
1,100.679266627101,118.439695140436,130.163235821935,126.407900375718,111.718934610523,8.4875431680206,10.6789997669794,16.2762135426287,14.5312687705182,15.5437845734138,15.1382379081625,24.3789682931849,16.485810827931,32.9261742407313,37.9247162415218,25.3607114673434,21.8112557771191,14.0924134857517,6.07223748478309,-0.976912001635041,-4.04060855341856,-12.109815552244,-14.9231287175558,2.07378354359652,6.86210591201401,8.47272966351971,11.5392706199628,6.76022657375629,9.32697836246806,18.6096919935626,20.9985054530555,19.5491598746936,21.8753527618509,18.1741677076596,7.43759172544335,-4.52962067584125,-20.2239036988182,-4.8268831875298,4.04372069659743,5.10504040890395,21.6138137698789,9.63470416030668,16.157013572685,-1.98662747407556,9.9964801411934,15.4861661064094,15.6713750339406,9.85024762268845,16.4653336721063,29.1307266444753,31.7474822804001,-1.0511483449922527,1.8945996596500394,-0.49970733634057857,-0.17622316827000023,-0.1446418392945043,0.39178687099490694,-0.08417946597859208,-0.177623619296476,0.17531682011462513,-0.025013671843180478,-0.0034204883377779447,0.12177417039474583,0.07281540480261807,-0.05877811507274976,-0.41757632421182483,0.16777749118129917,0.15067302194033766,0.03658165056766047,0.007349257685385399,-0.3272575099970393,-0.018636068342182857,0.19035166216227883,0.5132716691240278,-0.19450704461667084,-0.051460879879131144,-0.1130713400426461,-0.11535971004256108,0.22061371602493587,-0.25747408739590394,0.040301595019226456,0.21901970891870884,-0.036983191441834325,-0.11773732091917063,0.013302773894200008,0.15420151680487904,-0.13866656936280622,-0.14650818238936955,-0.022292068411261447,-0.023525940218542266,0.10120441902889006,-0.05451911568503421,0.013947212349145364,-0.05201573656732843,-0.01994330959408979,0.03332424811592554,-0.030264786909132875,0.5298881687129607,-0.2659731446967186,-0.48129109067572273,-0.15176733522402105,0.1976296575378526,-0.3787103174603174,10.882540840283415
2,110.389419048059,130.163235821935,242.982119368533,228.819911612377,201.22923458423,66.1263022217245,43.9120768423694,44.8582188962472,46.6938164059018,41.3986069589181,32.9602739387551,38.7474800364524,28.5951900985924,36.5283662228858,39.4308030295691,24.3081692099761,20.7575393529109,16.6061877828318,12.9636540999168,6.6797001905786,2.27835081193926,-6.57186098920925,-9.44056893645887,3.48810868193749,9.01435988213338,17.8614243032126,3.69945137083415,-8.77072585211896,-0.106744545983416,15.0693125424471,22.932787677053,24.5021769463141,32.8540154811107,29.515128948671,8.16086357613063,-28.622798254429,-54.0530521068044,-27.3431648525816,-5.02996399136955,11.269074232934,36.9973528284683,20.9332421107979,22.4345191265432,9.5330219991463,21.9557408279383,75.6008129169325,133.275040062339,69.4151312880341,18.4841445951231,31.6068221179282,36.9091719164192,-0.10394478387139269,-0.4894148639335466,1.5462938513115663,-1.0552084244558377,0.16896752479725763,-0.13852238592245517,0.04420463110029865,0.24571634045349758,-0.42047562285590867,-0.5347380717402203,0.04358413595161994,-0.061983951697018466,0.2022654556294537,0.015656773681717598,-0.135280129666533,-0.08844922334476064,-0.21069568269531308,0.17174001335857164,0.4372120376090923,0.16350159042894835,-0.09015698048891008,-0.04292505494355832,-0.3192629567102088,-0.40456125782550895,0.13783784524218937,0.19565553690195894,0.07983676636411682,0.06976449484470333,0.11404587642326816,-0.06555610276230166,-0.009483159825930785,-0.042186683445136895,0.0033885865299946305,0.1669102332322401,0.07405795794145631,0.14846554875172038,0.1255775378976825,-0.07898952928897762,-0.32728480019085326,-0.10111809804178688,-0.18263603307202475,0.17064670433069618,-0.09992069681025433,0.029092358595932462,-0.09811352052657163,-0.019575173043032912,-0.4051097474233127,0.12398698002825835,0.10065910930741304,0.009741998437542133,0.13925156939492567,1.6199603174603168,15.587562970796071
3,101.800113373997,126.407900375718,228.819911612377,235.465117463005,220.777736763923,68.6964755093579,48.8813885721216,45.8932067349023,43.4644485998185,32.7494612852234,24.0302316986083,30.8323453705458,15.485128406909,24.3355652321026,27.6015443127396,13.165609379105,7.30490175526922,6.62459082090527,6.82459760134757,3.20661527026908,-1.4289967391262,-9.23692218504359,-11.5852961813988,2.20067579800084,9.77788727941913,21.7468451511366,-0.155760875281502,-15.8390526432345,-4.25008193015725,11.0668374761508,20.6444021893867,24.1232732673335,34.6904643007053,33.1201937805432,15.5625772621648,-23.1753940954855,-56.2453315752521,-30.3512635189168,-11.7062873940886,7.45536356527115,35.2656080346367,17.51380003811,15.2231495123278,1.67155173783681,9.6028755974117,47.3989242948577,97.7672777049106,44.7390998281122,4.8526881172061,22.5390096146742,36.2154022598252,0.025773702849368297,-0.17214935141425686,-1.0709603611738263,1.8547529973091168,-0.7148675619829326,-0.1872028441426871,0.04150320908527177,0.22658195917130217,0.15926615450039877,0.3668083636985082,0.19252691972690605,-0.6445815504055313,0.051874507450143895,0.26996001099906036,0.15267950077182518,-0.12332627046621106,0.08996481075293204,-0.04012510579517044,-0.2843141868401563,-0.24528225739948728,0.1575444827698482,0.034219584458088814,0.2627570017881255,0.21301019959149095,0.1769016112378931,-0.1874805307291688,-0.027066288501818057,-0.00519234194148579,-0.006828754436169892,0.10673062400212907,-0.08433232654781676,0.12388461205031179,-0.02866943938230793,-0.1599990439030013,-0.0711374564954498,-0.15340443517388672,0.023365899545529943,-0.16402932285636723,0.1967971536798479,0.02474651739217451,0.07714785473823103,0.022344898921918824,0.398817531105179,-0.00010975210745150393,-0.12186745748006561,0.03899158604816685,-0.07305814425033534,-0.07183114132443226,0.4447543708506763,-0.057022492800135015,-0.3002532375852371,0.6355357142857144,15.344546831464438
4,86.9087468145572,111.718934610523,201.22923458423,220.777736763923,266.55543550447,93.6528959226927,77.4159928906791,70.4676333208596,60.2558401892272,37.4472980824235,18.5846875588394,15.2839880226821,25.3336276205444,33.9202890537273,35.7856723671426,18.912408555121,5.65427135686533,2.45041819709021,0.311138433419654,-4.31787045429731,-5.45399949542423,-8.10377754896501,-6.34592930797202,0.238921130142959,13.5126126631914,27.9821085882567,-13.8502800770321,-30.0011456516454,-15.4250284952002,-1.00642440020207,10.1823819282409,16.3721056568923,29.0141574177548,31.7490400543539,21.8073149865191,-28.4153516305108,-70.5356428386539,-52.1634344598416,-30.5261046260337,-3.29240689699318,36.19819365697,27.9714067788458,14.9930691911341,-1.40473305353812,0.459977000784679,26.8454613249847,72.2352671252945,27.2887656151272,1.69748973304522,7.96230060923919,33.5013761824704,0.24523953719122216,-0.15366923264512153,0.16704031231129512,-0.722416159347407,0.6613776587269268,0.025689230921705542,-0.09437515982270897,-0.15432884504859049,0.08063868230221098,-0.10174380669205589,-0.12894876263574934,0.4984628122077488,-0.09859540474263415,-0.28959974642137065,0.05096320602480967,-0.052067791918714953,0.11099269534263748,-0.009876762820274184,-0.04624557340640509,0.014384120182170989,0.0006575903776076738,-0.07639478809418516,-0.09228420819228912,0.0792520794390645,-0.174540348377154,-0.18542501348585919,0.16567874519388193,-0.02292310523518379,-0.05480767727966476,-0.06367633469574378,-0.08685274717345767,0.003299035253557592,-0.1193505403687704,-0.008737084386929845,-0.012293445087058935,0.25895300768006146,-0.1276554676536587,0.2032193708637745,0.12278406306774682,-0.18842372024903073,0.03309259803762873,-0.10418209124773574,-0.2728262597631239,-0.057626969354577305,0.14770806005670692,0.10214695155080596,0.020492909131293122,0.13044939216516183,-0.20552067733969026,0.14186761887603766,-0.05727400562029957,-1.508888888888889,16.32621926547815
5,10.5793307074999,8.4875431680206,66.1263022217245,68.6964755093579,93.6528959226927,99.5654393358876,86.374222341276,72.7228157841517,46.8402759793044,22.034787972078,20.5708828933226,17.4088991271027,38.8621284975594,24.8193561716005,28.4773302456173,20.8468884344278,9.32233524970344,7.39472335793195,4.94766697136633,2.93090888457014,3.88731184639911,5.4132724107073,9.32120402894932,6.5506376989287,12.1706265223798,22.1230784803428,-3.41848344221355,-6.75430422253806,1.52232005090197,4.44813055590914,8.48921199701377,10.3740322254548,15.825252488309,22.3587755034468,13.9850999576882,3.77754409464838,-17.9147975767282,-17.0151251804233,-15.717526137074,-5.62359197096472,23.3588139709025,27.1090253787943,-3.33390062041132,-8.18854287809459,-4.04307810575728,42.7678131371428,91.1039920026592,55.5443376917277,11.8966952325304,-2.47218859433056,2.57956380588752,-0.011155443665542192,0.3981708958025524,-0.1161046220043669,-0.17790939948506523,0.018638280441966006,1.6393318682502362,-1.3483595706280336,-0.04871598341732979,0.20784859298816108,-0.3276615599019886,0.2813797329727355,0.17029436221639657,-0.18703894755335854,0.11642032059288494,-0.13225472783919248,0.0025573730421736217,0.019226820113320386,0.009661643467531003,-0.07726049349136399,0.053801895047976944,-0.0017350008914877408,-0.04071105929793331,-0.2243489608297777,0.04815585127510058,0.14046530836262397,0.2134577064478887,-0.3044765099988647,0.09076853913588992,0.02695540796430917,-0.18556547113300512,-0.4268601322989971,-0.06566918827827962,0.0019609023174179735,0.04869786488038237,-0.26096827939647244,-0.03169587244901127,0.42108075223697794,0.01863909533458003,0.03964423654335178,0.09340893580814394,0.08691241301310891,0.018028262695985342,0.022827417136098226,0.07602545198139683,0.056195357916986946,0.030160715042852088,-0.04205741952411621,-0.17906170832928428,0.039417678452450165,0.046694779551414704,0.20060476423148205,-5.151111111111112,9.977747207455579
6,11.8020815368398,10.6789997669794,43.9120768423694,48.8813885721216,77.4159928906791,86.374222341276,87.3747881722719,78.8234832946887,53.8283027951964,18.5552573254438,19.0590905661432,17.8209493124536,35.8870450080665,18.0390226496295,19.5347655006012,11.8203036341712,4.34297279303703,3.9717654385497,2.31618231761198,-0.962689479240049,-1.9072565299902,-2.57657698708441,-0.447593014141931,3.0049400604192,7.39929912154299,19.9397451034738,-2.83352412373519,0.183860630544796,7.43954912113704,8.49543881786915,11.0954173784049,12.1095219551,16.2028039424889,24.2150000352717,18.0036242354302,15.0465889755996,1.63498013218682,-1.46427465987905,-5.13778933276818,-1.53513887726414,22.7892293713181,32.5190012386109,7.63339256866007,-6.77271822939162,-7.02456874457844,30.1593498956582,63.4309185745876,39.8727725991834,9.14503096346014,-1.74361921491337,5.89865558047096,0.06913077777506245,-0.12185697996260654,0.04022676219438679,0.016493665037232784,-0.0842532297607778,-1.361545341666123,2.046097199640001,-0.6284249165415972,-0.0718063830963268,0.31477064762646856,-0.4562734376137068,0.005294952005635311,0.14346710820851163,0.030122508293291054,-0.048665665178062464,0.055831284565229726,-0.032589634545778116,0.008690787764627743,0.04355864094728433,0.13556806997574916,0.11098502835909205,0.08252550177550816,0.25606174169682117,-0.3398756292196663,0.07620805925616332,-0.22069503076572575,0.1942649036559803,-0.16240493802180217,-0.13513275401222177,0.037873657131051244,0.3501713041213957,0.03682408731648574,0.17262299983693788,-0.006590915657452298,-0.2518139875275476,-0.1039995600629859,-0.219683784707117,0.017543320450566217,-0.041498884879009636,0.006407505917154126,-0.12070279540605607,-0.08310159470761681,-0.12767858898542947,0.06139538375175237,-0.23239210340905095,0.05722866452773479,0.19865107291581885,-0.15190445540738182,-0.15334531582131067,0.013409031231670625,0.12705148750678272,-3.9275925925925916,9.34691329649911
7,18.5437770686565,16.2762135426287,44.8582188962472,45.8932067349023,70.4676333208596,72.7228157841517,78.8234832946887,94.8554612246346,80.1275538630626,18.8479653974886,9.22340632189392,9.2906499691738,27.0428893913598,11.8789189990405,13.4899916127056,8.60599075086003,5.95731243119583,6.7784852829306,5.34567312332964,-0.609249110057142,-5.21657538760894,-10.4919552231716,-13.096182280018,-4.79172820875241,0.3000295100362,14.1843009063657,-2.42669411711502,8.26446925739259,12.6772763910301,15.7462823083917,17.8254875136533,16.5250990393516,18.8063803391127,22.9083675456004,9.34809746878333,4.27319946291584,11.0093919244139,6.42038617872857,-1.24815460966992,-2.12497463690439,12.5342002610267,31.4595090272916,7.07334578529283,-9.16834974711451,-6.4327895326925,36.6321809528912,67.153203184706,43.4276540857631,10.6965891055886,8.60803925953138,20.257313824875,-0.20723564268018665,-0.1523052082217645,0.2280491156544824,0.27154781783053217,-0.1714714923448767,-0.08267240983277901,-0.6203487673356899,1.455400220302377,-0.7923964500571069,0.12062126103375544,0.1333592578720158,0.01287161326257994,-0.007298958906527718,-0.12685900817513002,-0.14426927612500068,-0.009163197144707877,0.21417672204537494,-0.013875761956355434,-0.1814568474799311,-0.13924464115078336,-0.13954134717170363,0.18051675092229436,0.09856369544673148,0.05541972592290431,0.09103500320692945,-0.541978551883025,0.051753229165911095,0.18503969995170175,0.03467123410654576,0.0404342069773157,0.01130438598952645,-0.011287000708332533,-0.013675209452005172,-0.05733514237514275,0.41623208242322746,-0.11284961912378114,0.11401178967288457,-0.4775952747551785,0.11970900178657047,0.07184657661175282,0.007801789159819181,0.10421251206142619,0.015008596891440587,0.006520456817664908,0.14894527011704223,0.07286601546106264,-0.5033464968166943,0.3684462210576626,0.20276503477430022,-0.2658223287534964,0.0094341791739324,-4.019074074074075,9.738863446246416
8,15.5424405184369,14.5312687705182,46.6938164059018,43.4644485998185,60.2558401892272,46.8402759793044,53.8283027951964,80.1275538630626,99.1916040868455,33.0021041509612,13.1892076487132,14.8515539073354,19.803899754676,4.05105726934286,0.659767330648938,-6.88311701360375,-1.73010342158427,0.233900434895247,1.11198526449376,-4.92178785339511,-9.4500827859501,-15.0104601558925,-18.9300432662282,-11.2169822912518,-8.08547436283679,-0.806395977669552,-5.16853120956828,10.8849769079627,14.4142289895895,19.3780898644181,22.457478494853,22.2649967413896,24.2023066776706,25.0648060847791,10.4811239361456,-4.33215864401663,18.9106092658524,5.52589949729379,-3.41971683928795,-11.1892169111373,5.09335568556872,30.0552224658404,7.93572468210518,-4.40820739294464,-10.1626235560587,14.6729150082911,36.2344050082102,19.2278790101921,0.0660985476306502,9.20901641389592,28.768465054619,0.0011402928286844082,0.16822126591899847,-0.40851704666210226,0.14919732066869365,0.08056430519302163,0.2337108016998147,-0.07925456982528488,-0.7896802790938082,1.1247873022687243,-0.4918405104637561,0.1533393189428254,0.011010552621682294,-0.09494360235413495,0.001085929950979286,0.24528784447983126,0.030543983027762924,-0.2530974699370245,-0.0946518864043882,-0.0220417262824501,-0.004430480030356018,-0.010189065428841772,0.01634207564806502,0.2763953743825834,0.08178293684887275,-0.12929545273219784,0.16501693445285118,0.2522589800584945,-0.206203147732106,0.16180017924856477,0.0007468709678069574,0.014184818515148452,-0.10842024079502828,0.02298077270537886,-0.14134518405222704,-0.2905510674117637,0.2000089165849871,-0.36495368900145914,0.35664614262592365,0.059302655735783805,0.016148195610191162,0.1442475971336808,-0.015867132857086755,0.08170196263825841,0.006527330372532681,-0.051835218005251406,0.14183067278558636,0.1985983587101303,-0.3474726326062711,0.15479955139995952,0.23117645541698215,-0.3419388414814894,-6.36888888888889,9.958996138509416
9,14.4062528657184,15.5437845734138,41.3986069589181,32.7494612852234,37.4472980824235,22.034787972078,18.5552573254438,18.8479653974886,33.0021041509612,47.5319421473677,49.7984385815704,52.3886264024854,44.5540806832114,29.0395383105381,19.9013681484357,9.1275536908303,6.88741946598055,4.75129850371895,3.25443660963804,-0.869076506141896,-0.3708685991957,-0.306617918509313,1.00773671291185,-0.508329049642596,0.948603794576461,0.745819005132475,0.422973807719543,-4.15842851958402,0.542886316284762,3.10943145137798,5.642046141345,7.42573888386911,9.75521090867416,11.0109483928773,6.45689253839057,-2.20757788197678,-12.9818463735223,-14.471956025766,-10.6886804160752,-10.4590692388385,-0.898906805389843,25.8870392731935,11.1256643356043,2.37602357311938,-8.0772022895408,-0.446572478907077,10.3209231641031,-1.98201097693972,0.687317171479868,5.73337309862901,1.64844058240803,0.3211676503105844,-0.029473611719858843,-0.533039660509277,0.34614922147114713,-0.09516353377167652,-0.33438562523593174,0.31683814559386925,0.12248290511071787,-0.5023969887031866,1.2154886214163896,-0.33444751387548177,-0.06080555493374396,-0.0207830935098285,-0.04706301014051573,-0.08269688710856782,0.03224222763001203,0.2471854510519858,0.1133029054540577,-0.1649806681548077,-0.028820625884232405,-0.07862607085507631,-0.04669893250282613,-0.18646393397816474,0.48400113255012106,-0.031523750622064604,0.05968104082233518,-0.42966505489620194,0.1876058838466232,-0.19238896122770754,-0.013906463125914178,0.10577834400677465,0.015531996599011418,-0.028369577081926375,0.347038791712507,-0.0028732580248532046,-0.20643396805039618,0.07445468535339986,0.06524167112173017,0.02261679826294874,-0.01938344012962623,-0.05192299165929022,-0.22296703004401083,0.005718938046996634,-0.1182340806281386,0.1853687522180312,-0.16056279130313064,0.16869735111358927,0.23519672166871886,-0.22134595867139548,-0.29277779542958354,0.12686548296741573,-4.9034259259259265,6.893616042931872
