,Cov_0,Cov_1,Cov_2,Cov_3,Cov_5,Cov_6,Cov_7,Cov_8,Cov_9,Cov_35,Cov_36,Cov_38,Cov_39,Cov_40,Cov_43,Cov_45,Cov_46,Cov_48,Cov_49,Cov_51,Cov_52,Cov_53,Cov_54,Cov_55,Cov_58,Cov_59,Cov_60,Cov_62,Cov_63,Cov_64,Cov_65,Cov_66,Cov_67,Cov_68,Cov_69,Cov_70,Cov_71,C_0,C_1,C_2,C_3,C_5,C_6,C_7,C_8,C_9,C_35,C_36,C_38,C_39,C_40,C_43,C_45,C_46,C_48,C_49,C_51,C_52,C_53,C_54,C_55,C_58,C_59,C_60,C_62,C_63,C_64,C_65,C_66,C_67,C_68,C_69,C_70,C_71,Mean,Std
36,20.4280618279958,26.3893577150847,30.8170127604765,28.673204915229,25.8374871398505,24.3660795340594,22.9918399996698,21.6131312584485,18.5352964842755,14.5539005361531,12.616602463722,8.71764249503332,5.40681054148519,-13.657769378615,-3.71201882470864,-4.66454580013298,-5.17075743616734,-4.29939889478689,-3.69404068839318,-2.56169793213939,-0.905373428952055,0.0254164235088442,0.711966717283577,1.31054791403168,2.65669971845575,3.22406454143432,2.77603133750058,2.54140134010756,2.08938743995545,-0.052462517231283,-2.15787196985643,-3.8632903047104,-14.017128243905,-11.7957032013285,-9.67088096990342,-6.40268005278008,-3.53416142212535,0.033992521889155865,-0.00888944687876815,-0.09549170939011989,-0.29598055464872913,0.8505490108833071,-0.39443766419692655,-0.011291143131377374,-0.02740010082471311,-0.24320781388999232,-0.7516995494382825,1.7845230846492954,-0.584246899886426,-0.02497917520052245,0.016264256588751618,-0.009742242241708434,0.033574684352471504,-0.1554507521102734,0.25874478742231133,0.02665068825348339,-0.08252576438082522,-0.022886091725171493,0.05072680306079026,0.11906567517965512,0.05277145202335898,0.028082941212615828,-0.0727360792753946,0.020534849850902998,0.0012217722630814083,0.05542256273316423,0.013139332982069745,0.004252864962525604,-0.0212410020160002,0.010674894486115404,0.0369095661941626,0.01414505906939147,-0.031279759962049,-0.026455067085106664,-1.8489393939393943,3.5505777647760377
38,4.70957484184402,7.47035141535789,7.60013950728663,8.44504556088715,8.68677758894466,9.23009483556053,9.43307572735101,10.2865151490877,9.64018599610862,7.86801605230746,8.71764249503332,9.61165517241379,6.86547635398769,-13.3416219275548,-2.39020422554225,-3.23004825110045,-3.50175461217731,-2.5321890847528,-2.46086040036251,-2.4469726363656,-2.11899136617782,-1.5821203863908,-0.77374053324762,-0.027943571554668,0.806615379632265,1.31680974121985,1.06853859012754,1.22023329524288,0.940791991245507,0.0658995693336354,-0.751705449156811,-1.19972786355238,-8.7293813081082,-7.28581563421506,-5.95702334800902,-2.98232514516158,-0.281236863394349,-0.0034402281705764788,-0.03666665738513584,0.14255094940188032,0.14065935239311594,-0.2983733277816465,-0.0861647667101343,0.23845682181357492,-7.898833688991229e-05,-0.16132190658262693,0.12224710731234326,-0.5830443947174628,1.0917635620333128,-0.23101846872187573,0.02213687626523149,-0.030522869908006265,-0.21445638696089578,0.3311846858710274,0.0593698814545327,0.026540771423322704,0.03052888818882716,0.06946560559208832,0.12326247928660362,0.011768799957539268,-0.14106714576156248,0.038228086299158553,0.2330287998040457,-0.007880017803695625,-0.07349998163402,-0.07453805117250964,-0.04483570573717829,-0.08127093532996597,0.026198517904878725,0.043189402650890364,0.06127927385278467,0.03159231513091998,-0.07175160902684775,-0.18133866989679792,-2.0355555555555553,3.098653767753634
39,0.0963232840409742,0.702815374314294,4.07983193358946,4.42315634229618,4.69618039435375,4.64451448874033,4.73978357189887,4.9738482025845,5.02991144618862,4.66409610579568,5.40681054148519,6.86547635398769,13.6135747126437,1.95627064040292,-1.98725422121393,-2.53243196891857,-2.49173902275551,-1.02252661367778,-1.0915729282486,-1.23578311403472,-0.645332719434856,-0.738531032082652,-0.600309462586339,-0.548965273622524,-0.0629050451859541,1.03852723364949,0.608989480619929,0.406446594007952,-0.25141328260144,-0.672669416629683,-0.909364983788357,-0.945988118145196,-12.1433393903683,-9.22609493824712,-6.44600413016133,-4.85846363783911,-3.53915392686688,0.010826006129471379,0.026491984018960295,-0.047809068301320236,0.0323056503235338,-0.05856697222518965,0.07030186667835485,-0.060303557141668115,0.042705488605881525,0.043257541988432915,-0.03411333140482612,-0.025969306789514684,-0.23073091625194098,0.40457725565671754,-0.011286988599616556,0.007037816271346124,0.12023206679098963,0.0040393176775233245,-0.14241680347555927,-0.04391462678273884,-0.007001403918983787,0.02942631256017327,-0.02867712964534951,-0.0481954218292578,0.0009331286780059099,0.12292483400595054,-0.12110266782897419,-0.015594070388283495,-0.07833026700814151,0.10439624354121307,0.054265821431197236,-0.014480859873455588,-0.013916829537496647,0.02760378240545563,-0.024157971464925897,-0.04545584771433813,0.02983288025810026,0.046609190190350015,-1.6288888888888888,3.6883024161046882
40,-6.94655063367721,-4.05648863041924,8.78029611660016,16.6671789424098,22.6512855973382,26.134578595272,11.9913907091418,-3.38149421709117,-7.31162548103822,-11.8254172729634,-13.657769378615,-13.3416219275548,1.95627064040292,295.704795657727,1.82098359688718,-1.3754745623265,-3.94109150426592,-4.0325076769466,-3.06950995175749,-2.66127349703616,-0.60629564082843,-2.63195410701097,-4.9769176600167,-7.40698806525901,-7.97607947739068,-9.42452081244745,-12.5681338990794,-15.8332128546342,-16.8518181535786,-16.4508532222553,-16.2123194436796,-15.4332200767001,-39.916835203999,-37.0851276698674,-34.133442719224,-29.9922250500966,-26.3841339769362,0.016686331074712357,-0.0030239037219168797,-0.010043452800373321,0.00483036116724548,0.006787533296090702,-0.04222342416308691,-0.008637899310687955,0.03393393821229117,-0.008977896071625876,0.01790954670907891,0.016297140374059365,0.022093374782705733,-0.011188826204074662,0.06670235288682967,0.012030375465302091,0.008014581599108821,-0.01631187462929616,0.01596986278859589,-0.0007745001375803014,0.00014766281561908912,0.008626158544720946,0.010473337544052434,0.007312901307590565,0.01366180624544055,0.013529977918496824,-0.015438679452954329,0.022934551970138058,0.02050712797264021,-0.00517111226080502,0.0022339294337104507,0.002344490482118521,-0.006300728084508756,-0.0010697367021570892,0.005524663866970588,-4.253835705964951e-05,0.0030881224507851887,-0.003634494128603955,0.6277777777777777,17.19577842546614
43,-1.03441078723361,-4.99690568324618,-8.18374193041761,-6.37269986195752,-4.23211483408145,-3.34036408873438,-3.8836315984539,-4.64234140994287,-4.85097366692673,-4.13516169095428,-3.71201882470864,-2.39020422554225,-1.98725422121393,1.82098359688718,6.18113665389527,7.78265623571514,10.0884677598943,7.43759879538332,5.35527561745399,3.17877324683903,1.55782461978678,0.988276319639826,0.429975475726202,-0.0792849129977362,-1.4542412602383,-1.97430029695215,-2.49688651097087,-2.29350649135784,-2.03843166041908,-1.11200920016239,-0.275948034054797,0.655824054962728,-1.5647845085996,1.48317452930644,4.66992915745859,6.20810492715013,7.94901860138563,-0.04436445633274149,0.004938830327638471,0.09143302779828807,-0.03300100128564304,-0.13302742817508303,0.06067520419657275,-0.039767117886321306,-0.041824970821744946,0.16462230969209835,0.043633025015485896,-0.010205190218970572,-0.03036232814219679,0.0060547336686583575,0.012118254948263348,1.0518024034446323,-0.4924481888129528,-0.233298937773396,0.10798315326641675,0.1344686652726462,0.13179308371529475,0.025084084770319804,-0.0471276280665678,-0.0226717554132094,-0.056605683443325935,0.26845485805094765,-0.41424389556348845,0.32768120924763144,0.03887037356409366,-0.04128319798093368,0.03829366701569417,0.21682513326204364,-0.19455238101200753,-0.06457495446548514,0.015523419465094463,-0.048328261873959735,0.12765236961528315,0.021125909455108456,-3.222222222222222,2.4841772589522018
45,-1.39305132106951,-6.88945519954858,-10.3348431244016,-7.84645480468503,-5.28864125940394,-4.50225334562312,-4.62606264233866,-5.12187685407761,-5.33805076617457,-4.99749598772638,-4.66454580013298,-3.23004825110045,-2.53243196891857,-1.3754745623265,7.78265623571514,16.0826567688378,23.3330893820287,18.4893530398072,13.8959435725705,9.11563876523112,4.71459244793301,3.36918495610767,2.18290699760167,1.06812291940976,-1.02096270948925,-2.52679763540709,-3.37796071326898,-3.35660762932064,-3.39797022161942,-2.64287109407097,-1.99697034336148,-1.70545449861815,0.830119113765439,8.21092846810559,15.722276409471,22.0693008029846,28.4570296946719,0.02595709192699534,0.01410944781990962,-0.13083087275780247,0.04504518951767159,0.12095079301032997,-0.05990859872955984,-0.1771462021704426,0.013655441228605852,0.22205659949763595,0.08958621028078265,0.03281497014031534,-0.21444934234659097,0.12043916900249571,0.00789576523955464,-0.4923131507975843,2.1476808792511703,-1.0116174637906408,-0.254022438317149,-0.10985087787265789,-0.024114703908524705,-0.0038579573582009133,-0.0694471601116888,-0.01629233606440546,0.06563521988029326,-0.0595764532318208,0.24505105986196754,-0.26046820885919936,0.16174059739378804,0.039276696321695836,-0.01628459958771085,-0.09418633840252331,0.06855862600458969,-0.011355756680709846,0.04303369387984008,-0.03780027483962976,-0.08381618129170676,0.1413746771439719,-2.6127777777777776,4.009071808890158
46,-1.14470462731969,-8.21214305117971,-13.1599881104619,-9.64748807168624,-6.23018254925523,-5.44771927116298,-5.09020992278609,-5.2762886865962,-5.47155254424827,-5.4395553356394,-5.17075743616734,-3.50175461217731,-2.49173902275551,-3.94109150426592,10.0884677598943,23.3330893820287,35.5507931034483,28.4800815319721,21.3449633456215,13.9347291846631,6.6958529220327,4.99000816703304,3.56392516633155,2.20752853448501,-0.171775399976644,-2.38061794179861,-4.18307064011048,-4.55049537576666,-5.03534681587336,-4.58650475355907,-4.24789385678738,-4.3267421918844,3.33731826463746,14.9212885549011,26.6299194101607,37.7219148718263,48.747916271984,-0.044904511580404094,-0.009544676847628657,0.11162113006017249,-0.059779800409415,0.059814692438154,-0.04827090542087166,0.0714536473868878,0.005221677785407113,-0.11696054990142615,0.01878274286344859,-0.15445605302237647,0.3324419295689998,0.004580380516117562,-0.016205050912870535,-0.2337171248340474,-1.0127068458454769,2.0466762363827486,-0.7767682679801519,-0.2905238566505004,0.05311960465219324,0.115188912850731,0.010707771989240576,-0.13975498495851543,-0.17000593342627787,0.17196226030164075,0.1332284637272093,-0.01614306075561244,-0.24440200294204908,-0.06652933203438995,-0.03659573877386566,-0.029370753380609075,0.003631828026180239,0.1779044051953681,0.05072445212434067,-0.03662406510322842,-0.13105084531464742,-0.251274421925909,-1.9966666666666666,5.961609942242806
48,-2.88579137088741,-8.25961244056026,-12.7244258020989,-9.70013281787758,-6.72723944127374,-6.02903555039727,-5.38866827559083,-5.12878156080488,-4.90298117585703,-4.68114392440677,-4.29939889478689,-2.5321890847528,-1.02252661367778,-4.0325076769466,7.43759879538332,18.4893530398072,28.4800815319721,23.4322413793103,17.6836093754744,11.6422127985021,5.45986008156007,3.92663183306518,2.71919249334653,1.58651405790499,-0.212291916238065,-2.06368258155028,-3.56537213674566,-3.99793699630823,-4.48887590227267,-4.03177334504304,-3.64531604812823,-3.67626733982668,5.14229144604344,14.3306298233303,23.5896747843729,32.3877184301645,41.0993344702725,-0.001425342745699515,-0.02947920211336622,0.03168326800790217,0.01709672864229088,-0.019103505924746536,0.0019434495571288152,-0.02746663496245151,0.05270473543010985,-0.18640617623195105,0.05995358113349412,0.2606927953105064,0.0639955548139281,-0.1435953917654313,0.016121973518454843,0.10635049412657648,-0.2585090256782895,-0.775961563366812,2.684250114963888,-1.4624549402936835,-0.2687831671908709,0.18392635303590124,0.1537004262989792,0.2051762790760736,-0.022675811500024012,-0.19725648520996275,0.019528188556254177,0.01060660434992769,0.09214501944797177,0.024307388928378082,-0.03224335066339482,-0.14588160665890676,-0.027444248193798378,0.11052697253038882,0.060617511327734026,-0.05321837863229982,-0.05322606050919979,-0.1560073105468205,-1.85,4.839653022615395
49,-3.31103763103719,-6.52771061780527,-10.2832601265036,-8.08696535371818,-6.09660442593122,-5.60748142151735,-5.04390269078781,-4.67506548601715,-4.41146680498616,-4.03934886181012,-3.69404068839318,-2.46086040036251,-1.0915729282486,-3.06950995175749,5.35527561745399,13.8959435725705,21.3449633456215,17.6836093754744,13.8794345466156,9.7652435158929,5.04261244408218,3.51221361338138,2.17331415104962,0.899980400662952,-0.899999153848334,-2.19002419946029,-2.96299319152544,-3.02191589148811,-3.43501801718816,-3.03550878513344,-2.69915661179362,-2.80573424297689,9.34521036056841,15.1497545551512,21.0084416417245,26.861816861972,32.6670074331736,0.01569597899518328,-0.030010943179577535,0.03328341860020295,0.01113297866254953,0.012694518930968134,-0.02863350851887035,-0.01012897437059185,0.02971201179011334,0.03204702969173486,-0.06695119758625842,0.025916456444341127,0.025293632298459757,-0.04394432487100936,-0.0007857455483211347,0.1315212311823397,-0.10873039449894054,-0.2918212711401079,-1.4632900299517735,3.6726498111551966,-1.5548318509063268,-0.22349051536142345,0.3442448624744789,0.05065090309114691,-0.07578546769089554,0.00491148411593386,0.057154931471972925,0.02765445292192679,-0.05142262117247717,0.028230028014213537,-0.017136636372280127,-0.08150087573623852,0.03251240605080326,-0.011954806060745069,0.0051359928188180175,-0.008637578156338947,0.05808209450591337,-0.051393623377483384,-2.2005555555555554,3.724168973961248
51,-0.411027205165844,-0.668883621508491,-2.53149324645543,-1.53121123978869,-1.01791990693119,-1.30470544716789,-1.42739282333312,-1.57601979273492,-2.02558732134749,-2.22791689747879,-2.56169793213939,-2.4469726363656,-1.23578311403472,-2.66127349703616,3.17877324683903,9.11563876523112,13.9347291846631,11.6422127985021,9.7652435158929,8.00142432950192,5.11950183813526,3.80577559534825,2.30591146823148,0.86262944482807,-0.940840932170753,-1.74831135087006,-1.90088884518701,-1.7000583185203,-2.08729729571822,-1.9752214146395,-1.91751426496435,-2.33115492595797,12.6805613790194,15.3019003182721,17.9602798236748,20.933166072701,23.9088521689355,0.0017682460343637193,-0.015210760970309361,-0.0016273317282108314,0.007642956937862664,0.05481767578183199,-0.11241843639996232,-0.002720947982914408,0.04658892869034298,0.07739211647743213,-0.011869473858119001,-0.08582974250421235,0.029695952357432498,-0.005417950001517109,-4.9409674580712464e-05,0.1291359277082393,-0.02426040980447555,0.05643106680303994,-0.2670876717883903,-1.5557539094703927,4.015267329896468,-1.5521307542384333,-0.41269001701549973,-0.10390951738164768,0.0633558886685614,0.12743266333720996,0.04795951135894201,0.09413143029962871,-0.08568772553407995,0.009331065699883056,0.01060492107572214,0.01205528716297395,0.15865162224722337,-0.12937461895142133,-0.03024058581360005,0.0011516830555894778,-0.00596471136592978,-0.059487162166029374,-2.3983333333333334,2.82691073957101
52,3.42740835841639,6.31193665551333,5.69237836350455,5.93039942005783,5.56703539512253,5.31272473211566,3.90981497137901,2.7114640292665,1.19449848923187,0.192869382955376,-0.905373428952055,-2.11899136617782,-0.645332719434856,-0.60629564082843,1.55782461978678,4.71459244793301,6.6958529220327,5.45986008156007,5.04261244408218,5.11950183813526,6.52241538952746,5.35658021613329,3.55527849871132,1.81755142478978,-0.301620952897752,-0.779972054903186,-0.390048578475656,0.0700102901757961,-0.172705946653667,-0.350162736126992,-0.542129178373799,-1.29491420169763,-14.7942287409678,-11.3811557290772,-7.95690395589513,-4.16885588396773,-0.257532349999656,0.02691005785037285,0.027129664941389117,-0.057788580621555515,0.026244668793801374,0.021315047278470722,-0.05946528012773168,0.04861548766586582,-0.004480449829988096,-0.0353963270515381,-0.007180337288269554,-0.026424978157376745,0.0717574743264578,0.029628539110495483,0.008277847170811576,0.023824717803111885,-0.004489761368053784,0.12346715737923884,0.1924236110113972,-0.22476712451206504,-1.5541569595771751,2.96460956696305,-1.6514629896617357,-0.34132786914159535,0.4419237755220767,0.42308401415618785,-0.06334007429535038,-0.1548522268847054,-0.04709227128399318,0.053776368251501096,0.02952085605245143,0.007288115086343771,-0.06943108402340702,0.06179967310519446,0.016766936950486342,0.03581431753441097,-0.013944645400826614,0.08771620626959285,-2.902777777777778,2.55194345343455
53,5.46738800219764,9.88917244774553,10.1394767932229,10.3252272905961,9.55232228345188,8.73196458206525,7.12162840334741,5.66796057974739,3.47346856571134,1.67416894286382,0.0254164235088442,-1.5821203863908,-0.738531032082652,-2.63195410701097,0.988276319639826,3.36918495610767,4.99000816703304,3.92663183306518,3.51221361338138,3.80577559534825,5.35658021613329,5.41965517241379,4.55206897558731,3.72551736749,2.16191282797725,0.906259035516338,0.367551028035105,0.0530941727115228,-0.449651289634698,-1.10546525183429,-1.74092889650656,-2.87824021206896,-15.9323589694153,-12.4664360535368,-8.98365652376434,-4.94343027166512,-0.594059403971192,0.05784809178336318,-0.07671569917929913,0.003033853290783024,-0.00044084299942497436,0.014247498190903325,-0.03456352676329883,0.0065550838995958255,-0.0359383515739854,0.040035420449575636,0.019466786348212955,0.05348163562341378,0.1275446377484798,-0.03021440034819272,0.010261454047308664,-0.05187979615024052,-0.07620185539585904,0.011281299023725294,0.1543260852465282,0.3331896003075349,-0.41500089808191437,-1.6454572533663108,3.5257127364736935,-1.509046745611085,-0.14042315870969801,0.0034374294973261513,-0.026006548763524814,-0.006311287392196047,0.04184562262653352,0.027359825836257092,0.008046193278923568,-0.016128132151151067,-0.05491645211438982,0.06714189410762395,0.010123365258565888,-0.014116628869586815,-0.08735529747381361,-0.04318460652790608,-2.3500000000000005,2.325866542262
54,5.00384772867273,9.24870130106575,10.4713820205818,10.8264862546176,10.0427665251876,9.17341867177505,7.93474178735433,6.73718092498166,4.48689651157608,2.32587583124427,0.711966717283577,-0.77374053324762,-0.600309462586339,-4.9769176600167,0.429975475726202,2.18290699760167,3.56392516633155,2.71919249334653,2.17331415104962,2.30591146823148,3.55527849871132,4.55206897558731,4.82021711366539,5.01426669665254,4.06650169152663,2.16891003315284,0.886128563712079,-0.0192748433923611,-0.702525549893519,-1.65672061017723,-2.55483223801989,-3.90615130785702,-15.5504017518986,-12.3106010694216,-9.04952747604062,-4.89239848599985,-0.248950283409299,0.028492575071388585,-0.02998146911477936,-0.032200794393964796,-0.022077413849896685,0.05931089241672238,0.017047982311663806,0.015181065931298742,-0.1459619691642502,-0.019205543645282097,0.04329875485752741,0.11412219469142262,0.011921907786333119,-0.05239097352266255,0.007444748906191747,-0.023880718939156394,-0.018704965855733818,-0.1426043507832884,0.21106575566929212,0.04933611639298769,-0.10414368820443454,-0.3385535173995369,-1.5140305521817305,4.160213226366842,-1.7628663848575392,-0.3643655713897588,0.06873940458296272,0.0821398939684889,0.0035042584732194945,0.005244769653968711,-0.01731187175742365,-0.08721359859165871,0.0021947857661704017,0.0058982443788034205,0.007205672963914769,-0.006760484162683292,0.053896786579915035,-0.05358239618336492,-2.0111111111111106,2.193220717042722
55,4.52027179982614,8.53260271342768,10.7319586774575,11.2769426501305,10.4887990995917,9.5651439484789,8.63906294992722,7.65520794082845,5.35546380417499,2.87218150449517,1.31054791403168,-0.027943571554668,-0.548965273622524,-7.40698806525901,-0.0792849129977362,1.06812291940976,2.20752853448501,1.58651405790499,0.899980400662952,0.86262944482807,1.81755142478978,3.72551736749,5.01426669665254,6.29607918263091,5.9318916898688,3.39805031088406,1.39248871335439,-0.0892527413978391,-0.955662833143379,-2.20021702657726,-3.3554237947239,-4.92124252689334,-15.3292978381029,-12.3125708816943,-9.26808841273817,-4.96100865608072,0.0099034757616439,0.013654962715330779,0.026100005331159123,-0.012911771534498514,-0.1107008214568545,0.05822081607965586,0.044795263250403526,0.03334091556396614,-0.05832246621901324,-0.06655462693041847,0.09851121803951143,0.057018716738953285,-0.13556557339914183,-0.0013420314265480667,0.013596663210104951,-0.057481414231410476,0.06319691685526772,-0.168508571078373,-0.02075647005443608,-0.07860303994447429,0.06242976972572284,0.4422017744429359,-0.1386140688822294,-1.7601222357754536,2.499727587304741,-1.046858815684521,0.13496065648607808,0.3746524124517175,-0.12591947698646683,-0.010696244935852197,-0.02461162737275343,-0.07786601903205878,0.11617106476788419,-0.07957170807840874,-0.015278650077489747,-0.06928387161431492,0.34197549609395284,-0.09418057853103774,-1.6388888888888893,2.507205452816124
58,6.72376494328205,10.6517173051346,13.7597997556017,14.0250121039011,13.1167301405702,12.0051813004355,11.2329546339541,10.0035786388926,7.48462418401296,4.61752662210926,2.65669971845575,0.806615379632265,-0.0629050451859541,-7.97607947739068,-1.4542412602383,-1.02096270948925,-0.171775399976644,-0.212291916238065,-0.899999153848334,-0.940840932170753,-0.301620952897752,2.16191282797725,4.06650169152663,5.9318916898688,7.94473818646232,6.57278012555538,4.17185850306863,1.92706553051116,0.838511592174903,-0.879807796267098,-2.42264163813408,-3.91268520751909,-10.6015985459657,-8.25234263718908,-5.90684950847631,-2.44879958600246,1.26266000811092,0.015905838706198414,-0.0005851703568270091,-0.009146520341605627,0.006589338273333826,0.009326279943847637,-0.016057873579598172,-0.08419804371023307,0.04768787988094942,0.00907088771012381,-0.008466556561049483,0.02833083229187101,0.038979860919662115,0.12253139702958041,0.013660095221681705,0.2691530458184496,-0.06011157208441689,0.1740297162419498,-0.19148764562823753,0.005791542182212624,0.12566765433154015,0.41487461689918675,0.0033553327003867277,-0.3618057074563374,-1.046905760986071,2.4108848043832283,-1.1829737738846087,-0.34591435341941834,0.41812007290804193,0.1760895752636156,0.03317853870117079,-0.14683713245899938,0.04165378368090884,0.059683589673457445,0.02327201088187462,-0.03535031356233211,-0.03451475639012246,-0.048198581297532433,-1.8444444444444448,2.81686673210898
59,8.06322145735653,11.6165695523829,15.1780968525945,14.7920402745604,13.4540600958404,12.4455334653502,11.9117119056638,10.5662689301608,8.10841503982265,5.24308563142281,3.22406454143432,1.31680974121985,1.03852723364949,-9.42452081244745,-1.97430029695215,-2.52679763540709,-2.38061794179861,-2.06368258155028,-2.19002419946029,-1.74831135087006,-0.779972054903186,0.906259035516338,2.16891003315284,3.39805031088406,6.57278012555538,9.02709128450231,8.7517169102525,8.2003265102427,8.20512360856993,7.31907717701575,6.66495994518375,6.46216706299455,2.74143743592061,1.59738896811417,0.438812877194482,-0.264633033995487,-1.19421063067483,-0.010927305043370559,-0.028571198256755276,0.06354093128146845,0.05663400729728688,-0.005730787722664681,-0.038236535081421046,-0.04257905298439784,0.05063460428636899,0.012129887531879999,-0.13597258119094977,-0.07264967851734946,0.2317369697812833,-0.12200955300999033,-0.015300440929832583,-0.4115440480621371,0.24756897772037992,0.13178697611106502,0.020195589800905366,0.05636252992127626,0.04832746004163233,-0.06212964325737041,-0.026099994009979963,0.06720317478338184,0.1351211622186948,-1.1845161676983198,2.45683307593056,-1.4093581678573552,-0.22757935782862776,-0.027419793107584415,0.09148071649982914,0.2246633123159151,-0.1910409697637937,0.09204342243651434,0.04777905831579057,-0.020335494418405094,-0.16836495917437744,-0.07716506140857773,-1.8748809523809522,3.0028471963292285
60,7.76564575361428,10.9136830686076,15.4780064888505,14.2506075872891,12.1441187646963,11.0922841040312,10.7476678495184,9.58024273100095,7.41019208332095,4.65760953787512,2.77603133750058,1.06853859012754,0.608989480619929,-12.5681338990794,-2.49688651097087,-3.37796071326898,-4.18307064011048,-3.56537213674566,-2.96299319152544,-1.90088884518701,-0.390048578475656,0.367551028035105,0.886128563712079,1.39248871335439,4.17185850306863,8.7517169102525,11.1346906260589,12.715978718316,14.1398358828164,14.4692420041146,14.9940065398755,15.8047389353411,13.523801438601,8.81289650997302,4.08663430412664,-0.580856222777312,-5.58718111196632,0.0612666126773477,-0.015427281044820893,-0.10838413726337034,0.10550045221053131,0.0009679455914997954,-0.12916320926283006,0.022508158049930543,0.01934949569518091,0.014035017114951589,0.1017493177220421,0.01929241881292862,-0.00878505499665261,-0.014238218780553605,0.022818647797236746,0.3284925921975641,-0.2643141074190305,-0.018616024993822113,0.009616659368728422,0.02375967490760916,0.10132508028060314,-0.13881765658155185,-0.005821129668252833,0.08189606288749705,0.3752598196096832,-0.3454764252811145,-1.4089725176143566,3.054764168333585,-1.1305082350510292,-0.2720458777666346,-0.0786046780442671,0.03766033423733594,0.060447998335857706,-0.0500531868457745,0.00849103570826743,0.06483556678216121,-0.1136669537393483,0.13301309665221978,-1.6653174603174603,3.335369638594628
62,7.6728478904594,10.1180719955438,14.9474509534135,13.162686860527,10.5843774797839,9.63118159530785,9.5878317596366,8.72159535023737,6.85371257278628,4.2034089315763,2.54140134010756,1.22023329524288,0.406446594007952,-15.8332128546342,-2.29350649135784,-3.35660762932064,-4.55049537576666,-3.99793699630823,-3.02191589148811,-1.7000583185203,0.0700102901757961,0.0530941727115228,-0.0192748433923611,-0.0892527413978391,1.92706553051116,8.2003265102427,12.715978718316,16.5666328175906,19.3988015626368,20.9864783643338,22.721202712871,24.5864442779239,22.7187344433573,15.192893770732,7.65785617040574,-0.0534046933194566,-8.05721573994442,-0.0542666802726083,0.004204234299336792,0.05366061985725162,-0.050510420055577904,0.04107906659817648,-0.04245591210134383,0.002842400535717202,-0.0244723956449857,-0.015807793291006286,0.14491090358707007,0.0019732852391050075,-0.0740768180861506,-0.07826876069356864,0.020520416898033998,0.03831754019757904,0.1616837830318402,-0.24371666323256985,0.09471458620110025,-0.0532439620070039,-0.09666426477218826,-0.05262442594742183,0.02181719297371013,-0.0009858619890750946,-0.12356844123790538,0.41857170703969676,-0.23301715854076058,-1.1268164537597298,2.6809332681418314,-1.321583919004113,-0.3039344434378453,0.09867491571170607,0.18826686709449236,-0.13319574043518104,-0.001623724203765133,0.11519417713630371,0.1106590938169215,-0.028294901245681604,-1.3207539682539682,4.068984248874727
63,4.25997298001153,6.31043059125717,12.7589490175462,10.9424040284229,8.01241148439881,7.0769028892762,7.83427757260161,7.65869094588817,6.14192893091921,3.80916313065242,2.08938743995545,0.940791991245507,-0.25141328260144,-16.8518181535786,-2.03843166041908,-3.39797022161942,-5.03534681587336,-4.48887590227267,-3.43501801718816,-2.08729729571822,-0.172705946653667,-0.449651289634698,-0.702525549893519,-0.955662833143379,0.838511592174903,8.20512360856993,14.1398358828164,19.3988015626368,24.4341284515231,28.1063095311809,31.882392874206,35.6953434435108,33.1094075020445,23.7279747415022,14.3284338462331,2.25744873636901,-10.0752573320142,-0.015182977249227106,0.018947893119689096,0.04363967044184039,-0.23223047614553685,0.010947237623113603,0.2596086047709113,-0.04148775026269706,-0.11101921283614039,-0.028465473342380296,-0.04786190173111029,0.05721695963662466,-0.08015520730224543,0.10738101784965728,-0.00502122711811617,-0.03652121413882277,0.03666933677698674,-0.06809611397214721,0.022662503632338862,0.028197329060495793,0.008002088339315096,0.05014595604403353,0.025616595013052433,0.009695104852749808,-0.006674331786494148,0.18933908774298758,-0.030021538794325807,-0.26399807677353604,-1.3201705214214972,3.2198786302852933,-1.6824557936233202,-0.3066876479845663,0.30963337036759886,0.02043358045815417,-0.006582367630901064,-0.03455348444344748,0.025057472301313742,-0.0070343110308223305,-0.5662987012987013,4.9420773417180675
