Leg,Cov_100_DEN_MCI,Cov_100_OAK_DEN,Cov_102_PHX_SAN,Cov_102_SAN_OAK,Cov_102_STL_PHX,Cov_1048_DAL_MSY,Cov_1048_MSY_MCO,Cov_1048_SAT_DAL,Cov_1049_OAK_BUR,Cov_1049_SEA_OAK,Cov_1050_BWI_DEN,Cov_1050_DEN_SLC,Cov_1051_DAL_STL,Cov_1051_HRL_SAT,Cov_1051_SAT_DAL,Cov_1051_STL_DTW,Cov_1052_LAX_MDW,Cov_1052_SJC_LAX,Cov_1055_HOU_MCO,Cov_1055_MCO_RDU,Cov_1055_RDU_MDW,Cov_1056_BUR_LAS,Cov_1056_LAS_HOU,Cov_1058_LAX_SMF,Cov_1058_MCI_LAX,Cov_1061_MDW_PIT,Cov_1061_OKC_STL,Cov_1061_STL_MDW,Cov_1062_MDW_FLL,Cov_1062_PDX_MDW,Cov_1065_BWI_PVD,Cov_1065_RSW_BWI,Cov_1070_PHL_MHT,Cov_1070_PIT_PHL,Cov_1072_ALB_BWI,Cov_1072_BWI_RDU,Cov_1072_RDU_MCO,Cov_1074_LAX_MCI,Cov_1074_SMF_LAX,Cov_1076_HOU_MDW,Cov_1076_MDW_CLE,Cov_1076_SAT_HOU,Cov_1078_ABQ_DAL,Cov_1078_BNA_CMH,Cov_1078_DAL_MCI,Cov_1078_MCI_BNA,Cov_1078_SAN_ABQ,Cov_1081_LAS_PHX,Cov_1081_PHX_OKC,Cov_108_LAX_SJC,Cov_108_MDW_TUS,Cov_108_PIT_MDW,Cov_108_TUS_LAX,Cov_109_MHT_PHL,Cov_109_PHL_PBI,Cov_10_DAL_LBB,Cov_10_HOU_DAL,Cov_10_TPA_HOU,Cov_110_BNA_MSY,Cov_110_CMH_BNA,Cov_110_MSY_HOU,Cov_1117_BWI_CMH,Cov_1117_CMH_MDW,Cov_1117_MCO_BWI,Cov_111_BWI_ORF,Cov_111_MDW_BWI,Cov_111_OMA_MDW,Cov_112_BWI_MHT,Cov_112_ORF_BWI,Cov_1134_DAL_AMA,Cov_1134_PHX_SAT,Cov_1134_RNO_PHX,Cov_1134_SAT_DAL,Cov_1138_BNA_SAT,Cov_1138_DTW_BNA,Cov_1139_BHM_BWI,Cov_1139_DEN_HOU,Cov_1139_HOU_MSY,Cov_1139_MSY_BHM,Cov_113_PHX_SAN,Cov_113_RNO_SLC,Cov_113_SAN_OAK,Cov_113_SLC_PHX,Cov_1140_MHT_PHX,Cov_1140_PHX_LAS,Cov_1143_BWI_ORF,Cov_1143_ISP_BWI,Cov_1143_ORF_MCO,Cov_1144_BNA_MDW,Cov_1144_JAX_BNA,Cov_1145_LAS_MDW,Cov_1145_SMF_LAS,Cov_1148_LAS_MSY,Cov_1148_PHX_LAS,Cov_1148_PIT_PHX,Cov_114_PHL_RDU,Cov_114_PVD_PHL,Cov_1152_MCO_FLL,Cov_1152_PVD_MCO,Cov_1154_BHM_MSY,Cov_1154_BWI_BHM,Cov_1154_MSY_HOU,Cov_1156_ISP_MDW,Cov_1156_LAS_ONT,Cov_1156_MDW_LAS,Cov_1156_ONT_OAK,Cov_1160_PHL_TPA,Cov_1160_TPA_MSY,Cov_1161_AUS_LAX,Cov_1161_RDU_TPA,Cov_1161_TPA_AUS,Cov_1162_PHX_HOU,Cov_1162_SAN_PHX,Cov_1164_LAS_SLC,Cov_1164_SAN_LAS,Cov_1165_LAS_SFO,Cov_1165_SLC_LAS,Cov_1167_BHM_BNA,Cov_1167_BNA_MCI,Cov_1167_DAL_BHM,Cov_1167_LBB_DAL,Cov_1167_MCI_ABQ,Cov_1168_LAS_SFO,Cov_1168_OKC_LAS,Cov_116_PHX_SNA,Cov_116_SNA_SJC,Cov_1173_PBI_TPA,Cov_1173_TPA_MDW,Cov_1175_LAX_SJC,Cov_1175_MDW_LAX,Cov_1189_BHM_LAS,Cov_1189_BWI_BHM,Cov_1189_LAS_SAN,Cov_1189_PVD_BWI,Cov_118_PHX_SAT,Cov_118_SEA_SJC,Cov_118_SJC_PHX,Cov_1195_ABQ_DAL,Cov_1195_LAX_ABQ,Cov_11_DAL_HOU,Cov_11_HOU_HRL,Cov_11_IND_MCI,Cov_11_MCI_DAL,Cov_1202_PHL_FLL,Cov_1202_PVD_PHL,Cov_121_BWI_ORF,Cov_121_DEN_BWI,Cov_121_JAX_TPA,Cov_121_ORF_JAX,Cov_121_SLC_DEN,Cov_1221_BUR_LAS,Cov_1221_LAS_RNO,Cov_1222_PBI_TPA,Cov_1222_TPA_MDW,Cov_1224_BNA_PHX,Cov_1224_BWI_DTW,Cov_1224_DTW_MDW,Cov_1224_MDW_BNA,Cov_1224_PHX_RNO,Cov_1226_BWI_STL,Cov_1226_LAS_LAX,Cov_1226_STL_LAS,Cov_122_LAS_PHX,Cov_122_PHX_LIT,Cov_1232_LAS_MDW,Cov_1232_MDW_BUF,Cov_1235_MCI_TPA,Cov_1235_TPA_FLL,Cov_123_PHX_SNA,Cov_123_SNA_SMF,Cov_1241_BUR_PHX,Cov_1241_OAK_BUR,Cov_1241_PHL_FLL,Cov_1241_PHX_PIT,Cov_1241_PIT_PHL,Cov_1242_SAN_PHX,Cov_1242_SEA_SMF,Cov_1242_SMF_SAN,Cov_1249_AUS_DEN,Cov_1249_DEN_SEA,Cov_1249_HOU_AUS,Cov_124_LAS_SAN,Cov_124_PHL_LAS,Cov_1251_HOU_LIT,Cov_1251_LAX_HOU,Cov_1251_SFO_LAX,Cov_1252_HOU_MCO,Cov_1252_PHX_SAT,Cov_1252_SAT_HOU,Cov_1252_SFO_PHX,Cov_1253_AUS_HOU,Cov_1253_OAK_SAN,Cov_1253_SAN_AUS,Cov_1256_BNA_MCO,Cov_1256_LAX_MDW,Cov_1256_MDW_BNA,Cov_12_BHM_MCO,Cov_12_DAL_MCI,Cov_12_HOU_DAL,Cov_12_MCI_MDW,Cov_12_MDW_SDF,Cov_12_SDF_BHM,Cov_1306_AUS_HOU,Cov_1306_HOU_JAN,Cov_1306_JAN_BWI,Cov_1309_MDW_STL,Cov_1309_STL_TUL,Cov_1309_TUL_HOU,Cov_1314_BWI_MHT,Cov_1314_ELP_HOU,Cov_1314_HOU_BWI,Cov_1319_BUF_MDW,Cov_1319_LAX_SFO,Cov_1319_MDW_LAX,Cov_1320_LAS_SEA,Cov_1320_MCI_LAS,Cov_1322_DEN_ABQ,Cov_1322_FLL_TPA,Cov_1322_MDW_DEN,Cov_1322_TPA_MDW,Cov_1324_IND_MCO,Cov_1324_MDW_IND,Cov_1326_MDW_SAN,Cov_1326_SAN_SFO,Cov_1327_BWI_MDW,Cov_1327_MDW_SEA,Cov_1330_OAK_SAN,Cov_1330_SAN_MDW,Cov_1332_OKC_PHX,Cov_1332_PHX_LAX,Cov_1333_DEN_MDW,Cov_1333_PHX_DEN,Cov_1334_FLL_PHL,Cov_1334_PHL_MHT,Cov_1335_BNA_PHX,Cov_1335_PHX_SAN,Cov_1335_RDU_BNA,Cov_1336_LAS_ABQ,Cov_1336_SEA_LAS,Cov_1337_MDW_SAT,Cov_1337_MHT_MDW,Cov_1338_DAL_AUS,Cov_1338_LIT_DAL,Cov_1342_CMH_PHL,Cov_1342_STL_CMH,Cov_1342_TUL_STL,Cov_1374_PHX_SNA,Cov_1374_SNA_SMF,Cov_1394_IND_LAS,Cov_1394_LAS_LAX,Cov_1399_BWI_BUF,Cov_1399_DAL_MSY,Cov_1399_MCO_BWI,Cov_1399_MSY_MCO,Cov_1399_TUL_DAL,Cov_1400_DEN_MCI,Cov_1400_MCI_STL,Cov_1400_STL_BWI,Cov_1401_BWI_PHX,Cov_1401_MHT_BWI,Cov_1401_PHX_SFO,Cov_1402_DTW_STL,Cov_1402_STL_HOU,Cov_1408_AUS_SAN,Cov_1408_HOU_AUS,Cov_1408_SAN_OAK,Cov_1414_LAS_SMF,Cov_1414_SEA_SLC,Cov_1414_SLC_LAS,Cov_1418_BNA_OAK,Cov_1418_FLL_RDU,Cov_1418_RDU_BNA,Cov_1419_LAX_MCI,Cov_1419_MCI_IND,Cov_1421_MHT_PHL,Cov_1421_PHL_PIT,Cov_1422_BNA_PVD,Cov_1422_SAN_BNA,Cov_1425_AUS_BNA,Cov_1425_BNA_PHL,Cov_1428_LAS_PHX,Cov_1428_PHX_TUL,Cov_1428_SEA_LAS,Cov_1429_MDW_OAK,Cov_1429_PHL_MDW,Cov_1462_HOU_TUL,Cov_1462_MDW_BUF,Cov_1462_STL_MDW,Cov_1462_TUL_STL,Cov_1467_LAS_SFO,Cov_1467_MHT_LAS,Cov_1469_DAL_OKC,Cov_1469_DEN_LAS,Cov_1469_LAS_BUR,Cov_1469_OKC_DEN,Cov_1469_SAT_DAL,Cov_1472_BUR_LAS,Cov_1472_LAS_MDW,Cov_1472_MDW_IAD,Cov_1473_HOU_MSY,Cov_1473_MDW_PVD,Cov_1473_MSY_MDW,Cov_1480_ABQ_PDX,Cov_1480_TPA_ABQ,Cov_1481_LAX_PHX,Cov_1481_PHX_STL,Cov_1482_BUR_PHX,Cov_1482_OAK_BUR,Cov_1483_AUS_PHX,Cov_1483_HOU_AUS,Cov_1483_PHX_SEA,Cov_1485_PHX_STL,Cov_1485_RNO_SAN,Cov_1485_SAN_PHX,Cov_1486_BUF_BWI,Cov_1486_BWI_RDU,Cov_1487_BWI_MCI,Cov_1487_MCI_OAK,Cov_1488_BNA_DTW,Cov_1488_FLL_BNA,Cov_1491_LAS_SMF,Cov_1491_MCO_STL,Cov_1491_SLC_LAS,Cov_1491_STL_SLC,Cov_1492_CMH_MDW,Cov_1492_MCO_CMH,Cov_1494_HOU_JAN,Cov_1494_JAN_BWI,Cov_1494_LAS_HOU,Cov_1494_LAX_LAS,Cov_1497_ELP_DAL,Cov_1497_PHX_ELP,Cov_1499_LAX_OAK,Cov_1499_OAK_GEG,Cov_14_BWI_HOU,Cov_14_DAL_LBB,Cov_14_HOU_DAL,Cov_14_LAS_SJC,Cov_14_LBB_LAS,Cov_1504_PBI_PHL,Cov_1504_PHL_PVD,Cov_1512_AUS_DAL,Cov_1512_LAS_AUS,Cov_1512_SFO_LAS,Cov_1515_BNA_LAS,Cov_1515_LAS_ONT,Cov_1515_TPA_BNA,Cov_1517_ONT_PHX,Cov_1517_PHX_ABQ,Cov_1517_SJC_ONT,Cov_1522_BWI_ALB,Cov_1522_LAS_BWI,Cov_1522_LAX_LAS,Cov_1524_LAX_OAK,Cov_1524_MCO_STL,Cov_1524_STL_LAX,Cov_1532_BDL_BWI,Cov_1532_BWI_PHX,Cov_1532_LAX_RNO,Cov_1532_PHX_LAX,Cov_1532_RNO_SEA,Cov_1533_DTW_MDW,Cov_1533_MDW_PHX,Cov_1533_ONT_SJC,Cov_1533_PHX_ONT,Cov_1534_ABQ_SEA,Cov_1534_DAL_ABQ,Cov_1534_SDF_STL,Cov_1534_STL_DAL,Cov_1537_BWI_MDW,Cov_1537_HOU_MSY,Cov_1537_JAX_ORF,Cov_1537_MSY_TPA,Cov_1537_ORF_BWI,Cov_1537_SAT_HOU,Cov_1537_TPA_JAX,Cov_1538_LAS_MDW,Cov_1538_SNA_LAS,Cov_1564_HOU_PHX,Cov_1564_LAS_OMA,Cov_1564_OAK_LAS,Cov_1564_OMA_STL,Cov_1564_PHX_SAN,Cov_1564_SAN_SMF,Cov_1564_STL_HOU,Cov_1568_ABQ_TUS,Cov_1568_BNA_MCI,Cov_1568_MCI_ABQ,Cov_1568_SAN_OAK,Cov_1568_TUS_SAN,Cov_1573_BHM_BNA,Cov_1573_BNA_BWI,Cov_1573_DAL_BHM,Cov_1577_BWI_CMH,Cov_1577_CMH_LAS,Cov_1577_PVD_BWI,Cov_1580_ABQ_MCO,Cov_1580_LAX_ABQ,Cov_1580_OAK_LAX,Cov_1583_BWI_STL,Cov_1583_DAL_MAF,Cov_1583_LAS_SLC,Cov_1583_MAF_LAS,Cov_1583_STL_TUL,Cov_1583_TUL_DAL,Cov_1584_MCO_MDW,Cov_1584_MDW_SFO,Cov_1585_BDL_BWI,Cov_1585_BWI_HOU,Cov_1585_HOU_ELP,Cov_1588_DAL_SAT,Cov_1588_LAX_SJC,Cov_1588_MSY_DAL,Cov_1588_SAT_LAX,Cov_1591_PHL_TPA,Cov_1591_PVD_PHL,Cov_1593_LAS_PHX,Cov_1593_PDX_SMF,Cov_1593_SMF_LAS,Cov_1595_BWI_MCO,Cov_1595_MCO_FLL,Cov_1595_PIT_BWI,Cov_1596_BWI_RDU,Cov_1596_LAS_SJC,Cov_1596_RDU_LAS,Cov_1597_SAN_SJC,Cov_1597_SJC_PDX,Cov_1599_DAL_SAT,Cov_1599_LAS_ONT,Cov_1599_ONT_OAK,Cov_1599_SAT_LAS,Cov_15_BWI_MHT,Cov_15_DAL_HOU,Cov_15_HOU_TPA,Cov_15_LBB_DAL,Cov_15_TPA_BWI,Cov_1600_LAS_LIT,Cov_1600_LAX_LAS,Cov_1602_BNA_BWI,Cov_1602_ONT_BNA,Cov_1603_BUR_OAK,Cov_1603_OAK_RNO,Cov_1609_AUS_HRL,Cov_1609_DAL_AUS,Cov_1609_DEN_OKC,Cov_1609_OKC_DAL,Cov_1619_PHX_ABQ,Cov_1619_SFO_PHX,Cov_1624_BWI_BNA,Cov_1624_ISP_BWI,Cov_1628_DAL_HOU,Cov_1628_HOU_HRL,Cov_1631_AMA_DEN,Cov_1631_BUR_SJC,Cov_1631_DAL_AMA,Cov_1631_DEN_LAS,Cov_1631_LAS_BUR,Cov_1636_DAL_LIT,Cov_1636_HOU_DAL,Cov_1637_MCO_MDW,Cov_1637_MDW_SEA,Cov_1638_BWI_SAN,Cov_1638_ORF_BWI,Cov_1638_SAN_OAK,Cov_1640_IAD_MDW,Cov_1640_MDW_JAN,Cov_1645_LAS_GEG,Cov_1645_PHX_LAS,Cov_1651_MDW_SFO,Cov_1655_ABQ_MCI,Cov_1655_LAX_TUS,Cov_1655_OAK_LAX,Cov_1655_TUS_ABQ,Cov_1656_OAK_SNA,Cov_1656_SNA_PHX,Cov_1660_BWI_DEN,Cov_1660_DEN_OAK,Cov_1663_DAL_ELP,Cov_1663_ELP_PHX,Cov_1663_PHX_SAN,Cov_1663_SAN_SMF,Cov_1663_SMF_PDX,Cov_1669_ABQ_MAF,Cov_1669_LAS_ABQ,Cov_1669_OAK_LAS,Cov_1675_LAS_ABQ,Cov_1675_SJC_LAS,Cov_1679_CMH_STL,Cov_1679_PHL_CMH,Cov_1679_PHX_BUR,Cov_1679_STL_PHX,Cov_1684_LAS_OKC,Cov_1684_PDX_LAS,Cov_1688_LAS_LAX,Cov_1688_MSY_LAS,Cov_1690_LAS_RNO,Cov_1690_TUS_LAS,Cov_1693_ABQ_PHX,Cov_1693_BWI_SDF,Cov_1693_DEN_ABQ,Cov_1693_MDW_DEN,Cov_1693_PHX_BUR,Cov_1693_SDF_MDW,Cov_1695_DEN_LAS,Cov_1695_FLL_TPA,Cov_1695_LAS_ONT,Cov_1695_TPA_DEN,Cov_16_DAL_LBB,Cov_16_HOU_DAL,Cov_16_HRL_HOU,Cov_1711_BWI_IND,Cov_1711_IND_LAS,Cov_1711_LAS_SAN,Cov_1711_MHT_BWI,Cov_1719_LAS_OAK,Cov_1719_MCO_MSY,Cov_1719_MSY_LAS,Cov_1719_OAK_PDX,Cov_1727_PHX_SAN,Cov_1727_SLC_PHX,Cov_1732_OAK_PDX,Cov_1732_PHX_SAN,Cov_1732_SAN_OAK,Cov_1738_BWI_CLE,Cov_1738_CLE_MDW,Cov_1738_MDW_STL,Cov_1745_BWI_PIT,Cov_1745_LAS_RNO,Cov_1745_PIT_LAS,Cov_1748_ABQ_DAL,Cov_1748_DAL_STL,Cov_1748_OAK_ABQ,Cov_1748_STL_OMA,Cov_174_BNA_BWI,Cov_174_FLL_JAX,Cov_174_JAX_BNA,Cov_1750_PDX_SMF,Cov_1750_SMF_SAN,Cov_1751_ELP_LAS,Cov_1751_HOU_SAT,Cov_1751_SAT_ELP,Cov_1752_FLL_MCO,Cov_1752_LAS_RNO,Cov_1752_MCO_LAS,Cov_1755_ALB_BWI,Cov_1755_BWI_MDW,Cov_1755_MDW_OMA,Cov_1757_LAS_TUS,Cov_1757_SJC_LAS,Cov_1760_DAL_MAF,Cov_1760_DEN_OKC,Cov_1760_LAS_DEN,Cov_1760_OAK_ONT,Cov_1760_OKC_DAL,Cov_1760_ONT_LAS,Cov_1766_BUR_LAS
100_DEN_MCI,321.5743678,-31.80137157,12.47849189,-29.30125055,23.4087913,74.20314941,-5.211391982,0.067737383,2.912730535,45.2724897,-64.83310448,-44.99804168,15.12062307,-7.811772083,6.822662044,-6.24891785,33.08183751,-31.28479914,5.700209876,-28.14706372,22.28474896,-13.71550807,-49.7384647,3.909685266,-25.11188158,-46.90741554,-2.209241132,27.33425384,-3.972984434,16.95357175,16.63696327,-16.23597639,10.72152883,-62.144504,15.19186675,51.26594495,92.0429799,53.94746927,3.389580677,21.97637325,14.12505971,-18.38966391,-0.755635716,-16.66205315,16.39443274,-0.438877905,29.65202437,8.783180004,-25.5275137,-15.39468159,1.863906736,-6.608432213,-28.7545917,-80.38538883,6.822338635,-18.7750425,58.95541287,12.89299564,-7.931201607,0.44395905,-2.528228502,-12.35517368,-4.841999835,-6.450075176,-14.68545405,61.73711139,-8.664580061,-19.87739333,-3.369699284,-44.62952113,18.80417362,-18.66943918,1.350929091,-8.008511562,-12.05448311,-111.8488906,-5.104792277,37.30501831,3.789604584,-87.29433192,-19.16901497,29.60584681,-57.15724162,-95.33367905,-77.66275663,-2.029747234,0.657244687,35.97557175,8.866287418,-34.57477137,-19.72636587,-25.73929822,25.04535943,-19.6075179,-49.60633179,-74.94057278,72.98996161,13.16866417,-63.05192119,29.96586114,-15.57797586,11.28680421,-13.75951512,-26.50170132,-11.71723251,-5.83701226,22.44472222,-6.4939413,-4.229103994,45.90354346,32.07339814,-25.11165127,23.41225334,-24.4857344,1.377073853,-41.48488458,-0.902412727,7.536468397,8.646045486,14.52485771,10.69194942,13.41236504,-15.51654384,-35.31600966,-27.27097862,-6.047343569,-2.354764032,22.31085221,-9.673982792,-43.06152782,19.19298612,-9.890791406,-13.96144689,-1.409516193,70.54018451,41.44585388,-25.79987743,7.641927884,-5.430438409,-21.85284545,37.81998707,9.652426827,-3.815749327,18.07555787,-13.44216175,-14.96851487,-34.64026648,-67.95083782,-12.63675332,30.39666482,4.907045727,-2.763244424,28.16212966,44.88437688,-2.478165154,0.385228446,7.387414513,55.89857921,5.442128372,-31.83521708,-21.17593853,-36.7196346,-66.35904337,-251.2141375,-127.0926191,23.29483739,100.4850473,18.30137083,-16.93691773,-16.19863306,-16.02436774,-13.29331935,-64.69909264,-25.99302852,-14.99823157,-71.11297394,30.59439963,9.962566153,21.32102042,-3.400735081,-46.13404261,-14.19169829,2.293173851,-54.46617263,-31.83199105,7.776670723,-42.5039194,-27.165897,-39.16768918,-3.381080244,-20.83504676,-13.05572948,-28.28370324,10.39224968,-42.52214341,-87.67172587,-41.75487549,21.46527088,-13.17256343,-87.88066797,14.03472091,24.15689264,-27.70109493,-11.25146034,10.67603982,28.0508331,16.09915942,-19.16908206,4.57900689,-7.372929237,8.242382277,-51.33137746,13.95035765,-5.474023288,-33.63066159,-26.06932365,15.57082772,21.8931638,15.22212193,-29.80153981,20.84668533,117.650917,11.96445003,-255.286552,-0.014485924,-136.3640741,15.28192239,-8.009713204,-0.467481049,-37.61408197,15.00217312,57.5534041,5.879431057,-11.89420812,-42.53993883,-8.036706769,-31.07588654,10.17819759,-15.01265845,-95.89404084,-39.45119369,7.097021772,-17.9276584,42.10831579,-14.81703996,35.2427231,-29.50719534,8.836719675,-1.534108082,-17.97889849,-27.55824789,-8.866609418,58.91183819,-45.14294613,36.24402138,-45.77023982,7.318102668,-12.7430192,-32.91286613,-118.4262071,-143.2118422,17.88665351,33.13177487,-28.4235146,3.594136854,33.72130143,36.78828739,-11.14706799,9.452653705,3.575084332,4.013077578,-36.8805346,21.30388783,564.8290817,-26.82382949,20.23645676,-77.918366,36.964823,4.455049816,14.01062596,-25.35317701,-100.8030124,35.3778394,-9.763983519,21.55536182,-29.60862878,-24.49120475,-60.06541295,-1.771089363,-174.7041216,-21.75945844,-33.35502793,-14.53556857,7.893069118,-38.39985301,3.043710964,-21.13436071,-26.75689741,-75.54506029,9.764487464,13.65545654,8.547981861,8.252166125,-30.1084308,-57.57382042,28.01644953,-60.5344455,-25.13193331,32.70901879,-20.63657941,-212.2003445,-57.86405476,-52.5963209,-32.65891214,-15.44419178,-4.142606336,7.099956462,-17.29491315,-0.985467118,-17.12374163,-14.69924787,-22.44431867,22.41513396,-10.79047321,0.071568155,-2.64192168,-12.98640482,4.783677549,-25.76898617,4.67894218,13.23134617,-63.16471168,34.21250203,-15.47998637,-13.42806648,-20.01903856,7.070449111,-33.1291435,-40.22033395,-5.990898602,9.441419497,-19.9512424,-3.27797251,-11.1509294,-8.180151621,5.982026646,-17.17287686,-23.58215968,56.44767027,-9.884928425,-126.6987337,34.2212471,-11.95176752,-40.6805601,-3.161450968,-49.09588432,-40.24377506,-11.28736605,-14.341247,-50.83394268,-11.04016955,-7.590080101,-74.7336785,22.36377556,-143.3600056,24.482114,12.45062969,3.269223025,-2.045832789,-34.14558826,-56.42958414,14.87324926,16.46251503,6.972614197,19.18280146,-93.88999937,25.38051633,-34.75089851,-19.82143053,-12.57851013,-7.004241568,-29.79893904,-303.7675137,22.70788015,-45.93131918,-19.58751627,5.813563106,-5.613893886,33.6686922,36.88769297,16.87303608,14.29557592,0.346990014,-45.45991029,-37.92240971,4.342760123,6.64977588,-11.60427696,5.069095573,-25.29080323,8.421517363,3.08708653,-42.19122869,-22.18150645,-14.92345477,-3.548321307,-83.17774831,67.38048309,-43.68355327,41.74739003,0.647595081,2.973178592,-20.75085475,1.043308398,-33.02774607,19.95558695,-66.79101914,28.80676035,-30.31644428,24.20155262,-12.58593881,11.17398718,19.3109143,-24.30307616,-22.00670211,-50.57851162,-21.34945983,-29.56310708,-43.63410593,3.869365919,-9.095188777,-100.6274161,-17.85919625,24.0712859,-17.55190506,-29.25845041,4.339418852,-16.17583782,37.87931351,17.71573811,-25.08974635,-7.540224039,-16.60243996,-25.51952798,-2.401799518,9.312680477,-2.491542653,4.792719935,-10.17742496,-20.76131087,10.15960512,0.230476134,-0.474034654,-16.35284806,6.03686786,59.37069944,8.852852181,84.92988075,-30.78149437,28.84452182,-4.730172349,31.31931189,-128.9137712,-15.25206557,-3.336209133,-40.47845015,-82.61505236,-17.39703318,-121.4691883,147.7834269,-43.56540902,-22.05247019,10.35809987,-27.04641043,18.6138973,-15.65339407,20.8975038,-16.62045491,-28.3044758,-8.69888331,2.890790696,-12.83351666,8.602702823,-26.27999472,-23.09110278,20.27278543,-56.04250562,23.43214842,-1.883160327,-10.72661659,-14.16879506,-56.73797745,-8.910332375,-29.46619448,2.908353967,2.001605736,1.942149473,17.92991438,-12.74426497,1.379596208,111.686014,-28.860526,-17.787065,-39.34981277,21.18749514,-83.66241388,2.868850113,-28.22984363,12.22644539,-3.300808068,-101.1453482,-31.28978087,1.734996759,-15.79665966,-14.63506449,26.55259912,-10.01169052,-13.75475417,16.49103682,27.48104352,-20.72073404,-319.0831016,-43.69492156,38.91223506,31.56810593,17.35637617,9.08962015,-14.59167109,-5.207665238,0.721449518,11.53210047,-18.49074592,29.42797956,22.55533801,-6.257182128,27.06470458,25.80546326,21.66852754,2.040255734,-17.34903121,16.65930747,-30.08715832,-22.52371026,-21.38776923,-45.56344737,-169.5279321,-33.37734318,-32.69224032,-13.96299487,-31.52885053,-68.79464003,1.701036653,2.587475703,14.3080702,-38.06748523,-55.00919339
